09:24:07,29.80,1,2,29.80_29.84_,80_2_,29.55_29.50_28.75_28.45_28.15_,1_20_3_4_5_
09:26:10,29.80,1,2,29.78_29.80_,80_2_,29.52_29.47_28.75_28.45_28.15_,1_20_3_4_5_
09:26:20,29.80,1,2,29.78_29.79_,80_2_,29.51_29.47_28.75_28.45_28.15_,1_20_3_4_5_
09:26:30,29.80,1,2,29.79_29.82_,80_2_,29.53_29.48_28.75_28.45_28.15_,1_20_3_4_5_
09:26:36,29.80,1,2,29.77_29.81_,80_2_,29.52_29.47_28.75_28.45_28.15_,1_20_3_4_5_
09:28:08,29.80,1,2,29.70_29.73_,80_2_,29.44_29.39_28.75_28.45_28.15_,1_20_3_4_5_
09:28:49,29.80,1,2,29.62_29.63_,80_2_,29.35_29.31_28.75_28.45_28.15_,1_20_3_4_5_
09:28:54,29.80,1,2,29.62_29.64_,80_2_,29.35_29.31_28.75_28.45_28.15_,1_20_3_4_5_
09:28:59,29.80,1,2,29.60_29.62_,80_2_,29.34_29.29_28.75_28.45_28.15_,1_20_3_4_5_
09:29:04,29.80,1,2,29.60_29.63_,80_2_,29.34_29.29_28.75_28.45_28.15_,1_20_3_4_5_
09:29:09,29.80,1,2,29.60_29.63_,80_2_,29.34_29.30_28.75_28.45_28.15_,1_20_3_4_5_
09:29:15,29.80,1,2,29.60_29.63_,80_2_,29.35_29.30_28.75_28.45_28.15_,1_20_3_4_5_
09:30:37,29.80,1,2,29.64_29.67_,80_2_,29.38_29.33_28.75_28.45_28.15_,1_20_3_4_5_
09:31:28,29.80,1,2,29.63_29.65_,80_2_,29.37_29.32_28.75_28.45_28.15_,1_20_3_4_5_
09:32:09,29.80,1,2,29.61_29.64_,80_2_,29.35_29.31_28.75_28.45_28.15_,1_20_3_4_5_
09:32:19,29.80,1,2,29.61_29.64_,80_2_,29.35_29.31_28.75_28.45_28.15_,1_20_3_4_5_
09:32:24,29.80,1,2,29.61_29.64_,80_2_,29.35_29.30_28.75_28.45_28.15_,1_20_3_4_5_
09:33:10,29.80,1,2,29.60_29.62_,80_2_,29.33_29.29_28.75_28.45_28.15_,1_20_3_4_5_
09:33:20,29.80,1,2,29.60_29.63_,80_2_,29.35_29.30_28.75_28.45_28.15_,1_20_3_4_5_
09:33:51,29.80,1,2,29.62_,80_,29.36_29.31_28.75_28.45_28.15_,1_20_3_4_5_
09:36:30,29.80,1,2,29.62_29.65_30.30_,80_2_1_,29.37_29.32_28.75_28.45_28.15_,1_20_3_4_5_
09:39:09,29.80,1,2,29.62_30.30_,80_1_,29.36_29.31_29.15_28.95_28.75_,1_20_1_2_3_
09:39:40,29.80,1,2,29.60_29.63_30.30_,80_2_1_,29.34_29.29_29.15_28.95_28.75_,1_20_1_2_3_
09:39:50,29.80,1,2,29.61_29.64_30.30_,80_2_1_,29.35_29.31_29.15_28.95_28.75_,1_20_1_2_3_
09:40:00,29.80,1,2,29.61_30.30_,80_1_,29.35_29.30_29.15_28.95_28.75_,1_20_1_2_3_
09:40:06,29.80,1,2,29.61_29.63_30.30_,80_2_1_,29.35_29.30_29.15_28.95_28.75_,1_20_1_2_3_
09:40:21,29.80,1,2,29.60_29.63_30.30_,80_2_1_,29.34_29.30_29.15_28.95_28.75_,1_20_1_2_3_
09:41:07,29.80,1,2,29.60_29.63_30.30_,80_2_1_,29.35_29.29_29.15_28.95_28.75_,1_20_1_2_3_
09:42:49,29.80,1,2,29.58_29.61_30.30_,80_2_1_,29.32_29.28_29.15_28.95_28.75_,1_20_1_2_3_
09:44:37,29.80,1,2,29.56_29.59_30.30_,80_2_1_,29.30_29.25_29.15_28.95_28.75_,1_20_1_2_3_
09:47:05,29.80,1,2,29.54_29.58_30.30_,80_2_1_,29.30_29.23_29.15_28.95_28.75_,1_20_1_2_3_
09:47:51,29.54,2,4,30.30_,1_,29.29_29.24_29.15_28.95_28.75_,1_20_1_2_3_
09:47:57,29.54,2,4,29.54_29.57_30.30_,80_2_1_,29.28_29.23_29.15_28.95_28.75_,1_20_1_2_3_
09:48:07,29.54,2,4,29.55_29.58_30.30_,80_2_1_,29.29_29.24_29.15_28.95_28.75_,1_20_1_2_3_
09:49:24,29.54,2,4,29.56_29.58_30.30_,80_2_1_,29.30_29.25_29.15_28.95_28.75_,1_20_1_2_3_
09:49:54,29.54,2,4,29.54_30.30_,80_1_,29.28_29.23_29.15_28.95_28.75_,1_20_1_2_3_
09:50:10,29.54,2,4,29.54_29.58_30.30_,80_2_1_,29.24_29.15_28.95_28.75_28.45_,20_1_2_3_4_
09:50:15,29.54,2,4,29.55_29.58_30.30_,80_2_1_,29.30_29.25_29.15_28.95_28.75_,1_20_1_2_3_
09:50:25,29.54,2,4,29.56_29.58_30.30_,80_2_1_,29.30_29.25_29.15_28.95_28.75_,1_20_1_2_3_
09:50:30,29.54,2,4,29.54_30.30_,80_1_,29.29_29.24_29.15_28.95_28.75_,1_20_1_2_3_
09:50:35,29.54,2,4,29.55_29.57_30.30_,80_2_1_,29.29_29.24_29.15_28.95_28.75_,1_20_1_2_3_
09:50:40,29.54,2,4,29.55_29.57_30.30_,80_2_1_,29.28_29.24_29.15_28.95_28.75_,1_20_1_2_3_
09:50:45,29.54,2,4,29.54_30.30_,80_1_,29.28_29.23_29.15_28.95_28.75_,1_20_1_2_3_
09:50:51,29.54,2,4,29.54_29.57_30.30_,80_2_1_,29.28_29.23_29.15_28.95_28.75_,1_20_1_2_3_
09:50:56,29.54,2,4,29.54_29.57_30.30_,80_2_1_,29.28_29.24_29.15_28.95_28.75_,1_20_1_2_3_
09:51:01,29.54,2,4,29.55_29.57_30.30_,80_2_1_,29.29_29.24_29.15_28.95_28.75_,1_20_1_2_3_
09:52:18,29.54,2,4,29.55_29.58_30.30_,80_2_1_,29.30_29.25_29.15_28.95_28.75_,1_20_1_2_3_
09:52:28,29.54,2,4,29.57_29.59_30.30_,80_2_1_,29.31_29.26_29.15_28.95_28.75_,1_20_1_2_3_
09:52:38,29.54,2,4,29.57_29.60_30.30_,80_2_1_,29.31_29.26_29.15_28.95_28.75_,1_20_1_2_3_
09:53:09,29.54,2,4,29.58_30.30_,80_1_,29.32_29.27_29.15_28.95_28.75_,1_20_1_2_3_
09:55:53,29.54,2,4,29.57_29.59_30.30_,80_2_1_,29.31_29.27_29.15_28.95_28.75_,1_20_1_2_3_
