09:33:50,20.83,1,1,20.89_22.10_22.90_,8_1_1_,20.69_20.50_20.33_19.80_19.70_,8_1_1_3_1_
09:34:00,20.83,1,1,20.84_20.89_22.10_22.90_,35_8_1_1_,20.69_20.67_20.50_20.33_19.80_,8_70_1_1_3_
09:34:20,20.83,1,1,20.83_20.89_22.10_22.90_,35_8_1_1_,20.69_20.67_20.50_20.33_19.80_,8_70_1_1_3_
09:34:46,20.83,1,1,20.84_20.89_22.10_22.90_,35_8_1_1_,20.69_20.67_20.50_20.33_19.80_,8_70_1_1_3_
09:38:06,20.83,1,1,20.80_20.84_20.89_22.10_22.90_,1_35_8_1_1_,20.69_20.67_20.50_20.33_19.80_,8_70_1_1_3_
09:38:21,20.83,1,1,20.80_20.84_20.93_22.10_22.90_,1_35_8_1_1_,20.73_20.68_20.50_20.33_19.80_,8_70_1_1_3_
09:38:26,20.83,1,1,20.80_20.85_20.93_22.10_22.90_,1_35_8_1_1_,20.73_20.69_20.50_20.33_19.80_,8_70_1_1_3_
09:40:34,20.83,1,1,20.80_20.87_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.70_20.50_20.33_19.80_,8_70_1_1_3_
09:41:15,20.83,1,1,20.80_20.85_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.68_20.50_20.33_19.80_,8_70_1_1_3_
09:41:46,20.83,1,1,20.80_20.85_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.69_20.50_20.33_19.80_,8_70_1_1_3_
09:42:53,20.83,1,1,20.80_20.85_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.69_20.50_20.33_19.80_,8_70_1_1_3_
09:43:03,20.83,1,1,20.80_20.85_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.68_20.50_20.33_19.80_,8_70_1_1_3_
09:43:13,20.83,1,1,20.80_20.85_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.69_20.50_20.33_19.80_,8_70_1_1_3_
09:44:25,20.83,1,1,20.80_20.85_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.68_20.50_20.33_19.80_,8_70_1_1_3_
09:44:40,20.83,1,1,20.80_20.85_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.69_20.50_20.33_19.80_,8_70_1_1_3_
09:44:50,20.83,1,1,20.80_20.86_20.90_22.10_22.90_,1_35_8_1_1_,20.71_20.69_20.50_20.33_19.80_,8_70_1_1_3_
09:46:38,20.83,1,1,20.80_20.90_20.95_22.10_22.90_,1_35_8_1_1_,20.75_20.73_20.50_20.33_19.80_,8_70_1_1_3_
09:46:59,20.83,1,1,20.80_20.91_20.97_22.10_22.90_,1_35_8_1_1_,20.78_20.74_20.50_20.33_19.80_,8_70_1_1_3_
09:47:40,20.83,1,1,20.80_20.92_20.97_22.10_22.90_,1_35_8_1_1_,20.78_20.75_20.50_20.33_19.80_,8_70_1_1_3_
09:48:21,20.83,1,1,20.80_20.92_20.97_22.10_22.90_,1_35_8_1_1_,20.78_20.75_20.50_20.33_19.80_,8_70_1_1_3_
09:49:33,20.83,1,1,20.80_20.91_20.97_22.10_22.90_,1_35_8_1_1_,20.78_20.75_20.50_20.33_19.80_,8_70_1_1_3_
