09:09:17,32.38,1,1,32.45_32.47_32.48_33.00_,1_100_1_1_,32.38_32.17_32.16_32.00_31.75_,1_1_1_1_2_
09:15:52,32.38,1,1,32.45_32.49_33.00_,1_1_1_,32.38_32.18_32.16_32.00_31.75_,1_1_1_1_2_
09:36:27,32.38,1,1,32.45_32.51_32.52_33.00_,1_100_1_1_,32.38_32.21_32.00_31.75_31.51_,1_2_1_2_3_
10:26:03,32.38,1,3,32.37_32.40_32.45_33.00_,100_1_1_1_,32.09_32.00_31.75_31.51_31.19_,1_1_1_3_4_
10:26:28,32.38,1,3,32.37_32.40_32.45_33.00_,100_1_1_1_,32.09_32.00_31.75_31.51_31.19_,1_1_1_3_4_
10:27:40,32.38,1,3,32.37_32.40_32.45_33.00_,100_1_1_1_,32.09_32.00_31.75_31.51_31.19_,1_1_1_3_4_
10:29:33,32.38,1,3,32.37_32.45_33.00_,101_1_1_,32.06_32.00_31.75_31.51_31.19_,1_1_1_3_4_
10:30:09,32.38,1,3,32.37_32.40_32.45_33.00_,100_1_1_1_,32.09_32.00_31.75_31.51_31.19_,1_1_1_3_4_
10:36:58,32.38,1,3,32.32_32.34_32.45_33.00_,100_1_1_1_,32.03_31.75_31.51_31.19_30.87_,1_2_3_4_5_
10:39:52,32.38,1,3,32.35_32.37_32.45_33.00_,100_1_1_1_,32.06_31.75_31.51_31.19_30.87_,1_2_3_4_5_
10:47:08,32.38,1,3,32.39_32.41_32.45_33.00_,100_1_1_1_,32.10_31.75_31.51_31.19_30.87_,1_2_3_4_5_
10:47:18,32.38,1,3,32.39_32.45_33.00_,101_1_1_,32.08_31.75_31.51_31.19_30.87_,1_2_3_4_5_
10:53:17,32.38,1,3,32.39_32.40_32.45_33.00_,100_1_1_1_,32.09_31.75_31.51_31.19_30.87_,1_2_3_4_5_
10:58:55,32.38,1,3,32.39_32.41_32.45_33.00_,100_1_1_1_,32.10_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:00:07,32.38,1,3,32.39_32.42_32.45_33.00_,100_1_1_1_,32.11_32.08_31.75_31.51_31.19_,1_1_1_3_4_
11:00:48,32.38,1,3,32.39_32.41_32.45_33.00_,100_1_1_1_,32.10_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:03:11,32.38,1,3,32.39_32.42_32.45_33.00_,100_1_1_1_,32.11_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:10:47,32.38,1,3,32.39_32.40_32.45_33.00_,100_1_1_1_,32.09_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:10:52,32.38,1,3,32.39_32.42_32.45_33.00_,100_1_1_1_,32.11_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:12:40,32.38,1,3,32.39_32.41_32.45_33.00_,100_1_1_1_,32.09_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:12:50,32.38,1,3,32.39_32.41_32.45_33.00_,100_1_1_1_,32.10_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:15:19,32.38,1,3,32.39_32.41_32.45_33.00_,100_1_1_1_,32.10_31.75_31.51_31.19_30.87_,1_2_3_4_5_
11:20:46,31.75,2,5,32.38_32.45_33.00_,100_1_1_,32.08_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:22:24,31.75,2,5,32.36_32.37_32.40_32.45_33.00_,1_100_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:24:27,31.75,2,5,32.36_32.40_32.41_32.45_33.00_,1_100_1_1_1_,32.10_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:24:52,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:26:04,31.75,2,5,32.36_32.41_32.45_33.00_,101_1_1_1_,32.10_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:26:10,31.75,2,5,32.36_32.41_32.45_33.00_,101_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:26:15,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:27:26,31.75,2,5,32.36_32.39_32.45_33.00_,101_1_1_1_,32.08_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:27:47,31.75,2,5,32.36_32.40_32.41_32.45_33.00_,1_100_1_1_1_,32.10_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:27:57,31.75,2,5,32.36_32.40_32.41_32.45_33.00_,1_100_1_1_1_,32.10_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:29:14,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:29:55,31.75,2,5,32.36_32.41_32.45_33.00_,101_1_1_1_,32.10_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:31:42,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:36:39,31.75,2,5,32.36_32.40_32.41_32.45_33.00_,1_100_1_1_1_,32.10_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:36:44,31.75,2,5,32.36_32.40_32.45_33.00_,1_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:39:03,31.75,2,5,32.36_32.40_32.41_32.45_33.00_,1_100_1_1_1_,32.10_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:40:09,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.08_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:43:19,31.75,2,5,32.36_32.39_32.45_33.00_,101_1_1_1_,32.08_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:44:15,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:44:20,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.08_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:44:25,31.75,2,5,32.36_32.39_32.45_33.00_,101_1_1_1_,32.08_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:45:42,31.75,2,5,32.36_32.40_32.45_33.00_,101_1_1_1_,32.09_31.51_31.19_30.87_30.80_,1_4_4_5_1_
11:47:30,31.75,2,5,32.36_32.38_32.45_33.00_,101_1_1_1_,32.07_31.51_31.19_30.87_30.80_,1_4_4_5_1_
