09:43:52,32.46,1,1,32.70_33.20_33.30_,1_101_1_,32.43_32.39_32.06_31.74_31.42_,1_1_3_4_5_
09:44:07,32.46,1,1,32.71_33.20_33.30_,1_101_1_,32.43_32.40_32.06_31.74_31.42_,1_1_3_4_5_
09:48:54,32.43,1,2,32.43_32.68_33.20_33.30_,2_1_101_1_,32.39_32.36_32.06_31.74_31.42_,1_1_3_4_5_
09:51:48,32.43,1,2,32.43_32.69_33.20_33.30_,2_1_101_1_,32.39_32.37_32.06_31.74_31.42_,1_1_3_4_5_
09:52:14,32.43,1,2,32.43_32.69_33.20_33.30_,2_1_101_1_,32.39_32.37_32.06_31.74_31.42_,1_1_3_4_5_
09:53:05,32.43,1,2,32.43_32.69_33.20_33.30_,2_1_101_1_,32.39_32.37_32.06_31.74_31.42_,1_1_3_4_5_
09:54:22,32.43,1,2,32.43_32.69_33.20_33.30_,2_1_101_1_,32.39_32.37_32.06_31.74_31.42_,1_1_3_4_5_
09:55:13,32.43,1,2,32.43_32.68_33.20_33.30_,2_1_101_1_,32.39_32.36_32.06_31.74_31.42_,1_1_3_4_5_
09:55:28,32.43,1,2,32.43_32.69_33.20_33.30_,2_1_101_1_,32.39_32.37_32.06_31.74_31.42_,1_1_3_4_5_
09:55:39,32.43,1,2,32.43_32.68_33.20_33.30_,2_1_101_1_,32.39_32.36_32.06_31.74_31.42_,1_1_3_4_5_
09:56:30,32.43,1,2,32.43_32.69_33.20_33.30_,2_1_101_1_,32.39_32.37_32.06_31.74_31.42_,1_1_3_4_5_
09:57:36,32.43,1,2,32.43_32.67_33.20_33.30_,2_1_101_1_,32.39_32.36_32.06_31.74_31.42_,1_1_3_4_5_
10:00:31,32.43,1,2,32.43_32.67_33.20_33.30_,2_1_101_1_,32.39_32.36_32.06_31.74_31.42_,1_1_3_4_5_
10:00:36,32.43,1,2,32.43_32.68_33.20_33.30_,2_1_101_1_,32.39_32.36_32.06_31.74_31.42_,1_1_3_4_5_
10:00:56,32.39,1,3,32.43_32.67_33.20_33.30_,2_1_101_1_,32.36_32.06_31.74_31.42_,1_3_4_5_
10:01:53,32.39,1,3,32.43_32.68_33.20_33.30_,2_1_101_1_,32.38_32.37_32.06_31.74_31.42_,1_1_3_4_5_
10:02:18,32.39,1,3,32.43_32.69_33.20_33.30_,2_1_101_1_,32.38_32.37_32.06_31.74_31.42_,1_1_3_4_5_
10:03:30,32.38,1,4,32.43_32.69_33.20_33.30_,2_1_101_1_,32.38_32.37_32.06_31.74_31.42_,1_1_3_4_5_
10:05:02,32.38,1,4,32.43_32.69_33.20_33.30_,2_1_101_1_,32.39_32.37_32.06_31.74_31.42_,1_1_3_4_5_
10:05:58,32.39,1,5,32.43_32.68_33.20_33.30_,2_1_101_1_,32.36_32.06_31.74_31.42_,1_3_4_5_
10:06:14,32.39,1,5,32.43_32.67_33.20_33.30_,2_1_101_1_,32.35_32.06_31.74_31.42_,1_3_4_5_
10:06:19,32.39,1,5,32.43_32.68_33.20_33.30_,2_1_101_1_,32.36_32.06_31.74_31.42_,1_3_4_5_
10:07:25,32.39,1,5,32.43_32.69_33.20_33.30_,2_1_101_1_,32.38_32.37_32.06_31.74_31.42_,1_1_3_4_5_
10:07:35,32.39,1,5,32.43_32.70_33.20_33.30_,2_1_101_1_,32.38_32.06_31.74_31.42_,2_3_4_5_
10:08:22,32.39,1,5,32.43_32.69_33.20_33.30_,2_1_101_1_,32.38_32.37_32.06_31.74_31.42_,1_1_3_4_5_
10:08:37,32.39,1,5,32.43_32.70_33.20_33.30_,2_1_101_1_,32.39_32.38_32.06_31.74_31.42_,1_1_3_4_5_
10:08:47,32.39,1,5,32.43_33.20_33.30_,2_101_1_,32.39_32.38_32.06_31.74_31.42_,1_1_3_4_5_
10:08:52,32.39,1,5,32.43_32.70_33.20_33.30_,2_1_101_1_,32.39_32.38_32.06_31.74_31.42_,1_1_3_4_5_
10:11:01,32.39,1,5,32.43_32.70_33.20_33.30_,2_1_101_1_,32.39_32.38_32.06_31.74_31.42_,1_1_3_4_5_
10:11:21,32.39,1,5,32.43_32.70_33.20_33.30_,2_1_101_1_,32.39_32.38_32.06_31.74_31.42_,1_1_3_4_5_
10:13:08,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.40_32.06_31.74_31.42_,1_3_4_5_
10:16:53,32.39,1,5,32.43_32.74_33.20_33.30_,2_1_101_1_,32.42_32.06_31.74_31.42_,2_3_4_5_
10:21:25,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:21:51,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:22:11,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_101_1_,32.42_32.39_32.06_31.74_31.42_,1_1_3_4_5_
10:23:13,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:23:18,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:23:33,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_101_1_,32.42_32.39_32.06_31.74_31.42_,1_1_3_4_5_
10:27:23,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:27:59,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:28:15,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:34:29,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_101_1_,32.42_32.39_32.06_31.74_31.42_,1_1_3_4_5_
10:35:51,32.39,1,5,32.43_33.20_33.30_,2_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:36:32,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:38:35,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:40:12,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:41:29,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:41:39,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:42:20,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:42:25,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:44:28,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.41_32.06_31.74_31.42_,1_1_3_4_5_
10:46:36,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:46:41,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:47:43,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:48:03,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_101_1_,32.42_32.40_32.06_31.74_31.42_,1_1_3_4_5_
10:52:35,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_1_1_,32.39_32.06_31.74_31.42_,1_3_4_5_
10:53:10,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_1_1_,32.40_32.06_31.74_31.42_,1_3_4_5_
10:53:21,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_1_1_,32.41_32.06_31.74_31.42_,1_3_4_5_
10:53:31,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_1_1_,32.42_32.06_31.74_31.42_,1_3_4_5_
10:54:43,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_1_1_,32.42_32.06_31.74_31.42_,1_3_4_5_
10:54:58,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_1_1_,32.41_32.06_31.74_31.42_,1_3_4_5_
10:56:56,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_1_1_,32.41_32.06_31.74_31.42_,1_3_4_5_
10:57:11,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_1_1_,32.41_32.06_31.74_31.42_,1_3_4_5_
10:58:33,32.39,1,5,32.43_33.20_33.30_,2_1_1_,32.40_32.06_31.74_31.42_,1_3_4_5_
10:58:38,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_1_1_,32.40_32.06_31.74_31.42_,1_3_4_5_
11:00:57,32.39,1,5,32.43_32.71_33.20_33.30_,2_1_1_1_,32.39_32.06_31.74_31.42_,1_3_4_5_
11:01:07,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_1_1_,32.40_32.06_31.74_31.42_,1_3_4_5_
11:01:17,32.39,1,5,32.43_32.73_33.20_33.30_,2_1_1_1_,32.41_32.06_31.74_31.42_,1_3_4_5_
11:01:22,32.39,1,5,32.43_32.72_33.20_33.30_,2_1_1_1_,32.40_32.06_31.74_31.42_,1_3_4_5_
11:03:51,32.43,1,6,32.43_32.69_33.20_33.30_,1_1_1_1_,32.37_32.06_31.74_31.42_,1_3_4_5_
11:03:56,32.43,1,6,32.43_32.68_33.20_33.30_,1_1_1_1_,32.37_32.06_31.74_31.42_,1_3_4_5_
11:04:11,32.43,1,6,32.43_32.68_33.20_33.30_,1_1_1_1_,32.36_32.06_31.74_31.42_,1_3_4_5_
11:04:37,32.43,1,6,32.43_33.20_33.30_,1_1_1_,32.37_32.06_31.74_31.42_,1_3_4_5_
11:05:28,32.43,1,6,32.43_32.69_33.20_33.30_,1_1_1_1_,32.37_32.06_31.74_31.42_,1_3_4_5_
11:05:33,32.43,1,6,32.43_32.70_33.20_33.30_,1_1_1_1_,32.38_32.06_31.74_31.42_,1_3_4_5_
