09:00:00,12.00,280,280,12.00_12.01_12.02_12.03_12.04_,396_146_176_230_310_,11.99_11.98_11.97_11.96_11.95_,540_1021_408_505_442_
09:00:05,12.00,396,676,12.01_12.02_12.03_12.04_12.05_,146_176_230_310_302_,12.00_11.99_11.98_11.97_11.96_,103_540_1021_408_505_
09:00:31,12.01,197,878,12.02_12.03_12.04_12.05_12.06_,176_230_310_302_237_,12.01_12.00_11.99_11.98_11.97_,1200_1277_297_522_1026_
09:00:41,12.02,152,1040,12.03_12.04_12.05_12.06_12.07_,231_310_302_238_143_,12.02_12.01_12.00_11.99_11.98_,254_1148_1933_540_1021_
09:00:51,12.03,1,1272,12.04_12.05_12.06_12.07_12.08_,330_302_238_143_404_,12.03_12.02_12.01_12.00_11.99_,169_832_1647_693_537_
09:01:06,12.02,300,1580,12.03_12.04_12.05_12.06_12.07_,90_382_320_339_141_,12.02_12.01_12.00_11.99_11.98_,301_1215_1546_532_1021_
09:01:22,12.02,5,1685,12.03_12.04_12.05_12.06_12.07_,178_332_322_339_142_,12.02_12.01_12.00_11.99_11.98_,148_1372_1695_532_1021_
09:01:42,12.02,26,1801,12.03_12.04_12.05_12.06_12.07_,263_349_323_341_152_,12.02_12.01_12.00_11.99_11.98_,116_1472_1700_33_23_
09:01:58,12.02,15,1823,12.03_12.04_12.05_12.06_12.07_,259_349_334_341_152_,12.02_12.01_12.00_11.99_11.98_,94_1472_1700_33_23_
09:02:28,12.02,12,1875,12.03_12.04_12.05_12.06_12.07_,269_363_348_354_162_,12.02_12.01_12.00_11.99_11.98_,42_1715_801_438_23_
09:03:09,12.02,115,2091,12.03_12.04_12.05_12.06_12.07_,245_391_1223_1234_561_,12.02_12.01_12.00_11.99_11.98_,238_2351_2678_438_23_
09:03:20,12.02,1,2092,12.02_12.03_12.04_12.05_12.06_,20_347_1010_1223_735_,12.01_12.00_11.99_11.98_11.97_,1139_2492_2216_23_30_
09:03:30,12.02,1,2092,12.02_12.03_12.04_12.05_12.06_,33_348_1010_1223_745_,12.01_12.00_11.99_11.98_11.97_,1139_2492_2216_23_30_
09:03:50,12.01,1,2093,12.02_12.03_12.04_12.05_12.06_,48_445_1380_1223_645_,12.01_12.00_11.99_11.98_11.97_,798_2492_2567_23_30_
09:04:21,12.01,5,2112,12.02_12.03_12.04_12.05_12.06_,63_467_1380_1209_645_,12.01_12.00_11.99_11.98_11.97_,1127_2492_2216_23_30_
09:04:31,12.02,30,2142,12.02_12.03_12.04_12.05_12.06_,52_469_1380_1209_663_,12.01_12.00_11.99_11.98_11.97_,1127_2492_2216_25_30_
09:04:57,12.02,62,2225,12.03_12.04_12.05_12.06_12.07_,469_881_720_673_189_,12.02_12.01_12.00_11.99_11.98_,38_1109_1993_1218_25_
09:05:07,12.02,62,2225,12.02_12.03_12.04_12.05_12.06_,16_469_1380_1573_1042_,12.01_12.00_11.99_11.98_11.97_,808_1894_2216_425_30_
09:05:17,12.01,10,2235,12.02_12.03_12.04_12.05_12.06_,22_468_1380_1573_1042_,12.01_12.00_11.99_11.98_11.97_,455_1994_3066_425_30_
09:05:27,12.01,14,2252,12.02_12.03_12.04_12.05_12.06_,21_468_1380_1573_1042_,12.01_12.00_11.99_11.98_11.97_,784_1997_2715_425_30_
09:06:19,12.02,1,2258,12.02_12.03_12.04_12.05_12.06_,16_470_501_1075_1041_,12.01_12.00_11.99_11.98_11.97_,853_2347_1218_27_30_
09:06:44,12.02,1,2286,12.03_12.04_12.05_12.06_12.07_,465_1000_1220_1041_921_,12.02_12.01_12.00_11.99_11.98_,342_1358_2338_1786_28_
09:07:00,12.03,100,2389,12.03_12.04_12.05_12.06_12.07_,376_1006_1220_1041_921_,12.02_12.01_12.00_11.99_11.98_,345_1358_2338_1786_8_
09:07:10,12.02,3,2392,12.03_12.04_12.05_12.06_12.07_,390_999_1220_1041_921_,12.02_12.01_12.00_11.99_11.98_,346_1415_2338_1786_8_
09:07:20,12.02,3,2392,12.03_12.04_12.05_12.06_12.07_,390_1000_1222_1041_921_,12.02_12.01_12.00_11.99_11.98_,446_1416_2336_1786_8_
09:07:30,12.02,3,2392,12.03_12.04_12.05_12.06_12.07_,390_1004_1222_1041_956_,12.02_12.01_12.00_11.99_11.98_,446_1416_2336_1786_8_
09:07:41,12.02,6,2398,12.03_12.04_12.05_12.06_12.07_,390_1004_1225_1041_956_,12.02_12.01_12.00_11.99_11.98_,446_1421_2346_1786_8_
09:07:51,12.02,6,2404,12.03_12.04_12.05_12.06_12.07_,290_1004_1226_1041_956_,12.02_12.01_12.00_11.99_11.98_,440_1421_2346_1786_8_
09:08:16,12.02,2,2407,12.03_12.04_12.05_12.06_12.07_,302_1004_1226_1041_956_,12.02_12.01_12.00_11.99_11.98_,447_1421_2348_1786_8_
09:08:22,12.02,1,2408,12.03_12.04_12.05_12.06_12.07_,312_1004_1226_1041_956_,12.02_12.01_12.00_11.99_11.98_,446_1421_2348_1786_8_
09:08:47,12.02,2,2485,12.03_12.04_12.05_12.06_12.07_,322_1176_1226_1039_966_,12.02_12.01_12.00_11.99_11.98_,369_1421_2348_1786_8_
09:08:57,12.02,17,2502,12.03_12.04_12.05_12.06_12.07_,339_1218_1226_1039_966_,12.02_12.01_12.00_11.99_11.98_,352_1421_2348_1786_8_
09:09:49,12.02,25,2558,12.03_12.04_12.05_12.06_12.07_,339_1314_2390_1039_599_,12.02_12.01_12.00_11.99_11.98_,25_1608_2357_2285_408_
09:10:09,12.02,8,2570,12.03_12.04_12.05_12.06_12.07_,350_1315_2390_1042_599_,12.02_12.01_12.00_11.99_11.98_,13_1608_2360_2285_408_
09:10:30,12.02,1,2575,12.03_12.04_12.05_12.06_12.07_,357_832_738_1843_988_,12.02_12.01_12.00_11.99_11.98_,1551_1422_1897_408_8_
09:10:50,12.02,3,2580,12.03_12.04_12.05_12.06_12.07_,363_834_1236_2342_988_,12.02_12.01_12.00_11.99_11.98_,1566_1956_2895_408_8_
09:11:11,12.03,10,2590,12.03_12.04_12.05_12.06_12.07_,380_1333_1592_1843_619_,12.02_12.01_12.00_11.99_11.98_,43_1638_2405_1786_408_
09:11:31,12.02,10,2631,12.03_12.04_12.05_12.06_12.07_,376_1331_1591_1843_619_,12.02_12.01_12.00_11.99_11.98_,12_1638_2005_2685_408_
09:11:41,12.02,10,2631,12.03_12.04_12.05_12.06_12.07_,372_832_1091_1843_619_,12.02_12.01_12.00_11.99_11.98_,12_1638_1506_1687_408_
09:11:51,12.02,12,2643,12.02_12.03_12.04_12.05_12.06_,1_372_1711_1591_1843_,12.01_12.00_11.99_11.98_11.97_,1638_2062_2685_408_31_
09:11:57,12.02,12,2643,12.02_12.03_12.04_12.05_12.06_,2_363_1711_1591_1843_,12.01_12.00_11.99_11.98_11.97_,1638_2062_2685_408_31_
09:12:12,12.02,5,2648,12.02_12.03_12.04_12.05_12.06_,22_363_1711_1593_1843_,12.01_12.00_11.99_11.98_11.97_,1638_2052_2685_408_31_
09:12:17,12.01,3,2651,12.02_12.03_12.04_12.05_12.06_,31_363_1331_1593_1843_,12.01_12.00_11.99_11.98_11.97_,1635_2951_2186_8_31_
09:12:22,12.01,3,2651,12.02_12.03_12.04_12.05_12.06_,41_363_1331_1593_1843_,12.01_12.00_11.99_11.98_11.97_,1635_2951_1786_408_31_
09:12:43,12.02,5,2661,12.02_12.03_12.04_12.05_12.06_,24_387_1331_1603_1843_,12.01_12.00_11.99_11.98_11.97_,1635_2951_1786_408_31_
09:12:48,12.02,5,2661,12.02_12.03_12.04_12.05_12.06_,24_387_1331_1603_1843_,12.01_12.00_11.99_11.98_11.97_,1635_2951_2186_8_31_
09:13:08,12.02,5,2661,12.02_12.03_12.04_12.05_12.06_,27_367_1331_1603_1843_,12.01_12.00_11.99_11.98_11.97_,1692_2894_2186_8_31_
09:13:49,12.02,10,2704,12.03_12.04_12.05_12.06_12.07_,368_1331_1610_1843_619_,12.02_12.01_12.00_11.99_11.98_,790_892_2420_2186_10_
09:14:10,12.02,10,2704,12.03_12.04_12.05_12.06_12.07_,368_832_1256_2342_988_,12.02_12.01_12.00_11.99_11.98_,1532_1948_2910_408_10_
09:14:20,12.02,10,2704,12.03_12.04_12.05_12.06_12.07_,373_772_1256_2342_988_,12.02_12.01_12.00_11.99_11.98_,1532_2348_2510_408_10_
09:14:30,12.02,15,2719,12.03_12.04_12.05_12.06_12.07_,373_712_876_1973_988_,12.02_12.01_12.00_11.99_11.98_,1880_2889_2011_8_10_
09:14:40,12.02,3,2722,12.03_12.04_12.05_12.06_12.07_,375_712_879_1973_988_,12.02_12.01_12.00_11.99_11.98_,1877_2889_2011_8_10_
09:14:51,12.03,5,2727,12.03_12.04_12.05_12.06_12.07_,372_712_879_1973_988_,12.02_12.01_12.00_11.99_11.98_,1825_2447_2011_8_10_
09:15:01,12.03,10,2737,12.03_12.04_12.05_12.06_12.07_,362_660_879_1973_988_,12.02_12.01_12.00_11.99_11.98_,1581_2790_2011_8_10_
09:15:06,12.03,10,2737,12.03_12.04_12.05_12.06_12.07_,365_628_879_1973_988_,12.02_12.01_12.00_11.99_11.98_,1882_2889_2011_8_10_
