09:00:26,24.80,3,97,24.85_24.90_24.95_25.00_25.10_,1_16_8_27_1_,24.70_24.65_24.60_24.55_24.50_,1_3_75_12_65_
09:01:43,24.65,2,128,24.70_24.80_24.85_24.90_24.95_,2_6_4_16_18_,24.65_24.60_24.55_24.50_24.40_,4_31_12_68_33_
09:01:48,24.65,1,129,24.70_24.80_24.85_24.90_24.95_,3_6_3_17_18_,24.65_24.60_24.55_24.50_24.40_,3_31_20_60_33_
09:01:58,24.65,14,146,24.80_24.85_24.90_24.95_25.00_,6_3_16_18_23_,24.65_24.60_24.55_24.50_24.40_,3_38_12_60_33_
09:01:58,24.65,14,146,24.80_24.85_24.90_24.95_25.00_,6_3_16_18_23_,24.65_24.60_24.55_24.50_24.40_,3_38_12_60_33_
09:02:29,24.55,6,208,24.60_24.80_24.85_24.90_24.95_,8_6_4_23_22_,24.55_24.50_24.45_24.40_24.35_,4_61_8_33_14_
09:03:26,24.55,1,242,24.60_24.80_24.85_24.90_24.95_,5_6_4_16_22_,24.55_24.50_24.45_24.40_24.35_,8_61_8_33_14_
09:04:17,24.60,3,255,24.70_24.75_24.80_24.85_24.90_,3_3_7_14_16_,24.60_24.55_24.50_24.40_24.35_,11_26_79_34_14_
09:04:22,24.60,1,256,24.70_24.75_24.80_24.85_24.90_,4_3_7_14_16_,24.60_24.55_24.50_24.40_24.35_,18_26_79_34_14_
09:04:22,24.60,1,256,24.70_24.75_24.80_24.85_24.90_,4_3_7_14_16_,24.60_24.55_24.50_24.40_24.35_,18_26_79_34_14_
09:04:28,24.60,1,257,24.70_24.75_24.80_24.85_24.90_,4_3_7_14_16_,24.60_24.55_24.50_24.40_24.35_,17_26_79_36_14_
09:04:38,24.60,3,270,24.70_24.75_24.80_24.85_24.90_,4_3_7_14_23_,24.60_24.55_24.50_24.40_24.35_,5_31_79_37_14_
09:04:58,24.60,1,277,24.65_24.70_24.75_24.80_24.85_,4_11_3_7_21_,24.60_24.55_24.50_24.40_24.35_,3_29_80_37_14_
09:04:58,24.60,1,277,24.65_24.70_24.75_24.80_24.85_,4_11_3_7_21_,24.60_24.55_24.50_24.40_24.35_,3_29_80_37_14_
09:05:04,24.60,1,278,24.65_24.70_24.75_24.80_24.85_,4_8_3_7_21_,24.60_24.55_24.50_24.40_24.35_,4_42_87_37_14_
09:05:14,24.60,3,282,24.65_24.70_24.75_24.80_24.85_,4_8_3_7_21_,24.60_24.55_24.50_24.40_24.35_,3_41_87_37_14_
09:06:36,24.60,1,347,24.65_24.70_24.75_24.80_24.85_,3_9_10_7_14_,24.60_24.55_24.50_24.45_24.40_,5_27_90_8_38_
09:07:12,24.60,1,351,24.65_24.70_24.75_24.80_24.85_,1_9_10_7_14_,24.60_24.55_24.50_24.45_24.40_,3_27_91_7_38_
09:07:58,24.60,1,354,24.65_24.70_24.75_24.80_24.85_,3_9_10_7_14_,24.60_24.55_24.50_24.45_24.40_,7_22_91_7_38_
09:08:54,24.60,2,378,24.65_24.70_24.75_24.80_24.85_,10_8_3_15_12_,24.60_24.55_24.50_24.45_24.40_,3_23_95_7_38_
09:08:59,24.60,1,379,24.65_24.70_24.75_24.80_24.85_,10_8_3_15_12_,24.60_24.55_24.50_24.45_24.40_,2_23_95_7_38_
09:11:54,24.65,1,473,24.65_24.70_24.75_24.80_24.85_,1_16_3_7_19_,24.60_24.55_24.50_24.40_24.35_,11_33_126_41_14_
09:12:04,24.60,2,480,24.65_24.70_24.75_24.80_24.85_,1_16_3_7_19_,24.60_24.55_24.50_24.40_24.35_,4_33_127_41_14_
