09:00:08,13.43,3,10,13.44_13.45_13.46_13.47_13.48_,1_302_654_404_265_,13.43_13.42_13.41_13.40_13.39_,197_712_592_590_644_
09:00:19,13.44,1,11,13.45_13.46_13.47_13.48_13.49_,2_504_504_406_260_,13.44_13.43_13.42_13.41_13.40_,199_700_602_592_590_
09:00:29,13.44,1,11,13.45_13.46_13.47_13.48_13.49_,2_204_354_506_502_,13.44_13.43_13.42_13.41_13.40_,701_793_602_592_590_
09:00:49,13.46,14,227,13.47_13.48_13.49_13.50_13.51_,4_6_452_507_403_,13.46_13.45_13.44_13.43_13.42_,702_794_593_593_602_
09:01:00,13.47,4,231,13.48_13.49_13.50_13.51_13.52_,6_452_507_403_261_,13.47_13.46_13.45_13.44_13.43_,301_702_594_593_593_
09:01:10,13.48,1,232,13.48_13.49_13.50_13.51_13.52_,5_602_507_153_261_,13.47_13.46_13.45_13.44_13.43_,1_302_600_593_593_
09:01:35,13.47,2,236,13.48_13.49_13.50_13.51_13.52_,9_452_357_253_261_,13.47_13.46_13.45_13.44_13.43_,299_401_593_593_593_
09:02:01,13.47,2,236,13.48_13.49_13.50_13.51_13.52_,9_102_557_603_255_,13.47_13.46_13.45_13.44_13.43_,300_701_593_593_593_
09:02:06,13.48,9,245,13.49_13.50_13.51_13.52_13.53_,102_357_553_404_260_,13.48_13.47_13.46_13.45_13.44_,191_700_594_593_593_
09:02:22,13.48,1,246,13.49_13.50_13.51_13.52_13.53_,102_7_503_554_255_,13.48_13.47_13.46_13.45_13.44_,400_1092_594_594_593_
09:02:27,13.48,1,246,13.49_13.50_13.51_13.52_13.53_,102_307_503_454_260_,13.48_13.47_13.46_13.45_13.44_,201_700_594_594_593_
09:02:37,13.48,1,246,13.49_13.50_13.51_13.52_13.53_,102_307_503_454_260_,13.48_13.47_13.46_13.45_13.44_,1_700_794_594_593_
09:03:18,13.48,2,248,13.48_13.49_13.50_13.51_13.52_,6_402_457_553_311_,13.47_13.46_13.45_13.44_13.43_,300_701_594_593_592_
09:03:38,13.48,2,248,13.48_13.49_13.50_13.51_13.52_,6_202_457_753_311_,13.47_13.46_13.45_13.44_13.43_,300_700_594_593_592_
09:04:09,13.48,1,249,13.48_13.49_13.50_13.51_13.52_,5_302_457_553_307_,13.47_13.46_13.45_13.44_13.43_,300_700_594_593_592_
09:04:14,13.48,1,249,13.48_13.49_13.50_13.51_13.52_,5_402_457_553_307_,13.47_13.46_13.45_13.44_13.43_,300_700_594_593_592_
09:04:40,13.48,1,249,13.48_13.49_13.50_13.51_13.52_,5_402_457_553_307_,13.47_13.46_13.45_13.44_13.43_,200_700_594_593_592_
09:04:50,13.48,1,249,13.48_13.49_13.50_13.51_13.52_,5_202_457_753_307_,13.47_13.46_13.45_13.44_13.43_,300_700_594_593_592_
09:05:31,13.49,102,356,13.50_13.51_13.52_13.53_13.54_,8_553_654_255_254_,13.48_13.47_13.46_13.45_13.44_,400_1092_594_593_593_
09:05:36,13.49,102,356,13.50_13.51_13.52_13.53_13.54_,8_403_504_555_254_,13.49_13.48_13.47_13.46_13.45_,200_700_592_594_593_
09:06:02,13.50,3,359,13.50_13.51_13.52_13.53_13.54_,5_553_754_258_254_,13.48_13.47_13.46_13.45_13.44_,300_700_594_593_593_
09:06:07,13.50,3,359,13.50_13.51_13.52_13.53_13.54_,355_653_404_258_254_,13.48_13.47_13.46_13.45_13.44_,200_700_594_593_593_
09:06:17,13.50,3,359,13.50_13.51_13.52_13.53_13.54_,355_653_404_258_254_,13.49_13.48_13.47_13.46_13.45_,100_200_700_594_593_
09:06:27,13.50,3,359,13.50_13.51_13.52_13.53_13.54_,505_753_254_258_254_,13.49_13.47_13.46_13.45_13.44_,100_300_700_593_593_
09:06:48,13.50,3,359,13.50_13.51_13.52_13.53_13.54_,510_653_254_258_254_,13.49_13.47_13.46_13.45_13.44_,100_400_1091_593_593_
09:06:58,13.49,2,361,13.50_13.51_13.52_13.53_13.54_,160_503_754_258_254_,13.49_13.48_13.47_13.46_13.45_,98_200_700_591_593_
09:07:19,13.49,2,363,13.50_13.51_13.52_13.53_13.54_,160_503_754_258_254_,13.49_13.48_13.47_13.46_13.45_,96_300_700_591_593_
