09:00:00,41.98,616,616,41.98_41.99_42.00_42.01_42.02_,134_129_335_83_66_,41.97_41.96_41.95_41.94_41.93_,2_1_81_2_6_
09:00:10,41.93,4,870,41.93_41.94_41.95_41.96_41.97_,64_68_68_68_68_,41.88_41.87_41.86_41.85_41.83_,34_1_21_10_2_
09:00:20,41.88,40,911,41.88_41.89_41.90_41.98_41.99_,10_50_50_133_79_,41.87_41.86_41.85_41.84_41.83_,7_29_20_12_16_
09:00:35,41.92,5,916,41.90_41.91_41.92_41.93_41.98_,50_50_5_300_133_,41.89_41.88_41.87_41.86_41.85_,1_65_7_29_20_
09:00:56,41.90,31,1007,41.94_41.95_41.96_41.98_41.99_,50_50_300_133_79_,41.90_41.89_41.88_41.87_41.86_,34_1_47_7_29_
09:01:11,41.90,203,1222,41.92_41.93_41.94_41.98_41.99_,50_91_350_133_79_,41.90_41.89_41.88_41.87_41.86_,53_10_52_6_40_
09:01:27,41.91,1,1324,41.91_41.92_41.93_41.94_41.95_,39_1_105_152_50_,41.90_41.89_41.88_41.87_41.86_,29_11_51_8_41_
09:01:57,41.90,15,1450,41.91_41.92_41.93_41.94_41.95_,102_106_3_51_51_,41.90_41.89_41.88_41.87_41.86_,105_41_60_10_41_
09:02:38,41.91,72,1572,41.91_41.93_41.94_41.95_41.96_,28_106_353_55_50_,41.90_41.89_41.88_41.87_41.86_,125_48_64_10_41_
09:03:19,41.91,3,1683,41.92_41.93_41.94_41.95_41.96_,30_107_405_56_90_,41.91_41.90_41.89_41.88_41.87_,33_161_48_65_10_
09:03:29,41.92,11,1695,41.92_41.93_41.94_41.95_41.96_,20_107_405_56_90_,41.91_41.90_41.89_41.88_41.87_,41_156_48_65_10_
09:03:40,41.92,10,1707,41.92_41.93_41.94_41.95_41.96_,9_107_405_56_90_,41.91_41.90_41.89_41.88_41.87_,52_157_48_65_10_
09:03:50,41.91,61,1778,41.91_41.92_41.93_41.94_41.95_,39_99_108_406_56_,41.90_41.89_41.88_41.87_41.86_,157_48_65_10_39_
09:04:00,41.91,2,1794,41.91_41.92_41.93_41.94_41.95_,64_100_108_407_56_,41.90_41.89_41.88_41.87_41.86_,156_49_65_11_39_
09:04:05,41.91,24,1818,41.91_41.92_41.93_41.94_41.95_,40_102_108_407_57_,41.90_41.89_41.88_41.87_41.86_,156_49_65_11_60_
09:04:26,41.91,14,1949,41.91_41.92_41.93_41.94_41.95_,7_102_108_407_59_,41.90_41.89_41.88_41.87_41.86_,130_59_65_11_66_
09:04:36,41.90,50,2005,41.91_41.92_41.93_41.94_41.95_,254_254_158_96_9_,41.90_41.89_41.88_41.87_41.86_,112_59_66_11_66_
09:04:57,41.91,50,2057,41.91_41.92_41.93_41.94_41.95_,328_254_56_96_9_,41.90_41.89_41.88_41.87_41.86_,122_59_70_11_67_
09:05:27,41.90,1,2081,41.91_41.92_41.93_41.94_41.95_,391_254_56_96_9_,41.90_41.89_41.88_41.87_41.86_,150_64_69_12_66_
09:05:38,41.91,12,2194,41.91_41.92_41.93_41.94_41.95_,536_254_56_96_9_,41.90_41.89_41.88_41.87_41.86_,168_62_67_13_66_
09:05:48,41.90,9,2206,41.91_41.92_41.93_41.94_41.95_,538_254_56_96_9_,41.90_41.89_41.88_41.87_41.86_,157_57_72_13_77_
09:05:58,41.91,6,2222,41.91_41.92_41.93_41.94_41.95_,537_255_56_96_309_,41.90_41.89_41.88_41.87_41.86_,154_57_73_13_73_
09:06:08,41.89,61,2440,41.89_41.90_41.91_41.92_41.93_,41_401_235_153_346_,41.88_41.87_41.86_41.85_41.84_,78_13_73_22_20_
09:06:29,41.88,50,2504,41.89_41.91_41.92_41.93_41.94_,1_337_504_58_306_,41.88_41.87_41.86_41.85_41.84_,38_16_65_23_60_
09:06:39,41.88,30,2549,41.89_41.91_41.92_41.93_41.94_,2_337_504_98_306_,41.88_41.87_41.86_41.85_41.84_,12_14_65_23_20_
09:06:59,41.89,6,2573,41.89_41.90_41.91_41.92_41.93_,98_181_235_753_8_,41.88_41.87_41.86_41.85_41.84_,7_14_69_23_20_
09:07:10,41.88,2,2581,41.89_41.90_41.91_41.92_41.93_,154_181_235_703_8_,41.88_41.87_41.86_41.85_41.84_,2_15_69_25_20_
09:07:20,41.89,1,2592,41.89_41.90_41.91_41.92_41.93_,153_269_257_703_8_,41.88_41.87_41.86_41.85_41.84_,2_17_69_35_20_
09:08:01,41.86,77,2963,41.86_41.87_41.88_41.89_41.90_,45_14_36_45_33_,41.85_41.84_41.83_41.82_41.81_,143_22_122_247_122_
09:08:06,41.85,45,3008,41.86_41.87_41.88_41.89_41.90_,99_17_35_45_33_,41.85_41.84_41.83_41.82_41.81_,101_21_122_247_122_
09:08:16,41.86,111,3149,41.86_41.87_41.88_41.89_41.90_,19_19_35_45_33_,41.85_41.84_41.83_41.82_41.81_,85_22_163_207_122_
09:08:26,41.85,21,3181,41.86_41.87_41.88_41.89_41.90_,24_18_35_45_33_,41.85_41.84_41.83_41.82_41.81_,83_23_163_207_122_
09:08:37,41.86,4,3185,41.86_41.87_41.88_41.89_41.90_,20_6_35_45_33_,41.85_41.84_41.83_41.82_41.81_,104_23_163_207_122_
09:08:57,41.86,7,3236,41.86_41.87_41.88_41.89_41.90_,10_3_36_46_34_,41.85_41.84_41.83_41.82_41.81_,109_24_164_207_123_
09:09:07,41.85,74,3322,41.86_41.87_41.88_41.89_41.90_,2_3_36_46_34_,41.85_41.84_41.83_41.82_41.81_,47_25_164_206_123_
09:09:18,41.86,10,3362,41.86_41.87_41.88_41.89_41.90_,2_3_36_46_34_,41.85_41.84_41.83_41.82_41.81_,23_25_164_206_123_
09:09:28,41.86,17,3379,41.87_41.88_41.89_41.90_41.91_,3_36_46_35_460_,41.86_41.85_41.84_41.83_41.82_,64_25_25_165_206_
09:09:38,41.87,6,3386,41.88_41.89_41.90_41.91_41.92_,36_46_35_460_191_,41.87_41.86_41.85_41.84_41.83_,28_71_26_25_165_
09:10:09,41.87,12,3429,41.88_41.89_41.90_41.91_41.92_,36_57_40_299_542_,41.87_41.86_41.85_41.84_41.83_,20_285_29_25_125_
