09:00:02,11.06,200,200,11.06_11.07_11.08_11.09_11.10_,285_742_897_803_749_,11.05_11.04_11.03_11.02_11.01_,500_764_900_906_906_
09:00:07,11.06,285,485,11.07_11.08_11.09_11.10_11.11_,442_668_877_949_579_,11.06_11.05_11.04_11.03_11.02_,215_700_1064_908_906_
09:00:17,11.06,285,485,11.07_11.08_11.09_11.10_11.11_,442_568_877_749_579_,11.06_11.05_11.04_11.03_11.02_,505_964_800_908_906_
09:00:43,11.07,454,950,11.08_11.09_11.10_11.11_11.12_,67_544_1023_579_566_,11.07_11.06_11.05_11.04_11.03_,500_958_800_809_908_
09:00:58,11.07,15,965,11.08_11.09_11.10_11.11_11.12_,69_544_1038_569_566_,11.07_11.06_11.05_11.04_11.03_,500_694_1064_809_908_
09:01:04,11.07,15,965,11.07_11.08_11.09_11.10_11.11_,1_219_553_1038_569_,11.06_11.05_11.04_11.03_11.02_,694_1264_809_908_906_
09:01:09,11.06,1,966,11.07_11.08_11.09_11.10_11.11_,11_219_553_1038_569_,11.06_11.05_11.04_11.03_11.02_,693_1264_809_908_906_
09:01:19,11.06,1,966,11.07_11.08_11.09_11.10_11.11_,26_222_858_1038_569_,11.06_11.05_11.04_11.03_11.02_,693_1264_809_925_906_
09:01:29,11.07,30,996,11.07_11.08_11.09_11.10_11.11_,16_522_858_838_569_,11.06_11.05_11.04_11.03_11.02_,793_1564_1109_1225_906_
09:01:35,11.07,30,996,11.07_11.08_11.09_11.10_11.11_,71_72_958_1038_569_,11.06_11.05_11.04_11.03_11.02_,1093_1564_1109_925_906_
09:01:45,11.07,30,996,11.07_11.08_11.09_11.10_11.11_,71_72_958_1038_569_,11.06_11.05_11.04_11.03_11.02_,1103_1564_1109_925_906_
09:02:00,11.07,77,1073,11.08_11.09_11.10_11.11_11.12_,272_358_814_643_566_,11.07_11.06_11.05_11.04_11.03_,310_1667_1303_1109_925_
09:02:05,11.08,72,1145,11.09_11.10_11.11_11.12_11.13_,268_814_643_566_599_,11.08_11.07_11.06_11.05_11.04_,228_1010_1667_1103_809_
09:02:10,11.08,72,1145,11.09_11.10_11.11_11.12_11.13_,268_814_643_566_599_,11.08_11.07_11.06_11.05_11.04_,300_820_1667_1303_809_
09:02:21,11.08,72,1145,11.09_11.10_11.11_11.12_11.13_,268_814_643_566_599_,11.07_11.06_11.05_11.04_11.03_,822_1667_1309_809_925_
09:02:31,11.07,5,1150,11.09_11.10_11.11_11.12_11.13_,271_912_643_566_599_,11.07_11.06_11.05_11.04_11.03_,837_1667_1309_810_625_
09:02:41,11.07,5,1150,11.09_11.10_11.11_11.12_11.13_,271_912_653_566_599_,11.08_11.07_11.06_11.05_11.04_,300_1311_1403_1109_810_
09:02:56,11.08,52,1202,11.09_11.10_11.11_11.12_11.13_,268_912_652_566_599_,11.08_11.07_11.06_11.05_11.04_,448_1316_1403_1109_810_
09:03:22,11.09,20,1227,11.09_11.10_11.11_11.12_11.13_,248_667_802_566_599_,11.08_11.07_11.06_11.05_11.04_,843_1626_1304_809_810_
09:03:32,11.09,43,1270,11.10_11.11_11.12_11.13_11.14_,417_928_640_599_643_,11.09_11.08_11.07_11.06_11.05_,257_1043_1626_1104_809_
09:03:38,11.09,43,1270,11.10_11.11_11.12_11.13_11.14_,417_928_640_599_643_,11.08_11.07_11.06_11.05_11.04_,1043_1626_1104_809_810_
09:03:48,11.09,43,1270,11.10_11.11_11.12_11.13_11.14_,461_918_640_599_643_,11.08_11.07_11.06_11.05_11.04_,853_1626_1304_809_810_
09:03:53,11.09,43,1270,11.09_11.10_11.11_11.12_11.13_,30_611_918_640_599_,11.08_11.07_11.06_11.05_11.04_,853_1626_1304_909_810_
09:03:58,11.09,30,1300,11.09_11.10_11.11_11.12_11.13_,203_611_718_640_599_,11.08_11.07_11.06_11.05_11.04_,853_1626_1304_909_810_
09:04:08,11.09,3,1303,11.10_11.11_11.12_11.13_11.14_,460_918_640_599_643_,11.09_11.08_11.07_11.06_11.05_,17_1053_1626_1104_909_
09:04:18,11.09,1,1309,11.10_11.11_11.12_11.13_11.14_,486_918_640_599_693_,11.09_11.08_11.07_11.06_11.05_,11_853_1626_1304_909_
09:04:29,11.09,15,1325,11.09_11.10_11.11_11.12_11.13_,210_686_792_566_599_,11.08_11.07_11.06_11.05_11.04_,853_1626_1304_909_810_
09:05:05,11.09,30,1385,11.10_11.11_11.12_11.13_11.14_,546_918_640_599_693_,11.09_11.08_11.07_11.06_11.05_,270_1053_1606_1104_910_
09:05:10,11.09,50,1435,11.10_11.11_11.12_11.13_11.14_,385_768_566_673_693_,11.09_11.08_11.07_11.06_11.05_,250_1617_1346_1104_910_
09:05:15,11.09,10,1445,11.10_11.11_11.12_11.13_11.14_,397_618_612_673_693_,11.09_11.08_11.07_11.06_11.05_,440_1617_1346_1104_910_
09:05:20,11.09,10,1445,11.10_11.11_11.12_11.13_11.14_,397_818_745_599_693_,11.09_11.08_11.07_11.06_11.05_,440_1617_1346_804_910_
09:05:25,11.09,10,1445,11.10_11.11_11.12_11.13_11.14_,397_818_745_599_693_,11.09_11.08_11.07_11.06_11.05_,440_1617_1342_1104_910_
09:05:35,11.09,10,1455,11.10_11.11_11.12_11.13_11.14_,397_818_745_599_693_,11.09_11.08_11.07_11.06_11.05_,430_1317_1342_1104_910_
