09:23:09,40.27,1,2,40.41_40.42_,28_53_,40.27_40.26_40.15_39.85_39.60_,20_52_1_2_3_
09:23:14,40.27,1,2,40.39_40.40_,28_53_,40.26_40.25_40.15_39.85_39.60_,21_51_1_2_3_
09:24:41,40.26,1,3,40.42_40.43_,28_53_,40.28_40.27_40.15_39.85_39.60_,20_51_1_2_3_
09:25:02,40.26,1,3,40.42_40.43_40.44_,28_53_53_,40.28_40.27_40.15_39.85_39.60_,20_51_1_2_3_
09:25:07,40.26,1,3,40.42_40.43_,28_53_,40.28_40.27_40.15_39.85_39.60_,20_51_1_2_3_
09:25:22,40.26,1,3,40.42_40.43_,28_53_,40.28_40.27_40.15_39.85_39.60_,20_51_1_2_3_
09:25:58,40.26,1,3,40.42_40.43_,28_53_,40.27_40.26_40.15_39.85_39.60_,20_51_1_2_3_
09:26:03,40.26,1,3,40.42_40.43_,28_53_,40.28_40.27_40.15_39.85_39.60_,20_51_1_2_3_
09:27:35,40.26,1,3,40.42_40.43_,28_53_,40.28_40.27_40.15_39.85_39.60_,20_51_1_2_3_
09:28:27,40.26,1,3,40.42_40.43_,28_53_,40.28_40.27_40.15_39.85_39.60_,20_51_1_2_3_
09:28:32,40.26,1,3,40.39_40.40_,28_53_,40.25_40.15_39.85_39.60_39.46_,51_1_2_3_3_
09:28:47,40.26,1,3,40.37_40.38_,28_53_,40.23_40.22_40.15_39.85_39.60_,20_51_1_2_3_
09:29:59,40.26,1,3,40.36_40.37_,28_53_,40.22_40.21_40.15_39.85_39.60_,20_51_1_2_3_
09:30:14,40.26,1,3,40.39_40.40_,28_53_,40.26_40.25_40.15_39.85_39.60_,20_51_1_2_3_
09:31:05,40.26,5,8,40.39_40.40_,28_53_,40.26_40.25_40.15_39.85_39.60_,20_51_1_2_3_
09:31:47,40.26,5,8,40.39_40.40_,28_53_,40.24_40.15_39.85_39.60_39.46_,51_1_2_3_3_
09:31:52,40.26,5,8,40.39_40.40_,28_53_,40.26_40.25_40.15_39.85_39.60_,20_51_1_2_3_
09:32:22,40.26,1,9,40.38_40.39_,28_53_,40.25_40.24_40.15_39.85_39.60_,20_51_1_2_3_
09:36:28,40.26,1,9,40.34_40.35_40.38_,28_53_30_,40.21_40.20_40.15_39.85_39.60_,20_51_71_2_3_
09:38:05,40.26,1,9,40.38_40.39_,28_83_,40.25_40.24_40.15_39.85_39.60_,20_121_1_2_3_
09:38:36,40.26,1,9,40.38_40.39_40.40_,28_53_30_,40.25_40.24_40.15_39.85_39.60_,20_51_71_2_3_
09:39:12,40.26,1,9,40.39_40.40_,28_83_,40.26_40.25_40.24_40.15_39.85_,20_51_70_1_2_
09:39:17,40.26,1,9,40.39_40.40_,28_83_,40.26_40.25_40.15_39.85_39.60_,20_121_1_2_3_
09:41:05,40.26,1,9,40.48_40.49_,58_53_,40.35_40.34_40.27_40.15_39.85_,20_51_70_1_2_
09:41:10,40.26,1,9,40.48_40.49_,28_83_,40.35_40.34_40.15_39.85_39.60_,20_121_1_2_3_
09:41:56,40.26,1,9,40.49_40.50_,58_53_,40.36_40.35_40.34_40.15_39.85_,20_51_70_1_2_
09:42:22,40.26,1,9,40.50_40.52_40.53_,30_28_53_,40.38_40.37_40.36_40.15_39.85_,20_51_70_1_2_
09:42:27,40.26,1,9,40.51_40.52_,30_53_,40.36_40.15_39.85_39.60_39.46_,70_1_2_3_3_
09:42:37,40.26,1,9,40.51_40.52_,28_53_,40.37_40.36_40.15_39.85_39.60_,20_51_1_2_3_
09:42:42,40.26,1,9,40.51_40.52_,28_53_,40.35_40.15_39.85_39.60_39.46_,70_1_2_3_3_
09:45:10,40.36,6,20,40.49_40.50_,28_83_,40.35_40.34_40.15_39.85_39.60_,20_51_71_2_3_
09:46:37,40.36,4,24,40.52_40.53_,28_83_,40.38_40.37_40.15_39.85_39.60_,20_51_1_2_3_
09:46:42,40.36,4,24,40.52_40.53_,58_53_,40.38_40.37_40.15_39.85_39.60_,20_51_1_2_3_
09:47:08,40.36,4,24,40.53_40.54_,58_53_,40.40_40.39_40.15_39.85_39.60_,20_51_1_2_3_
09:47:13,40.36,4,24,40.52_40.53_,28_83_,40.38_40.37_40.15_39.85_39.60_,20_51_1_2_3_
09:47:18,40.36,4,24,40.53_40.54_,58_53_,40.40_40.39_40.15_39.85_39.60_,20_51_1_2_3_
09:47:34,40.36,4,24,40.52_40.53_,28_83_,40.38_40.37_40.15_39.85_39.60_,20_51_1_2_3_
09:48:40,40.36,4,24,40.53_40.54_,28_83_,40.40_40.39_40.15_39.85_39.60_,20_51_1_2_3_
09:48:46,40.36,4,24,40.54_40.55_,58_53_,40.41_40.40_40.15_39.85_39.60_,20_51_1_2_3_
09:48:51,40.36,4,24,40.53_40.56_40.57_,30_28_53_,40.42_40.41_40.15_39.85_39.60_,20_51_1_2_3_
09:48:56,40.36,4,24,40.56_40.57_,28_53_,40.42_40.41_40.15_39.85_39.60_,20_51_1_2_3_
09:49:06,40.36,4,24,40.57_40.58_,58_53_,40.42_40.41_40.15_39.85_39.60_,20_51_71_2_3_
09:49:11,40.36,4,24,40.56_40.57_40.58_,28_53_30_,40.42_40.41_40.15_39.85_39.60_,20_121_1_2_3_
09:51:35,40.36,4,24,40.55_40.56_40.57_,30_28_53_,40.42_40.41_40.40_40.15_39.85_,20_51_70_1_2_
09:52:00,40.36,4,24,40.54_40.55_,28_83_,40.41_40.40_40.15_39.85_39.60_,20_51_71_2_3_
09:52:51,40.36,4,24,40.54_40.56_,30_28_,40.42_40.41_40.40_40.15_39.85_,20_51_70_1_2_
09:54:39,40.36,4,24,40.53_40.54_40.55_,28_53_30_,40.40_40.39_40.15_39.85_39.60_,20_51_1_2_3_
09:58:29,40.36,4,24,40.53_40.54_,28_83_,40.38_40.37_40.15_39.85_39.60_,20_51_1_2_3_
09:58:34,40.36,4,24,40.53_40.54_,28_83_,40.40_40.39_40.15_39.85_39.60_,20_51_1_2_3_
10:00:27,40.36,4,24,40.52_40.53_,28_53_,40.38_40.37_40.15_39.85_39.60_,20_51_1_2_3_
10:01:18,40.36,4,24,40.53_40.54_,58_53_,40.40_40.39_40.15_39.85_39.60_,20_51_1_2_3_
10:02:04,40.36,4,24,40.49_40.50_,28_83_,40.36_40.35_39.85_39.60_39.46_,20_51_2_3_3_
10:03:21,40.36,4,24,40.50_40.51_40.52_,30_28_53_,40.36_40.35_39.85_39.60_39.46_,20_51_2_3_3_
10:03:26,40.36,4,24,40.49_40.50_40.52_,28_53_30_,40.36_40.35_39.85_39.60_39.46_,20_51_2_3_3_
10:03:31,40.36,4,24,40.51_40.52_,28_83_,40.37_40.36_39.85_39.60_39.46_,20_51_2_3_3_
10:04:53,40.36,4,24,40.53_,30_,40.40_40.39_40.37_39.85_39.60_,20_51_70_2_3_
