13:00:00,29.85,1,143,29.87_31.58_31.98_,8_1_1_,29.80_29.70_29.65_29.60_29.59_,1_1_1_2_10_
13:00:10,29.85,1,143,29.85_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:02:44,29.85,1,143,29.85_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:04:42,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:06:19,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:07:52,29.85,1,143,29.86_31.58_31.98_,8_1_1_,29.80_29.70_29.65_29.60_29.57_,1_1_1_2_10_
13:07:57,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:08:58,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:10:31,29.85,1,143,29.86_31.58_31.98_,8_1_1_,29.80_29.70_29.65_29.60_29.57_,1_1_1_2_10_
13:10:36,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:13:46,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:14:47,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:15:44,29.85,1,143,29.86_31.58_31.98_,8_1_1_,29.80_29.70_29.65_29.60_29.57_,1_1_1_2_10_
13:15:49,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:17:41,29.85,1,143,29.82_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:18:33,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:21:42,29.85,1,143,29.86_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:23:51,29.85,1,143,29.84_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:24:11,29.85,1,143,29.84_31.58_31.98_,8_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:24:16,29.85,1,143,29.84_29.99_31.58_31.98_,8_95_1_1_,29.80_29.71_29.70_29.65_29.60_,1_15_1_1_2_
13:25:23,29.85,1,143,29.84_29.92_31.58_31.98_,8_1_1_1_,29.80_29.76_29.70_29.65_29.60_,1_1_1_1_2_
13:30:00,29.85,1,143,29.84_31.58_31.98_,8_1_1_,29.80_29.70_29.65_29.60_29.55_,1_1_1_2_10_
09:00:13,29.99,2,2,30.13_31.58_31.98_,95_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:13,29.99,2,2,30.13_31.58_31.98_,95_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:00:33,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:04:03,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:05:05,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:05:05,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
09:05:05,29.99,2,2,30.13_31.58_31.98_32.00_,95_1_1_1_,29.85_29.60_29.40_29.20_29.01_,15_1_2_3_1_
