09:00:05,12.40,390,926,12.40_12.41_12.42_12.43_12.44_,52_113_95_185_150_,12.39_12.38_12.37_12.36_12.35_,380_380_512_487_70_
09:00:15,12.44,91,1521,12.45_12.46_12.47_12.48_12.49_,215_132_123_263_191_,12.44_12.39_12.38_12.37_12.36_,292_879_879_380_487_
09:00:20,12.45,11,1532,12.45_12.46_12.47_12.48_12.49_,204_132_123_263_191_,12.44_12.43_12.39_12.38_12.37_,791_499_380_380_380_
09:00:30,12.44,30,1687,12.45_12.46_12.47_12.48_12.49_,213_132_123_263_191_,12.44_12.43_12.40_12.39_12.38_,480_499_5_380_380_
09:00:36,12.44,23,1710,12.45_12.46_12.47_12.48_12.49_,215_130_123_263_191_,12.44_12.43_12.40_12.39_12.38_,487_499_5_380_380_
09:00:46,12.45,270,1991,12.45_12.46_12.47_12.48_12.49_,10_130_181_643_575_,12.44_12.43_12.42_12.40_12.39_,660_380_380_504_499_
09:00:51,12.47,359,2350,12.48_12.49_12.50_12.51_12.52_,263_195_373_521_1179_,12.47_12.46_12.45_12.44_12.43_,31_380_630_50_998_
09:01:06,12.45,52,2424,12.46_12.47_12.48_12.49_12.50_,12_10_263_570_753_,12.45_12.44_12.43_12.42_12.41_,351_430_380_699_499_
09:01:11,12.45,1,2425,12.46_12.47_12.48_12.49_12.50_,318_12_263_570_753_,12.45_12.44_12.43_12.42_12.40_,379_430_879_1198_7_
09:01:16,12.45,14,2439,12.46_12.47_12.48_12.49_12.50_,324_59_1261_1568_753_,12.45_12.44_12.43_12.42_12.41_,375_1428_1378_1198_502_
09:01:32,12.44,6,2458,12.45_12.46_12.47_12.48_12.49_,316_352_67_1644_1568_,12.44_12.43_12.42_12.41_12.40_,923_1378_1578_502_7_
09:01:37,12.45,3,2461,12.45_12.46_12.47_12.48_12.49_,318_352_67_1644_1568_,12.44_12.43_12.42_12.41_12.40_,923_1378_1578_502_7_
09:01:42,12.44,319,2780,12.45_12.46_12.47_12.48_12.49_,320_352_67_1644_1568_,12.44_12.43_12.42_12.41_12.40_,605_1378_1578_502_7_
09:01:47,12.44,10,2790,12.45_12.46_12.47_12.48_12.49_,327_352_70_1644_1568_,12.44_12.43_12.42_12.41_12.40_,600_1378_1578_502_7_
09:02:03,12.43,3,2895,12.44_12.45_12.46_12.47_12.48_,147_354_332_1498_1649_,12.43_12.42_12.41_12.40_12.38_,875_2576_882_9_1_
09:02:08,12.43,2,2897,12.44_12.45_12.46_12.47_12.48_,147_375_332_1498_1649_,12.43_12.42_12.41_12.40_12.38_,873_2576_882_9_3_
09:02:13,12.43,25,2922,12.44_12.45_12.46_12.47_12.48_,149_360_337_1498_1649_,12.43_12.42_12.41_12.40_12.39_,848_2077_882_508_2_
09:02:18,12.43,15,2937,12.44_12.45_12.46_12.47_12.48_,164_360_337_1498_1649_,12.43_12.42_12.41_12.40_12.39_,835_1578_1381_508_4_
09:02:23,12.42,5,2942,12.43_12.44_12.45_12.46_12.47_,10_164_362_1716_1498_,12.42_12.41_12.40_12.39_12.38_,1076_2379_893_4_5_
09:02:28,12.43,10,2952,12.43_12.44_12.45_12.46_12.47_,22_164_362_1716_1598_,12.42_12.41_12.40_12.39_12.38_,1076_1880_1392_4_5_
09:02:33,12.42,82,3034,12.43_12.44_12.45_12.46_12.47_,27_166_747_1826_1598_,12.42_12.41_12.40_12.39_12.38_,1014_1381_1392_503_5_
09:02:49,12.42,105,3241,12.43_12.44_12.45_12.46_12.47_,31_171_388_1826_1598_,12.42_12.41_12.40_12.39_12.38_,1029_1880_1392_4_5_
09:02:54,12.42,2,3243,12.43_12.44_12.45_12.46_12.47_,31_181_388_1828_1598_,12.42_12.41_12.40_12.39_12.38_,1027_2379_1891_503_5_
09:02:59,12.42,5,3248,12.43_12.44_12.45_12.46_12.47_,31_181_1766_1828_600_,12.42_12.41_12.40_12.39_12.38_,523_885_2889_1002_504_
09:03:09,12.42,2,3269,12.43_12.44_12.45_12.46_12.47_,39_182_1785_1828_602_,12.42_12.41_12.40_12.39_12.38_,187_885_2390_1881_504_
09:03:14,12.42,107,3376,12.43_12.44_12.45_12.46_12.47_,39_182_837_1828_1600_,12.42_12.41_12.40_12.39_12.38_,1090_1883_1392_883_504_
09:03:30,12.42,51,3453,12.43_12.44_12.45_12.46_12.47_,44_189_1836_1828_604_,12.42_12.41_12.40_12.39_12.38_,904_1384_1891_503_504_
09:03:35,12.42,51,3453,12.43_12.44_12.45_12.46_12.47_,45_191_1836_1829_604_,12.42_12.41_12.40_12.39_12.38_,405_1384_2390_1002_504_
09:03:40,12.42,51,3453,12.43_12.44_12.45_12.46_12.47_,49_196_1836_1830_604_,12.42_12.41_12.40_12.39_12.38_,405_1384_2390_1002_504_
09:03:45,12.43,30,3483,12.43_12.44_12.45_12.46_12.47_,19_196_1833_1830_604_,12.42_12.41_12.40_12.39_12.38_,904_1394_2390_503_504_
09:03:50,12.43,30,3483,12.43_12.44_12.45_12.46_12.47_,21_194_1831_1832_604_,12.42_12.41_12.40_12.39_12.38_,1154_1394_2390_503_504_
09:03:55,12.43,30,3483,12.43_12.44_12.45_12.46_12.47_,21_194_1831_1832_604_,12.42_12.41_12.40_12.39_12.38_,1424_1644_2390_503_503_
09:04:00,12.42,302,3785,12.43_12.44_12.45_12.46_12.47_,126_194_1831_1832_605_,12.42_12.41_12.40_12.39_12.38_,634_1644_2390_1002_503_
09:04:05,12.42,302,3785,12.43_12.44_12.45_12.46_12.47_,127_574_1831_1832_225_,12.42_12.41_12.40_12.39_12.38_,535_1644_2390_1382_503_
09:04:11,12.43,45,3830,12.44_12.45_12.46_12.47_12.48_,193_833_1832_1605_770_,12.43_12.42_12.41_12.40_12.39_,205_1533_1893_1391_883_
09:04:21,12.43,1,3834,12.44_12.45_12.46_12.47_12.48_,198_1831_2186_978_770_,12.43_12.42_12.41_12.40_12.39_,451_1148_1745_2389_883_
09:04:31,12.43,1,3835,12.44_12.45_12.46_12.47_12.48_,203_1813_2186_978_770_,12.43_12.42_12.41_12.40_12.39_,475_1147_1745_2395_883_
