09:00:00,15.62,1040,1040,15.63_15.64_15.65_15.66_15.67_,36_129_198_37_73_,15.62_15.61_15.60_15.59_15.58_,709_443_673_383_7_
09:00:30,15.67,18,1611,15.68_15.69_15.70_15.71_15.72_,274_137_305_150_119_,15.67_15.66_15.65_15.64_15.62_,370_1576_1180_380_818_
09:00:51,15.67,50,1767,15.67_15.68_15.69_15.70_15.71_,4_271_137_793_530_,15.66_15.65_15.64_15.63_15.62_,39_820_1284_980_1298_
09:01:01,15.66,55,1895,15.67_15.68_15.69_15.70_15.71_,143_266_527_793_530_,15.66_15.65_15.64_15.63_15.62_,4_539_785_1380_1278_
09:01:32,15.65,110,2207,15.66_15.67_15.68_15.69_15.70_,9_519_648_537_795_,15.65_15.64_15.63_15.62_15.61_,9_5_990_2180_923_
09:01:37,15.66,15,2222,15.66_15.67_15.68_15.69_15.70_,5_519_648_537_795_,15.65_15.64_15.63_15.62_15.61_,9_5_110_2180_1323_
09:01:47,15.66,13,2241,15.66_15.67_15.68_15.69_15.70_,145_551_647_538_695_,15.65_15.64_15.63_15.62_15.61_,7_5_112_2180_1343_
09:01:57,15.65,9,2260,15.65_15.66_15.67_15.68_15.69_,3_173_556_647_538_,15.64_15.63_15.62_15.61_15.60_,14_127_2180_1426_714_
09:02:08,15.65,5,2276,15.65_15.66_15.67_15.68_15.69_,70_184_556_647_537_,15.64_15.63_15.62_15.61_15.60_,513_147_2180_1426_715_
09:02:18,15.65,70,2363,15.65_15.66_15.67_15.68_15.69_,36_185_559_647_537_,15.64_15.63_15.62_15.61_15.60_,496_547_2180_1426_720_
09:02:28,15.65,43,2412,15.66_15.67_15.68_15.69_15.70_,189_557_667_538_700_,15.65_15.64_15.63_15.62_15.61_,183_496_547_2180_1426_
09:02:38,15.66,20,2552,15.66_15.67_15.68_15.69_15.70_,200_566_667_538_695_,15.65_15.64_15.63_15.62_15.61_,128_496_547_2180_1426_
09:02:48,15.65,81,2636,15.66_15.67_15.68_15.69_15.70_,203_566_1162_1031_2295_,15.65_15.64_15.63_15.62_15.61_,54_1500_2052_2180_1426_
09:02:59,15.65,85,2743,15.65_15.66_15.67_15.68_15.69_,46_200_566_1168_1035_,15.64_15.63_15.62_15.61_15.60_,1495_2048_2180_1826_720_
