09:00:01,75.30,4779,4779,75.30_75.40_75.50_75.60_75.80_,15265_3_11_7_10_,-,-
09:00:06,75.30,16,4795,75.30_75.40_75.50_75.60_75.80_,15419_3_11_7_10_,-,-
09:00:11,75.30,92,4887,75.30_75.40_75.50_75.60_75.80_,15602_3_11_7_10_,-,-
09:00:16,75.30,37,4924,75.30_75.40_75.50_75.60_75.80_,15724_3_9_7_10_,-,-
09:00:21,75.30,17,4941,75.30_75.40_75.50_75.60_75.80_,15809_3_9_7_10_,-,-
09:00:26,75.30,9,4950,75.30_75.40_75.50_75.60_75.80_,15899_3_9_7_10_,-,-
09:00:32,75.30,7,4957,75.30_75.40_75.50_75.60_75.80_,15949_3_9_7_10_,-,-
09:00:37,75.30,16,4973,75.30_75.40_75.50_75.60_75.80_,15995_3_9_7_11_,-,-
09:00:42,75.30,15,4988,75.30_75.40_75.50_75.60_75.80_,15983_3_9_7_11_,-,-
09:00:47,75.30,5,4993,75.30_75.40_75.50_75.60_75.80_,16001_3_9_7_11_,-,-
09:00:52,75.30,11,5004,75.30_75.40_75.50_75.60_75.80_,16044_3_9_7_11_,-,-
09:00:57,75.30,5,5009,75.30_75.40_75.50_75.60_75.80_,16084_3_9_7_11_,-,-
09:01:02,75.30,32,5041,75.30_75.40_75.50_75.60_75.80_,16076_3_9_7_11_,-,-
09:01:07,75.30,126,5167,75.30_75.40_75.50_75.60_75.80_,15986_3_8_7_11_,-,-
09:01:13,75.30,38,5205,75.30_75.40_75.50_75.60_75.80_,15994_3_8_7_11_,-,-
09:01:18,75.30,20,5225,75.30_75.40_75.50_75.60_75.80_,15954_3_9_7_11_,-,-
09:01:23,75.30,25,5250,75.30_75.40_75.50_75.60_75.80_,15955_3_9_7_11_,-,-
09:01:28,75.30,42,5292,75.30_75.40_75.50_75.60_75.80_,15939_3_9_7_11_,-,-
09:01:33,75.30,20,5312,75.30_75.40_75.50_75.60_75.80_,15909_3_9_6_11_,-,-
09:01:38,75.30,13,5325,75.30_75.40_75.50_75.60_75.80_,15980_3_9_5_11_,-,-
09:01:44,75.30,25,5350,75.30_75.40_75.50_75.60_75.80_,16002_4_9_5_11_,-,-
09:01:49,75.30,16,5366,75.30_75.40_75.50_75.60_75.80_,15965_4_9_5_11_,-,-
09:01:54,75.30,9,5375,75.30_75.40_75.50_75.60_75.80_,16004_4_9_5_108_,-,-
09:01:59,75.30,28,5403,75.30_75.40_75.50_75.60_75.80_,16007_4_9_5_108_,-,-
09:02:04,75.30,9,5412,75.30_75.40_75.50_75.60_75.80_,15974_4_9_5_108_,-,-
09:02:09,75.30,16,5428,75.30_75.40_75.50_75.60_75.80_,15974_4_7_5_108_,-,-
09:02:14,75.30,8,5436,75.30_75.40_75.50_75.60_75.80_,16054_4_7_5_108_,-,-
09:02:19,75.30,7,5443,75.30_75.40_75.50_75.60_75.80_,16078_4_7_5_108_,-,-
09:02:25,75.30,9,5452,75.30_75.40_75.50_75.60_75.80_,16079_4_7_5_108_,-,-
09:02:30,75.30,12,5464,75.30_75.40_75.50_75.60_75.80_,16072_4_7_5_108_,-,-
09:02:35,75.30,21,5485,75.30_75.40_75.50_75.60_75.80_,16072_4_7_5_108_,-,-
09:02:40,75.30,12,5497,75.30_75.40_75.50_75.60_75.80_,16045_4_7_5_108_,-,-
09:02:45,75.30,14,5511,75.30_75.40_75.50_75.60_75.80_,16050_4_7_5_108_,-,-
09:02:50,75.30,9,5520,75.30_75.40_75.50_75.60_75.80_,16065_4_7_5_108_,-,-
09:02:55,75.30,16,5536,75.30_75.40_75.50_75.60_75.80_,16046_4_7_5_108_,-,-
09:03:01,75.30,28,5564,75.30_75.40_75.50_75.60_75.80_,16029_4_7_5_108_,-,-
09:03:06,75.30,5,5569,75.30_75.40_75.50_75.60_75.80_,16056_4_7_5_108_,-,-
09:03:11,75.30,6,5575,75.30_75.40_75.50_75.60_75.80_,16064_4_7_11_108_,-,-
09:03:16,75.30,4,5579,75.30_75.40_75.50_75.60_75.80_,16063_4_7_11_108_,-,-
09:03:21,75.30,10,5589,75.30_75.40_75.50_75.60_75.80_,16072_4_8_11_108_,-,-
09:03:26,75.30,6,5595,75.30_75.40_75.50_75.60_75.80_,16079_4_8_11_108_,-,-
09:03:31,75.30,7,5602,75.30_75.40_75.50_75.60_75.80_,16105_4_10_11_108_,-,-
09:03:36,75.30,5,5607,75.30_75.40_75.50_75.60_75.80_,16105_4_10_11_108_,-,-
09:03:42,75.30,14,5621,75.30_75.40_75.50_75.60_75.80_,16104_4_10_11_108_,-,-
09:03:47,75.30,4,5625,75.30_75.40_75.50_75.60_75.80_,16098_4_10_11_108_,-,-
09:03:52,75.30,5,5630,75.30_75.40_75.50_75.60_75.80_,16115_4_10_11_108_,-,-
09:03:57,75.30,8,5638,75.30_75.40_75.50_75.60_75.80_,16117_4_10_11_108_,-,-
09:04:02,75.30,4,5642,75.30_75.40_75.50_75.60_75.80_,16189_4_10_11_108_,-,-
09:04:07,75.30,3,5645,75.30_75.40_75.50_75.60_75.80_,16204_4_10_11_108_,-,-
09:04:12,75.30,6,5651,75.30_75.40_75.50_75.60_75.80_,16204_4_10_10_109_,-,-
09:04:18,75.30,6,5657,75.30_75.40_75.50_75.60_75.80_,16215_4_8_10_109_,-,-
09:04:23,75.30,5,5662,75.30_75.40_75.50_75.60_75.80_,16255_4_8_10_109_,-,-
09:04:28,75.30,6,5668,75.30_75.40_75.50_75.60_75.80_,16256_4_8_10_109_,-,-
09:04:33,75.30,12,5680,75.30_75.40_75.50_75.60_75.80_,16237_4_8_11_109_,-,-
09:04:38,75.30,5,5685,75.30_75.40_75.50_75.60_75.80_,16251_4_8_11_109_,-,-
09:04:43,75.30,4,5689,75.30_75.40_75.50_75.60_75.80_,16240_4_8_11_109_,-,-
09:04:48,75.30,2,5691,75.30_75.40_75.50_75.60_75.80_,16242_4_8_11_109_,-,-
09:04:53,75.30,2,5691,75.30_75.40_75.50_75.60_75.80_,16263_5_8_51_109_,-,-
09:04:59,75.30,4,5695,75.30_75.40_75.50_75.60_75.80_,16305_5_8_51_109_,-,-
09:05:04,75.30,1,5696,75.30_75.40_75.50_75.60_75.80_,16299_5_8_51_110_,-,-
09:05:09,75.30,2,5698,75.30_75.40_75.50_75.60_75.80_,16309_5_8_51_104_,-,-
09:05:14,75.30,6,5704,75.30_75.40_75.50_75.60_75.80_,16320_5_8_51_104_,-,-
09:05:19,75.30,6,5710,75.30_75.40_75.50_75.60_75.80_,16310_5_8_52_104_,-,-
09:05:24,75.30,13,5723,75.30_75.40_75.50_75.60_75.80_,16334_5_8_52_104_,-,-
09:05:29,75.30,1,5724,75.30_75.40_75.50_75.60_75.80_,16345_5_8_52_104_,-,-
09:05:34,75.30,4,5728,75.30_75.40_75.50_75.60_75.80_,16359_5_8_52_104_,-,-
09:05:40,75.30,3,5731,75.30_75.40_75.50_75.60_75.80_,16371_5_8_52_104_,-,-
09:05:45,75.30,3,5734,75.30_75.40_75.50_75.60_75.80_,16372_5_8_52_104_,-,-
09:05:50,75.30,11,5745,75.30_75.40_75.50_75.60_75.80_,16374_5_8_52_104_,-,-
09:05:55,75.30,2,5747,75.30_75.40_75.50_75.60_75.80_,16400_5_8_52_104_,-,-
09:06:00,75.30,5,5752,75.30_75.40_75.50_75.60_75.80_,16403_5_8_52_104_,-,-
09:06:05,75.30,3,5755,75.30_75.40_75.50_75.60_75.80_,16414_5_8_52_104_,-,-
09:06:10,75.30,10,5765,75.30_75.40_75.50_75.60_75.80_,16407_5_8_52_104_,-,-
09:06:15,75.30,1,5766,75.30_75.40_75.50_75.60_75.80_,16427_5_8_52_106_,-,-
09:06:21,75.30,3,5769,75.30_75.40_75.50_75.60_75.80_,16432_5_8_52_106_,-,-
