10:20:48,20.84,1,1,20.80_20.84_22.10_,35_7_1_,20.64_20.00_19.93_19.75_19.71_,78_2_3_1_2_
10:23:47,20.84,1,1,20.81_20.82_22.10_,35_8_1_,20.64_20.62_20.00_19.93_19.75_,70_8_2_3_1_
10:24:44,20.84,1,1,20.80_20.82_22.10_,35_8_1_,20.63_20.62_20.00_19.93_19.75_,70_8_2_3_1_
10:27:59,20.84,1,1,20.80_20.82_21.40_22.10_,35_8_10_1_,20.63_20.62_20.00_19.93_19.75_,70_8_2_3_1_
10:30:01,20.84,1,1,20.79_20.80_21.40_22.10_,35_8_10_1_,20.63_20.60_20.00_19.93_19.75_,70_8_2_3_1_
10:30:27,20.84,1,1,20.79_20.82_21.40_22.10_,35_8_10_1_,20.63_20.62_20.00_19.93_19.75_,8_70_2_3_1_
10:31:08,20.84,1,1,20.78_20.82_21.40_22.10_,35_8_10_1_,20.63_20.62_20.00_19.93_19.75_,8_70_2_3_1_
10:31:18,20.84,1,1,20.78_20.82_21.40_22.10_,35_8_10_1_,20.63_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:34:13,20.84,1,1,20.78_20.80_21.40_22.10_,35_8_10_1_,20.62_20.61_20.00_19.93_19.75_,70_8_2_3_1_
10:36:16,20.84,1,1,20.78_21.40_22.10_,43_10_1_,20.61_20.59_20.00_19.93_19.75_,70_8_2_3_1_
10:37:48,20.84,1,1,20.78_21.40_22.10_,43_10_1_,20.62_20.59_20.00_19.93_19.75_,70_8_2_3_1_
10:38:14,20.84,1,1,20.77_20.78_21.40_22.10_,35_8_10_1_,20.60_20.59_20.00_19.93_19.75_,70_8_2_3_1_
10:38:34,20.84,1,1,20.77_20.81_21.40_22.10_,35_8_10_1_,20.62_20.60_20.00_19.93_19.75_,8_70_2_3_1_
10:40:52,20.84,1,1,20.77_20.81_21.40_22.10_,35_8_10_1_,20.62_20.60_20.00_19.93_19.75_,8_70_2_3_1_
10:41:13,20.84,1,1,20.77_20.81_21.40_22.10_,35_8_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:43:16,20.84,1,1,20.77_20.81_21.40_22.10_,35_8_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:44:38,20.84,1,1,20.79_20.85_21.40_22.10_,35_8_10_1_,20.65_20.62_20.00_19.93_19.75_,8_70_2_3_1_
10:47:58,20.84,1,1,20.78_20.83_21.40_22.10_,35_8_10_1_,20.63_20.00_19.93_19.75_19.71_,8_2_3_1_2_
10:48:03,20.84,1,1,20.78_20.83_21.40_22.10_,35_8_10_1_,20.63_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:48:49,20.84,1,1,20.78_20.84_21.40_22.10_,35_8_10_1_,20.64_20.62_20.00_19.93_19.75_,8_70_2_3_1_
10:48:55,20.84,1,1,20.79_20.84_21.40_22.10_,35_8_10_1_,20.64_20.62_20.00_19.93_19.75_,8_70_2_3_1_
10:49:00,20.84,1,1,20.78_20.84_21.40_22.10_,35_8_10_1_,20.64_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:49:20,20.84,1,1,20.77_20.84_21.40_22.10_,35_8_10_1_,20.64_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:49:46,20.84,1,1,20.78_20.82_21.40_22.10_,35_8_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:50:37,20.84,1,1,20.77_20.82_21.40_22.10_,35_8_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:51:08,20.84,1,1,20.77_20.82_21.40_22.10_,35_8_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:53:36,20.84,1,1,20.77_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:53:47,20.84,1,1,20.78_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:55:50,20.84,1,1,20.77_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:56:10,20.84,1,1,20.77_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:57:02,20.84,1,1,20.77_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.60_20.00_19.93_19.75_,8_70_2_3_1_
10:57:27,20.84,1,1,20.77_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.60_20.00_19.93_19.75_,8_70_2_3_1_
10:58:44,20.84,1,1,20.77_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
10:59:40,20.84,1,1,20.78_20.82_21.00_21.40_22.10_,35_8_1_10_1_,20.62_20.61_20.00_19.93_19.75_,8_70_2_3_1_
11:01:23,20.84,1,1,20.78_20.85_21.00_21.40_22.10_,35_8_1_10_1_,20.65_20.62_20.00_19.93_19.75_,8_70_2_3_1_
11:03:21,20.84,1,1,20.78_20.83_21.00_21.40_22.10_,35_8_1_10_1_,20.63_20.61_20.00_19.93_19.75_,8_70_2_3_1_
11:04:58,20.84,1,1,20.78_20.83_21.00_21.40_22.10_,35_8_1_10_1_,20.63_20.61_20.00_19.93_19.75_,8_70_2_3_1_
11:05:08,20.84,1,1,20.78_20.83_21.00_21.40_22.10_,35_8_1_10_1_,20.63_20.62_20.00_19.93_19.75_,8_70_2_3_1_
11:05:29,20.84,1,1,20.79_20.83_21.00_21.40_22.10_,35_8_1_10_1_,20.63_20.62_20.00_19.93_19.75_,8_70_2_3_1_
11:06:25,20.84,1,1,20.79_20.83_21.00_21.40_22.10_,35_8_1_10_1_,20.63_20.00_19.93_19.75_19.71_,78_2_3_1_2_
11:07:01,20.84,1,1,20.80_20.86_21.00_21.40_22.10_,35_8_1_10_1_,20.66_20.64_20.00_19.93_19.75_,8_70_2_3_1_
11:07:22,20.84,1,1,20.80_20.86_21.00_21.40_22.10_,35_8_1_10_1_,20.66_20.63_20.00_19.93_19.75_,8_70_2_3_1_
11:07:32,20.84,1,1,20.80_20.84_21.00_21.40_22.10_,35_8_1_10_1_,20.64_20.63_20.00_19.93_19.75_,8_70_2_3_1_
