09:42:04,29.70,1,1,29.92_31.20_,2_1_,29.64_29.40_29.22_28.92_28.62_,1_2_3_4_5_
09:42:45,29.70,1,1,29.67_29.94_31.20_,1_82_1_,29.66_29.63_29.40_29.22_28.92_,1_20_2_3_4_
09:42:51,29.70,1,1,29.93_29.95_31.20_,2_80_1_,29.65_29.64_29.40_29.22_28.92_,1_20_2_3_4_
09:43:06,29.67,1,2,29.94_29.96_31.20_,2_80_1_,29.65_29.40_29.22_28.92_28.62_,20_2_3_4_5_
09:43:16,29.67,1,2,29.93_29.95_31.20_,2_80_1_,29.65_29.64_29.40_29.22_28.92_,1_20_2_3_4_
09:43:52,29.66,1,4,29.94_29.95_29.96_31.20_,1_2_80_1_,29.67_29.65_29.40_29.22_28.92_,1_20_2_3_4_
09:44:49,29.66,1,4,29.94_29.96_29.97_31.20_,1_2_80_1_,29.68_29.66_29.40_29.22_28.92_,1_20_2_3_4_
09:45:09,29.66,1,4,29.94_29.96_29.98_31.20_,1_2_80_1_,29.68_29.67_29.40_29.22_28.92_,1_20_2_3_4_
09:47:38,29.66,1,4,29.92_29.94_29.97_31.20_,1_2_80_1_,29.66_29.65_29.40_29.22_28.92_,20_1_2_3_4_
09:50:37,29.66,1,4,29.92_29.94_29.98_31.20_,1_2_80_1_,29.67_29.65_29.40_29.22_28.92_,20_1_2_3_4_
09:51:23,29.67,2,6,29.92_29.95_29.98_31.20_,1_2_80_1_,29.67_29.65_29.40_29.22_28.92_,18_1_2_3_4_
09:51:28,29.67,2,6,29.68_29.92_29.96_29.98_31.20_,2_1_2_80_1_,29.67_29.66_29.40_29.22_28.92_,18_1_2_3_4_
09:51:54,29.67,2,8,29.92_29.97_31.20_,1_80_1_,29.66_29.65_29.40_29.22_28.92_,20_1_2_3_4_
09:52:04,29.67,2,8,29.92_29.94_29.97_31.20_,1_2_80_1_,29.66_29.64_29.40_29.22_28.92_,20_1_2_3_4_
09:52:09,29.67,2,8,29.92_29.94_29.97_31.20_,1_2_80_1_,29.66_29.40_29.22_28.92_28.62_,20_2_3_4_5_
09:52:14,29.67,2,8,29.92_29.95_29.97_31.20_,1_2_80_1_,29.66_29.40_29.22_28.92_28.62_,21_2_3_4_5_
09:53:06,29.67,2,8,29.92_29.94_29.98_31.20_,1_2_80_1_,29.67_29.65_29.40_29.22_28.92_,20_1_2_3_4_
09:54:43,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.67_29.40_29.22_28.92_,20_1_2_3_4_
09:54:53,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.68_29.40_29.22_28.92_,20_1_2_3_4_
09:54:58,29.67,2,8,29.92_29.98_30.01_31.20_,1_2_80_1_,29.70_29.69_29.40_29.22_28.92_,20_1_2_3_4_
09:56:05,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.67_29.40_29.22_28.92_,20_1_2_3_4_
09:56:10,29.67,2,8,29.92_29.95_29.98_31.20_,1_2_80_1_,29.67_29.66_29.40_29.22_28.92_,20_1_2_3_4_
09:56:25,29.67,2,8,29.92_29.97_30.01_31.20_,1_2_80_1_,29.70_29.68_29.40_29.22_28.92_,20_1_2_3_4_
09:56:46,29.67,2,8,29.92_29.96_29.99_31.20_,1_2_80_1_,29.68_29.66_29.40_29.22_28.92_,20_1_2_3_4_
09:59:25,29.67,2,8,29.92_29.96_30.00_31.20_,1_2_80_1_,29.69_29.67_29.40_29.22_28.92_,20_1_2_3_4_
09:59:50,29.67,2,8,29.92_29.98_30.01_31.20_,1_2_80_1_,29.70_29.68_29.40_29.22_28.92_,20_1_2_3_4_
10:00:36,29.67,2,8,29.92_29.98_30.01_31.20_,1_2_80_1_,29.70_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:02:19,29.67,2,8,29.92_30.00_30.04_31.20_,1_2_80_1_,29.73_29.71_29.40_29.22_28.92_,20_1_2_3_4_
10:05:24,29.67,2,8,29.92_30.00_30.04_31.20_,1_2_80_1_,29.73_29.40_29.22_28.92_28.62_,20_2_3_4_5_
10:05:29,29.67,2,8,29.92_30.00_30.04_31.20_,1_2_80_1_,29.73_29.70_29.40_29.22_28.92_,20_1_2_3_4_
10:05:34,29.67,2,8,29.92_30.00_30.03_31.20_,1_2_80_1_,29.72_29.70_29.40_29.22_28.92_,20_1_2_3_4_
10:05:39,29.67,2,8,29.92_30.01_30.04_31.20_,1_2_80_1_,29.73_29.71_29.40_29.22_28.92_,20_1_2_3_4_
10:05:44,29.67,2,8,29.92_30.00_30.04_31.20_,1_2_80_1_,29.73_29.71_29.40_29.22_28.92_,20_1_2_3_4_
10:05:49,29.67,2,8,29.92_29.98_30.01_31.20_,1_2_80_1_,29.70_29.68_29.40_29.22_28.92_,20_1_2_3_4_
10:06:05,29.67,2,8,29.92_30.01_30.04_31.20_,1_2_80_1_,29.73_29.71_29.40_29.22_28.92_,20_1_2_3_4_
10:06:10,29.67,2,8,29.92_30.00_30.03_31.20_,1_2_80_1_,29.72_29.71_29.40_29.22_28.92_,20_1_2_3_4_
10:06:51,29.67,2,8,29.92_30.01_30.03_31.20_,1_2_80_1_,29.72_29.40_29.22_28.92_28.62_,21_2_3_4_5_
10:08:18,29.67,2,8,29.92_29.99_30.02_31.20_,1_2_80_1_,29.71_29.70_29.40_29.22_28.92_,20_1_2_3_4_
10:08:28,29.67,2,8,29.92_29.98_30.02_31.20_,1_2_80_1_,29.71_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:08:54,29.67,2,8,29.92_30.02_31.20_,1_80_1_,29.71_29.70_29.40_29.22_28.92_,20_1_2_3_4_
10:09:04,29.67,2,8,29.92_29.98_30.01_31.20_,1_2_80_1_,29.70_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:09:09,29.67,2,8,29.92_29.99_30.03_31.20_,1_2_80_1_,29.72_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:13:10,29.67,2,8,29.92_30.01_30.04_31.20_,1_2_80_1_,29.73_29.72_29.40_29.22_28.92_,20_1_2_3_4_
10:13:15,29.67,2,8,29.92_30.04_31.20_,1_80_1_,29.73_29.71_29.40_29.22_28.92_,20_1_2_3_4_
10:14:37,29.67,2,8,29.92_30.01_30.03_31.20_,1_2_80_1_,29.72_29.71_29.40_29.22_28.92_,20_1_2_3_4_
10:15:13,29.67,2,8,29.92_29.99_30.02_31.20_,1_2_80_1_,29.71_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:17:27,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.67_29.40_29.22_28.92_,20_1_2_3_4_
10:17:42,29.67,2,8,29.92_29.98_30.01_31.20_,1_2_80_1_,29.70_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:17:47,29.67,2,8,29.92_29.99_30.01_31.20_,1_2_80_1_,29.70_29.40_29.22_28.92_28.62_,21_2_3_4_5_
10:17:52,29.67,2,8,29.92_29.98_30.02_31.20_,1_2_80_1_,29.71_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:18:02,29.67,2,8,29.92_29.98_30.01_31.20_,1_2_80_1_,29.70_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:18:13,29.67,2,8,29.92_29.99_30.02_31.20_,1_2_80_1_,29.71_29.40_29.22_28.92_28.62_,20_2_3_4_5_
10:19:24,29.67,2,8,29.92_30.00_30.02_31.20_,1_2_80_1_,29.71_29.40_29.22_28.92_28.62_,21_2_3_4_5_
10:21:22,29.67,2,8,29.92_29.99_30.03_31.20_,1_2_80_1_,29.72_29.70_29.40_29.22_28.92_,20_1_2_3_4_
10:23:45,29.67,2,8,29.92_30.01_31.20_,1_80_1_,29.70_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:25:02,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.67_29.40_29.22_28.92_,20_1_2_3_4_
10:25:07,29.67,2,8,29.92_29.97_29.99_31.20_,1_2_80_1_,29.68_29.67_29.40_29.22_28.92_,20_1_2_3_4_
10:27:57,29.67,2,8,29.92_30.00_30.03_31.20_,1_2_80_1_,29.72_29.70_29.40_29.22_28.92_,20_1_2_3_4_
10:28:02,29.67,2,8,29.92_29.99_30.03_31.20_,1_2_80_1_,29.72_29.69_29.40_29.22_28.92_,20_1_2_3_4_
10:30:05,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.68_29.40_29.22_28.92_,20_1_2_3_4_
10:30:51,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.67_29.40_29.22_28.92_,20_1_2_3_4_
10:31:06,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.40_29.22_28.92_28.62_,20_2_3_4_5_
10:31:11,29.67,2,8,29.92_29.97_30.00_31.20_,1_2_80_1_,29.69_29.68_29.40_29.22_28.92_,20_1_2_3_4_
10:34:11,29.67,2,8,29.92_29.98_31.20_,3_80_1_,29.67_29.64_29.40_29.22_28.92_,20_1_2_3_4_
10:36:14,29.67,2,8,29.92_29.98_31.20_,3_80_1_,29.67_29.64_29.40_29.22_28.92_,20_1_2_3_4_
10:37:46,29.67,2,8,29.89_29.96_31.20_,3_80_1_,29.65_29.61_29.40_29.22_28.92_,20_1_2_3_4_
10:38:27,29.67,2,8,29.89_29.91_29.97_31.20_,1_2_80_1_,29.66_29.63_29.40_29.22_28.92_,20_1_2_3_4_
