09:01:13,23.85,3,6470,23.85_23.90_24.00_24.10_24.20_,222565_47_21_410_50_,-,-
09:02:29,23.85,5,6517,23.85_23.90_24.00_24.10_24.30_,223165_45_21_410_50_,-,-
09:05:08,23.85,5,6664,23.85_23.90_24.00_24.10_24.30_,224288_45_21_410_50_,-,-
09:05:19,23.85,103,6767,23.85_23.90_24.00_24.10_24.30_,224191_45_21_410_50_,-,-
09:07:47,23.85,10,6939,23.85_23.90_24.00_24.10_24.20_,223584_36_21_410_4_,-,-
09:11:43,23.85,2,7276,23.85_23.90_24.00_24.10_24.20_,223404_36_22_509_503_,-,-
09:11:48,23.85,1,7277,23.85_23.90_24.00_24.10_24.20_,223405_36_22_509_503_,-,-
09:11:58,23.85,3,7280,23.85_23.90_24.00_24.10_24.20_,223401_36_22_509_503_,-,-
09:12:03,23.85,3,7280,23.85_23.90_24.00_24.10_24.20_,223412_36_22_509_503_,-,-
09:14:01,23.85,2,7295,23.85_23.90_24.00_24.10_24.20_,223569_36_22_509_503_,-,-
09:14:42,23.85,2,7299,23.85_23.90_24.00_24.10_24.20_,223606_36_22_509_503_,-,-
09:15:18,23.85,2,7299,23.85_23.90_24.00_24.10_24.20_,223627_36_22_509_503_,-,-
09:16:04,23.85,2,7301,23.85_23.90_24.00_24.10_24.20_,223686_36_22_509_503_,-,-
09:17:51,23.85,2,7306,23.85_23.90_24.00_24.10_24.20_,223711_36_22_509_503_,-,-
09:18:07,23.85,2,7306,23.85_23.90_24.00_24.10_24.20_,223713_36_22_509_503_,-,-
09:18:58,23.85,2,7309,23.85_23.90_24.00_24.10_24.20_,223714_36_22_509_503_,-,-
09:19:34,23.85,5,7314,23.85_23.90_24.00_24.10_24.20_,223730_36_22_509_503_,-,-
09:19:44,23.85,1,7315,23.85_23.90_24.00_24.10_24.20_,223729_36_22_509_503_,-,-
09:20:51,23.85,5,7324,23.85_23.90_24.00_24.10_24.20_,223733_36_22_509_503_,-,-
09:21:01,23.85,1000,8324,23.85_23.90_24.00_24.10_24.20_,222765_36_22_509_503_,-,-
09:21:11,23.85,2,8326,23.85_23.90_24.00_24.10_24.20_,222090_36_22_509_503_,-,-
09:21:42,23.85,10,8345,23.85_23.90_24.00_24.10_24.20_,222078_36_22_509_503_,-,-
09:21:47,23.85,10,8345,23.85_23.90_24.00_24.10_24.20_,222068_36_22_509_503_,-,-
09:23:40,23.85,1,8367,23.85_23.90_24.00_24.10_24.20_,222097_36_22_509_503_,-,-
09:25:53,23.85,2,8410,23.85_23.90_24.00_24.05_24.10_,221996_36_32_20_529_,-,-
09:26:44,23.85,5,8415,23.85_23.90_24.00_24.05_24.10_,222021_36_32_20_529_,-,-
09:27:35,23.85,2,8417,23.85_23.90_24.00_24.05_24.10_,221948_36_32_20_529_,-,-
09:27:41,23.85,2,8417,23.85_23.90_24.00_24.05_24.10_,221950_36_32_20_529_,-,-
09:31:31,23.85,2,8453,23.85_23.90_24.00_24.05_24.10_,221551_36_32_20_529_,-,-
09:31:36,23.85,2,8453,23.85_23.90_24.00_24.05_24.10_,221552_36_32_20_529_,-,-
09:31:47,23.85,2,8453,23.85_23.90_24.00_24.05_24.10_,221566_36_32_20_529_,-,-
09:35:17,23.85,3,8488,23.85_23.90_24.00_24.05_24.10_,222367_36_46_20_529_,-,-
09:35:53,23.85,1,8490,23.85_23.90_24.00_24.05_24.10_,222376_36_46_20_529_,-,-
09:36:03,23.85,4,8495,23.85_23.90_24.00_24.05_24.10_,222371_36_46_20_529_,-,-
09:36:54,23.85,1,8506,23.85_23.90_24.00_24.05_24.10_,222397_36_46_20_529_,-,-
09:37:40,23.85,1,8513,23.85_23.90_24.00_24.05_24.10_,222073_36_46_20_529_,-,-
09:37:56,23.85,50,8565,23.85_23.90_24.00_24.05_24.10_,222021_36_46_20_529_,-,-
09:38:21,23.85,2,8569,23.85_23.90_24.00_24.05_24.10_,222421_36_46_20_529_,-,-
09:41:05,23.85,1,8616,23.85_23.90_24.00_24.05_24.10_,222394_36_46_20_529_,-,-
09:41:52,23.85,5,8623,23.85_23.90_24.00_24.05_24.10_,222401_36_46_20_529_,-,-
09:43:03,23.85,5,8690,23.85_23.90_24.00_24.05_24.10_,222367_36_46_20_529_,-,-
09:43:44,23.85,3,8695,23.85_23.90_24.00_24.05_24.10_,222754_36_46_20_529_,-,-
09:46:03,23.85,3,8698,23.85_23.90_24.00_24.05_24.10_,222921_36_46_20_529_,-,-
09:46:39,23.85,1,8699,23.85_23.90_24.00_24.05_24.10_,222920_36_46_20_529_,-,-
09:46:49,23.85,2,8701,23.85_23.90_24.00_24.05_24.10_,222918_36_46_20_529_,-,-
09:47:04,23.85,1,8702,23.85_23.90_24.00_24.05_24.10_,223433_36_46_20_529_,-,-
09:49:07,23.85,3,8717,23.85_23.90_24.00_24.05_24.10_,225366_36_46_20_529_,-,-
09:52:01,23.85,3,8738,23.85_23.90_24.00_24.05_24.10_,225365_36_46_20_529_,-,-
09:53:08,23.85,3,8744,23.85_23.90_24.00_24.05_24.10_,225378_36_46_20_529_,-,-
09:55:11,23.85,1,8791,23.85_23.90_24.00_24.05_24.10_,225385_36_46_20_529_,-,-
09:55:57,23.85,1,8798,23.85_23.90_24.00_24.05_24.10_,225374_36_46_20_529_,-,-
09:57:29,23.85,1,8799,23.85_23.90_24.00_24.05_24.10_,225395_36_46_20_529_,-,-
10:02:52,23.85,2,8862,23.85_23.90_24.00_24.05_24.10_,226058_36_46_20_529_,-,-
10:03:38,23.85,1,8941,23.85_23.90_24.00_24.05_24.10_,225925_36_46_20_529_,-,-
10:04:35,23.85,3,8945,23.85_23.90_24.00_24.05_24.10_,226025_36_46_20_529_,-,-
10:04:45,23.85,8,8953,23.85_23.90_24.00_24.05_24.10_,226017_36_46_20_529_,-,-
10:05:21,23.85,8,8953,23.85_23.90_24.00_24.05_24.10_,226018_36_46_20_529_,-,-
10:07:09,23.85,2,8957,23.85_23.90_24.00_24.05_24.10_,226019_36_46_20_529_,-,-
10:08:51,23.85,12,8990,23.85_23.90_24.00_24.05_24.10_,226012_36_46_20_529_,-,-
10:09:07,23.85,12,8990,23.85_23.90_24.00_24.05_24.10_,226019_36_46_20_529_,-,-
10:09:22,23.85,2,8992,23.85_23.90_24.00_24.05_24.10_,226022_37_46_20_529_,-,-
10:09:48,23.85,2,8992,23.85_23.90_24.00_24.05_24.10_,226024_37_46_20_529_,-,-
10:09:53,23.85,1,8993,23.85_23.90_24.00_24.05_24.10_,226023_37_46_20_529_,-,-
10:11:15,23.85,1,8993,23.85_23.90_24.00_24.05_24.10_,226044_36_46_20_529_,-,-
10:11:30,23.85,2,8995,23.85_23.90_24.00_24.05_24.10_,226042_36_46_20_529_,-,-
10:11:46,23.85,2,8995,23.85_23.90_24.00_24.05_24.10_,226044_36_46_20_529_,-,-
10:11:51,23.85,2,8997,23.85_23.90_24.00_24.05_24.10_,226042_36_46_20_529_,-,-
10:13:18,23.85,2,8997,23.85_23.90_24.00_24.05_24.10_,226054_36_46_20_529_,-,-
10:17:19,23.85,1,8998,23.85_23.90_24.00_24.05_24.10_,226248_36_56_23_576_,-,-
10:19:52,23.85,2,9000,23.85_23.90_24.00_24.05_24.10_,226302_36_56_23_576_,-,-
10:20:03,23.85,2,9000,23.85_23.90_24.00_24.05_24.10_,226304_36_56_23_576_,-,-
10:20:08,23.85,5,9005,23.85_23.90_24.00_24.05_24.10_,226299_36_56_23_576_,-,-
10:22:01,23.85,10,9019,23.85_24.00_24.05_24.10_24.15_,226323_56_23_576_20_,-,-
10:25:56,23.85,2,9135,23.85_24.00_24.05_24.10_24.15_,226252_56_23_576_20_,-,-
10:27:34,23.85,1,9149,23.85_24.00_24.05_24.10_24.15_,226239_56_23_576_20_,-,-
10:29:16,23.85,1,9149,23.85_24.00_24.05_24.10_24.15_,226240_56_23_576_20_,-,-
10:30:07,23.85,1,9150,23.85_24.00_24.05_24.10_24.15_,226260_56_23_576_20_,-,-
10:30:38,23.85,1,9150,23.85_24.00_24.05_24.10_24.15_,226281_56_23_576_20_,-,-
10:31:40,23.85,1,9150,23.85_24.00_24.05_24.10_24.15_,226287_56_23_576_20_,-,-
10:33:43,23.85,11,9167,23.85_24.00_24.05_24.10_24.15_,226277_56_23_576_20_,-,-
10:34:49,23.85,1,9169,23.85_24.00_24.05_24.10_24.15_,226314_56_23_576_20_,-,-
10:35:51,23.85,1,9169,23.85_23.90_24.00_24.05_24.10_,226315_2_56_23_576_,-,-
10:36:11,23.85,1,9169,23.85_23.90_24.00_24.05_24.10_,226680_2_56_23_576_,-,-
10:39:05,23.85,1,9176,23.85_24.00_24.05_24.10_24.15_,226672_56_23_576_20_,-,-
10:39:52,23.85,1,9177,23.85_24.00_24.05_24.10_24.15_,226673_56_23_576_20_,-,-
10:41:08,23.85,2,9182,23.85_24.00_24.05_24.10_24.15_,226668_56_23_576_20_,-,-
10:41:39,23.85,2,9182,23.85_24.00_24.05_24.10_24.15_,226678_56_23_576_20_,-,-
10:41:50,23.85,2,9182,23.85_24.00_24.05_24.10_24.15_,226679_56_23_576_20_,-,-
