09:03:01,42.74,1,1,43.00_43.11_44.85_45.50_46.10_,1_1_1_3_1_,42.69_41.12_40.69_40.26_,1_3_4_5_
09:29:18,42.74,1,1,42.70_42.71_42.73_42.74_43.00_,101_1_10_10_1_,42.33_42.30_42.29_42.28_42.07_,1_10_11_10_2_
09:29:28,42.74,1,1,42.69_42.70_42.71_42.72_42.73_,100_1_1_10_10_,42.33_42.29_42.28_42.27_42.07_,1_10_11_10_2_
09:30:40,42.74,1,1,42.69_42.71_42.72_43.00_44.85_,101_11_10_1_1_,42.33_42.29_42.28_42.27_42.07_,1_10_10_11_2_
09:33:55,42.74,1,1,42.79_42.80_42.82_42.83_43.00_,1_101_10_10_1_,42.41_42.39_42.38_42.37_42.07_,1_10_11_10_2_
09:34:10,42.74,1,1,42.79_42.80_42.82_43.00_44.85_,1_1_100_1_1_,42.41_42.40_42.39_42.38_42.07_,1_1_10_11_1_
09:34:15,42.74,1,1,42.79_42.81_42.82_43.00_44.85_,102_10_10_1_1_,42.40_42.38_42.37_42.36_42.07_,1_10_11_10_2_
09:34:20,42.74,1,1,42.79_42.81_42.82_43.00_44.85_,102_10_10_1_1_,42.40_42.39_42.38_42.37_42.07_,1_10_10_11_2_
09:34:25,42.74,1,1,42.74_42.79_42.80_42.82_42.83_,1_100_1_10_10_,42.39_42.38_42.37_42.36_42.07_,10_11_10_1_2_
09:34:31,42.74,1,1,42.74_42.79_42.82_42.83_43.00_,101_1_10_10_1_,42.39_42.38_42.37_42.36_42.07_,10_10_10_1_2_
09:35:53,42.74,1,1,42.80_42.82_42.83_43.00_44.85_,102_10_10_1_1_,42.42_42.39_42.38_42.37_42.35_,1_10_11_10_1_
09:37:20,42.74,1,1,42.76_42.80_42.81_42.82_43.00_,1_1_10_10_1_,42.39_42.38_42.37_42.34_42.07_,10_11_11_1_1_
09:37:25,42.74,1,1,42.76_42.82_42.88_42.90_42.91_,1_100_1_10_10_,42.47_42.46_42.45_42.39_42.37_,10_11_10_1_1_
09:37:50,42.74,1,1,42.80_42.81_42.83_42.84_43.00_,1_101_10_10_1_,42.42_42.40_42.39_42.38_42.07_,1_10_11_10_2_
09:38:01,42.74,1,1,42.80_42.81_42.83_42.84_43.00_,101_1_10_10_1_,42.42_42.40_42.39_42.38_42.07_,1_10_11_10_2_
09:39:58,42.74,1,1,42.72_42.73_42.74_42.75_42.76_,1_1_100_10_10_,42.35_42.32_42.31_42.30_42.07_,1_10_10_11_2_
09:40:09,42.74,1,1,42.67_42.71_42.72_42.74_42.75_,1_1_100_10_10_,42.31_42.30_42.29_42.07_42.05_,10_11_11_2_1_
09:43:08,42.74,1,1,42.68_42.75_42.79_42.82_42.83_,1_100_1_10_10_,42.39_42.38_42.37_42.32_42.30_,10_11_10_1_1_
09:43:59,42.74,1,1,42.75_42.82_42.87_42.90_42.91_,1_100_1_10_10_,42.47_42.46_42.45_42.39_42.36_,10_10_11_1_1_
09:44:29,42.74,1,1,42.80_42.83_42.84_43.00_44.85_,102_10_10_1_1_,42.42_42.40_42.39_42.38_42.07_,1_10_10_11_2_
09:46:22,42.74,1,1,42.80_42.81_42.83_42.84_43.00_,1_101_10_10_1_,42.42_42.40_42.39_42.38_42.07_,1_10_10_11_2_
09:46:27,42.74,1,1,42.76_42.80_42.83_42.84_43.00_,1_1_10_10_1_,42.40_42.39_42.38_42.37_42.07_,10_10_11_1_2_
09:46:38,42.74,1,1,42.79_42.80_42.83_42.84_43.00_,101_1_10_10_1_,42.40_42.39_42.38_42.07_42.05_,11_10_11_2_1_
09:46:43,42.74,1,1,42.76_42.80_42.83_42.84_43.00_,1_1_10_10_1_,42.40_42.39_42.38_42.37_42.07_,10_10_11_1_2_
09:46:58,42.74,1,1,42.81_42.83_42.84_42.88_43.00_,101_10_10_1_1_,42.46_42.43_42.41_42.40_42.39_,1_1_10_10_10_
09:47:24,42.74,1,1,42.76_42.83_42.88_42.91_42.92_,1_100_1_10_10_,42.48_42.47_42.46_42.40_42.37_,10_10_11_1_1_
09:48:00,42.74,1,1,42.81_42.87_42.88_42.90_42.91_,1_100_1_10_10_,42.47_42.46_42.45_42.42_42.07_,10_11_10_1_1_
09:49:16,42.74,1,1,42.80_42.82_42.83_42.84_43.00_,101_1_10_10_1_,42.43_42.40_42.39_42.38_42.07_,1_10_11_10_2_
09:50:28,42.74,1,1,42.76_42.83_42.88_42.90_42.91_,1_100_1_10_10_,42.47_42.46_42.45_42.43_42.37_,10_11_10_1_1_
09:50:39,42.74,1,1,42.81_42.88_42.91_42.92_43.00_,1_101_10_10_1_,42.48_42.47_42.46_42.43_42.07_,10_10_11_1_1_
09:50:44,42.74,1,1,42.81_42.83_42.84_43.00_44.85_,102_10_10_1_1_,42.43_42.40_42.39_42.38_42.07_,1_10_11_10_2_
09:50:59,42.74,1,1,42.76_42.80_42.83_42.84_43.00_,1_1_10_10_1_,42.40_42.39_42.38_42.37_42.07_,10_10_11_1_2_
09:51:04,42.74,1,1,42.76_42.80_42.83_42.84_43.00_,1_1_10_10_1_,42.40_42.39_42.38_42.37_42.07_,10_11_10_1_2_
09:51:14,42.74,1,1,42.76_42.83_42.84_42.88_43.00_,1_110_10_1_1_,42.46_42.40_42.39_42.38_42.37_,1_11_10_10_1_
09:51:45,42.74,1,1,42.84_42.89_42.92_42.93_43.00_,101_1_10_10_1_,42.49_42.48_42.47_42.45_42.41_,10_10_11_1_1_
09:54:19,42.74,1,1,42.86_42.98_43.00_43.01_43.02_,1_101_1_10_10_,42.58_42.57_42.56_42.50_42.47_,10_11_10_1_1_
09:54:29,42.74,1,1,42.91_42.92_42.93_42.94_43.00_,1_101_10_10_1_,42.53_42.51_42.50_42.49_42.07_,1_10_10_11_2_
09:55:20,42.74,1,1,42.87_42.92_42.93_42.94_43.00_,1_1_10_10_1_,42.50_42.49_42.48_42.07_42.05_,11_10_11_2_1_
09:59:01,42.74,1,1,42.87_42.99_43.00_43.02_43.03_,1_101_1_10_10_,42.59_42.58_42.57_42.51_42.48_,10_11_10_1_1_
09:59:16,42.74,1,1,42.91_42.94_42.95_43.00_44.85_,2_10_10_1_1_,42.53_42.51_42.50_42.49_42.07_,1_10_10_11_2_
09:59:32,42.74,1,1,42.89_42.91_42.94_42.95_42.99_,1_100_10_10_1_,42.57_42.51_42.50_42.49_42.07_,1_10_11_10_2_
10:00:08,42.74,1,1,42.92_42.94_42.95_43.00_44.85_,102_10_10_1_1_,42.53_42.51_42.50_42.49_42.07_,1_10_11_10_2_
10:00:13,42.74,1,1,42.91_42.92_42.94_42.95_43.00_,100_2_10_10_1_,42.53_42.51_42.50_42.49_42.07_,1_10_11_10_2_
10:00:54,42.74,1,1,42.87_42.91_42.92_42.94_42.95_,100_1_1_10_10_,42.54_42.51_42.50_42.49_42.47_,1_10_11_10_1_
10:02:26,42.74,1,1,42.89_42.98_43.00_43.01_43.02_,1_1_1_10_10_,42.58_42.57_42.56_42.50_42.07_,10_10_11_1_2_
10:02:56,42.74,1,1,42.91_42.92_43.00_43.01_43.02_,1_101_1_10_10_,42.58_42.57_42.56_42.53_42.49_,10_10_10_1_1_
10:03:02,42.74,1,1,42.91_42.92_42.93_42.94_43.00_,101_1_10_10_1_,42.53_42.50_42.49_42.48_42.46_,1_10_11_10_1_
10:03:27,42.74,1,1,42.90_42.91_42.92_42.93_42.94_,1_100_1_10_10_,42.53_42.50_42.49_42.48_42.46_,1_10_10_11_1_
10:05:09,42.74,1,1,42.86_42.93_42.98_43.00_43.01_,1_100_1_1_10_,42.58_42.57_42.56_42.50_42.47_,10_11_10_1_1_
10:05:15,42.74,1,1,42.92_42.93_42.98_43.00_43.01_,1_100_1_1_10_,42.58_42.57_42.56_42.53_42.07_,10_10_11_1_1_
10:08:04,42.74,1,1,42.86_42.98_43.00_43.01_43.02_,1_101_1_10_10_,42.58_42.57_42.56_42.49_42.47_,10_10_11_1_1_
10:10:27,42.74,1,1,42.85_42.97_42.99_43.00_44.85_,1_1_10_111_1_,42.56_42.55_42.54_42.49_42.46_,10_11_10_1_1_
10:10:32,42.74,1,1,42.85_42.97_43.00_43.01_44.85_,1_100_11_10_1_,42.57_42.56_42.55_42.49_42.46_,10_10_10_1_1_
10:10:48,42.74,1,1,42.91_42.93_42.94_42.97_43.00_,1_10_10_100_1_,42.53_42.50_42.49_42.48_42.07_,1_10_10_10_1_
10:11:18,42.74,1,1,42.91_42.93_43.00_43.01_44.85_,1_100_11_10_1_,42.57_42.56_42.55_42.52_42.50_,10_10_10_1_1_
10:11:44,42.74,1,1,42.90_42.93_42.94_43.00_44.85_,101_10_10_1_1_,42.52_42.50_42.49_42.48_42.07_,1_10_10_10_2_
10:12:30,42.74,1,1,42.86_43.00_43.01_43.02_44.85_,1_101_10_10_1_,42.58_42.57_42.56_42.48_42.07_,10_10_10_2_1_
10:13:47,42.74,1,1,42.99_43.00_43.02_43.09_43.10_,1_1_100_10_10_,42.66_42.65_42.64_42.61_42.07_,10_10_10_2_1_
10:14:59,42.74,1,1,42.97_43.00_43.02_43.03_44.85_,101_1_10_10_1_,42.59_42.58_42.57_42.07_42.05_,10_11_10_2_1_
10:18:44,42.74,1,1,43.00_43.05_43.08_43.10_43.11_,1_1_1_110_10_,42.67_42.66_42.65_42.07_42.05_,10_12_10_1_1_
10:20:27,42.74,1,1,43.00_43.07_43.08_43.10_43.11_,1_101_1_10_10_,42.68_42.67_42.66_42.65_42.07_,1_10_11_10_2_
10:20:47,42.74,1,1,43.00_43.07_43.09_43.11_43.12_,1_101_1_10_10_,42.68_42.67_42.66_42.07_42.05_,11_11_10_2_1_
10:20:58,42.74,1,1,43.00_43.01_43.03_43.04_44.85_,101_2_10_10_1_,42.63_42.60_42.59_42.58_42.07_,1_10_11_10_2_
10:21:03,42.74,1,1,43.00_43.01_43.03_43.04_44.85_,102_1_10_10_1_,42.63_42.60_42.59_42.58_42.07_,1_10_10_11_2_
10:21:13,42.74,1,1,43.00_43.01_43.02_43.03_44.85_,102_1_10_10_1_,42.63_42.59_42.58_42.57_42.07_,1_10_11_10_2_
10:21:18,42.74,1,1,42.95_43.00_43.03_43.04_44.85_,1_102_10_10_1_,42.60_42.59_42.58_42.57_42.07_,10_10_11_1_2_
10:21:23,42.74,1,1,42.98_43.00_43.03_43.10_43.11_,1_2_100_10_10_,42.67_42.66_42.65_42.60_42.58_,10_10_10_2_1_
10:21:28,42.74,1,1,42.96_43.00_43.03_43.04_44.85_,1_2_110_10_1_,42.60_42.59_42.58_42.57_42.07_,10_11_10_1_1_
10:22:04,42.74,1,1,42.98_42.99_43.00_43.02_43.03_,101_1_1_10_10_,42.60_42.59_42.58_42.57_42.07_,1_10_11_10_2_
10:22:09,42.74,1,1,42.98_43.00_43.02_43.03_44.85_,101_2_10_10_1_,42.60_42.59_42.58_42.57_42.07_,1_10_11_10_2_
10:22:24,42.74,1,1,42.95_43.00_43.02_43.03_44.85_,1_2_10_10_1_,42.59_42.58_42.57_42.07_42.05_,10_11_11_2_1_
10:22:30,42.74,1,1,42.95_43.00_43.07_43.10_43.11_,1_1_1_10_10_,42.67_42.66_42.65_42.57_42.07_,10_10_11_1_2_
10:23:00,42.74,1,1,42.95_42.99_43.00_43.02_43.03_,1_101_1_10_10_,42.59_42.58_42.57_42.56_42.55_,10_10_11_1_1_
10:23:31,42.74,1,1,42.98_43.00_43.02_43.03_44.85_,101_2_10_10_1_,42.59_42.58_42.57_42.55_42.07_,11_11_10_1_1_
10:25:49,42.74,1,1,43.00_43.09_43.10_43.11_44.85_,2_100_10_10_1_,42.67_42.66_42.65_42.61_42.07_,10_10_10_2_1_
10:26:51,42.74,1,1,43.00_43.01_43.02_44.85_45.50_,102_10_10_1_3_,42.61_42.58_42.57_42.56_42.07_,1_10_10_10_2_
10:27:58,42.74,1,1,42.94_43.00_43.01_43.08_43.09_,1_1_100_10_10_,42.65_42.64_42.63_42.58_42.55_,10_10_10_1_1_
10:28:03,42.74,1,1,42.94_43.00_43.01_43.09_43.10_,1_1_100_10_10_,42.65_42.64_42.63_42.58_42.55_,10_10_10_1_1_
10:28:39,42.74,1,1,42.94_43.00_43.09_43.10_44.85_,1_1_110_10_1_,42.66_42.65_42.64_42.58_42.55_,10_10_10_1_1_
10:30:11,42.74,1,1,42.98_42.99_43.00_43.07_43.09_,1_1_1_100_10_,42.66_42.65_42.64_42.61_42.57_,10_10_10_1_1_
10:30:21,42.74,1,1,42.98_42.99_43.00_43.01_43.02_,101_1_1_10_10_,42.61_42.58_42.57_42.56_42.53_,1_10_10_11_1_
10:32:29,42.74,1,1,42.94_43.00_43.01_43.06_43.08_,1_1_100_1_10_,42.65_42.64_42.63_42.57_42.55_,10_11_10_1_1_
10:33:51,42.74,1,1,42.96_43.00_43.05_43.08_43.09_,1_101_1_10_10_,42.65_42.64_42.63_42.60_42.57_,10_10_11_1_1_
10:33:56,42.74,1,1,42.96_43.00_43.05_43.08_43.09_,1_1_101_10_10_,42.65_42.64_42.63_42.60_42.57_,10_10_11_1_1_
10:34:07,42.74,1,1,42.96_43.00_43.05_43.08_43.09_,1_101_1_10_10_,42.64_42.63_42.62_42.60_42.57_,10_11_10_1_1_
10:34:43,42.74,1,1,42.96_43.00_43.05_43.08_43.09_,1_1_101_10_10_,42.65_42.64_42.63_42.60_42.57_,10_11_10_1_1_
10:36:56,42.74,1,1,42.93_43.00_43.05_43.07_43.08_,1_101_1_10_10_,42.64_42.63_42.62_42.57_42.55_,10_11_10_1_1_
10:39:14,42.74,1,1,42.95_43.00_43.06_43.09_43.10_,1_1_101_10_10_,42.65_42.64_42.63_42.57_42.56_,10_11_10_1_1_
10:41:33,42.74,1,1,42.97_42.98_43.00_43.01_44.85_,100_2_11_10_1_,42.60_42.57_42.56_42.55_42.07_,1_10_11_10_2_
10:42:44,42.74,1,1,42.93_43.00_43.06_43.09_43.10_,2_1_101_10_10_,42.66_42.65_42.64_42.57_42.54_,10_11_10_1_1_
10:45:13,42.74,1,1,42.93_42.97_43.00_43.05_43.08_,1_1_101_1_10_,42.65_42.64_42.63_42.59_42.07_,10_10_11_2_1_
10:45:44,42.74,1,1,42.93_42.98_42.99_43.00_43.01_,101_1_1_11_10_,42.60_42.57_42.56_42.55_42.07_,1_10_11_10_2_
10:46:30,42.74,1,1,42.93_42.98_43.00_43.01_44.85_,1_2_111_10_1_,42.60_42.57_42.56_42.55_42.07_,1_10_11_10_1_
10:48:43,42.74,1,1,42.93_42.95_43.00_43.06_43.08_,1_1_101_1_10_,42.65_42.64_42.63_42.57_42.56_,10_11_10_1_1_
10:49:24,42.74,1,1,42.93_42.94_43.00_43.01_43.05_,1_1_1_100_1_,42.65_42.64_42.63_42.58_42.55_,10_11_10_1_1_
10:51:37,42.74,1,1,42.93_42.95_43.00_43.05_43.08_,1_1_101_1_10_,42.65_42.64_42.63_42.58_42.56_,10_10_11_1_1_
10:51:48,42.74,1,1,42.93_42.95_42.99_43.00_43.09_,1_100_2_1_10_,42.65_42.64_42.63_42.60_42.57_,10_10_10_1_1_
10:51:58,42.74,1,1,42.93_42.94_43.00_43.01_43.06_,1_1_1_100_1_,42.65_42.64_42.63_42.55_42.07_,10_11_10_1_1_
10:52:03,42.74,1,1,42.93_42.94_42.98_43.00_43.01_,101_1_1_1_10_,42.58_42.57_42.56_42.55_42.07_,10_10_11_1_2_
10:52:08,42.74,1,1,42.93_42.94_42.99_43.00_43.01_,1_101_1_1_10_,42.58_42.57_42.56_42.55_42.07_,10_11_10_1_2_
10:53:35,42.74,1,1,42.93_42.94_43.00_43.05_43.08_,1_1_101_1_10_,42.65_42.64_42.63_42.56_42.55_,10_11_10_1_1_
10:57:00,42.74,1,1,42.93_42.99_43.00_43.01_43.02_,1_102_1_10_10_,42.60_42.58_42.57_42.56_42.54_,1_10_11_10_1_
10:58:58,42.74,1,1,42.93_42.99_43.00_43.02_43.03_,1_101_2_10_10_,42.61_42.59_42.58_42.57_42.55_,1_10_10_11_1_
11:03:55,42.74,1,1,42.93_42.95_43.00_43.05_43.08_,1_1_101_1_10_,42.65_42.64_42.63_42.56_42.07_,10_10_11_2_1_
11:04:16,42.74,1,1,42.93_42.99_43.00_43.01_43.02_,1_102_1_10_10_,42.61_42.58_42.57_42.56_42.07_,1_10_11_10_2_
11:04:21,42.74,1,1,42.93_42.94_43.00_43.01_43.02_,1_1_1_10_10_,42.64_42.58_42.57_42.56_42.55_,1_10_10_10_1_
11:05:58,42.74,1,1,42.93_42.98_43.00_43.06_43.09_,1_1_1_101_10_,42.66_42.65_42.64_42.59_42.07_,10_10_11_2_1_
11:08:42,42.74,1,1,42.93_42.98_43.00_43.06_43.09_,1_1_1_101_10_,42.66_42.65_42.64_42.59_42.07_,10_10_11_2_1_
11:09:18,42.74,1,1,42.93_43.00_43.02_43.06_43.09_,1_2_100_1_10_,42.66_42.65_42.64_42.61_42.07_,10_10_11_1_1_
11:11:01,42.74,1,1,42.93_43.00_43.06_43.09_43.10_,1_2_101_10_10_,42.66_42.65_42.64_42.61_42.55_,10_10_11_1_1_
11:11:47,42.74,1,1,42.93_42.99_43.00_43.02_43.03_,1_102_1_10_10_,42.61_42.59_42.58_42.57_42.54_,1_10_10_11_1_
11:11:52,42.74,1,1,42.93_42.99_43.00_43.01_43.02_,1_102_1_10_10_,42.61_42.58_42.57_42.56_42.54_,1_10_11_10_1_
11:12:38,42.74,1,1,42.93_42.95_43.00_43.02_43.06_,1_1_1_100_1_,42.66_42.65_42.64_42.59_42.56_,10_10_11_1_1_
11:12:43,42.74,1,1,42.93_43.00_43.02_43.06_43.09_,1_2_100_1_10_,42.66_42.65_42.64_42.61_42.07_,10_10_11_1_1_
11:12:53,42.74,1,1,42.93_42.98_43.00_43.02_43.07_,1_1_1_100_1_,42.67_42.66_42.65_42.59_42.07_,10_10_11_2_1_
11:12:59,42.74,1,1,42.93_43.00_43.02_43.06_43.09_,1_2_100_1_10_,42.66_42.65_42.64_42.61_42.07_,10_10_11_1_1_
11:13:34,42.74,1,1,42.93_42.95_43.00_43.02_43.03_,1_1_2_10_10_,42.59_42.58_42.57_42.56_42.55_,10_11_10_1_1_
11:14:36,42.74,1,1,42.93_43.00_43.02_43.07_43.09_,1_2_100_1_10_,42.66_42.65_42.64_42.61_42.07_,10_11_10_2_1_
11:16:18,42.74,1,1,42.93_42.94_43.00_43.05_43.06_,1_1_1_100_1_,42.65_42.64_42.63_42.58_42.56_,10_11_10_1_1_
11:17:30,42.74,1,1,42.93_42.94_43.00_43.06_43.08_,1_1_1_101_10_,42.65_42.64_42.63_42.58_42.55_,10_11_10_1_1_
11:19:28,42.74,1,1,42.93_42.94_43.00_43.02_43.07_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.56_,10_11_10_1_1_
11:20:09,42.74,1,1,42.93_42.94_43.00_43.02_43.06_,1_1_1_100_1_,42.65_42.64_42.63_42.58_42.56_,10_11_10_1_1_
11:20:24,42.74,1,1,42.93_42.94_43.00_43.01_43.02_,1_1_1_10_10_,42.64_42.58_42.57_42.56_42.55_,1_10_10_10_1_
11:20:40,42.74,1,1,42.93_42.94_43.00_43.02_43.06_,1_1_1_100_1_,42.65_42.64_42.63_42.58_42.55_,10_11_10_1_1_
11:24:25,42.74,1,1,42.93_42.95_43.00_43.06_43.09_,1_1_1_101_10_,42.66_42.65_42.64_42.58_42.57_,10_10_11_1_1_
11:26:59,42.74,1,1,42.93_42.98_42.99_43.00_43.01_,1_101_1_1_10_,42.60_42.58_42.57_42.56_42.07_,1_10_10_11_2_
11:28:06,42.74,1,1,42.93_43.00_43.05_43.07_43.08_,2_101_1_10_10_,42.64_42.63_42.62_42.58_42.54_,10_11_10_1_1_
11:28:16,42.74,1,1,42.93_43.00_43.05_43.07_43.08_,2_101_1_10_10_,42.64_42.63_42.62_42.58_42.54_,10_11_10_1_1_
11:32:02,42.74,1,1,42.93_42.96_43.00_43.01_43.06_,1_1_1_100_1_,42.65_42.64_42.63_42.57_42.07_,10_11_10_2_1_
11:32:22,42.74,1,1,42.93_42.98_43.00_43.01_44.85_,2_1_11_10_1_,42.57_42.56_42.55_42.53_42.07_,10_11_11_1_1_
11:36:28,42.74,1,1,42.93_42.94_43.00_43.01_43.06_,1_1_1_100_1_,42.65_42.64_42.63_42.58_42.55_,10_11_10_1_1_
11:36:44,42.74,1,1,42.93_42.94_43.00_43.01_43.06_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.55_,10_10_11_1_1_
11:36:49,42.74,1,1,42.93_42.99_43.00_43.01_43.06_,1_1_1_100_1_,42.66_42.65_42.64_42.60_42.07_,10_10_11_1_1_
11:36:54,42.74,1,1,42.93_43.00_43.01_43.02_43.06_,1_2_10_10_1_,42.64_42.61_42.58_42.57_42.56_,1_1_10_10_10_
11:36:59,42.74,1,1,42.93_43.00_43.01_43.06_43.08_,1_2_100_1_10_,42.65_42.64_42.63_42.61_42.07_,10_11_10_2_1_
11:37:04,42.74,1,1,42.93_43.00_43.01_43.06_43.09_,1_2_100_1_10_,42.66_42.65_42.64_42.61_42.07_,10_10_11_2_1_
11:39:33,42.74,1,1,42.93_42.99_43.00_43.02_43.07_,1_1_1_100_1_,42.66_42.65_42.64_42.60_42.07_,10_11_10_2_1_
11:39:43,42.74,1,1,42.93_42.99_43.00_43.02_43.07_,1_1_1_100_1_,42.67_42.66_42.65_42.60_42.07_,10_10_11_2_1_
11:39:48,42.74,1,1,42.93_42.99_43.00_43.02_43.07_,1_1_1_100_1_,42.66_42.65_42.64_42.60_42.07_,10_11_10_2_1_
11:39:53,42.74,1,1,42.93_43.00_43.02_43.06_43.09_,1_2_100_1_10_,42.66_42.65_42.64_42.61_42.07_,10_11_10_1_1_
11:40:04,42.74,1,1,42.93_42.94_42.98_43.00_43.01_,1_1_1_1_10_,42.58_42.57_42.56_42.55_42.07_,10_10_11_1_2_
11:40:40,42.74,1,1,42.93_42.97_43.00_43.02_43.06_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.07_,10_10_11_2_1_
11:40:45,42.74,1,1,42.93_42.97_43.00_43.02_43.07_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.07_,10_11_10_2_1_
11:40:50,42.74,1,1,42.93_42.97_43.00_43.02_43.06_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.07_,10_11_10_2_1_
11:44:45,42.74,1,1,42.93_42.99_43.00_43.01_43.02_,1_1_102_10_10_,42.61_42.58_42.57_42.56_42.54_,1_10_11_10_1_
11:44:51,42.74,1,1,42.93_42.95_42.99_43.00_43.02_,1_1_100_1_10_,42.65_42.59_42.58_42.57_42.56_,1_10_10_10_1_
11:44:56,42.74,1,1,42.93_42.95_43.00_43.02_43.03_,1_1_1_110_10_,42.64_42.59_42.58_42.57_42.56_,1_11_10_10_1_
11:45:01,42.74,1,1,42.93_42.95_43.00_43.02_43.06_,1_1_1_100_1_,42.66_42.65_42.64_42.59_42.56_,10_10_11_1_1_
11:45:11,42.74,1,1,42.93_42.95_43.00_43.02_43.07_,1_1_1_100_1_,42.66_42.65_42.64_42.59_42.56_,10_11_10_1_1_
11:45:16,42.74,1,1,42.93_43.00_43.02_43.07_43.09_,1_2_100_1_10_,42.66_42.65_42.64_42.61_42.07_,10_11_10_1_1_
11:45:21,42.74,1,1,42.93_42.99_43.00_43.01_43.02_,1_1_102_10_10_,42.61_42.58_42.57_42.56_42.07_,1_10_11_10_2_
11:45:42,42.74,1,1,42.93_42.95_42.99_43.00_43.09_,1_100_2_1_10_,42.66_42.65_42.64_42.60_42.57_,10_10_10_1_1_
11:46:18,42.74,1,1,42.93_42.99_43.00_43.02_43.09_,1_2_1_100_10_,42.66_42.65_42.64_42.61_42.59_,10_10_10_1_1_
11:49:17,42.74,1,1,42.93_42.94_43.00_43.06_43.07_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.55_,10_11_10_1_1_
11:51:05,42.74,1,1,42.93_42.94_43.00_43.06_43.09_,1_1_1_101_10_,42.66_42.65_42.64_42.58_42.55_,10_10_11_1_1_
11:51:56,42.74,1,1,42.93_42.95_42.99_43.00_43.01_,1_1_1_1_10_,42.58_42.57_42.56_42.07_42.05_,10_11_11_2_1_
11:53:39,42.74,1,1,42.93_42.94_43.00_43.01_43.06_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.55_,10_10_11_1_1_
11:53:49,42.74,1,1,42.93_42.94_43.00_43.06_43.09_,1_1_1_101_10_,42.66_42.65_42.64_42.58_42.55_,10_10_11_1_1_
11:54:10,42.74,1,1,42.93_42.94_43.00_43.06_43.07_,1_1_1_100_1_,42.66_42.65_42.64_42.58_42.55_,10_11_10_1_1_
