09:00:07,10.96,192,192,10.97_10.98_10.99_11.00_11.01_,291_698_704_847_565_,10.96_10.95_10.94_10.93_10.92_,138_1201_1284_909_910_
09:00:27,10.97,291,483,10.98_10.99_11.00_11.01_11.02_,548_554_894_565_558_,10.97_10.96_10.95_10.94_10.93_,9_548_1201_1084_909_
09:01:18,10.98,149,634,10.99_11.00_11.01_11.02_11.03_,354_770_883_560_562_,10.97_10.96_10.95_10.94_10.93_,510_1348_1576_810_909_
09:01:39,10.98,5,639,10.99_11.00_11.01_11.02_11.03_,404_770_886_560_562_,10.98_10.97_10.96_10.95_10.94_,5_801_1348_1576_810_
09:01:49,10.98,5,639,10.99_11.00_11.01_11.02_11.03_,554_770_886_560_562_,10.98_10.97_10.96_10.95_10.94_,305_1301_1357_1076_810_
09:02:20,10.99,3,662,10.99_11.00_11.01_11.02_11.03_,347_770_886_560_562_,10.98_10.97_10.96_10.95_10.94_,505_1301_1356_1076_810_
09:02:30,10.99,3,662,10.99_11.00_11.01_11.02_11.03_,350_770_886_560_562_,10.98_10.97_10.96_10.95_10.94_,505_1001_1348_1076_810_
09:02:41,10.99,1,663,10.99_11.00_11.01_11.02_11.03_,359_770_886_560_562_,10.98_10.97_10.96_10.95_10.94_,305_801_1348_1276_810_
09:02:51,10.99,1,664,10.99_11.00_11.01_11.02_11.03_,358_920_836_560_562_,10.97_10.96_10.95_10.94_10.93_,801_1348_1576_810_909_
09:03:11,10.99,1,664,10.99_11.00_11.01_11.02_11.03_,358_770_886_560_562_,10.98_10.97_10.96_10.95_10.94_,1_801_1348_1576_810_
09:03:22,10.99,1,664,10.99_11.00_11.01_11.02_11.03_,658_1094_563_560_562_,10.98_10.97_10.96_10.95_10.94_,1_801_1348_1576_810_
09:03:32,10.98,1,665,10.98_10.99_11.00_11.01_11.02_,349_658_894_563_560_,10.97_10.96_10.95_10.94_10.93_,501_1348_1302_1084_909_
09:03:37,10.98,1,665,10.98_10.99_11.00_11.01_11.02_,350_658_894_563_560_,10.97_10.96_10.95_10.94_10.93_,301_1348_1302_1084_909_
09:03:47,10.98,1,665,10.98_10.99_11.00_11.01_11.02_,550_808_848_563_560_,10.97_10.96_10.95_10.94_10.93_,1_1048_1301_1384_909_
09:03:58,10.98,1,666,10.98_10.99_11.00_11.01_11.02_,350_808_848_563_560_,10.97_10.96_10.95_10.94_10.93_,1_648_1501_1584_909_
09:04:08,10.98,2,668,10.98_10.99_11.00_11.01_11.02_,349_658_894_563_560_,10.97_10.96_10.95_10.94_10.93_,301_848_1501_1084_909_
