09:01:55,194.50,1,126,194.50_195.00_196.00_196.50_198.50_,2301_1_1_2_1_,-,-
09:05:04,194.50,1,206,194.50_195.00_196.00_196.50_198.50_,2192_1_1_2_1_,-,-
09:05:35,194.50,1,207,194.50_195.00_196.00_196.50_198.50_,2098_1_1_2_1_,-,-
09:05:40,194.50,1,207,194.50_195.00_196.00_196.50_198.50_,2100_1_1_2_1_,-,-
09:06:00,194.50,1,208,194.50_195.00_196.00_196.50_198.50_,2099_1_1_2_1_,-,-
09:13:36,194.50,1,222,194.50_195.00_196.00_196.50_198.50_,2129_1_1_2_1_,-,-
09:15:49,194.50,1,224,194.50_195.00_196.00_196.50_198.50_,2133_1_1_2_1_,-,-
09:17:37,194.50,1,224,194.50_195.00_196.00_196.50_198.50_,2138_3_1_2_1_,-,-
09:19:55,194.50,5,229,194.50_195.00_196.00_196.50_198.50_,2140_3_1_2_1_,-,-
09:20:05,194.50,5,229,194.50_195.00_196.00_196.50_198.50_,2139_3_1_2_1_,-,-
09:20:11,194.50,5,229,194.50_195.00_196.00_196.50_198.50_,2141_3_1_2_1_,-,-
09:21:22,194.50,5,229,194.50_195.00_196.00_196.50_198.50_,2146_3_1_2_1_,-,-
09:27:05,194.50,1,230,194.50_195.00_196.00_196.50_198.50_,2165_3_1_2_1_,-,-
09:27:36,194.50,1,230,194.50_195.00_196.00_196.50_198.50_,2166_3_1_2_1_,-,-
09:31:11,194.50,1,230,194.50_195.00_196.00_196.50_198.50_,2173_3_1_2_1_,-,-
09:33:39,194.50,1,230,194.50_195.00_196.00_196.50_198.50_,2183_3_1_2_1_,-,-
09:35:06,194.50,1,230,194.50_195.00_196.00_196.50_198.50_,2216_3_1_2_1_,-,-
09:42:27,194.50,1,232,194.50_195.00_196.00_196.50_198.50_,2270_3_1_3_1_,-,-
09:42:47,194.50,1,232,194.50_195.00_196.00_196.50_198.50_,2271_3_1_3_1_,-,-
09:44:34,194.50,1,234,194.50_195.00_196.00_196.50_198.50_,2269_3_1_3_1_,-,-
09:44:55,194.50,8,242,194.50_195.00_196.00_196.50_198.50_,2259_3_1_3_1_,-,-
09:45:05,194.50,8,242,194.50_195.00_196.00_196.50_198.50_,2274_3_1_3_1_,-,-
09:47:03,194.50,1,244,194.50_195.00_196.00_196.50_198.50_,2309_3_1_3_1_,-,-
09:47:13,194.50,1,244,194.50_195.00_196.00_196.50_198.50_,2306_3_1_3_1_,-,-
