09:16:47,22.19,1,1,22.19_22.22_23.10_24.10_,7_1_1_1_,22.05_22.02_21.50_21.43_21.40_,8_1_2_2_1_
09:24:33,22.19,1,1,22.15_22.19_22.24_23.10_24.10_,1_7_1_101_1_,22.05_22.03_21.50_21.43_21.40_,9_1_2_2_1_
09:27:07,22.19,1,1,22.15_22.19_22.25_23.10_24.10_,1_7_1_101_1_,22.05_21.50_21.43_21.40_21.21_,10_2_2_1_3_
09:29:51,22.19,1,1,22.10_22.15_22.19_22.25_23.10_,2_1_7_1_101_,22.05_21.50_21.43_21.40_21.21_,10_2_2_1_3_
09:30:21,22.19,1,1,22.10_22.15_22.23_22.26_23.10_,2_1_8_1_101_,22.09_22.06_21.50_21.43_21.40_,8_2_2_2_1_
09:31:28,22.19,1,1,22.10_22.15_22.23_22.26_23.10_,2_1_8_1_101_,22.09_22.07_22.06_21.50_21.43_,8_1_1_2_2_
09:31:59,22.19,1,1,22.10_22.15_22.23_22.26_23.10_,2_1_8_1_101_,22.09_22.06_21.50_21.43_21.40_,9_1_2_2_1_
09:36:30,22.10,2,3,22.15_22.23_22.27_23.10_24.10_,1_8_1_101_1_,22.09_22.07_21.50_21.43_21.40_,9_1_2_2_1_
09:36:51,22.10,2,3,22.15_22.23_22.27_23.10_24.10_,1_8_1_101_1_,22.09_22.07_21.50_21.43_21.40_,8_2_2_2_1_
09:39:34,22.10,2,3,22.15_22.23_22.27_23.10_24.10_,1_8_101_1_1_,22.09_22.07_21.50_21.43_21.40_,8_1_3_2_1_
09:39:40,22.10,2,3,22.15_22.23_22.27_23.10_24.10_,1_8_1_101_1_,22.09_22.07_21.50_21.43_21.40_,8_2_2_2_1_
09:40:46,22.10,2,3,22.15_22.23_22.27_23.10_24.10_,1_8_1_101_1_,22.09_22.07_21.50_21.43_21.40_,8_2_2_2_1_
09:42:03,22.09,3,6,22.15_22.23_22.25_23.10_24.10_,1_8_1_101_1_,22.09_22.04_21.50_21.43_21.40_,5_2_2_2_1_
09:44:52,22.09,1,7,22.12_22.15_22.23_22.25_23.10_,1_1_8_1_101_,22.09_22.04_21.50_21.43_21.40_,4_2_2_2_1_
09:49:08,22.09,1,7,22.12_22.15_22.23_22.25_22.65_,1_1_8_1_101_,22.09_22.04_21.50_21.43_21.40_,4_2_2_2_1_
09:57:25,22.09,1,7,22.10_22.12_22.15_22.23_22.25_,2_1_1_8_1_,22.09_22.05_21.50_21.43_21.40_,4_2_2_2_1_
10:04:15,22.10,2,10,22.12_22.23_22.26_22.65_23.10_,1_8_1_101_1_,22.09_22.06_21.50_21.43_21.40_,3_2_2_2_1_
10:10:09,22.09,2,13,22.10_22.12_22.23_22.26_22.65_,1_1_8_1_101_,22.09_22.06_21.50_21.43_21.40_,8_2_2_2_1_
10:16:48,22.09,1,15,22.10_22.23_22.26_22.65_23.10_,1_8_1_101_1_,22.09_22.06_21.50_21.43_21.40_,6_2_2_2_1_
10:24:40,22.09,1,16,22.23_22.26_22.65_23.10_24.10_,8_1_101_1_1_,22.09_22.06_21.50_21.43_21.40_,5_2_2_2_1_
10:25:16,22.09,1,16,22.23_22.26_22.65_23.10_24.10_,8_1_101_1_1_,22.09_22.06_21.50_21.43_21.40_,5_1_3_2_1_
10:25:26,22.09,1,16,22.23_22.26_22.65_23.10_24.10_,8_101_1_1_1_,22.09_22.06_21.50_21.43_21.40_,5_1_3_2_1_
10:26:48,22.09,1,16,22.23_22.65_23.10_24.10_,9_101_1_1_,22.09_22.03_21.50_21.43_21.40_,5_2_2_2_1_
10:33:12,22.09,1,16,22.23_22.25_22.65_23.10_24.10_,8_1_101_1_1_,22.09_22.05_21.50_21.43_21.40_,5_2_2_2_1_
10:40:17,22.09,1,16,22.23_22.28_22.65_23.10_24.10_,8_1_101_1_1_,22.09_22.08_21.50_21.43_21.40_,6_1_2_2_1_
