09:00:02,101.00,1004,1004,-,-,101.00_100.00_99.50_99.00_98.70_,2558_20_30_130_2_
09:00:07,101.00,53,1057,-,-,101.00_100.00_99.50_99.00_98.70_,5221_11_30_736_2_
09:00:12,101.00,11,1068,-,-,101.00_100.00_99.50_99.00_98.70_,5462_11_30_736_2_
09:00:17,101.00,3,1071,-,-,101.00_100.00_99.00_98.70_98.30_,5620_11_130_2_3_
09:00:22,101.00,25,1096,-,-,101.00_100.00_99.10_99.00_98.70_,5682_11_2_132_1_
09:00:28,101.00,75,1171,-,-,101.00_100.00_99.10_99.00_98.70_,5609_14_2_435_1_
09:00:33,101.00,54,1225,-,-,101.00_100.00_99.10_99.00_98.70_,5804_16_3_132_1_
09:00:38,101.00,89,1314,-,-,101.00_100.00_99.10_99.00_98.70_,5966_12_2_112_1_
09:00:43,101.00,588,1902,-,-,101.00_100.00_99.10_99.00_98.70_,5444_11_2_112_1_
09:00:48,101.00,44,1946,-,-,101.00_100.00_99.10_99.00_98.70_,5830_11_3_112_1_
09:00:53,101.00,47,1993,-,-,101.00_100.00_99.10_99.00_98.70_,6206_11_3_112_1_
09:00:58,101.00,53,2046,-,-,101.00_100.00_99.10_99.00_98.20_,6151_11_3_112_2_
09:01:04,101.00,45,2091,-,-,101.00_100.00_99.10_99.00_98.20_,6485_11_3_112_2_
09:01:09,101.00,63,2154,-,-,101.00_100.00_99.10_99.00_98.20_,6446_14_3_112_2_
09:01:14,101.00,40,2194,-,-,101.00_100.50_100.00_99.10_99.00_,6411_1_15_3_112_
09:01:19,101.00,49,2243,-,-,101.00_100.50_100.00_99.10_99.00_,6364_1_15_3_112_
09:01:24,101.00,45,2288,-,-,101.00_100.50_100.00_99.10_99.00_,6370_1_15_3_112_
09:01:29,101.00,42,2330,-,-,101.00_100.50_100.00_99.10_99.00_,6700_1_15_3_112_
09:01:34,101.00,17,2347,-,-,101.00_100.50_100.00_99.10_99.00_,6372_1_15_3_112_
09:01:39,101.00,33,2380,-,-,101.00_100.50_100.00_99.10_99.00_,6340_1_15_3_112_
09:01:44,101.00,44,2424,-,-,101.00_100.50_100.00_99.10_99.00_,6743_1_15_3_112_
09:01:49,101.00,30,2454,-,-,101.00_100.50_100.00_99.50_99.10_,6718_1_15_2_3_
09:01:55,101.00,69,2523,-,-,101.00_100.50_100.00_99.50_99.10_,6651_1_15_2_6_
09:02:00,101.00,12,2535,-,-,101.00_100.50_100.00_99.50_99.10_,6640_1_15_2_6_
09:02:05,101.00,33,2568,-,-,101.00_100.50_100.00_99.50_99.10_,6610_1_15_2_6_
09:02:10,101.00,38,2606,-,-,101.00_100.50_100.00_99.50_99.10_,6573_1_15_2_6_
09:02:15,101.00,100,2706,-,-,101.00_100.50_100.00_99.50_99.10_,6978_1_15_2_8_
09:02:20,101.00,12,2718,-,-,101.00_100.50_100.00_99.50_99.10_,6957_1_15_2_8_
09:02:25,101.00,68,2786,-,-,101.00_100.50_100.00_99.50_99.10_,6897_1_15_2_8_
09:02:30,101.00,34,2820,-,-,101.00_100.50_100.00_99.50_99.10_,6909_1_15_2_8_
09:02:36,101.00,27,2847,-,-,101.00_100.50_100.00_99.50_99.10_,6885_1_15_2_8_
09:02:41,101.00,18,2865,-,-,101.00_100.50_100.00_99.50_99.10_,6867_1_15_2_8_
