09:04:56,41.25,4,4,41.41_41.42_,28_53_,41.27_41.26_40.31_40.30_40.00_,20_51_100_1_2_
09:05:01,41.25,4,4,41.43_41.44_,28_53_,41.30_41.29_40.31_40.30_40.00_,20_51_100_1_2_
09:05:11,41.25,4,4,41.47_41.48_,28_53_,41.33_41.32_40.31_40.30_40.00_,20_51_100_1_2_
09:06:43,41.25,4,4,41.42_41.43_,28_53_,41.28_41.27_40.31_40.30_40.00_,20_51_100_1_2_
09:07:50,41.25,4,4,41.42_41.43_,28_53_,41.28_41.27_40.31_40.30_40.00_,20_51_100_1_2_
09:08:51,41.25,4,4,41.45_41.46_,28_53_,41.31_41.30_40.31_40.30_40.00_,20_51_100_1_2_
09:09:17,41.25,4,4,41.43_41.44_,28_53_,41.30_41.29_40.31_40.30_40.00_,20_51_100_1_2_
09:10:39,41.25,4,4,41.46_41.47_,28_53_,41.32_41.31_40.31_40.30_40.00_,20_51_100_1_2_
09:11:56,41.25,4,4,41.48_41.49_,28_53_,41.35_41.34_40.31_40.30_40.00_,20_51_100_1_2_
09:13:28,41.25,4,4,41.51_41.52_,28_53_,41.37_41.36_40.31_40.30_40.00_,20_51_100_1_2_
09:13:49,41.25,4,4,41.52_41.53_,28_53_,41.38_41.37_40.31_40.30_40.00_,20_51_100_1_2_
09:13:54,41.25,4,4,41.51_41.52_,28_53_,41.37_41.36_40.31_40.30_40.00_,20_51_100_1_2_
09:13:59,41.25,4,4,41.52_41.53_,28_53_,41.38_41.37_40.31_40.30_40.00_,20_51_100_1_2_
09:14:19,41.25,4,4,41.51_41.52_,28_53_,41.37_41.36_40.31_40.30_40.00_,20_51_100_1_2_
09:14:40,41.25,4,4,41.52_41.53_,28_53_,41.38_41.37_40.31_40.30_40.00_,20_51_100_1_2_
09:15:16,41.25,4,4,41.54_41.55_,28_53_,41.41_41.40_40.31_40.30_40.00_,20_51_100_1_2_
09:16:12,41.25,4,4,41.52_41.53_,28_53_,41.38_41.37_40.31_40.30_40.00_,20_51_100_1_2_
09:17:19,41.25,4,4,41.52_41.53_,28_53_,41.38_41.37_40.31_40.30_40.00_,20_51_100_1_2_
09:19:06,41.25,4,4,41.56_41.57_,28_53_,41.42_41.41_40.31_40.30_40.00_,20_51_100_1_2_
09:19:37,41.25,4,4,41.54_41.55_,28_53_,41.41_41.40_40.31_40.30_40.00_,20_51_100_1_2_
09:20:33,41.25,4,4,41.57_41.58_,28_53_,41.43_41.42_40.31_40.30_40.00_,20_51_100_1_2_
09:20:54,41.25,4,4,41.58_41.59_,28_53_,41.44_41.43_40.31_40.30_40.00_,20_51_100_1_2_
09:22:00,41.25,4,4,41.59_41.60_,28_53_,41.46_41.45_40.31_40.30_40.00_,20_51_100_1_2_
09:25:26,41.25,4,4,41.59_41.60_,28_53_,41.46_41.45_40.31_40.30_40.00_,20_51_100_1_2_
09:28:30,41.25,4,4,41.54_41.55_,28_53_,41.41_41.40_40.31_40.30_40.00_,20_51_100_1_2_
09:29:06,41.25,4,4,41.54_41.55_,28_53_,41.41_41.40_40.31_40.30_40.00_,20_51_100_1_2_
09:30:02,41.25,4,4,41.57_41.58_,28_53_,41.43_41.42_40.31_40.30_40.00_,20_51_100_1_2_
09:30:23,41.25,4,4,41.58_41.59_,28_53_,41.44_41.43_40.31_40.30_40.00_,20_51_100_1_2_
09:31:40,41.25,4,4,41.58_41.59_,28_53_,41.44_41.43_40.31_40.30_40.00_,20_51_100_1_2_
09:32:41,41.25,4,4,41.59_41.60_,28_53_,41.46_41.45_40.31_40.30_40.00_,20_51_100_1_2_
09:33:02,41.25,4,4,41.61_41.62_,28_53_,41.47_41.46_40.31_40.30_40.00_,20_51_100_1_2_
09:33:07,41.25,4,4,41.62_41.63_,28_53_,41.48_41.47_40.31_40.30_40.00_,20_51_100_1_2_
09:33:43,41.25,4,4,41.62_41.63_,28_53_,41.48_41.47_40.31_40.30_40.00_,20_51_100_1_2_
09:34:08,41.25,4,4,41.63_41.64_,28_53_,41.49_41.48_40.31_40.30_40.00_,20_51_100_1_2_
09:34:44,41.25,4,4,41.62_41.63_,28_53_,41.48_41.47_40.31_40.30_40.00_,20_51_100_1_2_
09:36:53,41.25,4,4,41.64_41.65_,28_53_,41.50_41.49_40.31_40.30_40.00_,20_51_100_1_2_
09:37:59,41.25,4,4,41.65_41.66_,28_53_,41.52_41.51_40.31_40.30_40.00_,20_51_100_1_2_
09:38:09,41.25,4,4,41.68_41.69_,28_53_,41.54_41.53_40.31_40.30_40.00_,20_51_100_1_2_
09:39:16,41.25,4,4,41.72_41.73_,28_53_,41.58_41.57_40.31_40.30_40.00_,20_51_100_1_2_
09:39:21,41.25,4,4,41.70_41.71_,28_53_,41.57_41.56_40.31_40.30_40.00_,20_51_100_1_2_
09:39:57,41.25,4,4,41.72_41.73_,28_53_,41.58_41.57_40.31_40.30_40.00_,20_51_100_1_2_
09:44:19,41.25,4,4,41.72_41.73_,28_53_,41.58_41.57_40.31_40.30_40.00_,20_51_100_1_2_
09:44:24,41.25,4,4,41.70_41.71_,28_53_,41.57_41.56_40.31_40.30_40.00_,20_51_100_1_2_
09:45:10,41.25,4,4,41.70_41.71_,28_53_,41.57_41.56_40.31_40.30_40.00_,20_51_100_1_2_
09:45:20,41.25,4,4,41.73_41.74_,28_53_,41.58_41.57_40.31_40.30_40.00_,20_51_100_1_2_
09:45:46,41.25,4,4,41.74_41.75_,28_53_,41.60_41.59_40.31_40.30_40.00_,20_51_100_1_2_
09:47:13,41.25,4,4,41.72_41.73_,28_53_,41.58_41.57_40.31_40.30_40.00_,20_51_100_1_2_
09:48:55,41.25,4,4,41.72_41.73_,28_53_,41.58_41.57_40.31_40.30_40.00_,20_51_100_1_2_
09:53:06,41.25,4,4,41.67_41.68_,28_53_,41.53_41.52_40.31_40.30_40.00_,20_51_100_1_2_
09:55:09,41.25,4,4,41.69_41.70_,28_53_,41.55_41.54_40.31_40.30_40.00_,20_51_100_1_2_
09:55:20,41.25,4,4,41.68_41.69_,28_53_,41.54_41.53_40.31_40.30_40.00_,20_51_100_1_2_
09:55:30,41.25,4,4,41.69_41.70_,28_53_,41.55_41.54_40.31_40.30_40.00_,20_51_100_1_2_
09:55:45,41.25,4,4,41.70_41.71_,28_53_,41.57_41.56_40.31_40.30_40.00_,20_51_100_1_2_
09:56:21,41.25,4,4,41.68_41.69_,28_53_,41.54_41.53_40.31_40.30_40.00_,20_51_100_1_2_
09:56:42,41.25,4,4,41.69_41.70_,28_53_,41.55_41.54_40.31_40.30_40.00_,20_51_100_1_2_
09:57:23,41.25,4,4,41.68_41.69_,28_53_,41.54_41.53_40.31_40.30_40.00_,20_51_100_1_2_
