09:34:18,22.02,1,1,22.15_22.60_23.10_,9_1_1_,22.01_21.60_21.36_21.10_21.00_,8_3_1_1_1_
09:34:28,22.02,1,1,22.15_22.60_23.10_,9_101_1_,22.01_21.60_21.36_21.10_21.00_,9_3_1_1_1_
09:36:52,22.02,1,1,22.15_22.18_22.60_23.10_,1_8_101_1_,22.04_21.60_21.36_21.10_21.00_,8_4_1_1_1_
09:37:22,22.02,1,1,22.15_22.18_22.60_23.10_,1_8_101_1_,22.04_21.60_21.36_21.10_21.00_,8_4_1_1_1_
09:39:20,22.02,1,1,22.15_22.18_22.60_23.10_,1_8_101_1_,22.04_21.60_21.36_21.10_21.00_,9_3_1_1_1_
09:39:51,22.02,1,1,22.10_22.15_22.18_22.60_23.10_,1_1_8_101_1_,22.04_21.60_21.36_21.10_21.00_,8_4_1_1_1_
09:41:18,22.02,1,1,22.10_22.15_22.18_22.60_23.10_,1_1_8_101_1_,22.04_21.60_21.36_21.10_21.00_,9_3_1_1_1_
09:44:53,22.02,1,1,22.10_22.15_22.18_22.60_23.10_,1_1_8_101_1_,22.04_21.73_21.60_21.36_21.10_,9_1_3_1_1_
09:45:19,22.02,1,1,22.10_22.15_22.18_22.60_23.10_,1_1_8_101_1_,22.04_21.73_21.60_21.10_21.00_,9_1_3_1_1_
09:45:34,22.02,1,1,22.10_22.15_22.18_22.60_23.10_,1_1_8_101_1_,22.04_21.73_21.60_21.10_21.00_,9_1_3_1_1_
09:46:46,22.02,1,1,22.10_22.15_22.18_22.60_23.10_,1_1_8_101_1_,22.04_21.60_21.10_21.00_20.65_,9_3_1_1_5_
09:47:22,22.02,1,1,22.10_22.15_22.18_22.60_23.10_,1_1_8_101_1_,22.04_21.60_21.10_21.00_20.65_,9_3_1_1_5_
09:50:36,22.02,1,1,22.10_22.15_22.21_22.60_23.10_,1_1_8_101_1_,22.07_22.04_21.60_21.10_21.00_,8_1_3_1_1_
