09:00:04,6.63,6106,6106,-,-,6.63_6.61_6.60_6.58_6.52_,38942_10_186_28_6_
09:00:09,6.63,137,6243,-,-,6.63_6.61_6.60_6.58_6.52_,44107_10_186_28_6_
09:00:14,6.63,137,6243,-,-,6.63_6.61_6.60_6.58_6.52_,44831_10_186_28_6_
09:00:19,6.63,5,6248,-,-,6.63_6.61_6.60_6.58_6.52_,45075_10_186_28_6_
09:00:24,6.63,380,6628,-,-,6.63_6.61_6.60_6.58_6.52_,44587_10_186_28_6_
09:00:29,6.63,18,6646,-,-,6.63_6.61_6.60_6.58_6.52_,44640_10_186_28_1_
09:00:34,6.63,12,6658,-,-,6.63_6.61_6.60_6.58_6.52_,44781_10_186_28_1_
09:00:40,6.63,13,6671,-,-,6.63_6.61_6.60_6.58_6.52_,44982_10_166_28_1_
09:00:45,6.63,22,6693,-,-,6.63_6.61_6.60_6.58_6.56_,45021_10_166_28_10_
09:00:50,6.63,456,7149,-,-,6.63_6.61_6.60_6.58_6.56_,44672_10_166_28_10_
09:00:55,6.63,49,7198,-,-,6.63_6.61_6.60_6.58_6.56_,44748_10_166_28_10_
09:01:00,6.63,41,7239,-,-,6.63_6.61_6.60_6.58_6.57_,44838_10_166_28_10_
09:01:05,6.63,82,7321,-,-,6.63_6.62_6.61_6.60_6.58_,44836_12_10_166_28_
09:01:10,6.63,3,7324,-,-,6.63_6.62_6.61_6.60_6.58_,44901_12_10_166_28_
09:01:16,6.63,13,7337,-,-,6.63_6.62_6.61_6.60_6.58_,45049_12_10_166_38_
09:01:21,6.63,11,7348,-,-,6.63_6.62_6.61_6.60_6.58_,45150_12_10_166_38_
09:01:26,6.63,46,7394,-,-,6.63_6.62_6.61_6.60_6.58_,45191_12_10_166_38_
09:01:31,6.63,99,7493,-,-,6.63_6.62_6.61_6.60_6.58_,45263_12_10_166_38_
09:01:36,6.63,45,7538,-,-,6.63_6.62_6.61_6.60_6.58_,45230_12_10_166_38_
09:01:41,6.63,24,7562,-,-,6.63_6.62_6.61_6.60_6.58_,45240_12_10_166_38_
09:01:46,6.63,6,7568,-,-,6.63_6.61_6.60_6.58_6.57_,45274_10_166_38_10_
09:01:51,6.63,19,7587,-,-,6.63_6.61_6.60_6.58_6.57_,45288_10_166_38_10_
09:01:56,6.63,25,7612,-,-,6.63_6.61_6.60_6.58_6.57_,45445_10_166_38_10_
09:02:02,6.63,2,7614,-,-,6.63_6.61_6.60_6.58_6.57_,45584_10_166_38_10_
09:02:07,6.63,30,7644,-,-,6.63_6.61_6.60_6.58_6.57_,45565_10_165_38_10_
09:02:12,6.63,1,7645,-,-,6.63_6.61_6.60_6.58_6.57_,45602_10_165_38_10_
09:02:17,6.63,58,7703,-,-,6.63_6.61_6.60_6.58_6.57_,45444_10_165_38_10_
09:02:22,6.63,2,7705,-,-,6.63_6.61_6.60_6.58_6.57_,45477_10_165_38_10_
09:02:27,6.63,19,7724,-,-,6.63_6.61_6.60_6.58_6.57_,46018_10_165_38_10_
09:02:32,6.63,16,7740,-,-,6.63_6.61_6.60_6.58_6.57_,46058_10_155_38_10_
09:02:37,6.63,22,7762,-,-,6.63_6.61_6.60_6.58_6.57_,46078_10_155_38_10_
09:02:43,6.63,30,7792,-,-,6.63_6.62_6.61_6.60_6.58_,46062_2_10_155_38_
09:02:48,6.63,30,7792,-,-,6.63_6.62_6.61_6.60_6.58_,46088_2_10_155_38_
09:02:53,6.63,30,7792,-,-,6.63_6.62_6.61_6.60_6.58_,46145_2_10_155_38_
09:02:58,6.63,30,7792,-,-,6.63_6.62_6.61_6.60_6.58_,46205_2_10_155_38_
09:03:03,6.63,10,7802,-,-,6.63_6.62_6.61_6.60_6.58_,46268_2_10_155_38_
09:03:08,6.63,20,7822,-,-,6.63_6.62_6.61_6.60_6.58_,45897_2_10_155_38_
09:03:13,6.63,3,7825,-,-,6.63_6.62_6.61_6.60_6.58_,45790_2_10_155_38_
09:03:18,6.63,15,7840,-,-,6.63_6.62_6.61_6.60_6.58_,45746_2_10_155_38_
09:03:24,6.63,1,7841,-,-,6.63_6.62_6.61_6.60_6.58_,45745_2_10_155_38_
09:03:29,6.63,118,7959,-,-,6.63_6.62_6.61_6.60_6.58_,45674_2_10_155_38_
09:03:34,6.63,118,7959,-,-,6.63_6.62_6.61_6.60_6.58_,45696_2_10_155_38_
