09:05:25,27.48,1,1,27.70_27.75_29.15_,1_8_1_,27.48_27.12_25.88_25.58_25.50_,7_104_3_4_1_
09:05:30,27.48,1,1,27.61_27.70_27.75_29.15_,1_1_8_1_,27.48_27.35_25.88_25.58_25.50_,7_104_3_4_1_
09:06:26,27.48,1,1,27.61_27.70_27.78_29.15_,1_1_8_1_,27.51_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:06:31,27.48,1,1,27.70_27.78_29.15_,1_8_1_,27.51_27.35_25.88_25.58_25.50_,8_1_3_4_1_
09:06:36,27.48,1,1,27.61_27.70_27.78_29.15_,1_1_8_1_,27.51_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:08:19,27.48,1,1,27.70_27.77_29.15_,1_8_1_,27.51_25.88_25.58_25.50_25.28_,8_3_4_1_5_
09:08:24,27.48,1,1,27.61_27.70_27.77_29.15_,1_1_8_1_,27.51_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:08:45,27.48,1,1,27.61_27.70_27.78_29.15_,1_1_8_1_,27.51_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:09:41,27.48,1,1,27.70_27.78_29.15_,1_8_1_,27.51_25.88_25.58_25.50_25.28_,8_3_4_1_5_
09:09:46,27.48,1,1,27.61_27.70_27.84_29.15_,1_1_8_1_,27.57_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:10:42,27.48,1,1,27.61_27.70_27.84_29.15_,1_1_8_1_,27.57_25.88_25.58_25.50_25.28_,8_3_4_1_5_
09:11:18,27.48,1,1,27.61_27.70_27.79_29.15_,1_1_8_1_,27.53_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:13:57,27.48,1,1,27.60_27.61_27.70_27.78_29.15_,2_1_1_8_1_,27.51_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:14:28,27.48,1,1,27.60_27.61_27.70_27.75_29.15_,2_1_1_8_1_,27.48_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:15:29,27.48,1,1,27.60_27.61_27.70_27.75_29.15_,2_1_1_8_1_,27.48_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:16:31,27.48,1,1,27.60_27.61_27.70_27.75_29.15_,2_1_1_8_1_,27.48_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:17:27,27.48,1,1,27.60_27.70_27.75_29.15_,2_1_8_1_,27.48_25.88_25.58_25.50_25.28_,8_3_4_1_5_
09:17:32,27.48,1,1,27.60_27.61_27.70_27.75_29.15_,2_1_1_8_1_,27.48_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:18:49,27.48,1,1,27.60_27.61_27.70_27.72_29.15_,2_1_1_8_1_,27.46_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:20:01,27.48,1,1,27.61_27.70_27.72_29.15_,1_1_8_1_,27.46_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:20:47,27.48,1,1,27.61_27.70_27.72_28.50_29.15_,1_1_8_2_1_,27.46_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:21:48,27.50,1,2,27.50_27.63_27.70_27.72_28.50_,2_1_1_8_2_,27.46_27.37_25.88_25.58_25.50_,8_104_3_4_1_
09:23:20,27.52,2,4,27.65_27.70_27.76_28.50_29.15_,1_1_8_2_1_,27.49_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:25:18,27.52,2,4,27.65_27.70_27.73_28.50_29.15_,1_1_8_2_1_,27.47_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:26:40,27.52,2,4,27.65_27.70_27.74_28.50_29.15_,1_1_8_2_1_,27.47_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:27:11,27.52,2,4,27.65_27.70_28.50_29.15_,1_9_2_1_,27.43_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:28:33,27.52,2,4,27.52_27.65_27.70_28.50_29.15_,2_9_1_2_1_,27.39_27.38_25.88_25.58_25.50_,104_8_3_4_1_
09:28:43,27.52,2,4,27.52_27.65_27.70_28.50_29.15_,2_1_9_2_1_,27.43_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:29:40,27.52,2,4,27.52_27.70_28.50_29.15_,2_9_2_1_,27.43_25.88_25.58_25.50_25.28_,8_3_4_1_5_
09:29:45,27.52,2,4,27.52_27.65_27.70_28.50_29.15_,2_1_9_2_1_,27.43_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:30:31,27.52,2,4,27.52_27.65_27.70_27.73_28.50_,2_1_1_8_2_,27.47_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:33:30,27.52,2,4,27.52_27.65_27.70_27.77_28.50_,2_1_1_8_2_,27.50_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:33:40,27.52,2,4,27.52_27.65_27.70_28.50_29.15_,2_1_9_2_1_,27.44_27.39_25.88_25.58_25.50_,8_104_3_4_1_
09:37:42,27.48,1,5,27.50_27.52_27.61_27.70_27.71_,1_7_1_1_8_,27.44_27.35_25.88_25.58_25.50_,8_104_3_4_1_
09:38:12,27.48,1,5,27.50_27.52_27.61_27.70_27.72_,1_7_1_1_8_,27.46_27.35_25.88_25.58_25.50_,8_104_3_4_1_
