09:00:12,38.00,1,2,37.50_38.69_38.70_40.00_,58_30_1_1_,37.34_37.20_36.91_36.90_36.65_,50_1_70_2_3_
09:07:37,38.00,1,2,37.38_38.69_38.70_40.00_,58_30_1_1_,37.22_37.20_36.91_36.90_36.65_,50_1_70_2_3_
09:07:53,38.00,1,2,37.39_38.69_38.70_40.00_,58_30_1_1_,37.23_37.20_36.91_36.90_36.65_,50_1_70_2_3_
09:13:46,38.00,1,2,37.48_38.69_38.70_40.00_,58_30_1_1_,37.32_37.20_37.18_37.17_37.16_,50_1_10_10_12_
09:13:56,38.00,1,2,37.48_38.69_38.70_40.00_,58_30_1_1_,37.32_37.20_37.18_37.17_37.16_,50_1_10_10_82_
09:15:08,38.00,1,2,37.49_38.69_38.70_40.00_,58_30_1_1_,37.33_37.20_37.19_37.18_37.17_,50_1_10_11_80_
09:16:25,38.00,1,2,37.44_38.69_38.70_40.00_,58_30_1_1_,37.28_37.20_37.14_37.13_37.12_,50_1_70_10_12_
09:17:16,38.00,1,2,37.45_38.69_38.70_40.00_,58_30_1_1_,37.29_37.20_37.15_37.14_37.13_,50_1_80_13_14_
09:19:19,38.00,1,2,37.44_38.69_38.70_40.00_,58_30_1_1_,37.28_37.20_37.15_37.14_37.13_,50_1_70_10_10_
09:20:06,38.00,1,2,37.45_38.69_38.70_40.00_,58_30_1_1_,37.29_37.20_37.15_37.14_37.13_,50_1_10_83_13_
09:22:39,38.00,1,2,37.45_38.69_38.70_40.00_,58_30_1_1_,37.29_37.20_37.15_37.14_37.13_,50_1_70_10_12_
09:23:00,38.00,1,2,37.48_38.69_38.70_40.00_,58_30_1_1_,37.32_37.20_37.18_37.17_37.16_,50_1_10_14_82_
09:26:04,37.29,32,34,37.30_38.69_38.70_40.00_,58_30_1_1_,37.14_36.66_36.65_36.55_36.28_,50_70_3_3_4_
09:27:06,37.29,32,34,37.27_38.69_38.70_40.00_,58_30_1_1_,37.10_36.66_36.65_36.55_36.28_,50_70_3_3_4_
09:29:29,37.29,32,34,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.66_36.65_36.55_36.28_,50_70_3_3_4_
09:30:21,37.29,32,34,37.30_38.69_38.70_40.00_,58_30_1_1_,37.14_36.66_36.65_36.55_36.28_,50_70_3_3_4_
09:31:17,37.29,32,34,37.29_38.69_38.70_40.00_,58_30_1_1_,37.13_36.66_36.65_36.55_36.28_,50_70_3_3_4_
09:31:43,37.29,32,34,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.66_36.65_36.55_36.28_,50_70_3_3_4_
09:34:06,37.29,32,34,37.24_38.69_38.70_40.00_,58_30_1_1_,37.06_36.66_36.65_36.55_36.28_,50_70_3_3_4_
09:40:15,37.29,32,34,37.13_38.69_38.70_40.00_,58_30_1_1_,36.97_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:41:48,37.01,32,66,37.17_38.69_38.70_40.00_,58_30_1_1_,37.01_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:42:23,37.01,32,66,37.18_38.69_38.70_40.00_,58_30_1_1_,37.02_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:44:16,37.01,32,66,37.17_38.69_38.70_40.00_,58_30_1_1_,37.01_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:49:28,37.01,32,66,37.08_38.69_38.70_40.00_,58_30_1_1_,36.56_36.55_36.28_35.91_,70_3_4_5_
09:51:06,37.01,32,66,37.09_38.69_38.70_40.00_,58_30_1_1_,36.93_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:53:50,37.01,32,66,37.09_38.69_38.70_40.00_,58_30_1_1_,36.93_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:54:00,37.01,32,66,37.11_38.69_38.70_40.00_,58_30_1_1_,36.95_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:55:22,37.01,32,66,37.09_38.69_38.70_40.00_,58_30_1_1_,36.93_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:56:23,37.01,32,66,37.09_38.69_38.70_40.00_,58_30_1_1_,36.93_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:57:50,37.01,32,66,37.13_38.69_38.70_40.00_,58_30_1_1_,36.97_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:59:12,37.01,32,66,37.13_38.69_38.70_40.00_,58_30_1_1_,36.97_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:59:33,37.01,32,66,37.12_38.69_38.70_40.00_,58_30_1_1_,36.96_36.56_36.55_36.28_35.91_,50_70_3_4_5_
09:59:38,37.01,32,66,37.13_38.69_38.70_40.00_,58_30_1_1_,36.97_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:01:51,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:04:45,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:08:05,37.01,32,66,37.26_38.69_38.70_40.00_,58_30_1_1_,37.09_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:08:40,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:09:47,37.01,32,66,37.23_38.69_38.70_40.00_,58_30_1_1_,37.07_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:09:52,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:11:50,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:12:41,37.01,32,66,37.26_38.69_38.70_40.00_,58_30_1_1_,37.09_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:15:56,37.01,32,66,37.28_38.69_38.70_40.00_,58_30_1_1_,37.12_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:16:26,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:19:05,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:20:33,37.01,32,66,37.26_38.69_38.70_40.00_,58_30_1_1_,37.09_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:23:06,37.01,32,66,37.26_38.69_38.70_40.00_,58_30_1_1_,37.09_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:23:52,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.09_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:24:28,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:27:17,37.01,32,66,37.26_38.69_38.70_40.00_,58_30_1_1_,37.09_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:29:25,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:34:37,37.01,32,66,37.19_38.69_38.70_40.00_,58_30_1_1_,37.03_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:40:36,37.01,32,66,37.18_38.69_38.70_40.00_,58_30_1_1_,37.02_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:41:32,37.01,32,66,37.19_38.69_38.70_40.00_,58_30_1_1_,37.03_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:43:09,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:45:07,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:45:12,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:47:46,37.01,32,66,37.19_38.69_38.70_40.00_,58_30_1_1_,37.03_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:50:40,37.01,32,66,37.18_38.69_38.70_40.00_,58_30_1_1_,37.02_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:52:08,37.01,32,66,37.19_38.69_38.70_40.00_,58_30_1_1_,37.03_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:55:22,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:57:40,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.56_36.55_36.28_35.91_,50_70_3_4_5_
10:59:02,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.56_36.55_36.28_35.91_,50_70_3_4_5_
11:00:45,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.56_36.55_36.28_35.91_,50_70_3_4_5_
11:01:10,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.56_36.55_36.28_35.91_,50_70_3_4_5_
11:06:38,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.56_36.55_36.28_35.91_,50_70_3_4_5_
11:09:27,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.88_36.87_36.86_36.85_,50_70_10_13_11_
11:10:39,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.88_36.87_36.86_36.85_,50_70_10_13_11_
11:12:37,37.01,32,66,37.23_38.69_38.70_40.00_,58_30_1_1_,37.07_36.88_36.87_36.86_36.85_,50_70_10_13_11_
11:18:00,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.88_36.87_36.86_36.85_,50_70_10_10_14_
11:18:30,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.88_36.87_36.86_36.55_,50_80_14_14_3_
11:20:13,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.89_36.88_36.87_36.86_,50_70_10_12_14_
11:20:59,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.89_36.88_36.87_36.86_,50_70_10_12_14_
11:21:30,37.01,32,66,37.23_38.69_38.70_40.00_,58_30_1_1_,37.07_36.89_36.88_36.87_36.86_,50_70_10_12_14_
11:21:55,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.89_36.88_36.87_36.86_,50_70_10_12_14_
11:23:23,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.89_36.88_36.87_36.86_,50_70_10_12_14_
11:23:28,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.89_36.88_36.87_36.86_,50_70_10_12_14_
11:23:33,37.01,32,66,37.21_38.69_38.70_40.00_,58_30_1_1_,37.05_36.89_36.88_36.87_36.86_,50_70_10_12_14_
11:26:06,37.01,32,66,37.23_38.69_38.70_40.00_,58_30_1_1_,37.07_36.88_36.87_36.86_36.85_,50_70_10_11_11_
11:28:35,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.88_36.87_36.86_36.85_,50_70_10_11_11_
11:29:21,37.01,32,66,37.23_38.69_38.70_40.00_,58_30_1_1_,37.07_36.89_36.88_36.87_36.86_,50_70_10_13_10_
11:30:18,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.89_36.88_36.87_36.86_,50_70_10_13_10_
11:30:48,37.01,32,66,38.69_38.70_40.00_,30_1_1_,37.07_36.89_36.88_36.87_36.86_,50_70_10_13_10_
11:31:14,37.01,32,66,37.23_38.69_38.70_40.00_,58_30_1_1_,37.07_36.89_36.88_36.87_36.86_,50_70_10_13_10_
11:34:13,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.89_36.88_36.87_36.86_,50_70_10_13_10_
11:40:27,37.01,32,66,37.26_38.69_38.70_40.00_,58_30_1_1_,37.09_36.89_36.88_36.87_36.86_,50_70_10_13_10_
11:45:50,37.01,32,66,37.24_38.69_38.70_40.00_,58_30_1_1_,37.08_36.89_36.88_36.87_36.86_,50_70_10_13_10_
11:48:55,37.01,32,66,37.28_38.69_38.70_40.00_,58_30_1_1_,37.12_36.90_36.89_36.88_36.87_,50_70_10_14_13_
11:51:13,37.01,32,66,37.29_38.69_38.70_40.00_,58_30_1_1_,37.13_36.94_36.93_36.92_36.91_,50_70_10_12_12_
11:54:23,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.94_36.93_36.92_36.91_,50_70_10_12_12_
11:54:54,37.01,32,66,37.28_38.69_38.70_40.00_,58_30_1_1_,37.11_36.94_36.93_36.92_36.91_,50_70_10_12_12_
11:54:59,37.01,32,66,37.28_38.69_38.70_40.00_,58_30_1_1_,37.12_36.94_36.93_36.92_36.91_,50_70_10_12_12_
11:55:55,37.01,32,66,37.28_38.69_38.70_40.00_,58_30_1_1_,37.12_36.94_36.93_36.92_36.91_,50_70_10_12_12_
11:58:39,37.01,32,66,37.27_38.69_38.70_40.00_,58_30_1_1_,37.11_36.94_36.93_36.92_36.91_,50_70_10_12_12_
12:01:29,37.01,32,66,37.26_38.69_38.70_40.00_,58_30_1_1_,37.09_36.93_36.92_36.91_36.90_,50_70_10_12_12_
12:03:57,37.01,32,66,37.22_38.69_38.70_40.00_,58_30_1_1_,37.06_36.89_36.88_36.87_36.86_,50_70_10_11_14_
