09:00:20,36.92,1,1,37.24_37.25_38.50_,10_10_1_,36.92_36.91_36.90_36.86_36.85_,10_10_10_1_1_
09:00:25,36.92,1,1,37.10_37.22_37.23_38.50_,1_10_10_1_,36.96_36.95_36.94_36.92_36.86_,10_10_10_1_1_
09:00:36,36.92,1,1,37.10_37.21_37.22_38.50_,1_10_10_1_,36.94_36.93_36.92_36.86_36.85_,10_10_11_1_1_
09:00:41,36.92,1,1,37.10_37.20_37.21_38.50_,1_10_10_1_,36.94_36.93_36.92_36.86_36.85_,10_10_11_1_1_
09:00:46,36.92,1,1,37.10_37.21_37.22_38.50_,1_10_10_1_,36.95_36.94_36.93_36.92_36.86_,10_10_10_1_1_
09:00:56,36.92,1,1,37.10_37.21_37.22_38.50_,1_10_10_1_,36.94_36.93_36.92_36.86_36.85_,10_10_11_1_1_
09:01:01,36.92,1,1,37.10_37.19_37.20_38.50_,1_10_10_1_,36.93_36.92_36.91_36.86_36.85_,10_11_10_1_1_
09:01:12,36.92,1,1,37.10_37.20_37.21_38.50_,1_10_10_1_,36.94_36.93_36.92_36.86_36.85_,10_10_11_1_1_
09:01:17,36.92,1,1,37.10_37.19_37.20_38.50_,1_10_10_1_,36.93_36.92_36.91_36.86_36.85_,10_11_10_1_1_
09:01:22,36.92,1,1,37.10_37.17_37.18_38.50_,1_10_10_1_,36.92_36.91_36.90_36.89_36.86_,1_10_10_10_1_
09:01:27,36.92,1,1,37.10_37.18_37.19_38.50_,1_10_10_1_,36.92_36.91_36.90_36.86_36.85_,11_10_10_1_1_
09:01:32,36.92,1,1,37.10_37.17_37.18_38.50_,1_10_10_1_,36.92_36.91_36.90_36.89_36.86_,1_10_10_10_1_
09:01:37,36.92,1,1,37.10_37.16_37.17_38.50_,1_10_10_1_,36.92_36.90_36.89_36.88_36.86_,1_10_10_10_1_
09:01:48,36.92,1,1,37.10_37.17_37.18_38.50_,1_10_10_1_,36.92_36.91_36.90_36.89_36.86_,1_10_10_10_1_
09:02:29,36.92,1,1,37.10_37.15_37.16_38.50_,1_10_10_1_,36.92_36.89_36.88_36.87_36.86_,1_10_10_10_1_
09:02:34,36.92,1,1,37.10_37.16_37.17_38.50_,1_10_10_1_,36.92_36.90_36.89_36.88_36.86_,1_10_10_10_1_
09:02:39,36.92,1,1,37.10_37.15_37.16_38.50_,1_10_10_1_,36.92_36.89_36.88_36.87_36.86_,1_10_10_10_1_
09:04:11,36.92,1,1,37.10_37.11_37.12_38.50_,1_10_10_1_,36.92_36.86_36.85_36.84_36.83_,1_1_11_10_10_
09:04:37,36.92,1,1,37.10_37.11_38.50_,11_10_1_,36.92_36.86_36.85_36.84_36.83_,1_1_1_10_10_
09:04:42,36.92,1,1,37.10_37.12_37.13_38.50_,1_10_10_1_,36.92_36.86_36.85_36.84_36.74_,1_11_11_10_99_
09:04:52,36.92,1,1,37.10_37.11_37.12_38.50_,1_10_10_1_,36.92_36.86_36.85_36.84_36.83_,1_1_11_10_10_
09:05:49,36.92,1,1,37.10_37.11_38.50_,11_10_1_,36.92_36.86_36.85_36.84_36.83_,1_1_1_10_10_
09:05:59,36.92,1,1,37.10_37.11_37.12_38.50_,1_10_10_1_,36.92_36.86_36.85_36.84_36.83_,1_1_11_10_10_
