09:05:31,41.46,2,2,41.59_41.60_,28_83_,41.46_41.45_41.00_40.70_40.40_,18_121_1_2_3_
09:06:33,41.46,2,2,41.62_41.63_,58_53_,41.48_41.47_41.46_41.00_40.70_,20_51_70_1_2_
09:07:45,41.46,2,2,41.58_41.59_41.64_,28_53_30_,41.44_41.43_41.01_41.00_40.70_,20_51_70_1_2_
09:08:05,41.46,2,2,41.57_41.58_41.64_,28_53_30_,41.43_41.42_41.01_41.00_40.70_,20_51_70_1_2_
09:10:24,41.46,2,2,41.61_41.62_,28_83_,41.47_41.46_40.70_40.40_40.23_,20_121_2_3_3_
09:11:35,41.46,2,2,41.61_41.62_,28_83_,41.47_41.46_40.70_40.40_40.23_,20_121_2_3_3_
09:14:29,41.46,2,2,41.58_41.59_41.65_,28_53_30_,41.44_41.43_40.71_40.70_40.40_,20_51_70_2_3_
09:17:03,41.46,2,2,41.61_41.62_41.65_,28_53_30_,41.47_41.46_40.71_40.70_40.40_,20_51_70_2_3_
09:17:44,41.46,2,2,41.59_41.60_41.65_,28_53_30_,41.46_41.45_40.71_40.70_40.40_,20_51_70_2_3_
09:21:55,41.46,2,2,41.57_41.58_41.60_,28_53_30_,41.43_41.42_40.71_40.70_40.40_,20_51_70_2_3_
09:22:26,41.46,2,2,41.58_41.59_41.60_,28_53_30_,41.44_41.43_40.71_40.70_40.40_,20_51_70_2_3_
09:23:02,41.46,2,2,41.58_41.59_41.60_,28_53_30_,41.44_41.43_40.71_40.70_40.40_,20_51_70_2_3_
09:24:13,41.46,2,2,41.60_41.61_41.62_,30_28_53_,41.47_41.46_41.45_40.70_40.40_,20_51_70_2_3_
09:25:10,41.46,2,2,41.61_41.62_,28_83_,41.47_41.46_40.70_40.40_40.23_,20_121_2_3_3_
09:27:13,41.46,2,2,41.71_41.72_,28_83_,41.57_41.56_40.70_40.40_40.23_,20_121_2_3_3_
09:29:41,41.46,2,2,41.72_41.73_,28_83_,41.58_41.57_40.70_40.40_40.23_,20_121_2_3_3_
09:30:02,41.46,2,2,41.73_41.74_,58_53_,41.59_41.58_41.57_40.70_40.40_,20_51_70_2_3_
09:30:17,41.46,2,2,41.73_41.74_41.76_,28_53_30_,41.59_41.58_40.70_40.40_40.23_,20_121_2_3_3_
09:31:18,41.46,2,2,41.77_41.78_,28_53_,41.63_41.62_40.70_40.40_40.23_,20_121_2_3_3_
09:33:11,41.46,2,2,41.75_41.76_,28_83_,41.61_41.60_40.70_40.40_40.23_,20_121_2_3_3_
09:34:23,41.46,2,2,41.77_41.78_,28_83_,41.63_41.62_40.70_40.40_40.23_,20_121_2_3_3_
09:34:59,41.46,2,2,41.77_41.78_,28_53_,41.63_41.62_40.70_40.40_40.23_,90_51_2_3_3_
09:35:04,41.46,2,2,41.77_41.80_41.81_,30_28_53_,41.66_41.65_41.62_40.70_40.40_,20_51_70_2_3_
09:35:09,41.46,2,2,41.80_41.81_,28_83_,41.66_41.65_41.62_40.70_40.40_,20_51_70_2_3_
09:35:40,41.46,2,2,41.81_41.82_,58_53_,41.67_41.66_41.65_40.70_40.40_,20_51_70_2_3_
09:35:45,41.46,2,2,41.81_41.82_,28_83_,41.67_41.66_40.70_40.40_40.23_,20_121_2_3_3_
09:36:20,41.46,2,2,41.80_41.81_,58_53_,41.66_41.65_40.70_40.40_40.23_,90_51_2_3_3_
09:36:51,41.46,2,2,41.81_41.82_,58_53_,41.66_41.65_40.70_40.40_40.23_,20_121_2_3_3_
09:36:56,41.46,2,2,41.80_41.81_,28_83_,41.66_41.65_40.70_40.40_40.23_,20_121_2_3_3_
09:37:22,41.46,2,2,41.79_41.80_41.81_,30_28_53_,41.66_41.65_40.71_40.70_40.40_,20_51_70_2_3_
09:39:51,41.46,2,2,41.82_41.83_,28_83_,41.68_41.67_40.71_40.70_40.40_,20_51_70_2_3_
09:40:06,41.46,2,2,41.81_41.83_41.84_,30_28_53_,41.70_41.69_41.67_40.70_40.40_,20_51_70_2_3_
09:40:11,41.46,2,2,41.82_41.83_41.84_,30_28_53_,41.70_41.69_41.67_40.70_40.40_,20_51_70_2_3_
09:40:21,41.46,2,2,41.82_41.83_41.84_,28_53_30_,41.68_41.67_40.70_40.40_40.23_,20_121_2_3_3_
09:41:54,41.46,2,2,41.80_41.81_,28_83_,41.66_41.65_40.70_40.40_40.23_,20_121_2_3_3_
09:42:04,41.46,2,2,41.81_41.82_,28_83_,41.67_41.66_40.70_40.40_40.23_,20_121_2_3_3_
09:42:24,41.46,2,2,41.81_41.82_,58_53_,41.67_41.66_41.65_40.70_40.40_,20_51_70_2_3_
09:42:35,41.46,2,2,41.80_41.81_,58_53_,41.66_41.65_40.71_40.70_40.40_,20_51_70_2_3_
09:46:04,41.46,2,2,41.78_41.79_,28_83_,41.65_41.64_40.71_40.70_40.40_,20_51_70_2_3_
09:46:45,41.46,2,2,41.81_41.82_,28_83_,41.67_41.66_40.71_40.70_40.40_,20_51_70_2_3_
09:46:55,41.46,2,2,41.82_41.83_,58_53_,41.68_41.67_41.66_40.70_40.40_,20_51_70_2_3_
09:47:01,41.46,2,2,41.81_41.82_,58_53_,41.67_41.66_40.70_40.40_40.23_,90_51_2_3_3_
09:49:04,41.46,2,2,41.82_41.83_,28_83_,41.68_41.67_40.70_40.40_40.23_,20_121_2_3_3_
09:54:06,41.46,2,2,41.80_41.81_41.82_,30_28_53_,41.66_40.70_40.40_40.23_39.83_,70_2_3_3_4_
09:54:37,41.46,2,2,41.80_41.81_,28_83_,41.66_41.65_40.70_40.40_40.23_,20_121_2_3_3_
09:55:28,41.46,2,2,41.80_41.81_,28_83_,41.66_41.65_40.70_40.40_40.23_,20_121_2_3_3_
09:57:05,41.46,2,2,41.82_41.83_,28_83_,41.68_41.67_40.71_40.70_40.40_,20_51_70_2_3_
09:57:11,41.46,2,2,41.82_41.83_,28_83_,41.68_41.67_40.70_40.40_40.23_,20_121_2_3_3_
09:57:21,41.46,2,2,41.81_41.82_41.83_,30_28_53_,41.68_41.67_40.70_40.40_40.23_,20_121_2_3_3_
