13:00:03,3.90,1,35080,-,-,3.90_3.89_3.88_3.87_3.86_,1965_96_199_150_443_
13:00:44,3.90,2,35092,-,-,3.90_3.89_3.88_3.87_3.86_,1947_96_199_150_443_
13:00:54,3.90,1,35093,-,-,3.90_3.89_3.88_3.87_3.86_,1956_96_199_150_443_
13:01:50,3.90,1,35099,-,-,3.90_3.89_3.88_3.87_3.86_,1950_96_199_150_443_
13:02:41,3.90,7,35156,-,-,3.90_3.89_3.88_3.87_3.86_,1943_96_199_150_443_
13:02:51,3.90,7,35156,-,-,3.90_3.89_3.88_3.87_3.86_,1948_96_199_150_443_
13:04:03,3.90,40,35216,-,-,3.90_3.89_3.88_3.87_3.86_,1918_96_199_150_443_
13:04:29,3.90,6,35279,-,-,3.90_3.89_3.88_3.87_3.86_,1870_96_199_150_443_
13:04:39,3.90,1,35295,-,-,3.90_3.89_3.88_3.87_3.86_,1854_96_199_150_443_
13:07:13,3.90,1,35311,-,-,3.90_3.89_3.88_3.87_3.86_,2068_96_199_150_443_
13:07:28,3.90,1,35311,-,-,3.90_3.89_3.88_3.87_3.86_,2071_96_199_150_443_
13:07:34,3.90,1,35312,-,-,3.90_3.89_3.88_3.87_3.86_,2070_96_199_150_443_
13:08:25,3.90,3,35317,-,-,3.90_3.89_3.88_3.87_3.86_,2115_96_199_150_443_
13:10:13,3.90,2,35336,-,-,3.90_3.89_3.88_3.87_3.86_,2094_96_199_150_438_
13:13:17,3.90,1,35357,-,-,3.90_3.89_3.88_3.87_3.86_,2115_96_199_107_438_
13:15:15,3.90,1,35362,-,-,3.90_3.89_3.88_3.87_3.86_,2054_96_199_107_438_
13:16:47,3.90,1,35399,-,-,3.90_3.89_3.88_3.87_3.86_,2017_96_199_107_438_
13:17:49,3.90,1,35410,-,-,3.90_3.89_3.88_3.87_3.86_,2009_96_199_107_438_
13:17:59,3.90,20,35430,-,-,3.90_3.89_3.88_3.87_3.86_,1989_96_199_107_438_
13:19:47,3.90,5,35451,-,-,3.90_3.89_3.88_3.87_3.86_,1977_96_199_107_438_
13:20:53,3.90,2,35456,-,-,3.90_3.89_3.88_3.87_3.86_,2083_96_199_107_438_
13:21:09,3.90,1,35467,-,-,3.90_3.89_3.88_3.87_3.86_,2085_96_199_107_438_
13:22:00,3.90,6,35475,-,-,3.90_3.89_3.88_3.87_3.86_,2096_96_199_107_438_
13:22:56,3.90,1,35477,-,-,3.90_3.89_3.88_3.87_3.86_,2125_96_189_107_438_
13:24:13,3.90,1,35666,-,-,3.90_3.89_3.88_3.87_3.86_,1927_96_189_107_438_
13:25:38,3.90,10,35679,-,-,3.90_3.89_3.88_3.87_3.86_,2640_96_189_135_438_
13:25:54,3.90,10,35679,-,-,3.90_3.89_3.88_3.87_3.86_,2739_96_189_135_438_
13:26:09,3.90,10,35679,-,-,3.90_3.89_3.88_3.87_3.86_,2719_119_189_135_438_
13:26:14,3.90,10,35679,-,-,3.90_3.89_3.88_3.87_3.86_,2719_119_189_113_438_
13:29:13,3.90,10,35679,-,-,3.90_3.89_3.88_3.87_3.86_,2765_96_189_124_438_
13:30:00,3.90,279,35958,-,-,3.90_3.89_3.88_3.87_3.86_,2805_96_189_124_438_
