09:13:54,32.00,1,1,32.25_33.00_,1_101_,32.00_31.93_31.75_31.63_31.31_,1_1_2_3_4_
09:14:20,32.00,1,1,32.24_32.25_33.00_,1_1_101_,32.00_31.94_31.63_31.31_31.00_,1_1_3_4_5_
09:15:21,32.00,1,2,32.22_32.24_33.00_,1_1_101_,31.92_31.91_31.63_31.31_31.00_,1_1_3_4_5_
09:16:43,32.00,1,2,32.18_32.24_33.00_,1_1_101_,31.92_31.87_31.63_31.31_31.00_,1_1_3_4_5_
09:21:15,32.00,1,2,32.16_32.17_33.00_,1_1_101_,31.92_31.86_31.63_31.31_31.00_,1_1_3_4_5_
09:22:32,32.00,1,2,32.13_32.14_33.00_,1_1_101_,31.92_31.83_31.63_31.31_31.00_,1_1_3_4_5_
09:23:33,32.00,1,2,32.12_32.13_33.00_,1_1_101_,31.92_31.81_31.63_31.31_31.00_,1_1_3_4_5_
09:23:38,32.00,1,2,32.10_32.13_33.00_,1_1_101_,31.81_31.79_31.63_31.31_31.00_,1_1_3_4_5_
09:25:36,32.00,1,2,32.07_32.13_33.00_,1_1_101_,31.81_31.76_31.63_31.31_31.00_,1_1_3_4_5_
09:29:22,32.00,1,2,32.07_32.13_33.00_,1_1_101_,31.81_31.76_31.63_31.31_31.00_,1_1_3_4_5_
09:31:25,32.00,1,2,32.09_32.13_33.00_,1_1_101_,31.81_31.78_31.63_31.31_31.00_,1_1_3_4_5_
09:31:50,32.00,1,2,32.07_32.13_33.00_,1_1_101_,31.81_31.76_31.63_31.31_31.00_,1_1_3_4_5_
09:32:52,32.00,1,2,32.10_32.13_33.00_,1_1_101_,31.81_31.79_31.63_31.31_31.00_,1_1_3_4_5_
09:32:57,32.00,1,2,32.09_32.13_33.00_,1_1_101_,31.81_31.78_31.63_31.31_31.00_,1_1_3_4_5_
09:33:38,32.00,1,2,32.10_32.13_33.00_,1_1_101_,31.81_31.79_31.63_31.31_31.00_,1_1_3_4_5_
09:33:53,32.00,1,2,32.09_32.13_33.00_,1_1_101_,31.81_31.78_31.63_31.31_31.00_,1_1_3_4_5_
09:35:20,32.00,1,2,32.11_32.13_33.00_,1_1_101_,31.81_31.80_31.63_31.31_31.00_,1_1_3_4_5_
09:35:41,32.00,1,2,32.11_32.13_33.00_,1_1_101_,31.81_31.80_31.63_31.31_31.00_,1_1_3_4_5_
09:36:12,32.00,1,2,32.12_32.13_33.00_,1_1_101_,31.81_31.63_31.31_31.00_,2_3_4_5_
09:36:22,32.00,1,2,32.13_33.00_,2_101_,31.82_31.81_31.63_31.31_31.00_,1_1_3_4_5_
09:36:27,32.00,1,2,32.13_33.00_,2_101_,31.82_31.63_31.31_31.00_,2_3_4_5_
