10:06:29,21.54,1,1,21.66_21.68_21.72_22.50_22.60_,1_12_1_1_1_,21.54_21.53_21.40_21.10_20.96_,11_1_1_1_3_
10:06:34,21.54,1,1,21.66_21.68_21.72_22.50_22.60_,1_12_1_101_1_,21.54_21.53_21.40_21.10_20.96_,12_1_1_1_3_
10:10:55,21.58,1,4,21.66_21.71_21.76_22.50_22.60_,1_12_1_101_1_,21.58_21.57_21.40_21.10_20.96_,1_11_1_1_3_
10:11:41,21.58,1,5,21.66_21.71_21.76_22.50_22.60_,1_12_1_101_1_,21.57_21.40_21.10_20.96_20.90_,12_1_1_3_1_
10:12:38,21.58,1,5,21.58_21.66_21.71_21.76_22.50_,1_1_12_1_101_,21.57_21.40_21.10_20.96_20.90_,12_1_1_3_1_
10:17:56,21.57,1,10,21.58_21.66_21.71_21.77_22.50_,1_1_12_1_101_,21.57_21.40_21.10_20.96_20.90_,7_1_1_3_1_
10:19:38,21.57,1,11,21.58_21.71_21.77_22.50_22.60_,1_12_1_101_1_,21.57_21.40_21.10_20.96_20.90_,6_1_1_3_1_
10:19:59,21.57,1,12,21.71_21.77_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.40_21.10_20.96_20.90_,5_1_1_3_1_
10:21:21,21.57,1,12,21.71_21.76_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.56_21.54_21.40_21.10_,4_1_1_1_1_
10:25:22,21.57,1,12,21.71_21.76_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.54_21.40_21.10_20.96_,5_1_1_1_3_
10:26:13,21.57,1,12,21.71_21.76_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.56_21.54_21.40_21.10_,4_1_1_1_1_
10:28:52,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.56_21.54_21.40_21.10_,4_1_1_1_1_
10:29:18,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.55_21.54_21.40_21.10_,4_1_1_1_1_
10:34:00,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.56_21.54_21.40_21.10_,4_1_1_1_1_
10:37:09,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.56_21.54_21.40_21.10_,4_1_1_1_1_
10:39:07,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.55_21.54_21.40_21.10_,4_1_1_1_1_
10:39:43,21.57,1,12,21.71_21.74_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.55_21.54_21.40_21.10_,4_1_1_1_1_
10:41:51,21.57,1,12,21.71_21.74_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.55_21.54_21.40_21.10_,4_1_1_1_1_
10:45:12,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.56_21.54_21.40_21.10_,4_1_1_1_1_
10:45:47,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.55_21.54_21.40_21.10_,4_1_1_1_1_
10:48:41,21.57,1,12,21.71_21.75_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.55_21.54_21.40_21.10_,4_1_1_1_1_
10:52:02,21.57,1,12,21.71_21.73_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.54_21.53_21.40_21.10_,4_1_1_1_1_
11:03:24,21.57,1,12,21.71_21.73_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.54_21.53_21.40_21.10_,4_1_1_1_1_
11:03:39,21.57,1,12,21.71_21.72_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.54_21.53_21.40_21.10_,4_1_1_1_1_
11:04:30,21.57,1,12,21.71_21.72_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.54_21.52_21.40_21.10_,4_1_1_1_1_
11:06:08,21.57,1,12,21.71_21.72_22.50_22.60_23.10_,12_1_101_1_1_,21.57_21.54_21.53_21.40_21.10_,4_1_1_1_1_
