09:34:07,30.42,1,1,30.42_31.50_,1_1_,30.12_29.70_29.50_29.36_29.35_,1_1_2_15_3_
09:35:55,30.42,1,1,30.38_30.40_31.50_,80_2_1_,30.10_30.07_29.70_29.50_29.36_,1_20_1_2_15_
09:36:10,30.42,1,1,30.39_30.40_31.50_,80_2_1_,30.10_30.07_29.70_29.50_29.36_,1_20_1_2_15_
09:36:46,30.42,1,1,30.40_30.42_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:36:56,30.42,1,1,30.41_30.43_31.50_,80_2_1_,30.13_30.10_29.70_29.50_29.36_,1_20_1_2_15_
09:39:25,30.42,1,1,30.41_30.42_31.50_,80_2_1_,30.12_30.10_29.70_29.50_29.36_,1_20_1_2_15_
09:39:30,30.42,1,1,30.40_30.42_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:40:36,30.42,1,1,30.40_30.42_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:42:34,30.42,1,1,30.41_30.43_31.50_,80_2_1_,30.13_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:42:39,30.42,1,1,30.41_31.50_,82_1_,30.11_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:42:50,30.42,1,1,30.40_30.42_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:42:55,30.42,1,1,30.39_30.41_31.50_,80_2_1_,30.12_30.08_29.70_29.50_29.36_,1_20_1_2_15_
09:44:07,30.42,1,1,30.41_30.42_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:44:37,30.42,1,1,30.42_30.44_31.50_,80_2_1_,30.14_30.11_29.70_29.50_29.36_,1_20_1_2_15_
09:44:48,30.42,1,1,30.42_30.43_31.50_,80_2_1_,30.13_30.11_29.70_29.50_29.36_,1_20_1_2_15_
09:44:53,30.42,1,1,30.41_30.42_31.50_,80_2_1_,30.12_30.10_29.70_29.50_29.36_,1_20_1_2_15_
09:46:20,30.42,1,1,30.43_31.50_,82_1_,30.13_30.11_29.70_29.50_29.36_,1_20_1_2_15_
09:46:56,30.42,1,1,30.42_30.43_31.50_,80_2_1_,30.13_30.10_29.70_29.50_29.36_,1_20_1_2_15_
09:48:28,30.42,1,1,30.42_30.43_31.50_,80_2_1_,30.13_30.11_29.70_29.50_29.36_,1_20_1_2_15_
09:48:33,30.42,1,1,30.42_30.45_31.50_,80_2_1_,30.15_30.10_29.70_29.50_29.36_,1_20_1_2_15_
09:49:50,30.42,1,1,30.41_30.42_31.50_,80_2_1_,30.13_30.10_29.70_29.50_29.36_,1_20_1_2_15_
09:49:55,30.42,1,1,30.40_30.42_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:50:00,30.42,1,1,30.40_30.41_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:51:38,30.42,1,1,30.42_30.43_31.50_,80_2_1_,30.13_30.11_29.70_29.50_29.36_,1_20_1_2_15_
09:51:53,30.42,1,1,30.40_30.41_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:51:58,30.42,1,1,30.40_30.41_31.50_,80_2_1_,30.11_30.08_29.70_29.50_29.36_,1_20_1_2_15_
09:52:13,30.42,1,1,30.40_30.43_31.50_,80_2_1_,30.13_30.08_29.70_29.50_29.36_,1_20_1_2_15_
09:52:19,30.42,1,1,30.40_30.42_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:52:29,30.42,1,1,30.40_30.41_31.50_,80_2_1_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:52:34,30.42,1,1,30.40_30.42_31.50_,80_2_1_,30.12_30.08_29.70_29.50_29.36_,1_20_1_2_15_
09:52:39,30.42,1,1,30.39_30.41_31.50_,80_2_1_,30.11_30.08_29.70_29.50_29.36_,1_20_1_2_15_
09:52:44,30.42,1,1,30.39_30.41_31.50_,80_2_1_,30.11_30.07_29.70_29.50_29.36_,1_20_1_2_15_
09:52:49,30.42,1,1,30.39_30.40_31.50_,80_2_1_,30.11_30.07_29.70_29.50_29.36_,1_20_1_2_15_
09:54:01,30.42,1,1,30.41_30.43_31.50_32.00_,80_2_1_2_,30.13_30.10_29.70_29.50_29.36_,1_20_1_2_15_
09:55:54,30.42,1,1,30.40_30.42_31.50_32.00_,80_2_1_2_,30.12_30.09_29.70_29.50_29.36_,1_20_1_2_15_
09:56:25,30.42,1,1,30.39_31.50_32.00_,80_1_2_,30.11_30.08_29.70_29.50_29.36_,1_20_1_2_15_
09:56:35,30.42,1,1,30.39_30.40_31.50_32.00_,80_2_1_2_,30.10_30.07_29.70_29.50_29.36_,1_20_1_2_15_
09:57:42,30.42,1,1,30.38_30.39_31.50_32.00_,80_2_1_2_,30.09_30.07_29.70_29.50_29.36_,1_20_1_2_15_
10:02:44,30.42,1,1,30.34_30.36_31.50_32.00_,80_2_1_2_,30.06_30.03_29.70_29.50_29.36_,1_20_1_2_15_
10:03:30,30.42,1,1,30.35_30.36_31.50_32.00_,80_2_1_2_,30.06_30.03_29.70_29.50_29.36_,1_20_1_2_15_
