12:17:05,37.26,1,1,37.58_37.59_38.70_,5_30_1_,37.15_37.10_36.86_36.85_36.50_,1_1_70_2_3_
12:17:46,37.26,1,1,37.44_37.45_37.59_38.70_,5_1_30_1_,37.23_37.22_37.15_37.10_36.86_,5_5_1_1_70_
12:19:13,37.26,1,1,37.34_37.35_37.59_38.70_,30_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:08:52,37.26,1,1,37.34_37.35_37.59_38.70_,30_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:11:51,37.26,1,1,37.34_37.35_37.59_38.70_,30_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:13:39,37.26,1,1,37.35_37.59_38.70_,31_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:13:44,37.26,1,1,37.34_37.35_37.59_38.70_,30_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:15:16,37.26,1,1,37.34_37.35_37.59_38.70_,30_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:17:19,37.26,1,1,37.34_37.35_37.59_38.70_,30_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:18:46,37.26,1,1,37.34_37.35_37.59_38.70_,30_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_71_
13:25:11,37.26,1,1,37.35_37.46_37.59_38.70_,1_1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_6_5_5_1_
13:30:00,37.26,1,1,37.35_37.59_38.70_,1_30_1_,37.25_37.24_37.23_37.22_37.15_,1_5_5_5_1_
