09:01:30,27.17,1,1,27.43_,43_,27.17_27.08_26.45_26.25_26.12_,9_70_1_2_15_
09:02:26,27.17,1,1,27.45_27.46_,35_8_,27.20_27.09_26.45_26.25_26.12_,10_70_1_2_15_
09:02:32,27.17,1,1,27.46_,43_,27.20_27.11_26.45_26.25_26.12_,10_70_1_2_15_
09:04:04,27.17,1,1,27.49_,43_,27.23_27.14_26.45_26.25_26.12_,10_70_1_2_15_
09:04:50,27.17,1,1,27.46_27.47_,8_35_,27.20_27.12_26.45_26.25_26.12_,10_70_1_2_15_
09:05:42,27.17,1,1,27.46_27.47_,8_35_,27.20_27.12_26.45_26.25_26.12_,10_70_1_2_15_
09:07:50,27.17,1,1,27.45_27.46_,35_8_,27.20_27.10_26.45_26.25_26.12_,10_70_1_2_15_
09:09:37,27.23,2,3,27.45_27.55_27.59_,2_35_8_,27.32_27.20_26.45_26.25_26.12_,10_70_1_2_15_
09:09:53,27.23,2,3,27.45_27.56_27.59_,2_35_8_,27.32_27.20_26.45_26.25_26.12_,10_70_1_2_15_
09:11:45,27.23,2,3,27.45_27.54_27.55_,2_8_35_,27.28_27.19_26.45_26.25_26.12_,10_70_1_2_15_
09:12:06,27.23,2,3,27.45_27.54_27.55_,2_8_35_,27.28_27.20_26.45_26.25_26.12_,10_70_1_2_15_
09:12:16,27.23,2,3,27.45_27.54_,2_43_,27.28_27.18_26.45_26.25_26.12_,10_70_1_2_15_
09:12:26,27.23,2,3,27.45_27.54_,2_43_,27.28_27.19_26.45_26.25_26.12_,10_70_1_2_15_
09:12:47,27.23,2,3,27.45_27.54_27.57_,2_35_8_,27.31_27.19_26.45_26.25_26.12_,10_70_1_2_15_
09:12:52,27.23,2,3,27.45_27.54_27.57_,2_35_8_,27.31_27.18_26.45_26.25_26.12_,10_70_1_2_15_
09:13:07,27.23,2,3,27.45_27.53_27.57_,2_35_8_,27.31_27.18_26.45_26.25_26.12_,10_70_1_2_15_
09:13:18,27.23,2,3,27.45_27.53_27.57_,2_35_8_,27.31_27.18_26.45_26.25_26.12_,10_70_1_2_15_
09:13:38,27.23,2,3,27.45_27.54_,2_43_,27.28_27.19_26.45_26.25_26.12_,10_70_1_2_15_
09:14:04,27.23,2,3,27.45_27.54_,2_43_,27.28_27.18_26.45_26.25_26.12_,10_70_1_2_15_
09:14:09,27.23,2,3,27.45_27.53_27.54_,2_35_8_,27.28_27.18_26.45_26.25_26.12_,10_70_1_2_15_
09:16:01,27.23,2,3,27.45_27.53_27.54_,2_8_35_,27.27_27.19_26.45_26.25_26.12_,10_70_1_2_15_
09:16:32,27.23,2,3,27.45_27.53_27.55_,2_8_35_,27.27_27.20_26.45_26.25_26.12_,10_70_1_2_15_
09:17:29,27.23,2,3,27.45_27.46_27.54_,2_8_35_,27.20_27.18_26.45_26.25_26.12_,10_70_1_2_15_
09:17:44,27.23,2,3,27.41_27.45_27.49_,8_2_35_,27.15_27.14_26.45_26.25_26.12_,10_70_1_2_15_
09:21:40,27.23,2,3,27.39_27.42_27.45_,8_35_2_,27.13_27.07_26.45_26.25_26.12_,10_70_1_2_15_
09:22:00,27.23,2,3,27.39_27.43_27.45_,8_35_2_,27.13_27.08_26.45_26.25_26.12_,10_70_1_2_15_
09:24:08,27.23,2,3,27.39_27.41_27.45_,8_35_2_,27.13_27.06_26.45_26.25_26.12_,10_70_1_2_15_
09:24:44,27.23,2,3,27.39_27.40_27.45_,8_35_2_,27.13_27.04_26.45_26.25_26.12_,10_70_1_2_15_
09:24:59,27.23,2,3,27.39_27.45_,43_2_,27.13_27.04_26.45_26.25_26.12_,10_70_1_2_15_
09:25:05,27.23,2,3,27.36_27.39_27.45_,8_35_2_,27.10_27.04_26.45_26.25_26.12_,10_70_1_2_15_
09:28:55,27.23,2,3,27.38_27.39_27.45_,35_8_2_,27.13_27.03_26.45_26.25_26.12_,10_70_1_2_15_
09:29:36,27.23,2,3,27.37_27.38_27.45_,8_35_2_,27.11_27.03_26.45_26.25_26.12_,10_70_1_2_15_
09:30:47,27.23,2,3,27.38_27.40_27.45_,35_8_2_,27.14_27.03_26.45_26.25_26.12_,10_70_1_2_15_
09:32:50,27.23,2,3,27.20_27.38_,2_43_,27.12_27.03_26.45_26.25_26.12_,10_70_1_2_15_
09:33:11,27.23,2,3,27.20_27.38_,2_43_,27.12_27.02_26.45_26.25_26.12_,10_70_1_2_15_
09:33:41,27.23,2,3,27.20_27.38_,2_43_,27.12_27.03_26.45_26.25_26.12_,10_70_1_2_15_
09:35:29,27.12,4,7,27.20_27.39_27.41_,2_35_8_,27.15_27.04_26.45_26.25_26.12_,10_70_1_2_15_
09:38:54,27.12,4,7,27.20_27.39_27.41_,2_35_8_,27.15_27.04_26.45_26.25_26.12_,10_70_1_2_15_
09:39:04,27.12,4,7,27.20_27.40_27.41_,2_35_8_,27.15_27.05_26.45_26.25_26.12_,10_70_1_2_15_
09:39:50,27.12,4,7,27.20_27.40_27.41_,2_35_8_,27.15_27.04_26.45_26.25_26.12_,10_70_1_2_15_
