09:00:04,126.00,568,568,126.00_126.50_127.00_127.50_128.00_,7350_7_3_1_11_,-,-
09:00:09,126.00,1,569,126.00_126.50_127.00_127.50_128.00_,7357_7_3_1_11_,-,-
09:00:15,126.00,1,569,126.00_126.50_127.00_128.00_128.50_,7357_7_3_11_1_,-,-
09:00:20,126.00,1,570,126.00_126.50_127.00_128.00_128.50_,7361_7_3_11_1_,-,-
09:00:25,126.00,1,570,126.00_126.50_127.00_128.00_128.50_,7366_7_3_11_1_,-,-
09:00:30,126.00,1,571,126.00_126.50_127.00_128.00_128.50_,7368_7_3_11_1_,-,-
09:00:35,126.00,2,573,126.00_126.50_127.00_128.00_128.50_,7382_7_3_11_1_,-,-
09:00:40,126.00,2,575,126.00_126.50_127.00_128.00_128.50_,7396_7_3_11_1_,-,-
09:00:45,126.00,3,578,126.00_126.50_127.00_128.00_128.50_,7403_7_3_11_1_,-,-
09:00:50,126.00,3,578,126.00_126.50_127.00_128.00_128.50_,7434_7_3_11_1_,-,-
09:00:56,126.00,2,580,126.00_126.50_127.00_128.00_128.50_,7449_7_3_11_1_,-,-
09:01:01,126.00,4,584,126.00_126.50_127.00_128.00_128.50_,7483_7_3_11_2_,-,-
09:01:06,126.00,1,585,126.00_126.50_127.00_128.00_128.50_,7490_7_3_11_2_,-,-
09:01:11,126.00,3,588,126.00_126.50_127.00_128.00_128.50_,7535_7_3_11_2_,-,-
09:01:16,126.00,1,589,126.00_126.50_127.00_128.00_128.50_,7682_7_3_11_2_,-,-
09:01:21,126.00,1,589,126.00_126.50_127.00_128.00_128.50_,7720_7_3_11_2_,-,-
09:01:26,126.00,2,591,126.00_126.50_127.00_128.00_128.50_,7724_7_3_11_2_,-,-
09:01:32,126.00,5,596,126.00_126.50_127.00_128.00_128.50_,7712_7_3_11_2_,-,-
09:01:37,126.00,3,599,126.00_126.50_127.00_128.00_128.50_,7707_7_3_11_2_,-,-
09:01:42,126.00,1,600,126.00_126.50_127.00_128.00_128.50_,7710_7_3_11_2_,-,-
09:01:47,126.00,1,600,126.00_126.50_127.00_128.00_128.50_,7724_43_3_11_2_,-,-
09:01:52,126.00,1,600,126.00_126.50_127.00_128.00_128.50_,7723_43_3_11_2_,-,-
09:01:57,126.00,1,600,126.00_126.50_127.00_128.00_128.50_,7728_43_3_11_2_,-,-
09:02:02,126.00,1,600,126.00_126.50_127.00_128.00_128.50_,7736_43_3_11_2_,-,-
09:02:07,126.00,3,603,126.00_126.50_127.00_128.00_128.50_,7753_43_3_11_2_,-,-
09:02:12,126.00,1,604,126.00_126.50_127.00_128.00_128.50_,7755_7_3_11_2_,-,-
09:02:18,126.00,1,604,126.00_126.50_127.00_128.00_128.50_,7763_7_3_11_1_,-,-
09:02:23,126.00,1,604,126.00_126.50_127.00_128.00_128.50_,7753_7_3_11_1_,-,-
09:02:28,126.00,1,604,126.00_126.50_127.00_128.00_128.50_,7759_7_3_11_1_,-,-
09:02:33,126.00,1,604,126.00_126.50_127.00_128.00_128.50_,7763_7_3_11_1_,-,-
09:02:38,126.00,1,605,126.00_126.50_127.00_128.00_128.50_,7783_7_3_11_1_,-,-
09:02:48,126.00,2,607,126.00_126.50_127.00_128.00_128.50_,7782_7_3_11_1_,-,-
09:02:54,126.00,2,607,126.00_126.50_127.00_128.00_128.50_,7787_7_3_11_1_,-,-
09:02:59,126.00,2,607,126.00_126.50_127.00_128.00_128.50_,7798_7_3_11_1_,-,-
09:03:04,126.00,2,607,126.00_126.50_127.00_128.00_128.50_,7805_7_3_11_1_,-,-
09:03:09,126.00,2,607,126.00_126.50_127.00_128.00_128.50_,7808_7_3_11_1_,-,-
09:03:14,126.00,1,608,126.00_126.50_127.00_128.00_128.50_,7827_7_3_11_1_,-,-
09:03:19,126.00,1,608,126.00_126.50_127.00_128.00_128.50_,7830_7_3_11_1_,-,-
09:03:24,126.00,1,608,126.00_126.50_127.00_128.00_128.50_,7852_7_3_11_1_,-,-
09:03:35,126.00,1,608,126.00_126.50_127.00_128.00_128.50_,7854_7_3_11_1_,-,-
09:03:40,126.00,1,608,126.00_126.50_127.00_128.00_128.50_,7857_7_3_11_1_,-,-
