09:09:15,22.29,3,3,22.33_23.10_24.10_,1_101_1_,22.13_22.12_21.51_21.50_21.36_,1_1_3_1_3_
09:13:57,22.29,3,3,22.33_22.42_23.10_24.10_,1_8_101_1_,22.28_22.14_22.13_21.51_21.50_,8_1_1_3_1_
09:16:05,22.29,3,3,22.31_22.42_23.10_24.10_,1_8_101_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:17:11,22.29,3,3,22.31_22.42_23.10_24.10_,1_8_101_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:17:42,22.29,3,3,22.32_22.42_23.10_24.10_,1_8_101_1_,22.28_22.14_22.12_21.51_21.50_,8_1_1_3_1_
09:20:10,22.29,3,3,22.31_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:21:37,22.29,3,3,22.31_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:22:24,22.29,3,3,22.32_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.12_21.51_21.50_,8_1_1_3_1_
09:22:54,22.29,3,3,22.32_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:23:56,22.29,3,3,22.32_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.12_21.51_21.50_,8_1_1_3_1_
09:25:49,22.29,3,3,22.31_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:27:11,22.29,3,3,22.31_22.42_22.65_23.10_24.10_,1_8_2_1_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:27:16,22.29,3,3,22.31_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.11_21.51_21.50_,8_1_1_3_1_
09:27:26,22.29,3,3,22.31_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.10_21.51_21.50_,8_1_1_3_1_
09:28:07,22.29,3,3,22.31_22.42_22.65_23.10_24.10_,1_8_102_1_1_,22.28_22.14_22.10_21.51_21.50_,8_1_1_3_1_
09:28:48,22.29,3,3,22.30_22.39_22.42_22.65_23.10_,1_8_100_2_1_,22.25_22.14_22.10_21.51_21.50_,8_1_1_3_1_
09:32:23,22.29,3,3,22.30_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.10_21.51_21.50_,8_1_1_3_1_
09:35:07,22.29,3,3,22.29_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.09_21.51_21.50_,8_1_1_3_1_
09:36:24,22.29,3,3,22.29_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.09_21.51_21.50_,8_1_1_3_1_
09:37:30,22.29,3,3,22.30_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.09_21.51_21.50_,8_1_1_3_1_
09:38:22,22.29,3,3,22.29_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.09_21.51_21.50_,8_1_1_3_1_
09:44:00,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:44:35,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:46:18,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_108_2_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:47:04,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.07_21.51_21.50_,8_1_1_3_1_
09:47:14,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.07_21.51_21.50_,8_1_1_3_1_
09:47:25,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_108_2_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:49:22,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:51:05,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_108_2_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:52:06,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_8_102_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:53:08,22.29,3,3,22.27_22.39_22.65_23.10_24.10_,1_108_2_1_1_,22.25_22.14_22.07_21.51_21.50_,8_1_1_3_1_
09:55:06,22.29,3,3,22.28_22.39_22.65_23.10_24.10_,1_108_2_1_1_,22.25_22.14_22.08_21.51_21.50_,8_1_1_3_1_
09:57:44,22.29,3,3,22.27_22.36_22.39_22.65_23.10_,1_8_100_2_1_,22.22_22.14_22.07_21.51_21.50_,8_1_1_3_1_
09:58:46,22.29,3,3,22.28_22.36_22.39_22.65_23.10_,1_8_100_2_1_,22.22_22.14_22.07_21.51_21.50_,8_1_1_3_1_
09:59:27,22.29,3,3,22.28_22.36_22.39_22.65_23.10_,1_8_100_2_1_,22.22_22.14_22.07_21.51_21.50_,8_1_1_3_1_
10:00:03,22.29,3,3,22.28_22.36_22.39_22.65_23.10_,1_8_100_2_1_,22.22_22.14_22.08_21.51_21.50_,8_1_1_3_1_
10:01:55,22.29,3,3,22.28_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.14_22.08_21.51_21.50_,8_1_1_3_1_
10:03:28,22.29,3,3,22.28_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.14_22.08_21.51_21.50_,8_1_1_3_1_
10:07:59,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_2_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:09:31,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_2_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:11:03,22.29,3,3,22.28_22.36_22.65_23.10_24.10_,1_8_2_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:11:14,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_2_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:13:01,22.29,3,3,22.28_22.36_22.65_23.10_24.10_,1_8_2_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:13:12,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_21.51_21.50_21.36_,8_2_3_1_3_
10:13:48,22.29,3,3,22.26_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:14:08,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:14:13,22.29,3,3,22.26_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:14:29,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:14:44,22.29,3,3,22.26_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:15:30,22.29,3,3,22.26_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:19:10,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:19:20,22.29,3,3,22.26_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:19:56,22.29,3,3,22.27_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:20:17,22.29,3,3,22.26_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.06_21.51_21.50_,8_1_1_3_1_
10:20:58,22.29,3,3,22.26_22.36_22.65_23.10_24.10_,1_8_102_1_1_,22.22_22.07_22.05_21.51_21.50_,8_1_1_3_1_
10:23:52,22.29,3,3,22.36_22.65_23.10_24.10_,108_2_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:25:04,22.29,3,3,22.36_22.65_23.10_24.10_,8_102_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:25:55,22.29,3,3,22.36_22.65_23.10_24.10_,108_2_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:27:27,22.29,3,3,22.35_22.36_22.65_23.10_24.10_,3_8_102_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:29:35,22.29,3,3,22.35_22.36_22.65_23.10_24.10_,3_8_102_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:34:42,22.29,3,3,22.35_22.36_22.65_23.10_24.10_,3_8_102_1_1_,22.22_22.07_21.51_21.50_21.36_,8_1_3_1_3_
10:53:50,22.29,3,3,22.35_22.39_22.65_23.10_24.10_,3_8_102_1_1_,22.25_22.07_21.51_21.50_21.36_,8_1_3_1_3_
11:56:54,22.29,3,3,22.38_22.39_22.65_23.10_24.10_,3_8_102_1_1_,22.25_22.07_21.51_21.50_21.36_,8_1_3_1_3_
11:59:02,22.29,3,3,22.38_22.39_22.65_23.10_24.10_,3_8_102_1_1_,22.25_22.08_21.51_21.50_21.36_,8_3_3_1_3_
12:30:49,22.29,3,3,22.38_22.42_22.65_23.10_24.10_,3_8_102_1_1_,22.28_22.08_21.51_21.50_21.36_,8_3_3_1_3_
12:34:55,22.29,3,3,22.33_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.14_22.13_22.08_21.51_,8_1_1_2_3_
12:36:22,22.29,3,3,22.34_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.14_22.13_22.08_21.51_,8_1_1_2_3_
12:37:08,22.29,3,3,22.34_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.14_22.13_22.08_21.51_,8_1_1_2_3_
12:37:19,22.29,3,3,22.34_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.14_22.08_21.51_21.50_,8_2_2_3_1_
12:39:27,22.29,3,3,22.34_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.14_22.08_21.51_21.50_,8_2_2_3_1_
12:40:43,22.29,3,3,22.34_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.14_22.08_21.51_,8_1_1_2_3_
12:42:21,22.29,3,3,22.35_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.14_22.08_21.51_,8_1_1_2_3_
12:42:57,22.29,3,3,22.34_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.14_22.08_21.51_,8_1_1_2_3_
12:43:43,22.29,3,3,22.34_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:43:58,22.29,3,3,22.33_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:47:03,22.29,3,3,22.33_22.38_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:47:59,22.29,3,3,22.34_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:48:30,22.29,3,3,22.33_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:48:35,22.29,3,3,22.41_22.42_22.65_23.10_24.10_,3_8_102_1_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:48:40,22.29,3,3,22.34_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.14_22.08_21.51_,8_1_1_2_3_
12:48:50,22.29,3,3,22.33_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:52:36,22.29,3,3,22.33_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:53:22,22.29,3,3,22.33_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:55:30,22.29,3,3,22.34_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.14_22.08_21.51_,8_1_1_2_3_
12:59:21,22.29,3,3,22.34_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.14_22.08_21.51_,8_1_1_2_3_
12:59:41,22.29,3,3,22.33_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
12:59:46,22.29,3,3,22.34_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.15_22.13_22.08_21.51_,8_1_1_2_3_
13:01:03,22.29,3,3,22.36_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.16_22.15_22.08_21.51_,8_1_1_2_3_
13:01:13,22.29,3,3,22.36_22.41_22.42_22.65_23.10_,1_3_8_102_1_,22.28_22.16_22.15_22.08_21.51_,8_1_1_2_3_
13:04:59,22.29,3,3,22.38_22.41_22.45_22.65_23.10_,1_3_8_102_1_,22.31_22.28_22.18_22.08_21.51_,8_1_1_2_3_
13:07:07,22.29,3,3,22.41_22.45_22.65_23.10_24.10_,3_8_102_1_1_,22.31_22.28_22.08_21.51_21.50_,8_1_2_3_1_
13:08:28,22.29,3,3,22.41_22.45_22.65_23.10_24.10_,3_8_102_1_1_,22.31_22.08_21.51_21.50_21.36_,9_2_3_1_3_
13:08:39,22.29,3,3,22.41_22.45_22.65_23.10_24.10_,3_8_102_1_1_,22.31_22.08_21.51_21.50_21.36_,8_3_3_1_3_
13:11:12,22.29,3,3,22.40_22.41_22.45_22.65_23.10_,2_3_8_102_1_,22.31_22.08_21.51_21.50_21.36_,8_3_3_1_3_
13:21:36,22.29,3,3,22.40_22.41_22.45_22.65_23.10_,2_3_8_102_1_,22.31_22.08_21.51_21.50_21.36_,8_3_3_1_3_
13:22:58,22.29,3,3,22.40_22.41_22.45_22.65_23.10_,2_3_8_102_1_,22.31_22.08_21.51_21.50_21.36_,9_2_3_1_3_
13:25:12,22.29,3,3,22.40_22.41_22.65_23.10_24.10_,2_3_2_1_1_,22.08_21.51_21.50_21.36_21.35_,2_3_1_3_3_
13:25:27,22.29,3,3,22.32_22.40_22.41_22.65_23.10_,1_2_3_2_1_,22.20_22.08_21.51_21.50_21.36_,1_2_3_1_3_
13:27:30,22.29,3,3,22.38_22.39_22.40_22.41_22.65_,1_1_2_3_2_,22.32_22.26_22.08_21.51_21.50_,1_1_2_3_1_
13:29:33,22.29,3,3,22.39_22.40_22.41_22.65_23.10_,1_2_3_2_1_,22.32_22.08_21.51_21.50_21.36_,1_2_3_1_3_
13:30:00,22.29,3,3,22.39_22.40_22.41_22.65_23.10_,1_2_3_2_1_,22.32_22.08_21.51_21.50_21.36_,1_2_3_1_3_
