13:03:31,28.52,1,122,28.66_29.30_30.68_31.58_,103_1_1_1_,28.52_28.39_28.38_27.88_27.58_,1_10_15_2_4_
13:04:22,28.52,1,122,28.66_28.70_29.30_30.68_31.58_,95_8_1_1_1_,28.52_28.43_28.38_27.88_27.58_,1_10_15_2_4_
13:06:25,28.52,1,122,28.66_28.67_29.30_30.68_31.58_,95_8_1_1_1_,28.52_28.40_28.38_27.88_27.58_,1_10_15_2_4_
13:08:18,28.52,1,122,28.64_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.38_28.37_27.88_27.58_,1_15_10_2_4_
13:09:14,28.52,1,122,28.64_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.37_27.88_27.58_27.53_,1_10_2_4_1_
13:09:45,28.52,1,122,28.64_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.38_28.37_27.88_27.58_,1_15_10_2_4_
13:12:19,28.52,1,122,28.65_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.38_28.37_27.88_27.58_,1_15_10_2_4_
13:13:20,28.52,1,122,28.65_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.38_28.37_27.88_27.58_,1_15_10_2_4_
13:16:00,28.52,1,122,28.65_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.38_28.37_27.88_27.58_,1_15_10_2_4_
13:18:28,28.52,1,122,28.65_29.30_30.68_31.58_,8_1_1_1_,28.52_28.37_27.88_27.58_27.53_,1_10_2_4_1_
13:18:33,28.52,1,122,28.65_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.38_28.37_27.88_27.58_,1_15_10_2_4_
13:19:35,28.52,1,122,28.65_28.66_29.30_30.68_31.58_,8_95_1_1_1_,28.52_28.38_28.37_27.88_27.58_,1_15_10_2_4_
13:21:17,28.52,1,122,28.66_28.68_29.30_30.68_31.58_,95_8_1_1_1_,28.52_28.41_28.38_27.88_27.58_,1_10_15_2_4_
13:22:55,28.52,1,122,28.66_28.68_29.30_30.68_31.58_,95_8_1_1_1_,28.52_28.41_28.38_27.88_27.58_,1_10_15_2_4_
13:25:27,28.52,1,122,28.68_28.76_28.78_29.30_30.68_,8_1_8_1_1_,28.60_28.52_28.51_28.41_27.88_,1_1_10_10_2_
13:25:43,28.52,1,122,28.68_28.76_28.82_29.30_30.68_,8_1_8_1_1_,28.60_28.54_28.52_28.41_27.88_,1_10_1_10_2_
13:27:56,28.52,1,122,28.76_28.82_29.30_30.68_31.58_,1_8_1_1_1_,28.60_28.54_28.52_27.88_27.58_,1_10_1_2_4_
13:30:00,28.52,1,122,28.79_29.30_30.68_31.58_,8_1_1_1_,28.52_27.88_27.58_27.53_27.28_,11_2_4_1_5_
09:00:34,28.22,15,61,29.11_29.60_29.68_30.58_,1_1_1_1_,27.95_27.94_27.80_27.65_27.53_,15_95_1_1_3_
09:00:39,28.22,15,61,28.36_29.11_29.60_29.68_30.58_,15_1_1_1_1_,28.08_27.95_27.80_27.65_27.53_,95_15_1_1_3_
09:00:39,28.22,15,61,28.36_29.11_29.60_29.68_30.58_,15_1_1_1_1_,28.08_27.95_27.80_27.65_27.53_,95_15_1_1_3_
09:00:54,28.36,15,76,28.50_29.11_29.60_29.68_30.58_,15_1_1_1_1_,28.22_28.10_27.95_27.80_27.65_,95_15_15_1_1_
09:00:54,28.36,15,76,28.50_29.11_29.60_29.68_30.58_,15_1_1_1_1_,28.22_28.10_27.95_27.80_27.65_,95_15_15_1_1_
09:02:57,28.38,15,126,28.52_29.06_29.11_29.60_29.68_,15_8_1_1_1_,28.38_28.24_28.20_28.16_27.95_,10_95_15_1_15_
09:03:38,28.52,15,141,28.66_28.91_29.11_29.60_29.68_,15_8_1_1_1_,28.63_28.40_28.38_28.20_28.16_,10_1_95_15_1_
09:03:38,28.52,15,141,28.66_28.91_29.11_29.60_29.68_,15_8_1_1_1_,28.63_28.40_28.38_28.20_28.16_,10_1_95_15_1_
09:03:38,28.52,15,141,28.66_28.91_29.11_29.60_29.68_,15_8_1_1_1_,28.63_28.40_28.38_28.20_28.16_,10_1_95_15_1_
09:03:59,28.65,1,142,28.66_28.91_29.11_29.60_29.68_,15_8_1_1_1_,28.63_28.40_28.38_28.20_28.16_,10_1_95_15_1_
09:04:04,28.65,1,142,28.79_28.91_29.11_29.60_29.68_,15_8_1_1_1_,28.63_28.51_28.40_28.20_28.16_,10_95_1_15_1_
09:04:50,28.65,1,142,28.79_28.91_29.11_29.60_29.68_,15_8_1_1_1_,28.63_28.51_28.40_28.20_28.16_,10_95_1_15_1_
09:05:41,28.65,1,142,28.79_28.88_29.11_29.60_29.68_,15_8_1_1_1_,28.60_28.51_28.40_28.20_28.16_,10_95_1_15_1_
09:05:41,28.65,1,142,28.79_28.88_29.11_29.60_29.68_,15_8_1_1_1_,28.60_28.51_28.40_28.20_28.16_,10_95_1_15_1_
09:06:07,28.65,1,142,28.79_28.88_29.11_29.60_29.68_,15_8_1_1_1_,28.60_28.51_28.40_28.20_28.16_,10_95_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:07:50,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:09:27,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:09:38,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:09:38,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:09:38,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:09:38,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:09:38,28.70,1,144,28.84_28.88_29.11_29.60_29.68_,95_8_1_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:10:44,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_15_1_
09:11:15,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_5_1_
09:11:15,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_5_1_
09:11:15,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_5_1_
09:11:15,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_5_1_
09:11:15,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_5_1_
09:11:15,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_5_1_
09:11:15,28.70,1,144,28.83_28.84_28.88_29.11_29.60_,1_95_8_1_1_,28.60_28.56_28.40_28.20_28.16_,9_15_1_5_1_
