09:22:08,27.10,1,1,27.10_27.19_28.62_29.60_,2_8_1_1_,27.07_26.50_26.02_25.87_25.60_,8_1_1_3_4_
09:22:13,27.10,2,3,27.19_27.34_28.62_29.60_,8_100_1_1_,27.10_27.07_26.50_26.02_25.87_,3_8_1_1_3_
09:25:43,27.10,2,3,27.19_28.62_29.60_,8_1_1_,27.10_27.07_26.50_26.02_25.87_,5_8_1_1_3_
09:26:03,27.10,2,3,27.19_27.34_28.62_29.60_,8_100_1_1_,27.10_27.07_26.50_26.02_25.87_,5_8_1_1_3_
09:26:29,27.10,2,3,27.19_28.62_29.60_,8_1_1_,27.10_27.07_26.50_26.02_25.87_,5_8_1_1_3_
09:27:15,27.10,2,3,27.22_28.62_29.60_,8_1_1_,27.11_27.10_26.50_26.02_25.87_,5_8_1_1_3_
09:28:06,27.10,2,3,27.22_27.39_28.62_29.60_,8_100_1_1_,27.15_27.10_26.50_26.02_25.87_,5_8_1_1_3_
09:28:42,27.10,2,3,27.22_27.36_28.62_29.60_,8_100_1_1_,27.12_27.10_26.50_26.02_25.87_,5_8_1_1_3_
09:29:08,27.10,2,3,27.22_27.37_28.62_29.60_,8_100_1_1_,27.13_27.10_26.50_26.02_25.87_,5_8_1_1_3_
09:31:11,27.10,2,3,27.22_27.40_28.62_29.60_,8_100_1_1_,27.16_27.10_26.50_26.02_25.87_,5_8_1_1_3_
09:31:26,27.10,2,3,27.25_27.40_28.62_29.60_,8_100_1_1_,27.16_27.13_26.50_26.02_25.87_,5_8_1_1_3_
09:33:23,27.10,2,3,27.25_27.41_28.62_29.60_,8_100_1_1_,27.17_27.13_26.50_26.02_25.87_,5_8_1_1_3_
09:35:01,27.10,2,3,27.25_27.41_28.62_29.60_,8_100_1_1_,27.17_27.13_26.50_26.02_25.87_,5_8_1_1_3_
09:36:23,27.10,2,3,27.25_27.41_28.62_29.60_,8_100_1_1_,27.17_27.13_26.50_26.02_25.87_,5_8_1_1_3_
09:37:39,27.10,2,3,27.25_27.42_28.62_29.60_,8_100_1_1_,27.18_27.13_26.50_26.02_25.87_,5_8_1_1_3_
09:38:56,27.10,2,3,27.28_27.43_28.62_29.60_,8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,5_8_1_1_3_
09:39:17,27.18,3,6,27.28_28.62_29.60_,8_1_1_,27.16_26.50_26.02_25.87_25.60_,8_1_1_3_4_
09:39:27,27.16,2,8,27.28_28.62_29.60_,8_1_1_,27.16_26.50_26.02_25.87_25.60_,6_1_1_3_4_
09:45:15,27.16,2,8,27.28_27.44_28.62_29.60_,8_100_1_1_,27.20_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:47:23,27.16,2,8,27.28_27.43_28.62_29.60_,8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:48:04,27.19,3,11,27.28_27.43_28.62_29.60_,8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,2_6_1_1_3_
09:51:09,27.19,3,11,27.28_27.43_28.62_29.60_,8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:51:19,27.19,3,11,27.28_27.40_28.62_29.60_,8_100_1_1_,27.16_26.50_26.02_25.87_25.60_,11_1_1_3_4_
09:51:39,27.19,3,11,27.28_27.44_28.62_29.60_,8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:52:26,27.20,1,12,27.28_27.44_28.62_29.60_,8_100_1_1_,27.20_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:53:06,27.17,1,13,27.18_27.28_27.41_28.62_29.60_,2_8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,4_6_1_1_3_
09:53:22,27.20,2,15,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:53:37,27.20,2,15,27.28_27.45_28.62_29.60_,8_100_1_1_,27.16_26.50_26.02_25.87_25.60_,6_1_1_3_4_
09:53:42,27.20,2,15,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:53:58,27.20,2,15,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:54:08,27.20,2,15,27.28_28.62_29.60_,8_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:54:18,27.20,2,15,27.28_27.45_28.62_29.60_,8_100_1_1_,27.21_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:57:02,27.20,2,15,27.28_27.45_28.62_29.60_,8_100_1_1_,27.21_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:57:17,27.20,2,15,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:58:40,27.20,2,15,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
09:59:36,27.20,2,15,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:00:53,27.20,2,15,27.28_28.62_29.60_,8_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:01:24,27.20,2,15,27.19_27.28_27.45_28.62_29.60_,1_8_100_1_1_,27.16_26.50_26.02_25.87_25.60_,6_1_1_3_4_
10:04:23,27.18,1,19,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:06:36,27.18,1,19,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:06:51,27.18,1,19,27.28_27.45_28.62_29.60_,8_100_1_1_,27.21_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:06:57,27.18,1,19,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:07:43,27.18,1,19,27.28_27.44_28.62_29.60_,8_100_1_1_,27.16_26.50_26.02_25.87_25.60_,6_1_1_3_4_
10:07:53,27.18,1,19,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:09:10,27.18,1,19,27.28_27.45_28.62_29.60_,8_100_1_1_,27.21_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:09:20,27.18,1,19,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:10:01,27.18,1,19,27.28_27.44_28.62_29.60_,8_100_1_1_,27.20_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:10:42,27.18,1,19,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:12:19,27.18,1,19,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:12:35,27.18,1,19,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_6_1_1_3_
10:14:37,27.17,1,28,27.28_28.62_29.60_,8_1_1_,27.16_26.50_26.02_25.87_25.60_,4_1_1_3_4_
10:15:44,27.17,1,28,27.28_27.41_28.62_29.60_,8_100_1_1_,27.16_26.50_26.02_25.87_25.60_,4_1_1_3_4_
10:16:15,27.17,1,28,27.28_27.38_28.62_29.60_,8_100_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:16:30,27.17,1,28,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:17:37,27.17,1,28,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:19:25,27.17,1,28,27.28_27.38_28.62_29.60_,8_100_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:19:30,27.17,1,28,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:19:40,27.17,1,28,27.28_27.38_28.62_29.60_,8_100_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:22:03,27.17,1,28,27.28_27.38_28.62_29.60_,8_100_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:24:16,27.17,1,28,27.28_27.38_28.62_29.60_,8_100_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:25:43,27.17,1,28,27.28_28.62_29.60_,8_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:25:48,27.17,1,28,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:26:50,27.17,1,28,27.28_27.38_28.62_29.60_,8_100_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:27:26,27.17,1,28,27.28_27.39_28.62_29.60_,8_100_1_1_,27.16_27.15_26.50_26.02_25.87_,4_5_1_1_3_
10:27:57,27.17,1,28,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:28:12,27.17,1,28,27.28_27.42_28.62_29.60_,8_100_1_1_,27.16_26.50_26.02_25.87_25.60_,4_1_1_3_4_
10:29:29,27.18,4,32,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,1_4_1_1_3_
10:29:34,27.18,4,32,27.28_28.62_29.60_,8_1_1_,27.16_26.50_26.02_25.87_25.60_,4_1_1_3_4_
10:29:39,27.18,4,32,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:29:49,27.18,1,33,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,4_4_1_1_3_
10:29:55,27.18,1,33,27.28_28.62_29.60_,8_1_1_,27.16_26.50_26.02_25.87_25.60_,4_1_1_3_4_
10:30:15,27.18,1,33,27.28_28.62_29.60_,8_1_1_,27.16_27.15_26.50_26.02_25.87_,4_5_1_1_3_
10:31:32,27.18,1,33,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:36:39,27.18,1,33,27.28_27.38_28.62_29.60_,8_100_1_1_,27.16_27.14_26.50_26.02_25.87_,4_5_1_1_3_
10:37:56,27.18,1,33,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:38:42,27.18,1,33,27.28_28.62_29.60_,8_1_1_,27.16_26.50_26.02_25.87_25.60_,9_1_1_3_4_
10:38:47,27.18,1,33,27.28_27.41_28.62_29.60_,8_100_1_1_,27.17_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:38:52,27.18,1,33,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:39:08,27.18,1,33,27.28_27.42_28.62_29.60_,8_100_1_1_,27.18_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:39:28,27.18,1,33,27.28_27.43_28.62_29.60_,8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,5_4_1_1_3_
10:40:09,27.19,1,34,27.28_28.62_29.60_,9_1_1_,27.16_26.50_26.02_25.87_25.60_,4_1_1_3_4_
10:43:49,27.19,1,34,27.28_27.31_28.62_29.60_,1_8_1_1_,27.19_26.50_26.02_25.87_25.60_,8_1_1_3_4_
10:59:17,27.19,1,34,27.28_27.31_27.40_28.62_29.60_,1_8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,8_5_1_1_3_
10:59:42,27.19,1,34,27.28_27.31_27.41_28.62_29.60_,1_8_100_1_1_,27.19_27.17_26.50_26.02_25.87_,8_5_1_1_3_
11:00:23,27.19,1,34,27.28_27.31_27.40_28.62_29.60_,1_8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,8_5_1_1_3_
11:00:59,27.19,1,34,27.28_27.31_27.42_28.62_29.60_,1_8_100_1_1_,27.19_27.18_26.50_26.02_25.87_,8_5_1_1_3_
11:01:09,27.19,1,34,27.28_27.31_27.43_28.62_29.60_,1_8_100_1_1_,27.19_26.50_26.02_25.87_25.60_,13_1_1_3_4_
11:01:50,27.19,1,34,27.28_27.31_27.41_28.62_29.60_,1_8_100_1_1_,27.19_27.17_26.50_26.02_25.87_,8_5_1_1_3_
11:04:03,27.19,1,34,27.28_27.31_27.40_28.62_29.60_,1_8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,8_5_1_1_3_
11:04:39,27.19,1,34,27.28_27.31_27.40_28.62_29.60_,1_8_100_1_1_,27.19_27.16_26.50_26.02_25.87_,8_5_1_1_3_
11:06:06,27.19,1,34,27.28_27.31_27.43_28.62_29.60_,1_8_100_1_1_,27.19_26.50_26.02_25.87_25.60_,13_1_1_3_4_
11:06:32,27.19,1,34,27.28_27.31_28.62_29.60_,1_8_1_1_,27.19_27.16_26.50_26.02_25.87_,8_5_1_1_3_
11:07:28,27.19,1,34,27.28_27.31_28.62_29.60_,1_8_1_1_,27.19_26.50_26.02_25.87_25.60_,8_1_1_3_4_
11:07:39,27.19,1,34,27.28_27.31_27.42_28.62_29.60_,1_8_100_1_1_,27.19_26.50_26.02_25.87_25.60_,8_1_1_3_4_
11:07:44,27.19,1,34,27.28_27.31_28.62_29.60_,1_8_1_1_,27.19_27.15_26.50_26.02_25.87_,8_5_1_1_3_
11:08:50,27.19,1,34,27.28_27.31_27.43_28.62_29.60_,1_8_100_1_1_,27.19_26.50_26.02_25.87_25.60_,13_1_1_3_4_
11:09:06,27.19,1,34,27.28_27.31_27.43_28.62_29.60_,1_8_100_1_1_,27.19_26.50_26.02_25.87_25.60_,8_1_1_3_4_
11:10:07,27.19,1,34,27.28_27.31_28.62_29.60_,1_8_1_1_,27.19_27.15_26.50_26.02_25.87_,8_5_1_1_3_
11:10:53,27.19,1,34,27.28_27.31_28.62_29.60_,1_8_1_1_,27.19_27.17_26.50_26.02_25.87_,8_5_1_1_3_
