09:15:46,37.86,10,71,37.87_38.21_,10_35_,37.86_37.18_37.17_37.16_37.10_,20_10_10_10_1_
09:17:19,37.87,18,129,38.21_,35_,37.87_37.86_37.33_37.32_37.31_,10_70_10_10_10_
09:17:44,37.87,18,129,38.21_,35_,37.87_37.85_37.33_37.32_37.31_,10_70_10_10_10_
09:17:50,37.87,18,129,38.21_,35_,37.87_37.33_37.32_37.31_37.10_,10_10_10_10_1_
09:18:00,37.87,18,129,38.20_,35_,37.87_37.85_37.33_37.32_37.31_,10_70_10_10_10_
09:19:01,37.87,18,129,38.20_,35_,37.87_37.85_37.33_37.32_37.31_,10_70_10_10_10_
09:20:08,37.87,18,129,38.19_,35_,37.87_37.84_37.33_37.32_37.31_,10_70_10_10_10_
09:21:20,37.87,18,129,38.11_,35_,37.87_37.76_37.33_37.32_37.31_,10_70_10_10_10_
09:21:30,37.87,18,129,38.18_,35_,37.87_37.83_37.32_37.31_37.10_,10_70_10_10_1_
09:21:35,37.87,18,129,38.19_,35_,37.87_37.83_37.32_37.31_37.10_,10_70_10_10_1_
09:21:40,37.87,18,129,38.18_,35_,37.87_37.83_37.32_37.31_37.10_,10_70_10_10_1_
09:22:11,37.87,18,129,38.19_,35_,37.87_37.83_37.32_37.31_37.10_,10_70_10_10_1_
09:22:16,37.87,18,129,38.18_,35_,37.87_37.83_37.32_37.31_37.10_,10_70_10_10_1_
09:25:51,37.87,18,129,38.26_,35_,37.87_37.32_37.31_37.10_36.80_,10_10_10_1_2_
09:26:06,37.87,18,129,38.19_,35_,37.87_37.84_37.32_37.31_37.10_,10_70_10_10_1_
09:27:08,37.87,18,129,38.20_,35_,37.87_37.85_37.32_37.31_37.10_,10_70_10_10_1_
09:27:49,37.87,18,129,38.28_,35_,37.93_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:28:55,37.87,18,129,-,-,37.87_37.86_37.32_37.31_37.10_,10_70_10_10_1_
09:29:06,37.87,18,129,38.22_,35_,37.87_37.32_37.31_37.10_36.80_,80_10_10_1_2_
09:31:14,37.87,18,129,38.31_,35_,37.95_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:31:34,37.87,18,129,38.30_,35_,37.95_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:33:32,37.87,18,129,38.31_,35_,37.95_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:33:37,37.87,18,129,38.31_,35_,37.96_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:35:19,37.87,18,129,38.31_,35_,37.96_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:35:55,37.87,18,129,38.32_,35_,37.96_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:36:31,37.87,18,129,38.32_,35_,37.96_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:36:41,37.87,18,129,38.32_,35_,37.97_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:37:02,37.87,18,129,38.33_,35_,37.97_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:37:43,37.87,18,129,38.33_,35_,37.97_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:38:54,37.87,18,129,38.34_,35_,37.99_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:39:20,37.87,18,129,38.27_,35_,37.92_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:39:25,37.87,18,129,38.28_,35_,37.93_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:40:47,37.87,18,129,38.36_,35_,37.87_37.32_37.31_37.10_36.80_,10_10_10_1_2_
09:40:52,37.87,18,129,38.28_,35_,37.93_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:41:08,37.87,18,129,38.28_,35_,37.92_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:41:13,37.87,18,129,38.27_,35_,37.92_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:42:29,37.87,18,129,38.28_,35_,37.93_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:43:46,37.87,18,129,38.29_,35_,37.93_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:43:51,37.87,18,129,38.36_,35_,38.01_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:43:56,37.87,18,129,38.36_,35_,37.87_37.32_37.31_37.10_36.80_,10_10_10_1_2_
09:44:06,37.87,18,129,38.36_,35_,38.00_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:45:08,37.87,18,129,38.36_,35_,38.01_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:47:21,37.87,18,129,38.36_,35_,38.01_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:48:02,37.87,18,129,38.36_,35_,38.01_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:51:02,37.87,18,129,38.36_,35_,38.01_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:51:22,37.87,18,129,38.29_,35_,37.94_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:51:37,37.87,18,129,38.37_,35_,38.01_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:52:34,37.87,18,129,38.37_,35_,38.01_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:53:15,37.87,18,129,38.38_,35_,38.02_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:53:20,37.87,18,129,38.31_,35_,37.95_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:53:40,37.87,18,129,38.31_,35_,37.96_37.87_37.32_37.31_37.10_,70_10_10_10_1_
09:53:56,37.87,18,129,38.39_,35_,37.87_37.32_37.31_37.10_36.80_,10_10_10_1_2_
