09:00:07,13.32,15,15,13.32_13.33_13.34_13.35_13.36_,113_124_452_459_111_,13.31_13.30_13.29_13.28_13.27_,200_201_400_494_490_
09:00:17,13.32,15,15,13.32_13.33_13.34_13.35_13.36_,113_474_452_109_111_,13.30_13.29_13.28_13.27_13.26_,201_300_794_490_494_
09:00:48,13.32,15,15,13.32_13.33_13.34_13.35_13.36_,115_124_352_453_111_,13.31_13.30_13.29_13.28_13.27_,200_301_792_494_490_
09:00:58,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,324_352_253_111_109_,13.30_13.29_13.28_13.27_13.26_,601_692_494_490_494_
09:01:09,13.32,115,130,13.32_13.33_13.34_13.35_13.36_,200_324_252_110_111_,13.30_13.29_13.28_13.27_13.26_,201_600_494_490_494_
09:01:19,13.32,115,130,13.32_13.33_13.34_13.35_13.36_,200_424_482_410_261_,13.31_13.30_13.29_13.28_13.27_,100_431_750_644_640_
09:01:29,13.32,115,130,13.32_13.33_13.34_13.35_13.36_,200_574_482_260_261_,13.30_13.29_13.28_13.27_13.26_,431_750_644_640_644_
09:01:39,13.32,115,130,13.32_13.33_13.34_13.35_13.36_,300_654_402_260_261_,13.30_13.29_13.28_13.27_13.26_,151_530_1144_640_644_
09:02:00,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,574_482_310_261_259_,13.30_13.29_13.28_13.27_13.26_,481_750_644_640_644_
09:02:10,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,424_582_453_261_259_,13.31_13.30_13.29_13.28_13.27_,100_581_1141_644_640_
09:02:20,13.32,115,130,13.32_13.33_13.34_13.35_13.36_,200_424_482_454_261_,13.30_13.29_13.28_13.27_13.26_,281_750_844_640_644_
09:02:31,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,424_682_454_261_259_,13.30_13.29_13.28_13.27_13.26_,481_750_644_640_644_
09:02:46,13.32,115,130,13.32_13.33_13.34_13.35_13.36_,200_574_482_304_261_,13.30_13.29_13.28_13.27_13.26_,481_750_644_640_644_
09:03:06,13.32,115,130,13.32_13.33_13.34_13.35_13.36_,200_424_482_454_261_,13.30_13.29_13.28_13.27_13.26_,481_750_644_640_644_
09:03:17,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,424_582_453_261_259_,13.30_13.29_13.28_13.27_13.26_,481_650_644_640_644_
09:03:57,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,324_502_383_204_155_,13.31_13.30_13.29_13.28_13.27_,430_651_150_150_150_
09:04:08,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,324_502_383_204_155_,13.31_13.30_13.29_13.28_13.27_,230_651_350_150_150_
09:04:18,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,201_502_383_204_155_,13.31_13.30_13.29_13.28_13.27_,230_351_150_150_150_
09:04:28,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,201_352_383_204_155_,13.31_13.30_13.29_13.28_13.27_,430_651_150_150_150_
09:04:33,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,1_352_583_354_155_,13.31_13.30_13.29_13.28_13.27_,430_651_150_150_150_
09:04:48,13.32,115,130,13.33_13.34_13.35_13.36_13.37_,201_352_383_354_155_,13.31_13.30_13.29_13.28_13.27_,430_651_150_150_150_
09:05:19,13.32,100,230,13.32_13.33_13.34_13.35_13.36_,123_201_352_383_354_,13.31_13.30_13.29_13.28_13.27_,430_651_150_150_150_
09:05:50,13.32,100,230,13.32_13.33_13.34_13.35_13.36_,123_1_452_692_458_,13.31_13.30_13.29_13.28_13.27_,430_751_641_640_642_
09:06:10,13.32,123,353,13.33_13.34_13.35_13.36_13.37_,1_302_692_408_310_,13.31_13.30_13.29_13.28_13.27_,507_1144_641_640_642_
09:06:15,13.32,123,353,13.33_13.34_13.35_13.36_13.37_,1_302_692_408_310_,13.31_13.30_13.29_13.28_13.27_,507_844_641_640_642_
09:06:41,13.32,123,353,13.33_13.34_13.35_13.36_13.37_,1_202_683_408_310_,13.31_13.30_13.29_13.28_13.27_,530_844_641_640_642_
09:06:56,13.32,123,353,13.33_13.34_13.35_13.36_13.37_,1_302_691_408_310_,13.31_13.30_13.29_13.28_13.27_,530_1144_641_640_642_
09:07:07,13.32,123,353,13.33_13.34_13.35_13.36_13.37_,1_202_453_488_310_,13.32_13.31_13.30_13.29_13.28_,280_750_644_641_640_
09:07:17,13.32,10,363,13.33_13.34_13.35_13.36_13.37_,1_302_453_485_462_,13.32_13.31_13.30_13.29_13.28_,420_1091_641_642_641_
09:07:27,13.32,10,363,13.33_13.34_13.35_13.36_13.37_,1_302_533_405_462_,13.32_13.31_13.30_13.29_13.28_,350_1161_641_642_641_
09:07:32,13.32,10,363,13.33_13.34_13.35_13.36_13.37_,1_302_533_405_462_,13.32_13.31_13.30_13.29_13.28_,350_1171_641_642_641_
09:07:58,13.32,10,363,13.33_13.34_13.35_13.36_13.37_,301_637_403_255_305_,13.31_13.30_13.29_13.28_13.27_,450_1223_642_641_640_
09:08:08,13.32,10,363,13.33_13.34_13.35_13.36_13.37_,301_637_403_255_305_,13.31_13.30_13.29_13.28_13.27_,450_1223_642_641_640_
09:08:18,13.32,10,363,13.32_13.33_13.34_13.35_13.36_,100_303_637_403_255_,13.31_13.30_13.29_13.28_13.27_,100_581_1142_641_640_
09:08:23,13.32,10,363,13.33_13.34_13.35_13.36_13.37_,301_637_403_255_306_,13.31_13.30_13.29_13.28_13.27_,100_581_1142_641_640_
09:08:39,13.32,10,363,13.33_13.34_13.35_13.36_13.37_,301_637_403_255_306_,13.31_13.30_13.29_13.28_13.27_,150_831_842_641_640_
09:08:49,13.32,10,363,13.32_13.33_13.34_13.35_13.36_,300_402_437_253_255_,13.31_13.30_13.29_13.28_13.27_,100_581_1142_641_640_
