09:35:13,42.51,3,4,42.50_42.51_,28_53_,42.36_42.35_41.70_41.40_41.00_,20_51_1_2_3_
09:45:38,42.48,1,5,42.53_42.54_,28_53_,42.39_42.38_41.71_41.70_41.40_,20_51_100_1_2_
09:45:43,42.48,1,5,42.51_42.52_,28_53_,42.37_42.36_41.71_41.70_41.40_,20_51_100_1_2_
09:47:36,42.48,1,5,42.53_42.54_,28_53_,42.39_42.38_41.71_41.70_41.40_,20_51_100_1_2_
09:48:47,42.48,1,5,42.53_42.54_,28_53_,42.39_42.38_41.71_41.70_41.40_,20_51_100_1_2_
09:54:46,42.48,1,5,42.59_42.60_,28_53_,42.45_42.44_41.71_41.70_41.40_,20_51_100_1_2_
09:56:13,42.48,1,5,42.58_42.59_,28_53_,42.44_42.43_41.71_41.70_41.40_,20_51_100_1_2_
09:56:39,42.48,1,5,42.59_42.60_,28_53_,42.45_42.44_41.71_41.70_41.40_,20_51_100_1_2_
10:02:27,42.48,1,5,42.64_42.65_,28_53_,42.50_42.49_41.71_41.70_41.40_,20_51_100_1_2_
10:04:15,42.48,1,5,42.76_42.77_,28_53_,42.62_42.61_41.71_41.70_41.40_,20_51_100_1_2_
10:04:20,42.48,1,5,42.77_42.78_,28_53_,42.62_42.61_41.71_41.70_41.40_,20_51_100_1_2_
10:05:47,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
10:08:26,42.48,1,5,42.72_42.73_,28_53_,42.58_42.57_41.71_41.70_41.40_,20_51_100_1_2_
10:10:13,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
10:10:18,42.48,1,5,42.76_42.77_,28_53_,42.62_42.61_41.71_41.70_41.40_,20_51_100_1_2_
10:10:54,42.48,1,5,42.77_42.78_,28_53_,42.63_42.62_41.71_41.70_41.40_,20_51_100_1_2_
10:11:04,42.48,1,5,42.76_42.77_,28_53_,42.62_42.61_41.71_41.70_41.40_,20_51_100_1_2_
10:16:02,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
10:16:22,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
10:33:36,42.48,1,5,42.78_42.79_,28_53_,42.64_42.63_41.71_41.70_41.40_,20_51_100_1_2_
10:38:43,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
10:43:09,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
10:44:16,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
10:45:07,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
10:47:56,42.48,1,5,42.72_42.73_,28_53_,42.58_42.57_41.71_41.70_41.40_,20_51_100_1_2_
10:48:27,42.48,1,5,42.71_42.72_,28_53_,42.57_42.56_41.71_41.70_41.40_,20_51_100_1_2_
10:48:42,42.48,1,5,42.70_42.71_,28_53_,42.56_42.55_41.71_41.70_41.40_,20_51_100_1_2_
10:49:43,42.48,1,5,42.71_42.72_,28_53_,42.57_42.56_41.71_41.70_41.40_,20_51_100_1_2_
10:52:02,42.48,1,5,42.72_42.73_,28_53_,42.58_42.57_41.71_41.70_41.40_,20_51_100_1_2_
10:53:29,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
10:56:33,42.48,1,5,42.72_42.73_,28_53_,42.58_42.57_41.71_41.70_41.40_,20_51_100_1_2_
11:00:08,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
11:06:18,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
11:07:50,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
11:08:36,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
11:14:50,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
11:27:38,42.48,1,5,42.72_42.73_,28_53_,42.58_42.57_41.71_41.70_41.40_,20_51_100_1_2_
11:34:22,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
11:38:03,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
11:38:59,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
11:39:25,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
11:48:18,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.71_41.70_41.40_,20_51_100_1_2_
11:54:42,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.70_41.40_41.00_,20_51_1_2_3_
11:58:22,42.48,1,5,42.74_42.75_,28_53_,42.59_42.58_41.70_41.40_41.00_,20_51_1_2_3_
12:04:47,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.70_41.40_41.00_,20_51_1_2_3_
12:10:55,42.48,1,5,42.75_42.76_,28_53_,42.61_42.60_41.71_41.70_41.40_,20_51_100_1_2_
12:17:35,42.48,1,5,42.71_42.72_,28_53_,42.57_42.56_41.71_41.70_41.40_,20_51_100_1_2_
12:25:47,42.48,1,5,42.72_42.73_,28_53_,42.58_42.57_41.71_41.70_41.40_,20_51_100_1_2_
12:33:22,42.48,1,5,42.71_42.72_,28_53_,42.57_42.56_41.71_41.70_41.40_,20_51_100_1_2_
12:36:42,42.48,1,5,42.70_42.71_42.72_,1_28_53_,42.57_42.56_41.71_41.70_41.40_,20_51_100_1_2_
12:39:11,42.48,1,5,42.70_42.71_,29_53_,42.56_42.55_41.71_41.70_41.40_,20_51_100_1_2_
12:44:03,42.48,1,5,42.67_42.68_42.70_,28_53_1_,42.53_42.52_41.71_41.70_41.40_,20_51_100_1_2_
12:44:44,42.48,1,5,42.64_42.65_42.70_,28_53_1_,42.50_42.49_41.71_41.70_41.40_,20_51_100_1_2_
12:46:37,42.48,1,5,42.66_42.67_42.70_,28_53_1_,42.52_42.51_41.71_41.70_41.40_,20_51_100_1_2_
12:47:07,42.48,1,5,42.65_42.66_42.70_,28_53_1_,42.51_42.50_41.71_41.70_41.40_,20_51_100_1_2_
12:49:26,42.48,1,5,42.65_42.66_42.70_,28_53_1_,42.51_42.50_41.71_41.70_41.40_,20_51_100_1_2_
12:55:09,42.48,1,5,42.65_42.66_42.70_,28_53_1_,42.51_42.50_41.71_41.70_41.40_,20_51_100_1_2_
13:16:03,42.56,1,6,42.70_42.72_42.73_,1_28_53_,42.58_42.57_41.71_41.70_41.40_,20_51_100_1_2_
13:25:18,42.56,1,6,42.67_42.68_42.70_,28_53_1_,42.53_42.52_41.70_41.40_41.00_,20_51_1_2_3_
13:27:36,42.56,1,6,42.67_42.68_42.70_,28_53_1_,42.53_42.52_41.99_41.70_41.40_,20_51_1_1_2_
13:29:44,42.56,1,6,42.66_42.67_42.70_,28_53_1_,42.52_42.51_41.70_41.40_41.00_,20_51_1_2_3_
13:30:00,42.56,1,6,42.66_42.67_42.70_,28_53_1_,42.52_42.51_41.70_41.40_41.00_,20_51_1_2_3_
