09:37:04,40.50,1,1,40.64_40.65_,28_53_,40.50_40.49_39.70_39.60_39.30_,19_51_1_1_2_
09:37:10,40.50,1,1,40.61_40.62_40.63_,28_53_30_,40.49_40.48_40.47_39.70_39.60_,70_20_51_1_1_
09:38:26,40.50,1,1,40.60_40.61_,28_53_,40.47_40.46_39.70_39.60_39.30_,20_121_1_1_2_
09:38:37,40.50,1,1,40.60_40.61_,58_53_,40.47_40.46_39.70_39.60_39.30_,20_121_1_1_2_
09:38:42,40.50,1,1,40.59_40.60_40.61_,30_28_53_,40.47_40.46_39.70_39.60_39.30_,20_121_1_1_2_
09:39:23,40.50,1,1,40.58_40.59_,58_53_,40.44_40.43_39.71_39.70_39.60_,20_51_70_1_1_
09:39:43,40.50,1,1,40.57_40.58_40.59_,30_28_53_,40.44_40.43_39.70_39.60_39.30_,20_121_1_1_2_
09:40:50,40.50,1,1,40.57_40.58_40.59_,30_28_53_,40.44_40.43_39.70_39.60_39.30_,20_121_1_1_2_
09:41:16,40.50,1,1,40.57_40.58_40.59_,30_28_53_,40.44_40.43_39.70_39.60_39.30_,20_121_1_1_2_
09:42:58,40.50,1,1,40.58_40.59_40.60_,30_28_54_,40.46_40.45_39.71_39.70_39.60_,20_51_70_1_1_
09:43:59,40.50,1,1,40.57_40.58_40.59_40.60_,30_28_53_1_,40.44_40.43_39.71_39.70_39.60_,20_51_70_1_1_
09:46:02,40.50,1,1,40.56_40.57_40.60_,58_53_1_,40.43_40.42_39.71_39.70_39.60_,20_51_70_1_1_
09:47:24,40.50,1,1,40.56_40.57_40.59_40.60_,28_53_30_1_,40.43_40.42_39.71_39.70_39.60_,20_51_70_1_1_
09:47:55,40.50,1,1,40.55_40.56_40.57_40.60_,30_28_53_1_,40.43_40.42_39.71_39.70_39.60_,20_51_70_1_1_
09:49:02,40.50,1,1,40.56_40.57_40.60_,28_53_1_,40.43_40.42_39.71_39.70_39.60_,20_51_70_1_1_
09:49:07,40.50,1,1,40.56_40.57_40.60_,28_83_1_,40.43_40.42_39.71_39.70_39.60_,20_51_70_1_1_
09:49:27,40.50,1,1,40.54_40.55_40.56_40.60_,30_28_53_1_,40.42_40.41_39.71_39.70_39.60_,20_51_70_1_1_
09:52:37,40.50,1,1,40.53_40.54_40.55_40.60_,30_28_53_1_,40.41_40.40_39.71_39.70_39.60_,20_51_70_1_1_
09:54:04,40.50,1,1,40.41_40.42_40.59_40.60_,28_53_30_1_,40.28_40.27_39.71_39.70_39.60_,20_51_70_1_1_
09:54:19,40.50,1,1,40.44_40.45_40.59_40.60_,28_53_30_1_,40.31_40.30_39.71_39.70_39.60_,20_51_70_1_1_
09:54:29,40.50,1,1,40.44_40.45_40.59_40.60_,28_53_30_1_,40.31_40.30_39.71_39.70_39.60_,20_51_70_1_1_
09:54:40,40.50,1,1,40.45_40.46_40.59_40.60_,28_53_30_1_,40.32_40.31_39.71_39.70_39.60_,20_51_70_1_1_
09:54:55,40.50,1,1,40.44_40.45_40.59_40.60_,28_53_30_1_,40.31_40.30_39.71_39.70_39.60_,20_51_70_1_1_
09:55:00,40.50,1,1,40.43_40.44_40.59_40.60_,28_53_30_1_,40.29_40.28_39.71_39.70_39.60_,20_51_70_1_1_
09:55:16,40.50,1,1,40.43_40.44_40.59_40.60_,28_53_30_1_,40.29_40.28_39.71_39.70_39.60_,20_51_70_1_1_
09:57:34,40.50,1,1,40.45_40.46_40.59_40.60_,28_53_30_1_,40.32_40.31_39.71_39.70_39.60_,20_51_70_1_1_
09:59:06,40.50,1,1,40.40_40.41_40.59_40.60_,28_53_30_1_,40.27_40.26_39.71_39.70_39.60_,20_51_70_1_1_
09:59:17,40.50,1,1,40.41_40.42_40.59_40.60_,28_53_30_1_,40.28_40.27_39.71_39.70_39.60_,20_51_70_1_1_
10:00:59,40.50,1,1,40.45_40.46_40.59_40.60_,28_53_30_1_,40.32_40.31_39.71_39.70_39.60_,20_51_70_1_1_
10:03:02,40.50,1,1,40.44_40.45_40.59_40.60_,28_53_30_1_,40.31_40.30_39.71_39.70_39.60_,20_51_70_1_1_
10:04:09,40.50,1,1,40.44_40.45_40.59_40.60_,28_53_30_1_,40.31_40.30_39.71_39.70_39.60_,20_51_70_1_1_
10:04:55,40.50,1,1,40.45_40.46_40.59_40.60_,28_53_30_1_,40.32_40.31_39.71_39.70_39.60_,20_51_70_1_1_
10:07:33,40.50,1,1,40.43_40.44_40.59_40.60_,28_53_30_1_,40.29_40.28_39.71_39.70_39.60_,20_51_70_1_1_
10:07:49,40.50,1,1,40.44_40.45_40.59_40.60_,28_53_30_1_,40.31_40.30_39.71_39.70_39.60_,20_51_70_1_1_
10:08:20,40.50,1,1,40.45_40.46_40.59_40.60_,28_53_30_1_,40.32_40.31_39.71_39.70_39.60_,20_51_70_1_1_
10:10:12,40.50,1,1,40.49_40.50_40.59_40.60_,28_53_30_1_,40.36_40.35_39.71_39.70_39.60_,20_51_70_1_1_
10:12:36,40.50,1,1,40.53_40.54_40.59_40.60_,28_53_30_1_,40.39_40.38_39.71_39.70_39.60_,20_51_70_1_1_
10:12:46,40.50,1,1,40.52_40.54_40.55_40.60_,30_28_53_1_,40.41_40.40_39.71_39.70_39.60_,20_51_70_1_1_
10:12:51,40.50,1,1,40.53_40.54_40.59_40.60_,28_53_30_1_,40.39_40.38_39.71_39.70_39.60_,20_51_70_1_1_
10:13:07,40.50,1,1,40.53_40.54_40.59_40.60_,28_53_30_1_,40.39_40.38_39.71_39.70_39.60_,20_51_70_1_1_
10:13:27,40.50,1,1,40.54_40.55_40.59_40.60_,28_53_30_1_,40.50_40.41_40.40_39.71_39.70_,1_20_51_70_1_
10:13:48,40.50,1,1,40.53_40.54_40.60_,28_53_31_,40.50_40.39_40.38_39.71_39.70_,1_20_51_70_1_
10:13:53,40.50,1,1,40.54_40.55_40.60_,28_53_1_,40.50_40.41_40.40_40.38_39.70_,1_20_51_70_1_
10:13:58,40.50,1,1,40.54_40.55_40.59_40.60_,28_53_30_1_,40.50_40.41_40.40_39.70_39.60_,1_20_121_1_1_
10:18:45,40.50,1,1,40.49_40.50_40.59_40.60_,28_53_30_1_,40.36_40.35_39.71_39.70_39.60_,20_51_70_1_1_
10:19:00,40.50,1,1,40.50_40.51_40.59_40.60_,28_53_30_1_,40.37_40.36_39.71_39.70_39.60_,20_51_70_1_1_
10:22:05,40.50,1,1,40.48_40.49_40.59_40.60_,28_53_30_1_,40.34_40.33_39.71_39.70_39.60_,20_51_70_1_1_
10:22:51,40.50,1,1,40.49_40.50_40.59_40.60_,28_53_30_1_,40.36_40.35_39.71_39.70_39.60_,20_51_70_1_1_
