09:00:07,355.50,33,33,357.00_357.50_358.00_359.00_359.50_,1_1_5_1_1_,355.00_354.50_354.00_353.00_352.00_,7_4_9_4_12_
09:00:27,357.00,1,36,357.50_358.00_359.00_359.50_360.00_,1_5_1_1_4_,357.00_356.50_356.00_355.50_355.00_,1_2_1_1_7_
09:04:07,355.50,2,99,355.50_357.00_357.50_358.00_359.00_,8_1_3_4_1_,355.00_354.50_354.00_353.00_352.50_,8_3_8_4_2_
09:04:58,354.00,2,113,354.50_355.00_355.50_357.00_357.50_,6_1_4_1_3_,354.00_353.00_352.50_352.00_351.50_,8_4_1_13_9_
09:05:04,354.00,8,121,354.50_355.00_355.50_357.00_357.50_,6_1_4_1_3_,354.00_353.00_352.50_352.00_351.50_,1_4_1_13_9_
09:05:45,354.00,3,134,353.50_354.00_354.50_355.00_355.50_,8_1_4_1_3_,353.00_352.50_352.00_351.50_351.00_,6_2_13_8_13_
09:06:41,353.50,1,153,354.50_355.00_355.50_357.00_357.50_,3_1_4_2_3_,353.50_353.00_352.50_352.00_351.50_,8_1_3_15_10_
09:10:01,355.00,1,194,356.00_357.00_357.50_358.00_359.00_,4_9_3_8_12_,354.50_354.00_353.50_353.00_352.50_,3_3_4_7_1_
09:10:42,354.50,2,197,355.50_356.00_357.00_357.50_358.00_,3_3_8_5_8_,354.50_354.00_353.50_353.00_352.50_,2_3_4_6_2_
09:12:15,354.50,2,213,355.00_355.50_356.00_356.50_357.00_,1_3_1_2_8_,354.00_353.50_353.00_352.50_352.00_,5_4_6_5_18_
09:16:26,355.50,1,232,355.50_356.00_357.00_357.50_358.00_,2_2_5_7_7_,355.00_354.50_354.00_353.50_353.00_,2_7_10_16_8_
09:16:31,355.50,1,233,355.50_356.00_357.00_357.50_358.00_,2_2_5_7_7_,355.00_354.50_354.00_353.50_353.00_,4_7_10_16_8_
09:16:36,355.50,1,233,355.50_356.00_357.00_357.50_358.00_,2_2_5_7_7_,355.00_354.50_354.00_353.50_353.00_,4_7_10_8_8_
09:16:41,355.50,1,233,355.50_356.00_357.00_357.50_358.00_,2_2_5_7_7_,355.00_354.50_354.00_353.50_353.00_,5_14_10_8_8_
09:16:51,355.50,1,233,355.50_356.00_357.00_357.50_358.00_,1_3_5_7_7_,355.00_354.50_354.00_353.50_353.00_,6_14_10_8_8_
09:21:49,355.00,1,248,355.50_356.00_356.50_357.00_357.50_,5_4_1_8_5_,355.00_354.50_354.00_353.50_353.00_,2_7_15_21_7_
09:22:55,354.50,2,258,354.50_355.00_355.50_356.00_356.50_,3_6_1_4_7_,354.00_353.50_353.00_352.50_352.00_,15_21_6_7_23_
09:23:00,354.50,2,258,354.50_355.00_355.50_356.00_356.50_,6_3_1_4_7_,354.00_353.50_353.00_352.50_352.00_,15_20_6_6_21_
09:23:05,354.50,4,262,354.50_355.00_355.50_356.00_356.50_,5_3_1_4_7_,354.00_353.50_353.00_352.50_352.00_,15_20_6_6_21_
09:23:10,354.50,4,262,354.50_355.00_355.50_356.00_356.50_,7_3_1_4_7_,354.00_353.50_353.00_352.50_352.00_,15_7_6_6_21_
09:27:52,353.50,1,289,353.50_354.00_354.50_355.00_355.50_,2_3_1_7_5_,353.00_352.50_352.00_351.50_351.00_,12_8_25_9_26_
09:28:44,354.00,1,294,354.50_355.00_355.50_356.00_356.50_,3_4_6_5_2_,353.50_353.00_352.50_352.00_351.50_,7_12_21_25_10_
09:29:04,354.00,1,294,354.50_355.00_355.50_356.00_356.50_,2_5_3_5_5_,354.00_353.50_353.00_352.50_352.00_,4_7_15_21_24_
09:29:55,354.00,1,294,354.50_355.00_355.50_356.00_356.50_,2_6_3_5_7_,354.00_353.50_353.00_352.50_352.00_,5_8_17_21_24_
09:30:00,354.00,1,294,354.50_355.00_355.50_356.00_356.50_,2_6_3_5_7_,354.00_353.50_353.00_352.50_352.00_,4_8_17_21_24_
09:30:06,354.00,1,294,354.50_355.00_355.50_356.00_356.50_,2_6_3_5_7_,354.00_353.50_353.00_352.50_352.00_,4_8_17_8_24_
09:30:16,354.00,1,294,354.50_355.00_355.50_356.00_356.50_,4_6_3_5_7_,354.00_353.50_353.00_352.50_352.00_,4_8_17_8_24_
09:31:23,353.50,1,299,354.50_355.00_355.50_356.00_356.50_,7_7_6_5_4_,354.00_353.50_353.00_352.50_352.00_,2_7_17_21_24_
09:32:14,353.50,1,307,354.00_354.50_355.00_355.50_356.00_,5_4_8_7_2_,353.50_353.00_352.50_352.00_351.50_,4_17_9_24_15_
09:35:49,353.50,1,318,354.00_354.50_355.00_355.50_356.00_,2_4_9_7_2_,353.50_353.00_352.50_352.00_351.50_,12_18_9_24_15_
09:35:54,354.00,1,319,354.00_354.50_355.00_355.50_356.00_,1_4_9_7_2_,353.50_353.00_352.50_352.00_351.50_,10_18_9_24_15_
09:36:04,354.00,1,320,354.50_355.00_355.50_356.00_356.50_,4_9_7_2_4_,353.50_353.00_352.50_352.00_351.50_,10_18_9_24_15_
