13:00:01,25.30,1,6620,-,-,25.30_25.25_25.20_25.15_25.10_,3283820_3729_116_19_75_
13:01:28,25.30,2,6623,-,-,25.30_25.25_25.20_25.15_25.10_,3283692_3729_116_19_75_
13:02:25,25.30,10,6633,-,-,25.30_25.25_25.20_25.15_25.10_,3283489_3684_116_19_75_
13:02:30,25.30,10,6633,-,-,25.30_25.25_25.20_25.15_25.10_,3283488_3684_116_19_75_
13:03:31,25.30,10,6633,-,-,25.30_25.25_25.20_25.15_25.10_,3281795_3883_116_19_75_
13:03:36,25.30,10,6633,-,-,25.30_25.25_25.20_25.15_25.10_,3281794_3883_116_19_75_
13:03:47,25.30,1,6634,-,-,25.30_25.25_25.20_25.15_25.10_,3281299_3883_116_19_75_
13:03:52,25.30,1,6634,-,-,25.30_25.25_25.20_25.15_25.10_,3281298_3883_116_19_75_
13:05:24,25.30,1,6634,-,-,25.30_25.25_25.20_25.15_25.10_,3276327_3883_116_19_75_
13:06:05,25.30,2,6636,-,-,25.30_25.25_25.20_25.15_25.10_,3276297_3883_116_19_75_
13:06:15,25.30,2,6636,-,-,25.30_25.25_25.20_25.15_25.10_,3276309_3832_116_19_75_
13:06:30,25.30,2,6636,-,-,25.30_25.25_25.20_25.15_25.10_,3275324_3832_116_19_75_
13:07:01,25.30,3,6644,-,-,25.30_25.25_25.20_25.15_25.10_,3274974_3832_116_19_75_
13:08:28,25.30,7,6651,-,-,25.30_25.25_25.20_25.15_25.10_,3273892_3832_116_18_75_
13:11:43,25.30,1,6665,-,-,25.30_25.25_25.20_25.15_25.10_,3273139_3800_116_17_75_
13:12:19,25.30,1,6665,-,-,25.30_25.25_25.20_25.15_25.10_,3272209_3749_116_17_75_
13:13:20,25.30,2,6669,-,-,25.30_25.25_25.20_25.15_25.10_,3271987_3749_116_17_75_
13:14:01,25.30,1,6670,-,-,25.30_25.25_25.20_25.15_25.10_,3272059_3748_116_17_90_
13:14:22,25.30,1,6671,-,-,25.30_25.25_25.20_25.15_25.10_,3271813_3709_116_17_90_
13:17:21,25.30,1,6680,-,-,25.30_25.25_25.20_25.15_25.10_,3270754_3678_116_18_100_
13:17:26,25.30,1,6680,-,-,25.30_25.25_25.20_25.15_25.10_,3270727_3678_116_18_100_
13:18:02,25.30,1,6681,-,-,25.30_25.25_25.20_25.15_25.10_,3269744_3678_116_18_100_
13:21:42,25.30,7,6695,-,-,25.30_25.25_25.20_25.15_25.10_,3260911_3585_114_20_100_
13:23:09,25.30,2,6700,-,-,25.30_25.25_25.20_25.15_25.10_,3257665_3220_102_19_100_
13:23:20,25.30,2,6700,-,-,25.30_25.25_25.20_25.15_25.10_,3256885_3220_102_19_100_
13:25:46,25.30,1,6714,-,-,25.30_25.25_25.20_25.15_25.10_,3245958_2741_102_19_100_
13:25:51,25.30,1,6714,-,-,25.30_25.25_25.20_25.15_25.10_,3245865_2741_102_19_100_
13:25:57,25.30,1,6714,-,-,25.30_25.25_25.20_25.15_25.10_,3244115_2741_102_19_100_
13:26:38,25.30,1,6714,-,-,25.30_25.25_25.20_25.15_25.10_,3228357_2741_102_19_100_
13:30:00,25.30,356,7070,-,-,25.30_25.25_25.20_25.15_25.10_,3205276_2760_102_82_100_
09:00:20,27.80,2,4075,-,-,27.80_27.75_27.70_27.65_27.60_,1050025_89_81_16_135_
09:00:25,27.80,23,4098,-,-,27.80_27.75_27.70_27.65_27.60_,1049157_124_117_21_135_
09:00:51,27.80,13,4135,-,-,27.80_27.75_27.70_27.65_27.60_,1048756_150_118_21_135_
09:02:03,27.80,21,4568,-,-,27.80_27.75_27.70_27.65_27.60_,1044104_193_123_21_135_
09:02:54,27.80,12,4701,-,-,27.80_27.75_27.70_27.65_27.60_,1041403_196_123_21_136_
09:04:06,27.80,5,4827,-,-,27.80_27.75_27.70_27.65_27.60_,1040343_163_110_22_128_
09:05:43,27.80,36,8516,-,-,27.80_27.75_27.70_27.65_27.60_,927212_181_93_23_113_
09:06:04,27.80,86,8706,-,-,27.80_27.75_27.70_27.65_27.60_,919602_181_101_23_113_
09:06:09,27.80,30,8736,-,-,27.80_27.75_27.70_27.65_27.60_,917972_181_101_23_113_
09:06:19,27.80,305,9116,-,-,27.80_27.75_27.70_27.65_27.60_,917136_181_93_23_113_
09:06:24,27.80,214,9330,-,-,27.80_27.75_27.70_27.65_27.60_,915777_181_93_23_113_
09:07:05,27.80,315,11279,-,-,27.80_27.75_27.70_27.65_27.60_,898752_181_93_23_113_
09:07:10,27.80,303,11582,-,-,27.80_27.75_27.70_27.65_27.60_,892261_181_93_23_108_
09:07:25,27.80,157,11916,-,-,27.80_27.75_27.70_27.65_27.60_,882506_181_103_23_103_
09:08:17,27.80,166,15687,-,-,27.80_27.75_27.70_27.65_27.60_,814156_182_103_23_103_
09:09:18,27.80,671,21266,-,-,27.80_27.75_27.70_27.65_27.60_,693712_352_104_27_102_
09:09:23,27.80,341,21607,-,-,27.80_27.75_27.70_27.65_27.60_,689130_352_104_27_102_
09:09:34,27.80,488,22415,-,-,27.80_27.75_27.70_27.65_27.60_,681067_274_105_27_102_
09:09:39,27.80,372,22787,-,-,27.80_27.75_27.70_27.65_27.60_,673565_264_95_27_92_
09:11:36,27.80,123,33618,-,-,27.80_27.75_27.70_27.65_27.60_,613072_216_95_30_114_
09:13:19,27.80,257,39932,-,-,27.80_27.75_27.70_27.65_27.60_,536990_218_96_40_113_
09:14:00,27.80,345,41255,-,-,27.80_27.75_27.70_27.65_27.60_,506537_242_96_40_113_
09:14:51,27.80,32,42692,-,-,27.80_27.75_27.70_27.65_27.60_,463258_234_96_40_113_
09:15:01,27.80,366,43627,-,-,27.80_27.75_27.70_27.65_27.60_,461655_244_96_40_114_
09:15:06,27.80,101,43728,-,-,27.80_27.75_27.70_27.65_27.60_,460956_245_96_40_114_
09:15:27,27.80,218,44184,-,-,27.80_27.75_27.70_27.65_27.60_,456683_221_96_40_132_
09:15:32,27.80,257,44441,-,-,27.80_27.75_27.70_27.65_27.60_,456075_221_96_40_132_
09:16:18,27.80,224,45505,-,-,27.80_27.75_27.70_27.65_27.60_,446821_221_86_30_132_
09:16:23,27.80,152,45657,-,-,27.80_27.75_27.70_27.65_27.60_,446330_221_86_30_132_
09:16:44,27.80,27,45906,-,-,27.80_27.75_27.70_27.65_27.60_,442911_219_86_30_132_
09:17:20,27.80,476,47453,-,-,27.80_27.75_27.70_27.65_27.60_,438662_234_66_30_132_
09:17:25,27.80,57,47510,-,-,27.80_27.75_27.70_27.65_27.60_,438378_234_66_30_132_
09:19:17,27.80,121,49276,-,-,27.80_27.75_27.70_27.65_27.60_,430034_253_106_30_134_
09:19:22,27.80,10,49286,-,-,27.80_27.75_27.70_27.65_27.60_,429813_253_106_30_134_
09:19:22,27.80,10,49286,-,-,27.80_27.75_27.70_27.65_27.60_,429813_253_106_30_134_
09:19:33,27.80,217,49557,-,-,27.80_27.75_27.70_27.65_27.60_,429003_253_106_30_134_
09:19:38,27.80,56,49613,-,-,27.80_27.75_27.70_27.65_27.60_,428790_252_106_30_134_
