09:49:23,39.62,2,2,39.80_39.81_39.82_,28_53_30_,39.67_39.66_39.01_39.00_38.75_,20_51_70_1_3_
09:51:10,39.62,2,2,39.82_39.83_,58_53_,39.68_39.67_39.00_38.75_38.44_,20_121_1_3_3_
09:51:26,39.62,2,2,39.81_39.82_39.83_,30_28_53_,39.68_39.67_39.00_38.75_38.44_,20_121_1_3_3_
09:51:31,39.62,2,2,39.82_39.83_,28_83_,39.68_39.67_39.01_39.00_38.75_,20_51_70_1_3_
09:51:36,39.62,2,2,39.82_39.83_,58_53_,39.68_39.67_39.00_38.75_38.44_,20_121_1_3_3_
09:52:07,39.62,2,2,39.82_39.83_,28_83_,39.68_39.67_39.00_38.75_38.44_,20_121_1_3_3_
09:55:11,39.62,2,2,39.83_39.84_,58_53_,39.70_39.69_39.00_38.75_38.44_,20_121_1_3_3_
09:55:22,39.62,2,2,39.82_39.85_39.86_,30_28_53_,39.72_39.71_39.69_39.00_38.75_,20_51_70_1_3_
09:56:39,39.62,2,2,39.93_39.94_39.95_,30_28_53_,39.81_39.80_39.79_39.00_38.75_,20_51_70_1_3_
09:57:50,39.62,2,2,39.93_39.94_,28_83_,39.80_39.79_39.00_38.75_38.44_,20_121_1_3_3_
09:58:05,39.62,2,2,39.94_39.95_,58_53_,39.81_39.80_39.79_39.00_38.75_,20_51_70_1_3_
09:58:16,39.62,2,2,39.93_39.94_,28_83_,39.80_39.79_39.00_38.75_38.44_,90_51_1_3_3_
09:58:21,39.62,2,2,39.92_39.94_39.95_,30_28_53_,39.81_39.80_39.79_39.00_38.75_,20_51_70_1_3_
09:58:26,39.62,2,2,39.93_39.94_39.95_,30_28_53_,39.81_39.80_39.79_39.00_38.75_,20_51_70_1_3_
09:58:36,39.62,2,2,39.95_39.96_,58_53_,39.82_39.81_39.80_39.00_38.75_,20_51_70_1_3_
09:58:41,39.62,2,2,39.95_39.96_,58_53_,39.82_39.81_39.00_38.75_38.44_,20_51_1_3_3_
09:59:12,39.62,2,2,39.93_39.94_39.95_,30_28_53_,39.81_39.80_39.00_38.75_38.44_,20_121_1_3_3_
09:59:22,39.62,2,2,39.94_39.95_,28_53_,39.81_39.80_39.01_39.00_38.75_,20_51_70_1_3_
10:00:03,39.62,2,2,39.92_39.93_,28_53_,39.78_39.77_39.01_39.00_38.75_,20_51_70_1_3_
10:00:14,39.62,2,2,39.94_39.95_,58_53_,39.81_39.80_39.79_39.00_38.75_,20_51_70_1_3_
10:01:15,39.62,2,2,39.95_39.96_,28_83_,39.82_39.81_39.00_38.75_38.44_,20_121_1_3_3_
10:02:06,39.62,2,2,39.94_39.95_,28_83_,39.81_39.80_39.00_38.75_38.44_,20_121_1_3_3_
10:02:22,39.62,2,2,39.93_39.94_39.95_,30_28_53_,39.81_39.80_39.00_38.75_38.44_,20_121_1_3_3_
10:03:49,39.62,2,2,39.95_39.96_,58_53_,39.82_39.81_39.80_39.00_38.75_,20_51_70_1_3_
10:03:54,39.62,2,2,39.95_39.96_,58_53_,39.82_39.81_39.00_38.75_38.44_,20_121_1_3_3_
