09:14:32,41.12,1,1,41.38_41.39_41.40_42.20_,10_10_36_1_,41.02_40.97_40.96_40.95_40.50_,70_10_10_10_1_
09:15:24,41.12,1,1,41.36_41.37_41.39_41.40_42.20_,10_10_35_1_1_,41.00_40.95_40.94_40.93_40.50_,70_10_10_10_1_
09:17:01,41.12,1,1,41.40_41.43_41.44_41.46_42.20_,1_10_10_35_1_,41.07_41.02_41.01_41.00_40.50_,70_10_10_10_1_
09:22:24,41.12,1,1,41.35_41.36_41.40_42.20_,10_10_1_1_,40.93_40.92_40.91_40.50_40.20_,10_10_10_1_2_
09:26:45,41.12,1,1,41.34_41.35_41.40_41.44_42.20_,10_10_1_35_1_,41.06_40.93_40.92_40.91_40.50_,70_10_10_10_1_
09:27:00,41.12,1,1,41.34_41.35_41.40_41.44_42.20_,10_10_1_35_1_,41.05_40.92_40.91_40.90_40.50_,70_10_10_10_1_
09:27:11,41.12,1,1,41.40_41.42_41.43_41.44_42.20_,1_10_10_35_1_,41.06_41.00_40.99_40.98_40.50_,70_10_10_10_1_
09:28:53,41.12,1,1,41.40_41.41_41.42_41.43_42.20_,1_10_10_35_1_,41.05_40.99_40.98_40.97_40.50_,70_10_10_10_1_
09:28:58,41.12,1,1,41.32_41.33_41.34_41.40_42.20_,10_10_35_1_1_,40.96_40.91_40.90_40.89_40.50_,70_10_10_10_1_
09:29:03,41.12,1,1,41.32_41.33_41.35_41.40_42.20_,10_10_35_1_1_,40.96_40.91_40.90_40.89_40.50_,70_10_10_10_1_
09:29:14,41.12,1,1,41.40_41.41_41.42_42.20_,11_10_35_1_,41.04_40.99_40.98_40.97_40.50_,70_10_10_10_1_
09:32:33,41.12,1,1,41.28_41.29_41.30_41.40_42.20_,10_10_35_1_1_,40.92_40.86_40.85_40.84_40.50_,70_10_10_10_1_
09:32:43,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.85_40.84_40.83_40.50_,70_10_10_10_1_
09:33:35,41.12,1,1,41.34_41.35_41.36_41.40_42.20_,10_10_35_1_1_,40.98_40.93_40.92_40.91_40.50_,70_10_10_10_1_
09:33:40,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.85_40.84_40.83_40.50_,70_10_10_10_1_
09:33:50,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.86_40.85_40.84_40.50_,70_10_10_10_1_
09:36:50,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.86_40.85_40.84_40.50_,70_10_10_10_1_
09:38:22,41.12,1,1,41.27_41.28_41.30_41.40_42.20_,10_10_35_1_1_,40.92_40.86_40.85_40.84_40.50_,70_10_10_10_1_
09:40:35,41.12,1,1,41.19_41.20_41.21_41.40_42.20_,10_10_35_1_1_,40.83_40.78_40.77_40.76_40.50_,70_10_10_10_1_
09:42:28,41.12,1,1,41.18_41.19_41.21_41.40_42.20_,10_10_35_1_1_,40.82_40.77_40.76_40.75_40.50_,70_10_10_10_1_
09:42:33,41.12,1,1,41.19_41.20_41.21_41.40_42.20_,10_10_35_1_1_,40.82_40.78_40.77_40.76_40.50_,70_10_10_10_1_
09:45:22,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.86_40.85_40.84_40.50_,70_10_10_10_1_
09:46:28,41.12,1,1,41.36_41.37_41.38_41.40_42.20_,10_10_35_1_1_,41.00_40.95_40.94_40.93_40.50_,70_10_10_10_1_
09:47:50,41.12,1,1,41.30_41.31_41.40_42.20_,10_10_1_1_,40.50_40.20_39.90_39.58_39.57_,1_2_3_15_3_
09:49:33,41.12,1,1,41.37_41.38_41.40_42.20_,10_10_36_1_,41.01_40.96_40.95_40.94_40.50_,70_10_10_10_1_
09:52:43,41.12,1,1,41.37_41.38_41.40_42.20_,10_45_1_1_,41.00_40.96_40.95_40.94_40.50_,70_10_10_10_1_
09:53:08,41.12,1,1,41.37_41.38_41.39_41.40_42.20_,10_10_35_1_1_,41.00_40.95_40.94_40.93_40.50_,70_10_10_10_1_
09:53:54,41.12,1,1,41.37_41.38_41.39_41.40_42.20_,10_10_35_1_1_,41.01_40.96_40.95_40.94_40.50_,70_10_10_10_1_
09:54:20,41.12,1,1,41.28_41.29_41.30_41.40_42.20_,10_10_35_1_1_,40.92_40.87_40.86_40.85_40.50_,70_10_10_10_1_
09:55:32,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.86_40.85_40.84_40.50_,70_10_10_10_1_
09:55:58,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.86_40.85_40.84_40.50_,70_10_10_10_1_
09:58:06,41.12,1,1,41.27_41.28_41.29_41.40_42.20_,10_10_35_1_1_,40.91_40.86_40.85_40.84_40.50_,70_10_10_10_1_
