13:04:43,35.12,1,3,35.14_35.15_35.16_36.00_,10_10_1_1_,34.90_34.89_34.88_34.87_34.50_,10_10_10_1_1_
13:08:34,35.12,1,3,35.13_35.14_35.15_36.00_,10_10_1_1_,34.89_34.88_34.87_34.86_34.50_,10_10_10_1_1_
13:08:44,35.12,1,3,35.13_35.14_36.00_,10_11_1_,34.89_34.88_34.87_34.85_34.50_,10_10_10_1_1_
13:11:03,35.12,1,3,35.13_35.14_35.15_36.00_,10_10_1_1_,34.88_34.87_34.86_34.50_34.20_,10_10_11_1_2_
13:11:08,35.12,1,3,35.13_35.14_36.00_,10_11_1_,34.88_34.87_34.86_34.85_34.50_,10_10_10_1_1_
13:12:20,35.12,1,3,35.13_35.14_36.00_,10_11_1_,34.88_34.87_34.86_34.85_34.50_,10_10_10_1_1_
13:14:48,35.12,1,3,35.12_35.13_35.14_36.00_,10_10_1_1_,34.88_34.87_34.86_34.85_34.50_,10_10_10_1_1_
13:15:24,35.12,1,3,35.12_35.13_36.00_,10_11_1_,34.87_34.86_34.85_34.84_34.50_,10_10_10_1_1_
13:15:40,35.12,1,3,35.11_35.12_35.13_36.00_,10_10_1_1_,34.87_34.86_34.85_34.84_34.50_,10_10_10_1_1_
13:17:22,35.12,1,3,35.11_35.12_35.13_36.00_,10_10_1_1_,34.87_34.86_34.85_34.84_34.50_,10_10_10_1_1_
13:18:44,35.12,1,3,35.12_35.13_36.00_,10_11_1_,34.87_34.86_34.85_34.84_34.50_,10_10_10_1_1_
13:18:49,35.12,1,3,35.11_35.12_35.13_36.00_,10_10_1_1_,34.87_34.86_34.85_34.84_34.50_,10_10_10_1_1_
13:20:11,35.12,1,3,35.10_35.11_35.12_36.00_,10_10_1_1_,34.86_34.85_34.84_34.83_34.50_,10_10_10_1_1_
13:20:22,35.12,1,3,35.10_35.11_36.00_,10_11_1_,34.85_34.84_34.83_34.82_34.50_,10_10_10_1_1_
13:20:32,35.12,1,3,35.10_35.11_35.12_36.00_,10_10_1_1_,34.86_34.85_34.84_34.83_34.50_,10_10_10_1_1_
13:23:51,35.12,1,3,35.10_35.11_36.00_,10_11_1_,34.86_34.85_34.84_34.82_34.50_,10_10_10_1_1_
13:24:12,35.12,1,3,35.10_35.11_36.00_,10_11_1_,34.85_34.84_34.83_34.82_34.50_,10_10_10_1_1_
13:24:43,35.12,1,3,35.10_35.11_35.12_36.00_,10_10_1_1_,34.86_34.85_34.84_34.83_34.50_,10_10_10_1_1_
13:24:53,35.12,1,3,35.11_35.12_36.00_,10_11_1_,34.86_34.85_34.84_34.83_34.50_,10_10_10_1_1_
13:25:00,35.12,1,3,35.10_35.11_36.00_,10_11_1_,34.85_34.84_34.83_34.82_34.50_,10_10_10_1_1_
13:25:06,35.12,1,3,35.09_35.10_35.11_36.00_,10_10_1_1_,34.85_34.84_34.83_34.82_34.50_,10_10_10_1_1_
13:25:21,35.12,1,3,34.87_35.09_35.10_35.11_36.00_,1_10_10_1_1_,34.85_34.84_34.83_34.82_34.67_,10_10_10_1_1_
13:30:00,35.12,1,3,35.09_35.10_35.11_36.00_,10_10_1_1_,34.85_34.84_34.83_34.82_34.50_,10_10_10_1_1_
