09:00:03,26.50,333,333,26.55_26.60_26.75_26.80_26.85_,33_3_14_3_16_,26.50_26.45_26.40_26.35_26.30_,58_19_7_2_27_
09:02:11,26.35,6,539,26.40_26.45_26.50_26.55_26.60_,15_57_21_133_12_,26.35_26.30_26.25_26.20_26.15_,2_35_93_85_120_
09:02:22,26.35,13,553,26.35_26.40_26.45_26.50_26.55_,12_14_57_21_133_,26.30_26.25_26.20_26.15_26.10_,35_93_85_120_54_
09:02:37,26.35,1,564,26.35_26.40_26.45_26.50_26.55_,17_14_53_91_53_,26.30_26.25_26.20_26.15_26.10_,38_13_91_93_157_
09:02:42,26.35,7,571,26.35_26.40_26.45_26.50_26.55_,12_14_53_91_53_,26.30_26.25_26.20_26.15_26.10_,39_13_91_93_157_
09:03:23,26.35,3,598,26.35_26.40_26.45_26.50_26.55_,93_33_39_99_4_,26.30_26.25_26.20_26.15_26.10_,58_13_96_94_157_
09:07:04,26.20,3,803,26.25_26.30_26.35_26.40_26.45_,57_43_30_94_5_,26.20_26.15_26.10_26.05_26.00_,11_24_140_99_294_
09:07:24,26.20,12,816,26.25_26.30_26.35_26.40_26.45_,77_87_30_94_5_,26.20_26.15_26.10_26.05_26.00_,10_64_180_99_295_
09:07:29,26.20,12,816,26.25_26.30_26.35_26.40_26.45_,77_87_30_94_5_,26.20_26.15_26.10_26.05_26.00_,12_64_180_99_295_
09:08:00,26.25,1,818,26.25_26.30_26.35_26.40_26.45_,74_87_30_102_5_,26.20_26.15_26.10_26.05_26.00_,26_68_179_110_303_
09:08:30,26.20,10,862,26.25_26.30_26.35_26.40_26.45_,79_87_30_102_5_,26.20_26.15_26.10_26.05_26.00_,36_68_181_111_305_
09:08:46,26.20,1,863,26.25_26.30_26.35_26.40_26.45_,89_87_31_100_5_,26.20_26.15_26.10_26.05_26.00_,37_68_180_111_306_
09:12:36,25.90,22,1730,25.95_26.00_26.05_26.10_26.15_,37_20_108_185_17_,25.90_25.85_25.80_25.75_25.70_,17_113_138_103_145_
09:13:02,25.90,2,1773,25.95_26.00_26.05_26.10_26.15_,85_65_108_101_16_,25.90_25.85_25.80_25.75_25.70_,5_113_159_103_146_
09:13:12,25.90,6,1779,25.95_26.00_26.05_26.10_26.15_,83_63_108_109_16_,25.90_25.85_25.80_25.75_25.70_,4_113_175_113_144_
09:13:43,25.95,2,1800,25.95_26.00_26.05_26.10_26.15_,84_63_108_109_16_,25.90_25.85_25.80_25.75_25.70_,7_113_179_115_145_
09:13:48,25.95,2,1800,25.95_26.00_26.05_26.10_26.15_,84_63_109_109_16_,25.90_25.85_25.80_25.75_25.70_,7_113_179_115_145_
09:13:53,25.95,2,1802,25.95_26.00_26.05_26.10_26.15_,82_63_109_109_16_,25.90_25.85_25.80_25.75_25.70_,10_113_199_115_145_
09:14:24,25.90,5,1874,25.95_26.00_26.05_26.10_26.15_,56_65_85_105_16_,25.90_25.85_25.80_25.75_25.70_,77_115_199_115_147_
09:15:41,25.95,5,2013,25.95_26.00_26.05_26.10_26.15_,53_22_75_107_16_,25.90_25.85_25.80_25.75_25.70_,111_115_207_118_153_
09:17:39,26.00,4,2200,26.05_26.10_26.15_26.20_26.25_,75_81_84_31_20_,25.95_25.90_25.85_25.80_25.75_,39_165_242_243_164_
09:17:49,26.05,1,2216,26.05_26.10_26.15_26.20_26.25_,60_88_14_103_25_,26.00_25.95_25.90_25.85_25.80_,9_41_261_238_287_
09:20:43,26.05,2,2298,26.05_26.10_26.15_26.20_26.25_,46_87_20_96_48_,26.00_25.95_25.90_25.85_25.80_,81_82_286_240_295_
09:21:50,25.95,14,2420,26.00_26.05_26.10_26.15_26.20_,62_76_54_85_23_,25.95_25.90_25.85_25.80_25.75_,67_203_232_255_164_
09:24:29,25.95,4,2551,26.00_26.05_26.10_26.15_26.20_,114_35_52_101_23_,25.95_25.90_25.85_25.80_25.75_,26_207_237_276_186_
09:25:05,25.95,1,2553,26.00_26.05_26.10_26.15_26.20_,121_35_53_101_23_,25.95_25.90_25.85_25.80_25.75_,26_210_237_277_186_
09:25:10,26.00,1,2554,26.00_26.05_26.10_26.15_26.20_,120_35_95_101_23_,25.95_25.90_25.85_25.80_25.75_,25_210_237_278_185_
09:25:20,26.00,3,2559,26.00_26.05_26.10_26.15_26.20_,128_35_95_93_23_,25.95_25.90_25.85_25.80_25.75_,23_210_237_278_190_
09:25:30,25.95,1,2561,26.00_26.05_26.10_26.15_26.20_,135_37_96_93_23_,25.95_25.90_25.85_25.80_25.75_,24_209_237_278_190_
09:28:19,25.95,1,2646,25.95_26.00_26.05_26.10_26.15_,142_92_37_120_20_,25.90_25.85_25.80_25.75_25.70_,236_163_282_164_183_
09:29:26,25.90,2,2677,25.95_26.00_26.05_26.10_26.15_,166_53_35_120_20_,25.90_25.85_25.80_25.75_25.70_,255_165_286_164_183_
09:30:38,25.85,6,3150,25.85_25.90_25.95_26.00_26.05_,41_170_175_131_11_,25.80_25.75_25.70_25.65_25.60_,209_82_143_96_128_
09:30:53,25.85,3,3182,25.85_25.90_25.95_26.00_26.10_,103_114_181_131_22_,25.80_25.75_25.70_25.65_25.60_,214_82_143_96_142_
09:32:15,25.80,3,3347,25.85_25.90_25.95_26.00_26.10_,257_52_96_129_22_,25.80_25.75_25.70_25.65_25.60_,128_82_155_100_150_
09:35:50,25.80,2,3601,25.80_25.85_25.90_25.95_26.00_,111_173_101_179_25_,25.75_25.70_25.65_25.60_25.55_,176_177_184_140_139_
09:35:56,25.80,2,3601,25.80_25.85_25.90_25.95_26.00_,110_173_101_179_25_,25.75_25.70_25.65_25.60_25.55_,177_177_184_140_139_
09:36:01,25.80,50,3651,25.80_25.85_25.90_25.95_26.00_,156_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,177_177_184_143_137_
09:36:06,25.75,10,3661,25.80_25.85_25.90_25.95_26.00_,166_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,167_228_184_143_137_
09:36:16,25.80,2,3663,25.80_25.85_25.90_25.95_26.00_,167_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,172_230_184_143_137_
09:36:21,25.80,5,3668,25.80_25.85_25.90_25.95_26.00_,155_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,176_230_184_143_137_
09:36:26,25.80,2,3670,25.80_25.85_25.90_25.95_26.00_,154_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,178_230_184_143_141_
09:36:26,25.80,2,3670,25.80_25.85_25.90_25.95_26.00_,154_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,178_230_184_143_141_
09:36:37,25.80,1,3678,25.80_25.85_25.90_25.95_26.00_,148_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,179_233_184_143_141_
09:36:42,25.75,8,3686,25.80_25.85_25.90_25.95_26.00_,148_85_102_137_25_,25.75_25.70_25.65_25.60_25.55_,176_234_184_143_141_
09:37:38,25.80,2,3735,25.80_25.85_25.90_25.95_26.00_,154_123_68_125_25_,25.75_25.70_25.65_25.60_25.55_,215_256_184_143_141_
09:37:43,25.80,1,3736,25.80_25.85_25.90_25.95_26.00_,157_123_68_125_25_,25.75_25.70_25.65_25.60_25.55_,215_258_184_143_141_
09:37:48,25.80,1,3737,25.80_25.85_25.90_25.95_26.00_,157_123_68_125_25_,25.75_25.70_25.65_25.60_25.55_,215_257_184_144_141_
09:37:53,25.80,1,3738,25.80_25.85_25.90_25.95_26.00_,156_123_68_125_25_,25.75_25.70_25.65_25.60_25.55_,215_257_184_144_141_
