09:00:05,12.53,6,304,12.53_12.54_12.55_12.56_12.57_,794_1028_1715_2167_2114_,12.52_12.51_12.50_12.49_12.48_,9_43_258_1_42_
09:00:10,12.52,9,313,12.52_12.53_12.54_12.55_12.56_,385_400_1225_1715_2167_,12.51_12.50_12.49_12.48_12.47_,43_258_2_43_22_
09:00:15,12.52,50,363,12.52_12.53_12.54_12.55_12.56_,335_400_1227_2713_2167_,12.51_12.50_12.49_12.48_12.47_,43_258_2_43_23_
09:00:20,12.52,50,363,12.52_12.54_12.55_12.56_12.57_,337_1227_1715_2167_2114_,12.51_12.50_12.49_12.48_12.47_,43_268_2_43_23_
09:00:25,12.52,50,363,12.52_12.53_12.54_12.55_12.56_,337_400_229_1216_1668_,12.51_12.50_12.49_12.48_12.47_,44_268_2_43_23_
09:00:41,12.50,40,468,12.51_12.52_12.53_12.54_12.55_,1832_2397_1996_2133_218_,12.50_12.49_12.48_12.47_12.46_,227_2_43_23_61_
09:00:46,12.51,5,473,12.51_12.52_12.53_12.54_12.55_,494_1833_1897_2133_2214_,12.50_12.49_12.48_12.47_12.46_,228_2_43_23_61_
09:00:51,12.51,5,473,12.51_12.52_12.53_12.54_12.55_,499_2332_1897_2133_2214_,12.50_12.49_12.48_12.47_12.46_,231_2_43_23_61_
09:01:01,12.50,25,538,12.51_12.52_12.53_12.54_12.55_,1832_2896_1996_2133_218_,12.50_12.49_12.48_12.47_12.46_,168_2_43_23_61_
09:01:06,12.50,2,540,12.51_12.52_12.53_12.54_12.55_,2331_2397_1996_2133_218_,12.50_12.49_12.48_12.47_12.46_,169_2_43_23_61_
09:01:11,12.50,2,540,12.51_12.52_12.53_12.54_12.55_,2331_2896_1996_137_218_,12.50_12.49_12.48_12.47_12.46_,169_2_43_23_61_
09:01:16,12.50,169,709,12.50_12.51_12.52_12.54_12.55_,829_2495_2995_137_218_,12.49_12.48_12.47_12.46_12.45_,10_43_23_61_171_
09:01:22,12.50,169,709,12.50_12.51_12.52_12.54_12.55_,1499_2830_2397_137_218_,12.49_12.48_12.47_12.46_12.45_,10_43_23_61_171_
09:01:27,12.49,10,719,12.49_12.50_12.51_12.52_12.54_,988_2343_3394_1_137_,12.48_12.47_12.46_12.45_12.44_,43_23_61_171_60_
09:01:42,12.48,1,763,12.48_12.49_12.50_12.51_12.52_,997_2331_3404_499_1_,12.47_12.46_12.45_12.44_12.43_,23_61_171_60_106_
09:01:47,12.48,1,763,12.48_12.49_12.50_12.51_12.52_,998_2331_3404_499_1_,12.47_12.46_12.45_12.44_12.43_,23_62_171_60_106_
09:01:52,12.48,1,763,12.49_12.50_12.51_12.52_12.54_,2830_2406_1996_1_139_,12.48_12.47_12.46_12.45_12.44_,2_23_62_171_62_
09:01:57,12.48,2,765,12.48_12.49_12.50_12.51_12.52_,218_2830_2406_1996_1_,12.47_12.46_12.45_12.44_12.43_,24_62_171_62_106_
09:02:03,12.48,7,772,12.48_12.49_12.50_12.51_12.52_,211_2840_2406_1996_1_,12.47_12.46_12.45_12.44_12.43_,24_63_172_62_106_
09:02:08,12.48,13,785,12.48_12.49_12.50_12.52_12.54_,2533_2905_2006_1_139_,12.47_12.46_12.45_12.44_12.43_,24_63_177_67_106_
09:02:13,12.48,2,787,12.48_12.49_12.50_12.52_12.54_,2531_2905_2006_1_139_,12.47_12.46_12.45_12.44_12.43_,44_75_177_67_106_
09:02:18,12.48,26,813,12.48_12.49_12.50_12.52_12.54_,2505_2905_1996_1_139_,12.47_12.46_12.45_12.44_12.43_,64_75_177_67_106_
09:02:23,12.48,26,813,12.48_12.49_12.50_12.52_12.54_,2505_2905_1996_1_139_,12.47_12.46_12.45_12.44_12.43_,64_75_177_68_111_
09:02:33,12.48,72,886,12.48_12.49_12.50_12.52_12.54_,2448_2905_1996_1_139_,12.47_12.46_12.45_12.44_12.43_,78_80_177_68_111_
09:02:38,12.48,2,888,12.48_12.49_12.50_12.52_12.54_,2446_2905_1996_1_139_,12.47_12.46_12.45_12.44_12.43_,80_82_177_68_111_
09:02:44,12.48,20,908,12.48_12.49_12.50_12.52_12.54_,2925_2406_1996_1_139_,12.47_12.46_12.45_12.44_12.43_,80_82_177_68_111_
09:02:59,12.48,11,979,12.48_12.49_12.50_12.52_12.53_,2914_2760_2365_1_1_,12.47_12.46_12.45_12.44_12.43_,32_82_521_422_183_
