12:33:47,31.55,2,17551,31.60_,280_,31.55_31.50_31.45_31.40_31.35_,123_113_64_23_24_
12:35:20,31.60,1,17559,31.60_,289_,31.55_31.50_31.45_31.40_31.35_,121_115_63_22_24_
12:37:02,31.55,1,17586,31.60_,314_,31.55_31.50_31.45_31.40_31.35_,114_114_63_22_24_
12:40:48,31.50,20,17763,31.55_31.60_,4_338_,31.50_31.45_31.40_31.35_31.30_,127_67_21_15_30_
12:41:03,31.50,1,17764,31.55_31.60_,4_338_,31.50_31.45_31.40_31.35_31.30_,129_67_21_15_30_
12:41:08,31.50,1,17764,31.55_31.60_,7_338_,31.50_31.45_31.40_31.35_31.30_,129_66_21_15_30_
12:41:08,31.50,1,17764,31.55_31.60_,7_338_,31.50_31.45_31.40_31.35_31.30_,129_66_21_15_30_
12:41:19,31.50,1,17765,31.55_31.60_,7_338_,31.50_31.45_31.40_31.35_31.30_,128_66_21_15_30_
12:41:19,31.50,1,17765,31.55_31.60_,7_338_,31.50_31.45_31.40_31.35_31.30_,128_66_21_15_30_
12:41:29,31.50,1,17765,31.55_31.60_,7_339_,31.50_31.45_31.40_31.35_31.30_,128_66_21_15_30_
12:41:34,31.55,6,17771,31.55_31.60_,1_341_,31.50_31.45_31.40_31.35_31.30_,129_65_21_15_30_
12:41:39,31.50,1,17772,31.55_31.60_,1_411_,31.50_31.45_31.40_31.35_31.30_,128_65_21_15_30_
12:41:44,31.50,1,17773,31.55_31.60_,1_411_,31.50_31.45_31.40_31.35_31.30_,127_65_21_15_30_
12:41:44,31.50,1,17773,31.55_31.60_,1_411_,31.50_31.45_31.40_31.35_31.30_,127_65_21_15_30_
12:41:54,31.55,1,17774,31.60_,411_,31.50_31.45_31.40_31.35_31.30_,127_65_21_15_30_
12:42:00,31.60,2,17776,31.60_,420_,31.50_31.45_31.40_31.35_31.30_,127_65_21_15_30_
12:42:05,31.60,2,17776,31.60_,419_,31.50_31.45_31.40_31.35_31.30_,130_64_21_15_30_
12:42:05,31.60,2,17776,31.60_,419_,31.50_31.45_31.40_31.35_31.30_,130_64_21_15_30_
12:42:15,31.50,5,17781,31.55_31.60_,2_414_,31.50_31.45_31.40_31.35_31.30_,125_64_21_15_30_
12:42:20,31.50,5,17781,31.55_31.60_,4_414_,31.50_31.45_31.40_31.35_31.30_,125_64_21_15_30_
12:42:25,31.50,5,17781,31.55_31.60_,2_414_,31.50_31.45_31.40_31.35_31.30_,125_64_21_15_30_
12:42:25,31.50,5,17781,31.55_31.60_,2_414_,31.50_31.45_31.40_31.35_31.30_,125_64_21_15_30_
12:42:35,31.55,1,17782,31.55_31.60_,3_414_,31.50_31.45_31.40_31.35_31.30_,125_64_21_15_30_
12:42:35,31.55,1,17782,31.55_31.60_,3_414_,31.50_31.45_31.40_31.35_31.30_,125_64_21_15_30_
12:42:46,31.55,1,17782,31.55_31.60_,3_413_,31.50_31.45_31.40_31.35_31.30_,126_64_21_15_30_
12:42:51,31.55,1,17782,31.55_31.60_,3_415_,31.50_31.45_31.40_31.35_31.30_,126_64_21_15_30_
12:42:56,31.55,1,17782,31.55_31.60_,4_415_,31.50_31.45_31.40_31.35_31.30_,126_64_22_15_30_
12:42:56,31.55,1,17782,31.55_31.60_,4_415_,31.50_31.45_31.40_31.35_31.30_,126_64_22_15_30_
12:43:06,31.55,1,17782,31.55_31.60_,7_415_,31.50_31.45_31.40_31.35_31.30_,125_64_22_15_30_
