12:31:58,68.60,2,5589,-,-,68.60_68.50_68.40_68.30_68.20_,1151_3_1_6_6_
12:33:51,68.60,2,5589,-,-,68.60_68.50_68.40_68.30_68.20_,1152_3_1_6_6_
12:34:27,68.60,2,5589,-,-,68.60_68.50_68.40_68.30_68.20_,1154_3_1_6_6_
12:36:50,68.60,3,5592,-,-,68.60_68.50_68.40_68.30_68.20_,1154_3_1_6_6_
12:41:01,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1155_3_1_6_36_
12:41:01,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1155_3_1_6_36_
12:41:01,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1155_3_1_6_36_
12:41:01,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1155_3_1_6_36_
12:41:01,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1155_3_1_6_36_
12:41:01,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1155_3_1_6_36_
12:41:01,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1155_3_1_6_36_
12:41:32,68.60,3,5595,-,-,68.60_68.50_68.40_68.30_68.20_,1160_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:41:37,68.60,2,5597,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:43:30,68.60,1,5598,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:43:30,68.60,1,5598,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:43:30,68.60,1,5598,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:43:30,68.60,1,5598,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:43:30,68.60,1,5598,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:43:56,68.60,1,5598,-,-,68.60_68.50_68.40_68.30_68.20_,1158_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
12:44:06,68.60,1,5599,-,-,68.60_68.50_68.40_68.30_68.20_,1157_3_1_6_36_
