12:33:54,38.00,4,9583,38.05_38.10_38.15_,2_7_121_,38.00_37.95_37.90_37.85_37.80_,6_18_18_36_74_
12:37:04,38.05,2,9596,38.05_38.10_38.15_,8_8_127_,38.00_37.95_37.90_37.85_37.80_,5_19_20_36_74_
12:41:00,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,7_14_31_61_17_
12:41:05,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,9_14_31_61_17_
12:41:10,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,10_14_31_61_17_
12:41:10,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,10_14_31_61_17_
12:41:10,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,10_14_31_61_17_
12:41:10,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,10_14_31_61_17_
12:41:10,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,10_14_31_61_17_
12:41:36,37.95,4,9641,38.00_38.10_38.15_,13_23_124_,37.95_37.90_37.85_37.80_37.75_,12_14_31_61_17_
12:41:41,37.95,4,9641,38.00_38.10_38.15_,13_23_125_,37.95_37.90_37.85_37.80_37.75_,12_14_31_61_17_
12:41:46,37.95,4,9641,38.00_38.05_38.10_38.15_,13_10_23_125_,37.95_37.90_37.85_37.80_37.75_,12_14_31_61_17_
12:41:51,37.95,4,9641,38.00_38.05_38.10_38.15_,13_10_23_125_,37.95_37.90_37.85_37.80_37.75_,22_14_31_61_17_
12:41:51,37.95,4,9641,38.00_38.05_38.10_38.15_,13_10_23_125_,37.95_37.90_37.85_37.80_37.75_,22_14_31_61_17_
