09:00:20,14.23,389,3185,14.23_14.24_14.25_14.26_14.27_,110_110_1064_600_605_,14.22_14.21_14.20_14.19_14.18_,494_2504_3289_1906_1533_
09:00:36,14.25,400,3852,14.25_14.26_14.27_14.28_14.29_,989_600_605_500_296_,14.24_14.23_14.22_14.21_14.20_,170_514_490_2505_3279_
09:00:46,14.24,90,4004,14.25_14.26_14.27_14.28_14.29_,1022_601_605_500_291_,14.24_14.23_14.22_14.21_14.20_,973_1004_1360_1626_2904_
09:01:01,14.25,135,4638,14.25_14.26_14.27_14.28_14.29_,670_602_607_500_292_,14.24_14.23_14.22_14.21_14.20_,941_1569_1405_429_1711_
09:01:11,14.25,186,5336,14.26_14.27_14.28_14.29_14.30_,602_608_500_292_1504_,14.25_14.24_14.23_14.22_14.21_,770_1568_1314_906_129_
09:01:37,14.27,58,6347,14.27_14.28_14.29_14.30_14.31_,553_511_306_1516_494_,14.26_14.25_14.24_14.23_14.22_,502_1621_1119_515_205_
09:01:58,14.26,117,6894,14.27_14.28_14.29_14.30_14.31_,514_499_327_1535_503_,14.26_14.25_14.24_14.23_14.22_,430_1922_1129_515_205_
09:02:08,14.26,24,7166,14.27_14.28_14.29_14.30_14.31_,597_512_330_1146_129_,14.26_14.25_14.24_14.23_14.22_,1059_1680_873_135_207_
09:02:28,14.26,63,7348,14.27_14.28_14.29_14.30_14.31_,677_522_343_1204_154_,14.26_14.25_14.24_14.23_14.22_,1018_1672_962_135_205_
09:02:49,14.27,565,8206,14.27_14.28_14.29_14.30_14.31_,32_523_355_1719_1035_,14.26_14.25_14.24_14.23_14.22_,2516_3544_1362_935_606_
09:02:59,14.26,83,8347,14.27_14.28_14.29_14.30_14.31_,23_531_358_1719_1035_,14.26_14.25_14.24_14.23_14.22_,2873_3539_1762_535_596_
09:03:20,14.27,212,8895,14.28_14.29_14.30_14.31_14.32_,518_372_1732_1074_936_,14.27_14.26_14.25_14.24_14.23_,300_2883_3741_1762_536_
09:03:30,14.28,31,8953,14.28_14.29_14.30_14.31_14.32_,495_382_1740_1074_936_,14.27_14.26_14.25_14.24_14.23_,351_2883_3742_1362_936_
09:03:50,14.28,43,9182,14.28_14.29_14.30_14.31_14.32_,861_388_1811_1076_938_,14.27_14.26_14.25_14.24_14.23_,493_2883_3742_1762_536_
09:04:01,14.28,110,9419,14.28_14.29_14.30_14.31_14.32_,821_394_1813_1081_940_,14.27_14.26_14.25_14.24_14.23_,1001_2883_3745_1762_536_
09:04:11,14.28,12,9443,14.28_14.29_14.30_14.31_14.32_,882_404_1813_1081_941_,14.27_14.26_14.25_14.24_14.23_,1214_2866_4096_1762_916_
09:04:16,14.28,10,9453,14.28_14.29_14.30_14.31_14.32_,901_604_1808_1081_952_,14.27_14.26_14.25_14.24_14.23_,1219_2866_4097_1762_916_
09:04:26,14.28,105,9576,14.28_14.29_14.30_14.31_14.32_,828_613_1823_1081_952_,14.27_14.26_14.25_14.24_14.23_,1224_2870_4097_1762_916_
09:04:37,14.28,40,9698,14.28_14.29_14.30_14.31_14.32_,788_624_1827_1081_952_,14.27_14.26_14.25_14.24_14.23_,1224_2870_4072_1762_946_
09:04:47,14.28,13,9753,14.28_14.29_14.30_14.31_14.32_,789_644_1842_1881_952_,14.27_14.26_14.25_14.24_14.23_,2037_2369_4571_1762_946_
09:04:57,14.28,520,10278,14.28_14.29_14.30_14.31_14.32_,278_1153_1848_1782_952_,14.27_14.26_14.25_14.24_14.23_,2030_499_4571_3610_1445_
09:05:07,14.28,34,10339,14.28_14.29_14.30_14.31_14.32_,270_1150_1857_1782_952_,14.27_14.26_14.25_14.24_14.23_,2035_844_4571_3259_1445_
09:05:38,14.28,146,11115,14.29_14.30_14.31_14.32_14.33_,671_1873_2281_1296_1334_,14.28_14.27_14.26_14.25_14.24_,48_964_2419_4535_2169_
09:06:09,14.28,133,11542,14.28_14.29_14.30_14.31_14.32_,391_705_1388_1886_944_,14.27_14.26_14.25_14.24_14.23_,1755_2362_4793_1562_1346_
09:06:19,14.28,76,11680,14.28_14.29_14.30_14.31_14.32_,412_711_889_1886_1443_,14.27_14.26_14.25_14.24_14.23_,3264_3641_2597_1762_566_
09:06:29,14.28,13,11710,14.28_14.29_14.30_14.31_14.32_,402_824_1285_1883_1445_,14.27_14.26_14.25_14.24_14.23_,3264_3641_2997_1362_966_
09:06:50,14.28,30,12648,14.29_14.30_14.31_14.32_14.33_,826_953_584_2248_1481_,14.28_14.27_14.26_14.25_14.24_,1493_3306_3321_1791_1762_
09:07:41,14.29,149,13217,14.29_14.30_14.31_14.32_14.33_,711_1689_625_2266_1099_,14.28_14.27_14.26_14.25_14.24_,1502_3617_3019_1791_1412_
09:08:01,14.28,26,13285,14.28_14.29_14.30_14.31_14.32_,49_713_1691_1139_2266_,14.27_14.26_14.25_14.24_14.23_,3274_3660_2628_1812_566_
09:08:07,14.28,82,13367,14.29_14.30_14.31_14.32_14.33_,714_1311_640_2267_1479_,14.28_14.27_14.26_14.25_14.24_,1427_3617_2819_2019_1412_
09:08:27,14.29,5,13706,14.29_14.30_14.31_14.32_14.33_,467_1308_640_2267_1479_,14.28_14.27_14.26_14.25_14.24_,2052_3618_2419_2069_1812_
09:08:58,14.30,1409,15661,14.31_14.32_14.33_14.34_14.35_,245_194_481_2336_2273_,14.30_14.29_14.28_14.27_14.26_,128_2662_2901_2360_1721_
09:09:08,14.30,34,15757,14.31_14.32_14.33_14.34_14.35_,245_229_481_1827_2273_,14.30_14.29_14.28_14.27_14.26_,1498_3062_2901_2360_1321_
09:09:28,14.32,50,16084,14.32_14.33_14.34_14.35_14.36_,1073_979_1729_1753_964_,14.31_14.30_14.29_14.28_14.27_,161_54_22_3643_4063_
09:09:39,14.31,38,16133,14.32_14.33_14.34_14.35_14.36_,1139_1384_1729_1753_470_,14.31_14.30_14.29_14.28_14.27_,150_69_22_3268_4063_
09:10:10,14.30,9,16565,14.31_14.32_14.33_14.34_14.35_,95_1558_1392_1741_1823_,14.30_14.29_14.28_14.27_14.26_,19_58_3268_4062_1645_
09:10:20,14.30,72,16676,14.30_14.31_14.32_14.33_14.34_,9_576_1556_1392_1741_,14.29_14.28_14.27_14.26_14.25_,58_3268_4062_1635_2397_
09:10:30,14.30,77,16762,14.30_14.31_14.32_14.33_14.34_,32_601_1561_1392_1741_,14.29_14.28_14.27_14.26_14.25_,63_3268_4052_1620_2397_
09:10:51,14.30,110,16933,14.30_14.31_14.32_14.33_14.34_,27_634_1561_1393_1742_,14.29_14.28_14.27_14.26_14.25_,76_3273_4051_1620_2398_
09:11:06,14.30,115,17146,14.31_14.32_14.33_14.34_14.35_,636_1564_1395_1742_1798_,14.30_14.29_14.28_14.27_14.26_,65_101_3273_3951_1620_
09:11:21,14.30,16,17263,14.31_14.32_14.33_14.34_14.35_,636_1564_1398_1747_1809_,14.30_14.29_14.28_14.27_14.26_,44_108_3278_3951_1620_
09:11:26,14.31,32,17295,14.31_14.32_14.33_14.34_14.35_,609_1564_1398_1750_1814_,14.30_14.29_14.28_14.27_14.26_,44_113_3277_3951_1620_
09:11:37,14.30,3,17361,14.30_14.31_14.32_14.33_14.34_,153_629_2063_1398_1750_,14.29_14.28_14.27_14.26_14.25_,113_3277_3951_1620_2447_
09:11:57,14.29,4,17394,14.30_14.31_14.32_14.33_14.34_,181_671_2072_1398_1750_,14.29_14.28_14.27_14.26_14.25_,151_3277_3951_1620_2446_
09:12:18,14.30,10,17804,14.30_14.31_14.32_14.33_14.34_,236_679_2102_1398_1750_,14.29_14.28_14.27_14.26_14.25_,29_3295_3951_1620_2446_
