09:40:49,20.65,2,10,20.80_20.82_22.10_22.95_,9_35_1_1_,20.65_19.90_19.86_19.70_19.63_,68_1_3_1_5_
09:48:10,20.65,2,10,20.73_20.77_20.80_22.10_22.95_,8_35_1_1_1_,20.60_20.53_19.90_19.86_19.70_,70_8_1_3_1_
09:50:49,20.63,1,11,20.76_20.77_20.80_22.10_22.95_,8_35_1_1_1_,20.61_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:51:40,20.63,11,11,20.66_20.70_20.73_20.76_22.10_,1_1_8_35_1_,20.59_20.53_19.90_19.86_19.70_,70_8_1_3_1_
09:52:06,20.63,11,11,20.66_20.70_20.73_20.76_22.10_,1_1_8_35_1_,20.60_20.53_19.90_19.86_19.70_,70_8_1_3_1_
09:52:16,20.63,11,11,20.66_20.70_20.73_20.77_22.10_,1_1_8_35_1_,20.60_20.53_19.90_19.86_19.70_,70_8_1_3_1_
09:52:21,20.63,11,11,20.66_20.70_20.73_20.76_22.10_,1_1_8_35_1_,20.59_20.53_19.90_19.86_19.70_,70_8_1_3_1_
09:53:23,20.63,1,11,20.66_20.70_20.76_20.78_22.10_,1_1_8_35_1_,20.61_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:54:29,20.63,1,11,20.66_20.70_20.76_20.79_22.10_,1_1_8_35_1_,20.62_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:54:29,20.63,11,11,20.66_20.70_20.76_20.79_22.10_,1_1_8_35_1_,20.62_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:54:55,20.63,11,11,20.66_20.70_20.76_20.78_22.10_,1_1_8_35_1_,20.62_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:55:36,20.63,1,11,20.66_20.70_20.76_20.79_22.10_,1_1_8_35_1_,20.62_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:55:51,20.63,1,11,20.66_20.70_20.76_20.79_22.10_,1_1_8_35_1_,20.63_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:55:56,20.63,1,11,20.66_20.70_20.76_20.79_22.10_,1_1_8_35_1_,20.62_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:56:07,20.63,1,11,20.66_20.70_20.76_20.78_22.10_,1_1_8_35_1_,20.62_20.56_19.90_19.86_19.70_,70_8_1_3_1_
09:57:54,20.63,1,11,20.66_20.70_20.77_20.80_22.10_,1_1_8_35_1_,20.63_20.57_19.90_19.86_19.70_,70_8_1_3_1_
10:00:23,20.63,1,11,20.66_20.70_20.77_20.80_22.10_,1_1_8_35_1_,20.64_20.57_19.90_19.86_19.70_,70_8_1_3_1_
10:03:02,20.63,1,11,20.66_20.70_20.77_20.81_22.10_,1_1_8_35_1_,20.64_20.58_19.90_19.86_19.70_,70_8_1_3_1_
10:04:34,20.63,11,11,20.66_20.70_20.76_20.81_22.10_,1_1_8_35_1_,20.64_20.56_19.90_19.86_19.70_,70_9_1_3_1_
10:04:34,20.63,1,11,20.66_20.70_20.76_20.81_22.10_,1_1_8_35_1_,20.64_20.56_19.90_19.86_19.70_,70_9_1_3_1_
10:05:10,20.63,1,11,20.66_20.70_20.76_20.80_22.10_,1_1_8_35_1_,20.64_20.56_19.90_19.86_19.70_,70_9_1_3_1_
10:05:30,20.63,1,11,20.66_20.70_20.74_20.80_22.10_,1_1_8_35_1_,20.63_20.56_20.54_19.90_19.86_,70_1_8_1_3_
10:07:54,20.63,1,11,20.66_20.69_20.70_20.75_22.10_,1_8_1_35_1_,20.56_20.49_19.90_19.86_19.70_,1_8_1_3_1_
10:08:09,20.63,1,11,20.66_20.69_20.70_20.75_22.10_,1_8_1_35_1_,20.59_20.56_20.49_19.90_19.86_,70_1_8_1_3_
10:10:12,20.63,1,11,20.66_20.69_20.70_20.73_22.10_,1_8_1_35_1_,20.56_20.49_19.90_19.86_19.70_,71_8_1_3_1_
10:11:44,20.63,11,11,20.66_20.70_20.71_20.72_22.10_,1_1_8_35_1_,20.56_20.52_19.90_19.86_19.70_,71_8_1_3_1_
10:12:36,20.56,1,12,20.66_20.71_20.73_22.10_22.95_,1_8_35_1_1_,20.57_20.52_19.90_19.86_19.70_,70_8_1_3_1_
10:12:46,20.56,1,12,20.66_20.71_20.73_22.10_22.95_,1_8_35_1_1_,20.56_20.52_19.90_19.86_19.70_,70_8_1_3_1_
10:16:01,20.56,5,18,20.66_20.73_22.10_22.95_,1_43_1_1_,20.57_20.53_19.90_19.86_19.70_,70_8_1_3_1_
10:17:07,20.56,5,18,20.66_20.73_20.74_22.10_22.95_,1_8_35_1_1_,20.57_20.53_19.90_19.86_19.70_,70_8_1_3_1_
