09:00:52,45.50,2,10,45.50_45.60_45.70_45.80_46.00_,5_11_5_11_3_,45.45_45.40_45.30_45.20_45.10_,3_6_4_2_1_
09:01:43,45.45,1,15,45.50_45.55_45.60_45.70_45.75_,1_2_11_5_11_,45.45_45.40_45.30_45.25_45.20_,4_4_4_9_21_
09:02:09,45.45,1,15,45.50_45.55_45.60_45.70_45.75_,1_2_11_5_11_,45.45_45.40_45.30_45.25_45.20_,6_4_4_9_21_
09:02:14,45.45,1,15,45.50_45.55_45.60_45.70_45.75_,1_2_11_5_11_,45.45_45.40_45.30_45.25_45.20_,6_4_4_13_17_
09:03:41,45.50,1,16,45.55_45.60_45.70_45.80_45.85_,2_12_5_22_4_,45.45_45.40_45.35_45.30_45.25_,6_4_2_8_10_
09:05:39,45.50,1,17,45.55_45.60_45.70_45.80_45.85_,3_12_5_12_10_,45.50_45.45_45.40_45.35_45.30_,5_4_4_7_28_
09:06:10,45.50,1,21,45.60_45.70_45.80_45.85_45.90_,13_5_11_1_11_,45.50_45.45_45.40_45.35_45.30_,6_8_5_3_29_
09:07:01,45.50,1,22,45.60_45.70_45.80_45.85_45.90_,13_5_11_1_11_,45.50_45.45_45.40_45.35_45.30_,11_8_6_3_28_
09:08:49,45.60,7,37,45.65_45.70_45.80_45.85_45.90_,1_5_11_1_11_,45.50_45.45_45.40_45.35_45.30_,11_4_11_12_18_
09:11:28,45.70,2,51,45.70_45.75_45.80_45.90_45.95_,4_1_9_1_11_,45.65_45.60_45.55_45.50_45.45_,2_3_9_16_32_
09:11:33,45.70,1,52,45.70_45.75_45.80_45.90_45.95_,3_1_9_1_11_,45.65_45.60_45.55_45.50_45.45_,2_3_9_16_32_
09:11:38,45.70,1,53,45.70_45.75_45.80_45.90_45.95_,2_1_9_1_11_,45.65_45.60_45.55_45.50_45.45_,2_2_9_16_32_
09:16:04,45.75,1,62,45.80_45.85_45.90_45.95_46.00_,15_1_1_4_14_,45.70_45.65_45.60_45.55_45.50_,25_5_7_3_42_
09:17:11,45.75,1,62,45.80_45.85_45.90_45.95_46.00_,16_1_1_4_14_,45.75_45.70_45.65_45.60_45.55_,3_25_5_7_27_
09:17:26,45.75,1,62,45.80_45.85_45.90_45.95_46.00_,16_1_1_4_14_,45.75_45.70_45.65_45.60_45.55_,4_25_5_7_27_
09:17:31,45.75,1,62,45.80_45.85_45.90_45.95_46.00_,16_1_1_4_14_,45.75_45.70_45.65_45.60_45.55_,4_26_5_7_27_
09:17:36,45.80,10,72,45.80_45.85_45.90_45.95_46.00_,6_1_1_4_14_,45.75_45.70_45.65_45.60_45.55_,4_26_5_7_27_
09:18:02,45.80,1,83,45.80_45.85_45.90_45.95_46.00_,4_1_1_4_14_,45.75_45.70_45.65_45.60_45.55_,4_26_5_7_27_
09:18:33,45.80,1,84,45.80_45.85_45.90_45.95_46.00_,3_1_1_4_14_,45.75_45.70_45.65_45.60_45.55_,4_26_6_7_27_
09:20:21,45.80,3,102,45.80_45.85_45.90_45.95_46.00_,5_4_2_4_16_,45.75_45.70_45.65_45.60_45.55_,5_23_6_7_25_
09:21:33,45.85,2,109,45.85_45.90_46.00_46.10_46.15_,2_3_9_1_10_,45.80_45.75_45.70_45.65_45.60_,1_5_23_11_3_
09:21:58,45.80,2,113,45.85_45.90_46.00_46.05_46.10_,2_3_9_10_2_,45.80_45.75_45.70_45.65_45.60_,9_5_23_11_27_
09:22:03,45.80,2,113,45.85_45.90_46.00_46.10_46.20_,2_3_9_12_1_,45.80_45.75_45.70_45.65_45.60_,9_5_23_11_27_
09:23:36,45.80,1,120,45.90_46.00_46.05_46.20_46.30_,1_5_4_12_3_,45.85_45.80_45.75_45.70_45.65_,2_8_5_27_31_
09:23:41,45.80,1,120,45.90_46.00_46.05_46.20_46.25_,1_5_4_2_10_,45.85_45.80_45.75_45.70_45.65_,2_8_5_27_31_
09:23:51,45.90,1,121,46.00_46.05_46.20_46.25_46.30_,5_4_2_10_4_,45.90_45.85_45.80_45.75_45.70_,1_2_8_5_27_
09:23:56,45.90,1,121,46.00_46.10_46.20_46.25_46.30_,6_4_1_1_14_,45.90_45.85_45.80_45.75_45.70_,1_2_8_9_47_
09:25:33,45.90,1,122,46.00_46.05_46.15_46.20_46.25_,7_2_4_1_11_,45.90_45.85_45.80_45.75_45.70_,1_3_15_6_48_
09:25:38,46.00,1,123,46.00_46.05_46.15_46.20_46.25_,6_2_4_1_11_,45.90_45.85_45.80_45.75_45.70_,1_3_15_6_48_
09:25:43,46.00,1,123,46.00_46.05_46.15_46.20_46.25_,9_2_4_1_11_,45.90_45.85_45.80_45.75_45.70_,1_3_15_6_48_
09:25:49,46.00,1,124,46.00_46.05_46.15_46.20_46.25_,10_2_4_1_11_,45.90_45.85_45.80_45.75_45.70_,1_3_15_6_48_
09:25:59,46.00,1,125,46.00_46.05_46.15_46.20_46.25_,9_2_4_1_11_,45.95_45.90_45.85_45.80_45.75_,1_1_3_15_6_
09:26:04,46.00,1,126,46.00_46.05_46.15_46.20_46.25_,8_2_4_1_11_,45.95_45.90_45.85_45.80_45.75_,1_1_3_15_30_
09:26:09,45.95,1,127,46.00_46.05_46.15_46.20_46.25_,8_2_4_1_11_,45.95_45.90_45.85_45.80_45.75_,1_1_3_15_30_
09:26:14,46.00,3,130,46.00_46.05_46.15_46.20_46.25_,6_2_4_1_11_,45.95_45.90_45.85_45.80_45.75_,1_1_3_15_30_
09:26:19,46.00,3,130,46.00_46.05_46.15_46.20_46.25_,5_2_4_1_11_,45.95_45.90_45.85_45.80_45.75_,1_1_3_15_30_
09:26:24,46.00,3,130,46.00_46.05_46.15_46.20_46.25_,5_2_4_1_11_,45.95_45.90_45.85_45.80_45.75_,1_2_3_15_30_
09:27:47,46.00,1,136,46.20_46.25_46.30_46.35_46.40_,9_2_8_1_13_,46.10_46.05_46.00_45.95_45.90_,1_10_3_4_26_
09:29:19,46.10,3,148,46.15_46.20_46.30_46.35_46.40_,1_4_2_5_13_,46.10_46.05_46.00_45.90_45.85_,4_14_7_6_31_
09:29:29,46.10,1,149,46.15_46.20_46.30_46.35_46.40_,6_4_2_1_17_,46.10_46.00_45.90_45.85_45.80_,7_7_6_8_29_
09:29:44,46.15,1,150,46.15_46.20_46.30_46.35_46.40_,4_4_3_1_17_,46.10_46.00_45.90_45.85_45.80_,7_6_7_8_29_
09:30:20,46.10,1,156,46.10_46.15_46.20_46.30_46.35_,3_2_2_3_16_,46.05_46.00_45.90_45.85_45.80_,4_6_7_6_30_
09:30:26,46.10,1,156,46.10_46.15_46.20_46.30_46.35_,3_2_2_3_16_,46.05_46.00_45.90_45.85_45.80_,4_6_7_6_31_
09:30:31,46.10,1,157,46.10_46.15_46.20_46.30_46.35_,2_2_2_3_16_,46.05_46.00_45.90_45.85_45.80_,4_6_7_6_31_
09:30:36,46.10,2,159,46.15_46.20_46.30_46.35_46.40_,2_2_3_16_2_,46.05_46.00_45.90_45.85_45.80_,4_6_7_6_31_
09:31:12,46.10,1,163,46.15_46.20_46.30_46.35_46.40_,2_3_3_5_13_,46.10_46.05_46.00_45.90_45.85_,3_4_6_7_32_
09:31:27,46.15,2,165,46.20_46.30_46.35_46.40_46.50_,3_3_5_13_1_,46.10_46.05_46.00_45.90_45.85_,3_4_6_7_32_
09:31:37,46.15,2,165,46.20_46.25_46.30_46.35_46.40_,2_2_3_1_17_,46.10_46.05_46.00_45.90_45.85_,2_4_6_8_31_
09:36:29,46.60,3,237,46.60_46.65_46.70_46.80_46.85_,1_3_22_4_18_,46.50_46.40_46.30_46.20_46.15_,3_7_6_32_15_
09:36:35,46.70,10,247,46.70_46.80_46.85_46.90_46.95_,17_4_18_7_1_,46.60_46.50_46.40_46.35_46.30_,3_3_3_4_6_
09:36:40,46.70,10,247,46.70_46.80_46.85_46.90_46.95_,18_4_7_7_12_,46.60_46.50_46.45_46.40_46.30_,3_3_4_4_28_
09:36:45,46.70,10,247,46.70_46.80_46.85_46.90_46.95_,16_4_7_7_12_,46.60_46.50_46.45_46.40_46.30_,3_3_4_4_28_
09:36:50,46.70,3,250,46.70_46.80_46.85_46.90_46.95_,16_4_7_7_12_,46.60_46.50_46.45_46.40_46.30_,4_3_4_4_28_
09:39:03,46.50,1,270,46.60_46.65_46.70_46.80_46.85_,5_5_18_6_18_,46.50_46.45_46.40_46.30_46.25_,4_4_3_6_24_
09:39:09,46.50,1,270,46.60_46.65_46.70_46.80_46.85_,6_4_18_6_18_,46.50_46.45_46.40_46.30_46.25_,4_4_3_6_24_
09:39:14,46.50,1,271,46.60_46.65_46.70_46.80_46.85_,8_2_18_6_18_,46.50_46.45_46.40_46.30_46.25_,3_4_3_6_24_
09:39:24,46.50,3,274,46.50_46.55_46.60_46.65_46.70_,2_2_19_2_18_,46.40_46.30_46.25_46.20_46.00_,7_5_1_47_17_
09:41:58,46.40,1,283,46.40_46.45_46.50_46.60_46.65_,10_4_6_14_13_,46.30_46.25_46.20_46.05_46.00_,8_2_23_1_39_
09:42:08,46.40,1,283,46.40_46.45_46.50_46.60_46.65_,10_4_6_14_13_,46.30_46.25_46.20_46.05_46.00_,4_6_23_1_39_
09:42:23,46.40,4,287,46.40_46.45_46.50_46.60_46.65_,8_3_6_14_13_,46.30_46.25_46.20_46.05_46.00_,5_5_23_2_39_
09:42:49,46.40,1,288,46.40_46.45_46.50_46.60_46.65_,7_3_6_14_13_,46.30_46.25_46.20_46.15_46.10_,9_5_23_3_24_
09:43:05,46.40,1,288,46.40_46.45_46.50_46.60_46.65_,9_3_6_14_13_,46.30_46.25_46.20_46.15_46.10_,9_5_23_3_24_
09:43:35,46.40,1,288,46.40_46.45_46.50_46.60_46.65_,9_3_8_14_13_,46.30_46.25_46.20_46.15_46.10_,9_5_23_3_24_
09:46:40,46.35,1,293,46.35_46.40_46.45_46.50_46.60_,14_8_2_7_25_,46.30_46.25_46.20_46.15_46.10_,9_9_23_3_24_
09:48:17,46.35,1,294,46.35_46.40_46.45_46.50_46.60_,15_8_2_9_28_,46.30_46.25_46.20_46.15_46.10_,9_5_27_3_24_
09:48:53,46.35,1,294,46.35_46.40_46.45_46.50_46.60_,15_8_2_9_28_,46.30_46.25_46.20_46.15_46.10_,9_6_27_3_24_
09:49:54,46.30,4,298,46.35_46.40_46.45_46.50_46.60_,14_9_2_9_28_,46.30_46.25_46.20_46.15_46.10_,5_6_27_3_24_
09:50:36,46.30,1,299,46.35_46.40_46.45_46.50_46.60_,14_9_2_9_28_,46.30_46.25_46.20_46.15_46.10_,5_6_27_4_24_
09:50:41,46.30,1,299,46.35_46.40_46.45_46.50_46.60_,15_9_2_9_28_,46.30_46.25_46.20_46.15_46.10_,5_6_27_4_24_
09:50:46,46.30,1,299,46.35_46.40_46.45_46.50_46.60_,16_9_2_9_28_,46.30_46.25_46.20_46.15_46.10_,5_6_27_4_24_
09:51:37,46.30,1,300,46.35_46.40_46.45_46.50_46.60_,16_8_2_10_28_,46.30_46.25_46.20_46.15_46.10_,4_6_27_5_24_
09:52:59,46.25,1,306,46.30_46.35_46.40_46.45_46.50_,12_12_2_2_21_,46.25_46.20_46.15_46.05_46.00_,5_23_8_1_46_
09:56:19,46.25,2,311,46.30_46.35_46.40_46.45_46.50_,8_12_2_2_21_,46.25_46.20_46.15_46.05_46.00_,4_24_8_2_47_
09:58:42,46.25,1,313,46.30_46.35_46.40_46.45_46.50_,8_12_2_2_21_,46.25_46.20_46.15_46.05_46.00_,2_28_4_2_47_
09:59:03,46.25,1,313,46.30_46.35_46.40_46.45_46.50_,8_12_2_2_21_,46.25_46.20_46.15_46.05_46.00_,6_28_4_2_47_
09:59:08,46.25,1,313,46.30_46.35_46.40_46.45_46.50_,8_12_2_2_21_,46.25_46.20_46.15_46.05_46.00_,7_28_4_2_47_
