13:01:13,17.50,1,1010,17.55_17.60_17.65_17.70_17.75_,42_51_12_12_11_,17.50_17.45_17.40_17.35_17.30_,21_88_54_39_51_
13:01:34,17.50,21,1031,17.50_17.55_17.60_17.65_17.70_,21_22_51_12_12_,17.45_17.40_17.35_17.30_17.25_,88_54_39_51_23_
13:04:03,17.45,1,1041,17.50_17.55_17.60_17.65_17.70_,20_21_51_3_8_,17.45_17.40_17.35_17.30_17.25_,93_57_39_51_23_
13:06:00,17.45,1,1042,17.50_17.55_17.60_17.65_17.70_,19_21_51_3_8_,17.45_17.40_17.35_17.30_17.25_,101_57_39_51_23_
13:08:34,17.50,1,1043,17.50_17.55_17.60_17.65_17.70_,19_21_51_3_8_,17.45_17.40_17.35_17.30_17.25_,105_58_39_51_23_
13:08:44,17.50,1,1043,17.50_17.55_17.60_17.65_17.70_,19_24_51_3_8_,17.45_17.40_17.35_17.30_17.25_,105_57_39_51_23_
13:10:27,17.50,1,1051,17.50_17.55_17.60_17.65_17.70_,18_14_51_3_8_,17.45_17.40_17.35_17.30_17.25_,102_57_39_51_23_
13:10:32,17.50,1,1052,17.50_17.55_17.60_17.65_17.70_,16_14_51_3_8_,17.45_17.40_17.35_17.30_17.25_,112_57_39_51_23_
13:10:37,17.50,1,1052,17.50_17.55_17.60_17.65_17.70_,17_14_51_3_8_,17.45_17.40_17.35_17.30_17.25_,112_57_39_51_23_
13:10:53,17.50,1,1052,17.50_17.55_17.60_17.65_17.70_,17_14_51_3_8_,17.45_17.40_17.35_17.30_17.25_,111_57_39_51_23_
13:12:04,17.50,1,1054,17.50_17.55_17.60_17.65_17.70_,17_13_51_3_8_,17.45_17.40_17.35_17.30_17.25_,113_52_39_51_23_
13:12:25,17.50,1,1054,17.50_17.55_17.60_17.65_17.70_,17_13_51_3_18_,17.45_17.40_17.35_17.30_17.25_,113_52_39_51_23_
13:14:49,17.45,1,1062,17.50_17.55_17.60_17.65_17.70_,26_13_51_3_18_,17.45_17.40_17.35_17.30_17.25_,106_52_39_51_23_
13:15:04,17.50,2,1084,17.50_17.55_17.60_17.65_17.70_,8_13_51_3_18_,17.45_17.40_17.35_17.30_17.25_,106_52_39_51_23_
13:16:41,17.55,1,1095,17.50_17.55_17.60_17.65_17.70_,1_12_51_3_18_,17.45_17.40_17.35_17.30_17.25_,109_52_39_51_23_
13:16:51,17.55,1,1095,17.50_17.55_17.60_17.65_17.70_,1_12_51_3_18_,17.45_17.40_17.35_17.30_17.25_,108_52_39_51_23_
13:18:34,17.50,5,1104,17.55_17.60_17.65_17.70_17.75_,13_51_3_18_13_,17.50_17.45_17.40_17.35_17.30_,6_100_50_39_48_
13:20:31,17.45,1,1116,17.50_17.55_17.60_17.65_17.70_,10_10_51_3_18_,17.45_17.40_17.35_17.30_17.25_,112_52_39_48_23_
13:21:54,17.50,1,1126,17.55_17.60_17.65_17.70_17.75_,11_51_3_18_8_,17.45_17.40_17.35_17.30_17.25_,112_52_39_39_23_
13:22:14,17.50,1,1126,17.55_17.60_17.65_17.70_17.75_,11_51_7_18_8_,17.45_17.40_17.35_17.30_17.25_,112_52_84_39_23_
13:25:10,17.50,2,1133,17.55_17.60_17.65_17.70_17.75_,5_51_43_54_40_,17.50_17.45_17.40_17.35_17.30_,2_106_51_120_73_
13:25:35,17.50,2,1133,17.60_17.65_17.70_17.75_17.80_,34_43_54_40_57_,17.50_17.45_17.40_17.35_17.30_,2_96_51_120_127_
13:25:40,17.50,2,1133,17.60_17.65_17.70_17.75_17.80_,34_40_54_40_57_,17.50_17.45_17.40_17.35_17.30_,2_91_51_120_127_
13:25:51,17.50,2,1133,17.60_17.65_17.70_17.75_17.80_,38_40_54_40_57_,17.55_17.50_17.45_17.40_17.35_,1_2_91_51_120_
13:27:07,17.50,2,1133,17.60_17.65_17.70_17.75_17.80_,48_45_54_41_57_,17.55_17.50_17.45_17.40_17.35_,1_3_90_49_180_
13:28:04,17.50,2,1133,17.60_17.65_17.70_17.75_17.80_,55_45_54_41_57_,17.55_17.50_17.45_17.40_17.35_,1_3_90_49_180_
13:29:05,17.50,2,1133,17.55_17.60_17.65_17.70_17.75_,14_58_45_54_41_,17.50_17.45_17.40_17.35_17.30_,3_90_49_180_179_
13:30:00,17.55,41,1174,17.55_17.60_17.65_17.70_17.75_,14_58_45_54_41_,17.50_17.45_17.40_17.35_17.30_,3_90_49_180_179_
09:00:32,17.55,17,17,17.70_17.75_17.85_17.90_17.95_,22_14_8_12_24_,17.45_17.40_17.35_17.30_17.20_,12_25_12_13_22_
09:00:37,17.55,17,17,17.65_17.70_17.75_17.85_17.90_,12_22_14_8_12_,17.45_17.40_17.35_17.30_17.20_,15_30_12_13_22_
09:01:13,17.65,3,32,17.65_17.70_17.75_17.85_17.90_,9_21_14_8_12_,17.60_17.45_17.40_17.35_17.30_,12_12_25_12_13_
09:01:13,17.65,3,32,17.65_17.70_17.75_17.85_17.90_,9_21_14_8_12_,17.60_17.45_17.40_17.35_17.30_,12_12_25_12_13_
09:01:13,17.65,3,32,17.65_17.70_17.75_17.85_17.90_,9_21_14_8_12_,17.60_17.45_17.40_17.35_17.30_,12_12_25_12_13_
09:01:13,17.65,3,32,17.65_17.70_17.75_17.85_17.90_,9_21_14_8_12_,17.60_17.45_17.40_17.35_17.30_,12_12_25_12_13_
09:01:13,17.65,3,32,17.65_17.70_17.75_17.85_17.90_,9_21_14_8_12_,17.60_17.45_17.40_17.35_17.30_,12_12_25_12_13_
09:01:33,17.60,6,38,17.65_17.70_17.75_17.85_17.90_,9_21_14_8_12_,17.60_17.45_17.40_17.35_17.30_,6_12_25_12_13_
09:03:21,17.60,6,38,17.65_17.70_17.75_17.80_17.85_,10_21_14_1_8_,17.60_17.50_17.45_17.40_17.35_,11_1_12_25_12_
09:03:21,17.60,6,38,17.65_17.70_17.75_17.80_17.85_,10_21_14_1_8_,17.60_17.50_17.45_17.40_17.35_,11_1_12_25_12_
09:03:21,17.60,6,38,17.65_17.70_17.75_17.80_17.85_,10_21_14_1_8_,17.60_17.50_17.45_17.40_17.35_,11_1_12_25_12_
09:03:31,17.60,6,38,17.65_17.70_17.75_17.80_17.85_,10_21_14_16_8_,17.60_17.50_17.45_17.40_17.35_,11_1_12_25_12_
09:03:31,17.60,6,38,17.65_17.70_17.75_17.80_17.85_,10_21_14_16_8_,17.60_17.50_17.45_17.40_17.35_,11_1_12_25_12_
09:03:46,17.60,6,38,17.65_17.70_17.75_17.80_17.85_,12_21_14_16_8_,17.60_17.50_17.45_17.40_17.35_,11_1_12_25_12_
09:04:58,17.60,1,45,17.65_17.70_17.75_17.80_17.85_,13_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,5_1_12_25_12_
09:04:58,17.60,1,45,17.65_17.70_17.75_17.80_17.85_,13_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,5_1_12_25_12_
09:04:58,17.60,1,45,17.65_17.70_17.75_17.80_17.85_,13_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,5_1_12_25_12_
09:04:58,17.60,1,45,17.65_17.70_17.75_17.80_17.85_,13_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,5_1_12_25_12_
09:04:58,17.60,1,45,17.65_17.70_17.75_17.80_17.85_,13_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,5_1_12_25_12_
09:04:58,17.60,1,45,17.65_17.70_17.75_17.80_17.85_,13_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,5_1_12_25_12_
09:06:05,17.60,3,48,17.65_17.70_17.75_17.80_17.85_,17_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,2_1_12_25_12_
09:06:05,17.60,3,48,17.65_17.70_17.75_17.80_17.85_,17_20_14_16_8_,17.60_17.50_17.45_17.40_17.35_,2_1_12_25_12_
09:06:25,17.60,3,48,17.65_17.70_17.75_17.80_17.85_,17_20_17_16_8_,17.60_17.50_17.45_17.40_17.35_,2_1_12_25_12_
09:06:30,17.60,3,48,17.65_17.70_17.75_17.80_17.85_,17_20_17_17_8_,17.60_17.50_17.45_17.40_17.35_,2_1_12_25_12_
09:06:51,17.65,5,53,17.65_17.70_17.75_17.80_17.85_,13_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,22_20_21_32_45_
09:06:51,17.65,5,53,17.65_17.70_17.75_17.80_17.85_,13_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,22_20_21_32_45_
09:07:27,17.65,5,53,17.65_17.70_17.75_17.80_17.85_,13_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,23_20_21_32_45_
09:07:27,17.65,5,53,17.65_17.70_17.75_17.80_17.85_,13_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,23_20_21_32_45_
09:07:57,17.65,5,58,17.65_17.70_17.75_17.80_17.85_,8_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,23_20_21_32_45_
09:07:57,17.65,5,58,17.65_17.70_17.75_17.80_17.85_,8_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,23_20_21_32_45_
09:07:57,17.65,5,58,17.65_17.70_17.75_17.80_17.85_,8_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,23_20_21_32_45_
09:07:57,17.65,5,58,17.65_17.70_17.75_17.80_17.85_,8_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,23_20_21_32_45_
09:08:18,17.65,5,63,17.65_17.70_17.75_17.80_17.85_,3_20_17_17_8_,17.60_17.55_17.50_17.45_17.40_,23_20_21_32_45_
09:11:48,17.65,3,68,17.70_17.75_17.80_17.85_17.90_,29_18_17_13_12_,17.60_17.55_17.50_17.45_17.40_,30_20_21_32_45_
09:13:35,17.65,3,71,17.65_17.70_17.75_17.80_17.85_,1_27_18_17_13_,17.60_17.55_17.50_17.45_17.40_,31_20_21_32_45_
09:14:32,17.65,1,72,17.70_17.75_17.80_17.85_17.90_,30_18_17_13_12_,17.60_17.55_17.50_17.45_17.40_,31_20_21_32_45_
09:15:07,17.65,1,72,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,31_20_21_34_45_
09:15:07,17.65,1,72,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,31_20_21_34_45_
09:15:07,17.65,1,72,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,31_20_21_34_45_
09:15:07,17.65,1,72,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,31_20_21_34_45_
09:15:43,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:15:43,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:15:43,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:15:43,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:15:43,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_18_17_15_14_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:16:14,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_19_17_15_14_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:16:14,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_19_17_15_14_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:17:57,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_19_17_15_15_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:17:57,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_19_17_15_15_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:17:57,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_19_17_15_15_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:17:57,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_19_17_15_15_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:17:57,17.60,1,73,17.70_17.75_17.80_17.85_17.90_,30_19_17_15_15_,17.60_17.55_17.50_17.45_17.40_,30_20_21_34_45_
09:21:06,17.60,1,118,17.60_17.70_17.75_17.80_17.85_,22_30_19_17_15_,17.55_17.50_17.45_17.40_17.35_,12_21_34_45_34_
09:21:06,17.60,1,118,17.60_17.70_17.75_17.80_17.85_,22_30_19_17_15_,17.55_17.50_17.45_17.40_17.35_,12_21_34_45_34_
09:22:28,17.60,1,118,17.60_17.70_17.75_17.80_17.85_,23_30_19_17_15_,17.55_17.50_17.45_17.40_17.35_,12_21_34_45_34_
09:22:28,17.60,1,118,17.60_17.70_17.75_17.80_17.85_,23_30_19_17_15_,17.55_17.50_17.45_17.40_17.35_,12_21_34_45_34_
09:22:28,17.60,1,118,17.60_17.70_17.75_17.80_17.85_,23_30_19_17_15_,17.55_17.50_17.45_17.40_17.35_,12_21_34_45_34_
