09:18:54,22.02,1,1,22.08_22.10_22.13_23.10_,8_10_1_101_,21.94_21.93_21.92_21.15_21.10_,9_1_3_2_1_
09:20:37,22.02,1,1,22.08_22.10_22.13_23.10_,8_10_1_101_,21.95_21.94_21.93_21.92_21.15_,4_8_1_3_2_
09:21:02,22.02,1,1,22.10_22.11_22.13_23.10_,10_8_1_101_,21.97_21.95_21.93_21.92_21.15_,8_4_1_3_2_
09:23:46,22.02,1,1,22.10_22.11_22.16_23.10_,10_8_1_101_,21.97_21.96_21.95_21.92_21.15_,9_1_3_3_2_
09:25:13,22.02,1,1,22.10_22.11_22.16_23.10_,10_8_1_101_,22.00_21.97_21.96_21.95_21.92_,1_9_1_3_3_
09:26:30,22.02,1,1,22.10_22.11_22.16_23.10_,10_8_1_101_,22.00_21.97_21.96_21.92_21.15_,1_9_1_3_2_
09:26:50,22.02,1,1,22.10_22.11_22.16_23.10_,10_8_1_101_,22.00_21.97_21.96_21.15_21.10_,1_9_1_2_1_
09:27:57,22.02,1,1,22.10_22.11_22.16_23.10_,10_8_1_101_,22.00_21.97_21.96_21.15_21.10_,1_9_1_2_1_
09:28:38,22.02,1,1,22.10_22.11_22.15_23.10_,10_8_1_101_,22.00_21.97_21.95_21.15_21.10_,1_9_1_2_1_
09:31:16,22.02,1,1,22.10_22.11_22.13_23.10_,10_8_1_101_,22.00_21.97_21.93_21.16_21.15_,1_8_2_3_2_
09:34:36,22.02,1,1,22.08_22.10_22.13_23.10_,8_10_1_101_,22.00_21.94_21.93_21.16_21.15_,1_8_2_3_2_
09:36:39,22.02,1,1,22.08_22.10_22.13_23.10_,8_10_1_101_,22.00_21.94_21.93_21.16_21.15_,1_8_2_3_2_
09:37:00,22.02,1,1,22.08_22.10_22.13_23.10_,8_10_1_101_,22.00_21.94_21.93_21.16_21.15_,1_8_2_3_2_
09:39:13,22.00,1,2,22.00_22.08_22.10_22.12_23.10_,1_8_10_1_101_,21.94_21.93_21.92_21.16_21.15_,8_1_1_3_2_
09:39:28,22.00,1,2,22.00_22.08_22.10_22.12_23.10_,1_8_10_1_101_,21.94_21.92_21.16_21.15_21.11_,9_1_3_2_3_
09:39:33,22.00,1,2,22.00_22.08_22.10_22.12_23.10_,1_8_10_1_101_,21.94_21.92_21.16_21.15_21.11_,8_2_3_2_3_
09:40:35,22.00,1,2,22.00_22.08_22.10_22.11_23.10_,1_8_10_1_101_,21.94_21.92_21.16_21.15_21.11_,8_2_3_2_3_
09:40:45,22.00,1,2,22.00_22.08_22.10_22.11_23.10_,1_8_10_1_101_,21.94_21.92_21.16_21.15_21.11_,9_1_3_2_3_
09:42:22,22.00,1,2,22.00_22.08_22.10_22.13_23.10_,1_8_10_1_101_,21.94_21.93_21.16_21.15_21.11_,9_1_3_2_3_
09:45:47,22.00,1,2,22.00_22.08_22.10_22.14_23.10_,1_8_10_1_101_,21.94_21.16_21.15_21.11_21.10_,10_3_2_3_1_
09:48:41,22.00,1,2,22.00_22.08_22.10_22.14_23.10_,4_8_10_1_101_,21.94_21.16_21.15_21.11_21.10_,10_3_2_3_1_
09:52:57,22.00,1,2,22.00_22.08_22.10_22.12_23.10_,4_8_10_1_101_,21.94_21.93_21.16_21.15_21.11_,9_1_3_2_3_
09:55:10,21.94,2,4,21.97_22.00_22.08_22.10_22.12_,1_4_8_10_1_,21.94_21.93_21.16_21.15_21.11_,7_1_3_2_3_
09:56:37,21.94,2,4,21.97_22.00_22.08_22.10_22.12_,1_4_8_10_1_,21.94_21.92_21.16_21.15_21.11_,7_1_3_2_3_
09:56:48,21.94,3,7,21.97_22.00_22.08_22.10_22.12_,1_4_8_10_1_,21.94_21.92_21.16_21.15_21.11_,4_1_3_2_3_
09:59:11,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_4_1_3_2_
10:00:02,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_3_2_3_2_
10:03:42,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_4_1_3_2_
10:04:34,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_3_2_3_2_
10:05:04,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_4_1_3_2_
10:05:09,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_3_2_3_2_
10:06:26,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_4_1_3_2_
10:08:14,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_4_1_3_2_
10:09:36,21.97,1,8,22.00_22.08_22.10_22.12_22.15_,4_8_10_1_100_,21.95_21.94_21.92_21.16_21.15_,3_3_2_3_2_
10:10:58,21.97,1,8,21.98_22.00_22.08_22.10_22.12_,1_4_8_10_1_,21.95_21.94_21.92_21.16_21.15_,4_3_1_3_2_
10:11:28,21.97,1,8,21.98_22.00_22.08_22.10_22.12_,1_4_8_10_1_,21.95_21.94_21.92_21.16_21.15_,3_4_1_3_2_
10:11:34,21.98,1,9,22.00_22.08_22.10_22.12_22.16_,4_8_10_1_100_,21.98_21.95_21.94_21.92_21.16_,1_4_3_1_3_
10:11:49,21.98,1,9,22.00_22.08_22.10_22.14_22.16_,4_8_10_1_100_,21.98_21.95_21.94_21.16_21.15_,1_4_4_3_2_
