09:33:34,26.35,1,1,26.35_27.00_28.50_,1_1_1_,26.10_26.04_25.90_25.65_25.40_,1_1_5_4_3_
09:34:00,26.35,1,1,26.33_27.00_28.50_,2_1_1_,26.09_26.03_25.90_25.65_25.40_,1_1_5_4_3_
09:34:10,26.35,1,1,26.35_27.00_28.50_,2_1_1_,26.10_26.05_25.90_25.65_25.40_,1_1_5_4_3_
09:34:15,26.35,1,1,26.32_26.35_27.00_28.50_,100_2_1_1_,26.10_26.05_25.90_25.65_25.40_,1_1_5_4_3_
09:34:36,26.35,1,1,26.33_27.00_28.50_,2_1_1_,26.08_26.03_25.90_25.65_25.40_,1_1_5_4_3_
09:34:36,26.35,1,1,26.33_27.00_28.50_,2_1_1_,26.08_26.03_25.90_25.65_25.40_,1_1_5_4_3_
09:35:07,26.35,1,1,26.33_27.00_28.50_,2_1_1_,26.08_26.03_25.90_25.65_25.40_,1_1_5_4_3_
09:35:27,26.35,1,1,26.32_27.00_28.50_,2_1_1_,26.07_26.02_25.90_25.65_25.40_,1_1_5_4_3_
09:35:32,26.35,1,1,26.30_26.32_27.00_28.50_,100_2_1_1_,26.07_26.02_25.90_25.65_25.40_,1_1_5_4_3_
09:35:37,26.35,1,1,26.32_27.00_28.50_,2_1_1_,26.07_26.02_25.90_25.65_25.40_,1_1_5_4_3_
09:35:42,26.35,1,1,26.32_27.00_28.50_,2_1_1_,26.07_26.01_25.90_25.65_25.40_,1_1_5_4_3_
09:35:48,26.35,1,1,26.32_27.00_28.50_,2_1_1_,26.07_26.02_25.90_25.65_25.40_,1_1_5_4_3_
09:36:08,26.35,1,1,26.32_27.00_28.50_,2_1_1_,26.07_26.02_25.90_25.65_25.40_,1_1_5_4_3_
09:36:49,26.35,1,1,26.30_27.00_28.50_,2_1_1_,26.06_26.01_25.90_25.65_25.40_,1_1_5_4_3_
09:36:49,26.35,1,1,26.30_27.00_28.50_,2_1_1_,26.06_26.01_25.90_25.65_25.40_,1_1_5_4_3_
09:37:35,26.35,1,1,26.28_26.30_27.00_28.50_,100_2_1_1_,26.05_26.01_25.90_25.65_25.40_,1_1_5_4_3_
09:37:35,26.35,1,1,26.28_26.30_27.00_28.50_,100_2_1_1_,26.05_26.01_25.90_25.65_25.40_,1_1_5_4_3_
09:37:51,26.35,1,1,26.31_27.00_28.50_,2_1_1_,26.07_26.02_25.90_25.65_25.40_,1_1_5_4_3_
09:38:01,26.35,1,1,26.29_27.00_28.50_,2_1_1_,26.20_26.05_26.00_25.90_25.65_,1_1_1_5_4_
09:38:27,26.35,1,1,26.29_27.00_28.50_,2_1_1_,26.20_26.05_25.99_25.90_25.65_,1_1_1_5_4_
09:41:26,26.35,1,1,26.31_27.00_28.50_,2_1_1_,26.20_26.07_26.01_25.90_25.65_,1_1_1_5_4_
09:41:31,26.35,1,1,26.30_27.00_28.50_,2_1_1_,26.20_26.05_26.00_25.90_25.65_,1_1_1_5_4_
09:41:36,26.35,1,1,26.27_26.30_27.00_28.50_,100_2_1_1_,26.20_26.05_26.00_25.90_25.65_,1_1_1_5_4_
09:41:36,26.35,1,1,26.27_26.30_27.00_28.50_,100_2_1_1_,26.20_26.05_26.00_25.90_25.65_,1_1_1_5_4_
09:42:38,26.35,1,1,26.30_27.00_28.50_,2_1_1_,26.20_26.06_26.00_25.90_25.65_,1_1_1_5_4_
09:43:24,26.35,1,1,26.27_26.30_27.00_28.50_,100_2_1_1_,26.20_26.05_26.00_25.90_25.65_,1_1_1_5_4_
09:43:39,26.35,1,1,26.31_27.00_28.50_,2_1_1_,26.20_26.06_26.00_25.90_25.65_,1_1_1_5_4_
09:43:50,26.35,1,1,26.30_27.00_28.50_,2_1_1_,26.20_26.05_26.00_25.90_25.65_,1_1_1_5_4_
09:43:55,26.35,1,1,26.29_27.00_28.50_,2_1_1_,26.20_26.04_25.99_25.90_25.65_,1_1_1_5_4_
09:44:00,26.35,1,1,26.29_27.00_28.50_,2_1_1_,26.20_26.04_25.98_25.90_25.65_,1_1_1_5_4_
09:44:05,26.35,1,1,26.25_26.29_27.00_28.50_,100_2_1_1_,26.20_26.04_25.98_25.90_25.65_,1_1_1_5_4_
09:44:10,26.35,1,1,26.29_27.00_28.50_,2_1_1_,26.20_26.04_25.98_25.90_25.65_,1_1_1_5_4_
09:45:58,26.35,1,1,26.32_27.00_28.50_,2_1_1_,26.20_26.07_26.00_25.90_25.65_,1_1_1_5_4_
09:46:18,26.35,1,1,26.31_27.00_28.50_,2_1_1_,26.20_26.06_26.01_25.90_25.65_,1_1_1_5_4_
09:46:18,26.35,1,1,26.31_27.00_28.50_,2_1_1_,26.20_26.06_26.01_25.90_25.65_,1_1_1_5_4_
09:48:06,26.35,1,1,26.31_27.00_28.50_,2_1_1_,26.20_26.06_26.01_25.90_25.65_,1_1_1_5_4_
09:48:17,26.35,1,1,26.27_26.31_27.00_28.50_,100_2_1_1_,26.20_26.06_26.00_25.90_25.65_,1_1_1_5_4_
