09:00:01,10.86,237,237,10.86_10.87_10.88_10.89_10.90_,3_678_300_302_416_,10.85_10.84_10.83_10.82_10.81_,342_805_828_876_343_
09:00:11,10.86,3,240,10.87_10.88_10.89_10.90_10.91_,50_628_500_416_403_,10.86_10.85_10.84_10.83_10.82_,200_542_869_627_612_
09:00:22,10.87,50,290,10.89_10.90_10.91_10.92_10.93_,628_613_403_428_417_,10.88_10.87_10.86_10.85_10.84_,20_500_800_919_619_
09:00:32,10.88,30,320,10.88_10.89_10.90_10.91_10.92_,898_502_414_403_428_,10.86_10.85_10.84_10.83_10.82_,300_547_614_891_612_
09:00:42,10.88,30,320,10.89_10.90_10.91_10.92_10.93_,928_614_403_528_417_,10.87_10.86_10.85_10.84_10.83_,10_600_847_882_627_
09:00:47,10.88,30,320,10.89_10.90_10.91_10.92_10.93_,878_765_553_678_567_,10.88_10.87_10.86_10.85_10.84_,5_210_900_947_1182_
09:01:03,10.89,20,340,10.89_10.90_10.91_10.92_10.93_,978_763_563_687_567_,10.88_10.87_10.86_10.85_10.84_,5_215_902_1211_918_
09:01:08,10.89,5,345,10.89_10.90_10.91_10.92_10.93_,773_763_563_687_567_,10.88_10.87_10.86_10.85_10.84_,5_515_1202_1215_918_
09:01:13,10.89,5,345,10.89_10.90_10.91_10.92_10.93_,774_763_573_687_567_,10.88_10.87_10.86_10.85_10.84_,15_515_902_1211_918_
09:01:18,10.89,5,345,10.89_10.90_10.91_10.92_10.93_,1_586_571_987_567_,10.88_10.87_10.86_10.85_10.84_,815_1415_1572_956_918_
09:01:23,10.89,5,345,10.89_10.90_10.91_10.92_10.93_,1_786_771_787_567_,10.88_10.87_10.86_10.85_10.84_,1115_1420_1572_956_918_
09:01:28,10.89,1,346,10.90_10.91_10.92_10.93_10.94_,886_771_687_567_557_,10.89_10.88_10.87_10.86_10.85_,109_1115_1420_1572_956_
09:01:33,10.89,1,346,10.90_10.91_10.92_10.93_10.94_,263_1194_887_567_557_,10.89_10.88_10.87_10.86_10.85_,109_1115_1420_1572_956_
09:01:44,10.90,20,366,10.91_10.92_10.93_10.94_10.95_,271_1411_767_557_574_,10.90_10.89_10.88_10.87_10.86_,200_1209_1215_1485_1008_
