10:23:10,20.93,1,1,20.93_21.00_22.10_22.88_,7_2_1_1_,20.88_20.74_20.70_20.25_20.23_,1_8_1_5_5_
10:23:20,20.86,1,2,20.93_21.00_22.10_22.88_,7_2_1_1_,20.74_20.70_20.25_20.23_20.20_,8_1_5_5_1_
10:24:16,20.86,1,2,20.85_20.96_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.70_20.69_20.25_20.23_,8_1_70_5_5_
10:26:45,20.86,1,2,20.85_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.25_20.23_,8_1_70_5_5_
10:26:50,20.86,1,2,20.86_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.69_20.25_20.23_,8_1_70_5_5_
10:28:38,20.86,1,2,20.87_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:28:43,20.86,1,2,20.87_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.25_20.23_20.20_,8_71_5_5_1_
10:28:49,20.86,1,2,20.95_21.00_22.10_22.88_,8_2_1_1_,20.75_20.70_20.25_20.23_20.20_,8_71_5_5_1_
10:30:36,20.86,1,2,20.87_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:30:51,20.86,1,2,20.88_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:32:13,20.86,1,2,20.88_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:34:32,20.86,1,2,20.88_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:35:28,20.86,1,2,20.88_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:36:04,20.86,1,2,20.89_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:36:14,20.86,1,2,20.88_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:36:25,20.86,1,2,20.89_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:38:12,20.86,1,2,20.90_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.73_20.70_20.25_20.23_,8_70_1_5_5_
10:38:53,20.86,1,2,20.90_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.74_20.70_20.25_20.23_,8_70_1_5_5_
10:39:24,20.86,1,2,20.89_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.73_20.70_20.25_20.23_,8_70_1_5_5_
10:39:55,20.86,1,2,20.89_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:41:53,20.86,1,2,20.89_20.98_21.00_22.10_22.88_,35_8_2_1_1_,20.78_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:42:29,20.86,1,2,20.88_20.98_21.00_22.10_22.88_,35_8_2_1_1_,20.78_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:42:34,20.86,1,2,20.88_20.98_21.00_22.10_22.88_,35_8_2_1_1_,20.78_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:42:44,20.86,1,2,20.89_20.98_21.00_22.10_22.88_,35_8_2_1_1_,20.78_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:43:35,20.86,1,2,20.89_20.96_21.00_22.10_22.88_,35_8_2_1_1_,20.76_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:43:56,20.86,1,2,20.88_20.96_21.00_22.10_22.88_,35_8_2_1_1_,20.76_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:44:37,20.86,1,2,20.88_20.96_21.00_22.10_22.88_,35_8_2_1_1_,20.76_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:45:59,20.86,1,2,20.88_20.98_21.00_22.10_22.88_,35_8_2_1_1_,20.79_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:46:09,20.86,1,2,20.89_20.98_21.00_22.10_22.88_,35_8_2_1_1_,20.79_20.72_20.70_20.25_20.23_,8_70_1_5_5_
10:47:11,20.86,1,2,20.87_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:49:14,20.86,1,2,20.88_20.97_21.00_22.10_22.88_,35_8_2_1_1_,20.77_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:49:19,20.86,1,2,20.88_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.71_20.70_20.25_20.23_,8_70_1_5_5_
10:49:35,20.86,1,2,20.87_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.25_20.23_20.20_,8_71_5_5_1_
10:50:05,20.86,1,2,20.87_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.25_20.23_20.20_,8_71_5_5_1_
10:50:36,20.86,1,2,20.87_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.25_20.23_20.20_,8_71_5_5_1_
10:54:01,20.86,1,2,20.85_20.93_21.00_22.10_22.88_,35_8_2_1_1_,20.73_20.70_20.68_20.25_20.23_,8_1_70_5_5_
10:58:02,20.86,1,2,20.80_20.87_21.00_22.10_22.88_,35_8_2_1_1_,20.70_20.67_20.63_20.25_20.23_,2_8_70_5_5_
10:58:12,20.86,1,2,20.81_20.87_21.00_22.10_22.88_,35_8_2_1_1_,20.70_20.67_20.65_20.25_20.23_,2_8_70_5_5_
10:59:39,20.86,1,2,20.81_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.65_20.25_20.23_,1_10_70_5_5_
10:59:50,20.86,1,2,20.81_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.64_20.25_20.23_,1_10_70_5_5_
11:00:25,20.86,1,2,20.82_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.65_20.25_20.23_,1_10_70_5_5_
11:00:31,20.86,1,2,20.81_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.64_20.25_20.23_,1_10_70_5_5_
11:00:41,20.86,1,2,20.81_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.64_20.25_,1_2_8_70_5_
11:01:06,20.86,1,2,20.81_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.64_20.25_,1_2_8_70_5_
11:01:37,20.86,1,2,20.80_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.64_20.25_,1_2_8_70_5_
11:02:08,20.86,1,2,20.81_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.64_20.25_,1_2_8_70_5_
11:02:34,20.86,1,2,20.81_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.64_20.25_,1_2_8_70_5_
11:04:11,20.86,1,2,20.79_20.90_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.71_20.70_20.63_20.25_,1_8_2_70_5_
11:04:16,20.86,1,2,20.80_20.90_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.71_20.70_20.63_20.25_,1_8_2_70_5_
11:04:26,20.86,1,2,20.80_20.90_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.71_20.70_20.64_20.25_,1_8_2_70_5_
11:04:32,20.86,1,2,20.80_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.69_20.64_20.25_,1_2_8_70_5_
11:05:33,20.86,1,2,20.79_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.69_20.63_20.25_,1_2_8_70_5_
11:07:21,20.86,1,2,20.80_20.86_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.67_20.63_20.25_,1_2_8_70_5_
11:07:36,20.86,1,2,20.80_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.64_20.25_20.23_,1_10_70_5_5_
11:08:43,20.86,1,2,20.79_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.62_20.25_,1_2_8_70_5_
11:08:58,20.86,1,2,20.79_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.63_20.25_,1_2_8_70_5_
11:09:09,20.86,1,2,20.78_20.88_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.61_20.25_,1_2_8_70_5_
11:11:01,20.86,1,2,20.78_20.85_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.62_20.25_,1_2_8_70_5_
11:11:07,20.86,1,2,20.79_20.85_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.62_20.25_,1_2_8_70_5_
11:11:17,20.86,1,2,20.78_20.85_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.62_20.25_,1_2_8_70_5_
11:12:18,20.86,1,2,20.77_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.61_20.25_,1_2_8_70_5_
11:12:59,20.86,1,2,20.77_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.60_20.25_,1_2_8_70_5_
11:13:35,20.86,1,2,20.76_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.60_20.25_,1_2_8_70_5_
11:13:45,20.86,1,2,20.77_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.60_20.25_,1_2_8_70_5_
11:14:36,20.86,1,2,20.76_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.60_20.25_,1_2_8_70_5_
11:14:57,20.86,1,2,20.77_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.60_20.25_,1_2_8_70_5_
11:15:02,20.86,1,2,20.76_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.60_20.25_,1_2_8_70_5_
11:15:07,20.86,1,2,20.77_20.83_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.60_20.25_,1_2_8_70_5_
11:18:27,20.86,1,2,20.79_20.86_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.62_20.25_,1_2_8_70_5_
11:18:38,20.86,1,2,20.78_20.86_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.61_20.25_,1_2_8_70_5_
11:18:48,20.86,1,2,20.78_20.86_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.61_20.25_,1_2_8_70_5_
11:20:10,20.86,1,2,20.79_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.62_20.25_20.23_,1_10_70_5_5_
11:22:59,20.86,1,2,20.79_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.63_20.25_20.23_,1_10_70_5_5_
11:26:19,20.86,1,2,20.80_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.64_20.25_20.23_,1_10_70_5_5_
11:26:50,20.86,1,2,20.80_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.64_20.25_20.23_,1_10_70_5_5_
11:27:26,20.86,1,2,20.81_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.65_20.25_20.23_,1_10_70_5_5_
11:28:07,20.86,1,2,20.82_20.89_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.65_20.25_20.23_,1_10_70_5_5_
11:29:14,20.86,1,2,20.82_20.93_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.65_20.25_,1_8_2_70_5_
11:29:50,20.86,1,2,20.83_20.93_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
11:30:00,20.86,1,2,20.83_20.93_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.67_20.25_,1_8_2_70_5_
11:31:12,20.86,1,2,20.85_20.93_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.68_20.25_,1_8_2_70_5_
11:32:44,20.86,1,2,20.85_20.95_21.00_22.10_22.88_,35_8_2_1_1_,20.76_20.75_20.70_20.69_20.25_,8_1_2_70_5_
11:33:20,20.86,1,2,20.85_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:35:07,20.86,1,2,20.85_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:35:59,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:36:24,20.86,1,2,20.85_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:36:30,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:36:40,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.67_20.25_,1_8_2_70_5_
11:37:31,20.86,1,2,20.85_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.72_20.70_20.68_20.25_,1_8_2_70_5_
11:39:24,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:39:39,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.67_20.25_,1_8_2_70_5_
11:39:44,20.86,1,2,20.85_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:40:15,20.86,1,2,20.85_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.74_20.70_20.68_20.25_,1_8_2_70_5_
11:42:13,20.86,1,2,20.84_20.91_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.72_20.70_20.67_20.25_,1_8_2_70_5_
11:43:25,20.86,1,2,20.84_20.91_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.72_20.70_20.67_20.25_,1_8_2_70_5_
11:44:11,20.86,1,2,20.83_20.91_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.72_20.70_20.67_20.25_,1_8_2_70_5_
11:44:16,20.86,1,2,20.83_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.25_20.23_,9_2_70_5_5_
11:44:26,20.86,1,2,20.83_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.67_20.25_20.23_,9_2_70_5_5_
11:44:31,20.86,1,2,20.83_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.25_20.23_,9_2_70_5_5_
11:44:42,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.67_20.25_20.23_,9_2_70_5_5_
11:44:52,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.68_20.25_20.23_,9_2_70_5_5_
11:45:02,20.86,1,2,20.83_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.66_20.25_20.23_,9_2_70_5_5_
11:47:31,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.67_20.25_20.23_,9_2_70_5_5_
11:47:41,20.86,1,2,20.83_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.67_20.25_20.23_,9_2_70_5_5_
11:47:57,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.67_20.25_20.23_,9_2_70_5_5_
11:48:17,20.86,1,2,20.84_20.94_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.70_20.67_20.25_20.23_,9_2_70_5_5_
11:52:03,20.86,1,2,20.84_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.67_20.25_,1_8_2_70_5_
11:52:14,20.86,1,2,20.84_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.68_20.25_,1_8_2_70_5_
11:54:42,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.67_20.25_,1_8_2_70_5_
11:54:48,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
11:56:10,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
11:57:06,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
11:57:52,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
11:59:45,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
11:59:50,20.86,1,2,20.82_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
12:00:21,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.67_20.25_,1_8_2_70_5_
12:00:26,20.86,1,2,20.83_20.92_21.00_22.10_22.88_,35_8_2_1_1_,20.75_20.73_20.70_20.66_20.25_,1_8_2_70_5_
