09:14:58,25.11,1,1,25.13_25.20_25.35_25.50_,1_1_8_1_,25.11_24.89_24.51_24.50_23.51_,7_104_2_1_2_
09:15:03,25.11,1,1,25.20_25.23_25.35_25.50_,1_1_8_1_,25.11_24.99_24.51_24.50_23.51_,7_104_2_1_2_
09:15:44,25.11,1,1,25.20_25.23_25.36_25.50_,1_1_8_1_,25.12_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:17:26,25.11,1,1,25.20_25.23_25.34_25.50_,1_1_8_1_,25.10_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:18:17,25.11,1,1,25.20_25.23_25.43_25.50_,1_1_8_1_,25.19_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:18:28,25.11,1,1,25.20_25.23_25.36_25.50_,1_1_8_1_,25.12_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:19:24,25.11,1,1,25.20_25.23_25.43_25.50_26.50_,1_1_8_1_1_,25.19_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:19:55,25.11,1,1,25.20_25.23_25.39_25.50_26.50_,1_1_8_1_1_,25.15_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:20:36,25.11,1,1,25.20_25.23_25.43_25.50_26.50_,1_1_8_1_1_,25.19_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:20:56,25.11,1,1,25.20_25.43_25.50_26.50_,1_8_1_1_,25.19_24.51_24.50_23.51_23.50_,8_2_1_2_2_
09:21:01,25.11,1,1,25.20_25.23_25.43_25.50_26.50_,1_1_8_1_1_,25.19_24.99_24.51_24.50_23.51_,8_104_2_1_2_
09:21:06,25.23,2,3,25.47_25.50_26.50_,8_1_1_,25.23_24.99_24.51_24.50_23.51_,6_104_2_1_2_
09:21:12,25.23,2,3,25.35_25.47_25.50_26.50_,104_8_1_1_,25.23_25.11_24.51_24.50_23.51_,6_1_2_1_2_
09:21:17,25.23,2,3,25.35_25.44_25.50_26.50_,104_8_1_1_,25.20_25.11_24.51_24.50_23.51_,8_1_2_1_2_
09:21:37,25.23,2,3,25.35_25.41_25.50_26.50_,104_8_1_1_,25.17_25.11_24.51_24.50_23.51_,8_1_2_1_2_
09:21:58,25.23,2,3,25.35_25.39_25.50_26.50_,1_8_1_1_,25.15_25.11_24.51_24.50_23.51_,8_104_2_1_2_
09:22:18,25.23,2,3,25.34_25.35_25.43_25.50_26.50_,1_1_8_1_1_,25.19_25.11_24.51_24.50_23.51_,8_104_2_1_2_
09:23:10,25.20,2,5,25.32_25.34_25.44_25.50_26.50_,1_1_8_1_1_,25.20_25.08_24.51_24.50_23.51_,6_104_2_1_2_
09:23:35,25.20,2,5,25.32_25.34_25.42_25.50_26.50_,1_1_8_1_1_,25.18_25.08_24.51_24.50_23.51_,8_104_2_1_2_
09:24:06,25.20,2,5,25.32_25.34_25.45_25.50_26.50_,1_1_8_1_1_,25.21_25.08_24.51_24.50_23.51_,8_104_2_1_2_
09:25:12,25.21,1,6,25.31_25.33_25.34_25.45_25.50_,1_1_1_8_1_,25.21_25.09_24.51_24.50_23.51_,7_104_2_1_2_
09:26:29,25.20,2,8,25.31_25.32_25.34_25.41_25.50_,1_1_1_8_1_,25.17_25.08_24.51_24.50_23.51_,8_104_2_1_2_
09:27:41,25.20,2,8,25.31_25.32_25.34_25.50_26.50_,1_1_1_1_1_,25.08_24.51_24.50_23.51_23.50_,104_2_1_2_2_
09:28:11,25.20,2,8,25.20_25.31_25.32_25.34_25.50_,1_1_1_1_1_,25.08_24.51_24.50_23.51_23.50_,104_2_1_2_2_
09:29:13,25.20,2,8,25.20_25.31_25.32_25.34_25.50_,1_1_1_1_1_,25.08_24.51_24.50_23.51_23.50_,104_2_1_2_2_
09:30:09,25.20,2,8,25.20_25.31_25.34_25.50_26.50_,1_1_1_1_1_,24.51_24.50_23.51_23.50_22.96_,2_1_2_2_2_
09:31:26,25.24,3,12,25.31_25.34_25.36_25.45_25.50_,1_1_1_8_1_,25.21_25.12_24.52_24.51_24.50_,8_104_1_2_1_
09:33:19,25.24,3,12,25.31_25.34_25.36_25.50_26.50_,1_1_1_1_1_,25.12_24.52_24.51_24.50_23.51_,104_1_2_1_2_
09:34:41,25.24,3,12,25.24_25.31_25.34_25.36_25.50_,1_1_1_1_1_,25.12_24.52_24.51_24.50_23.51_,104_1_2_1_2_
09:35:42,25.24,3,12,25.24_25.31_25.34_25.36_25.50_,1_1_1_1_1_,25.12_24.52_24.51_24.50_23.51_,104_1_2_1_2_
09:35:47,25.24,3,12,25.24_25.31_25.34_25.36_25.50_,1_1_1_1_1_,25.13_25.12_24.52_24.51_24.50_,2_104_1_2_1_
09:36:13,25.24,3,12,25.22_25.24_25.31_25.34_25.36_,1_1_1_1_1_,25.13_25.12_24.52_24.51_24.50_,2_104_1_2_1_
09:37:15,25.24,3,12,25.22_25.24_25.31_25.34_25.36_,1_1_1_1_1_,25.13_25.12_24.52_24.51_24.50_,2_104_1_2_1_
09:38:47,25.24,3,12,25.22_25.24_25.31_25.34_25.36_,1_1_1_1_1_,25.19_25.13_25.12_24.52_24.51_,8_2_104_1_2_
09:39:48,25.24,3,12,25.22_25.24_25.31_25.34_25.36_,1_1_1_1_1_,25.19_25.13_25.12_24.52_24.51_,8_2_104_1_2_
09:39:59,25.24,3,12,25.22_25.24_25.31_25.34_25.36_,1_1_1_1_1_,25.16_25.13_25.12_24.52_24.51_,8_2_104_1_2_
09:40:19,25.24,3,12,25.22_25.24_25.31_25.34_25.36_,1_1_1_1_1_,25.19_25.13_25.12_24.52_24.51_,8_2_104_1_2_
09:41:41,25.24,3,12,25.22_25.24_25.31_25.34_25.36_,1_1_1_1_1_,25.17_25.13_25.12_24.52_24.51_,8_2_104_1_2_
09:44:10,25.22,1,13,25.24_25.31_25.34_25.36_25.46_,1_1_1_1_8_,25.22_25.13_25.12_24.52_24.51_,7_2_104_1_2_
09:45:26,25.22,1,13,25.20_25.24_25.34_25.42_25.50_,2_1_2_8_1_,25.18_25.13_25.10_24.52_24.51_,8_2_104_1_2_
09:46:02,25.22,1,13,25.20_25.24_25.34_25.42_25.50_,2_1_2_8_1_,25.18_25.13_25.10_24.55_24.52_,8_2_104_2_1_
09:46:48,25.22,1,13,25.20_25.24_25.34_25.37_25.50_,2_1_2_8_1_,25.13_25.10_24.55_24.52_24.51_,10_104_2_1_2_
09:48:26,25.22,1,13,25.20_25.24_25.34_25.37_25.50_,2_1_2_8_1_,25.13_25.10_24.55_24.52_24.51_,10_104_2_1_2_
09:49:27,25.22,1,13,25.20_25.24_25.34_25.39_25.50_,2_1_2_8_1_,25.15_25.13_25.10_24.55_24.52_,8_2_104_2_1_
09:50:29,25.22,1,13,25.20_25.24_25.34_25.39_25.50_,2_1_2_8_1_,25.15_25.13_25.10_24.55_24.52_,8_2_104_2_1_
09:50:39,25.22,1,13,25.20_25.24_25.34_25.35_25.50_,2_1_2_8_1_,25.13_25.11_25.10_24.55_24.52_,2_8_104_2_1_
09:50:49,25.22,1,13,25.20_25.24_25.34_25.42_25.50_,2_1_2_8_1_,25.18_25.13_25.10_24.55_24.52_,8_2_104_2_1_
09:52:01,25.20,2,15,25.24_25.32_25.34_25.40_25.50_,1_1_1_8_1_,25.16_25.13_25.08_24.55_24.52_,8_2_104_2_1_
09:53:08,25.20,2,15,25.24_25.32_25.34_25.36_25.50_,1_1_1_8_1_,25.13_25.12_25.08_24.55_24.52_,2_8_104_2_1_
09:54:19,25.20,2,15,25.24_25.32_25.34_25.50_26.50_,1_1_9_1_1_,25.13_25.10_25.08_24.55_24.52_,2_8_104_2_1_
09:54:40,25.20,2,15,25.24_25.34_25.50_26.50_,1_9_1_1_,25.13_25.10_24.55_24.52_24.51_,2_8_2_1_2_
09:55:05,25.20,2,15,25.24_25.34_25.50_26.50_,1_9_1_1_,25.13_25.10_24.55_24.52_24.51_,2_8_2_1_2_
09:55:11,25.20,2,15,25.24_25.32_25.34_25.50_26.50_,1_1_9_1_1_,25.13_25.10_25.08_24.55_24.52_,2_8_104_2_1_
09:56:53,25.20,2,15,25.24_25.32_25.34_25.37_25.50_,1_1_1_8_1_,25.13_25.08_24.55_24.52_24.51_,10_104_2_1_2_
