09:00:00,33.80,1,1,34.50_35.00_,1_1_,31.80_31.60_31.40_31.09_30.77_,1_2_3_3_4_
09:00:06,33.80,1,1,33.60_34.50_35.00_,1_1_1_,31.80_31.60_31.40_31.09_30.77_,1_2_3_3_4_
09:00:11,33.64,1,2,33.96_34.50_35.00_,104_1_1_,31.80_31.60_31.40_31.09_30.77_,1_2_3_3_4_
09:00:16,33.48,1,3,33.80_34.50_35.00_,104_1_1_,31.80_31.60_31.40_31.09_30.77_,1_2_3_3_4_
09:00:21,33.32,1,4,33.64_34.50_35.00_,104_1_1_,31.80_31.60_31.40_31.09_30.77_,1_2_3_3_4_
09:00:26,33.16,1,5,33.48_33.50_35.00_,104_1_1_,31.80_31.60_31.40_31.09_30.77_,1_2_3_3_4_
09:01:12,32.52,1,9,32.68_32.80_35.00_,104_1_1_,32.36_31.95_31.80_31.60_31.40_,1_1_1_2_3_
09:04:27,32.37,1,10,32.53_32.80_35.00_,1_1_1_,32.21_31.95_31.80_31.60_31.40_,104_1_1_2_3_
09:05:28,32.37,1,10,32.53_32.80_35.00_,1_1_1_,32.21_31.80_31.60_31.40_31.09_,104_1_2_3_3_
09:07:00,32.41,1,11,32.57_32.80_35.00_,1_1_1_,32.25_31.80_31.60_31.40_31.09_,104_1_2_3_3_
09:08:07,32.41,1,11,32.57_32.80_33.00_35.00_,1_1_3_1_,32.25_31.80_31.60_31.40_31.09_,104_1_2_3_3_
09:09:50,32.41,1,11,32.29_32.57_32.80_33.00_35.00_,10_104_1_3_1_,32.25_32.02_31.80_31.60_31.40_,1_10_1_2_3_
09:10:05,32.41,1,11,32.31_32.57_32.80_33.00_35.00_,10_104_1_3_1_,32.25_32.05_31.80_31.60_31.40_,1_10_1_2_3_
09:10:10,32.41,1,11,32.32_32.57_32.80_33.00_35.00_,10_104_1_3_1_,32.25_32.05_31.80_31.60_31.40_,1_10_1_2_3_
09:11:07,32.33,2,13,32.34_32.49_32.80_33.00_35.00_,10_1_1_3_1_,32.17_32.07_31.80_31.60_31.40_,104_10_1_2_3_
09:11:27,32.33,2,13,32.35_32.49_32.80_33.00_35.00_,10_1_1_3_1_,32.17_31.80_31.60_31.40_31.09_,104_1_2_3_3_
09:11:32,32.33,2,13,32.35_32.49_32.80_33.00_35.00_,10_1_1_3_1_,32.17_32.08_31.80_31.60_31.40_,104_10_1_2_3_
09:14:16,32.33,2,13,32.30_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.04_31.80_31.60_31.40_,104_10_1_2_3_
09:14:21,32.33,2,13,32.30_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.03_31.80_31.60_31.40_,104_10_1_2_3_
09:14:31,32.33,2,13,32.32_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.05_31.80_31.60_31.40_,104_10_1_2_3_
09:14:42,32.33,2,13,32.48_32.49_32.80_35.00_,3_1_1_1_,32.17_32.06_31.80_31.60_31.40_,104_10_1_2_3_
09:14:52,32.33,2,13,32.32_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.05_31.80_31.60_31.40_,104_10_1_2_3_
09:14:57,32.33,2,13,32.31_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.04_31.80_31.60_31.40_,104_10_1_2_3_
09:15:02,32.33,2,13,32.33_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.06_31.80_31.60_31.40_,104_10_1_2_3_
09:15:43,32.33,2,13,32.33_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.06_31.80_31.60_31.40_,104_10_1_2_3_
09:15:53,32.33,2,13,32.32_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.05_31.80_31.60_31.40_,104_10_1_2_3_
09:16:03,32.33,2,13,32.33_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.06_31.80_31.60_31.40_,104_10_1_2_3_
09:17:36,32.33,2,13,32.33_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.06_31.80_31.60_31.40_,104_10_1_2_3_
09:17:46,32.33,2,13,32.33_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.06_31.80_31.60_31.40_,104_10_1_2_3_
09:18:12,32.33,2,13,32.34_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.07_31.80_31.60_31.40_,104_10_1_2_3_
09:18:27,32.33,1,14,32.33_32.48_32.49_32.80_35.00_,9_3_1_1_1_,32.17_32.06_31.80_31.60_31.40_,104_10_1_2_3_
09:18:32,32.33,1,14,32.32_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.05_31.80_31.60_31.40_,104_10_1_2_3_
09:19:03,32.33,1,14,32.48_32.49_32.80_35.00_,3_1_1_1_,32.17_32.08_31.80_31.60_31.40_,104_10_1_2_3_
09:19:34,32.33,1,14,32.38_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.11_31.80_31.60_31.40_,104_10_1_2_3_
09:19:44,32.33,1,14,32.37_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.10_31.80_31.60_31.40_,104_10_1_2_3_
09:19:54,32.33,1,14,32.37_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.10_31.80_31.60_31.40_,104_10_1_2_3_
09:19:59,32.33,1,14,32.38_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.11_31.80_31.60_31.40_,104_10_1_2_3_
09:20:10,32.33,1,14,32.38_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.11_31.80_31.60_31.40_,104_10_1_2_3_
09:20:50,32.33,1,14,32.37_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.10_31.80_31.60_31.40_,104_10_1_2_3_
09:21:01,32.33,1,14,32.38_32.48_32.49_32.80_35.00_,10_3_1_1_1_,32.17_32.11_31.80_31.60_31.40_,104_10_1_2_3_
