09:00:09,195.50,7,1009,-,-,195.50_195.00_194.00_193.50_193.00_,20705_40_10_2_3_
09:00:29,195.50,7,1033,-,-,195.50_195.00_194.00_193.50_193.00_,19745_45_10_2_3_
09:01:21,195.50,5,1112,-,-,195.50_195.00_194.00_193.50_193.00_,19951_35_14_2_2_
09:01:51,195.50,2,1166,-,-,195.50_195.00_194.00_193.50_193.00_,19358_34_14_2_2_
09:02:01,195.50,2,1173,-,-,195.50_195.00_194.00_193.50_193.00_,18936_34_14_2_2_
09:02:12,195.50,8,1184,-,-,195.50_195.00_194.00_193.50_193.00_,18904_34_14_2_2_
09:02:17,195.50,1,1185,-,-,195.50_195.00_194.00_193.50_193.00_,18895_35_14_2_2_
09:02:27,195.50,1,1202,-,-,195.50_195.00_194.00_193.50_193.00_,18863_35_14_2_2_
09:02:37,195.50,3,1215,-,-,195.50_195.00_194.00_193.50_193.00_,18789_35_14_2_2_
09:02:48,195.50,9,1227,-,-,195.50_195.00_194.00_193.50_193.00_,18750_35_14_2_2_
09:03:08,195.50,5,1248,-,-,195.50_195.00_194.00_193.50_193.00_,18658_35_14_2_2_
09:03:59,195.50,1,1279,-,-,195.50_195.00_194.00_193.50_193.00_,18607_49_14_2_2_
09:04:20,195.50,4,1287,-,-,195.50_195.00_194.00_193.50_193.00_,18506_50_14_2_2_
09:04:30,195.50,2,1289,-,-,195.50_195.00_194.00_193.50_193.00_,18476_50_14_2_2_
09:04:40,195.50,5,1296,-,-,195.50_195.00_194.00_193.50_193.00_,18464_50_14_2_2_
09:04:50,195.50,3,1299,-,-,195.50_195.00_194.00_193.50_193.00_,18459_50_14_2_2_
09:05:01,195.50,2,1301,-,-,195.50_195.00_194.00_193.50_193.00_,18419_50_14_2_2_
09:05:11,195.50,5,1306,-,-,195.50_195.00_194.00_193.50_193.00_,18399_50_14_2_2_
09:05:16,195.50,5,1306,-,-,195.50_195.00_194.00_193.50_193.00_,18384_50_14_2_2_
09:05:26,195.50,76,1382,-,-,195.50_195.00_194.00_193.50_193.00_,18302_50_14_2_2_
09:05:37,195.50,4,1386,-,-,195.50_195.00_194.00_193.50_193.00_,18296_50_14_2_2_
09:05:47,195.50,2,1392,-,-,195.50_195.00_194.00_193.50_193.00_,18277_50_14_2_2_
09:06:07,195.50,1,1396,-,-,195.50_195.00_194.00_193.50_193.00_,18260_51_14_2_2_
09:06:17,195.50,2,1399,-,-,195.50_195.00_194.00_193.50_193.00_,18257_51_14_2_2_
09:06:38,195.50,2,1406,-,-,195.50_195.00_194.00_193.50_193.00_,18239_51_14_2_3_
09:06:48,195.50,1,1408,-,-,195.50_195.00_194.00_193.50_193.00_,18202_51_14_2_3_
09:07:09,195.50,1,1411,-,-,195.50_195.00_194.00_193.50_193.00_,18196_51_14_2_3_
09:07:19,195.50,21,1432,-,-,195.50_195.00_194.00_193.50_193.00_,18178_50_14_2_3_
